iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm
0,0.32643237052206553,0.6270533689627451
1,0.3220398024022295,0.5688849664833036
2,0.31734544390397745,0.5557545722753037
3,0.3128087303201677,0.5390330161000593
4,0.30829168633440823,0.4971074263611076
5,0.3038845252498037,0.4870918050850763
6,0.2994991355782811,0.4567980723525098
7,0.2952097883852205,0.4378887900310378
8,0.2909875099448735,0.4045141011000273
9,0.2868455480725861,0.4076047207505183
10,0.28276652170297917,0.3830584636524718
11,0.2787869188207634,0.3839438294630859
12,0.27490717731144076,0.3634339608119772
13,0.2710599588780491,0.35691339465456495
14,0.2672985926079292,0.3424926962032616
15,0.2636488560327983,0.35545211675637944
16,0.2600296526424656,0.33874180886722105
17,0.25650250702834265,0.33468842118603065
18,0.25302041251810314,0.3261852308917786
19,0.24964380167702216,0.3211412414332509
20,0.24627355246609337,0.30620169057009977
21,0.24304529825746707,0.3018995135830162
22,0.23980456125474622,0.29924144027924676
23,0.236653453449704,0.3000362516411247
24,0.233568940624807,0.2994058238600642
25,0.23052928639693912,0.3067737453230678
26,0.22757929201119004,0.2895660204327061
27,0.2246681487238547,0.2947332080085664
28,0.22182441878561104,0.2641080494526404
29,0.21905572978907215,0.2828794473829378
30,0.21631573701919465,0.26350726509944566
31,0.21366389377983683,0.2683014379370637
32,0.21103424503156543,0.2692756831347254
33,0.20845014432203818,0.2825873078511405
34,0.20590362160797437,0.2545713488856306
35,0.20340281497778095,0.2538135325900329
36,0.20097893459687236,0.2625321237840982
37,0.1986361857782545,0.2523231698979255
38,0.19630400651256488,0.24329380565794506
39,0.19401669434311444,0.24746733817093877
40,0.1917746623928259,0.25291315676613146
41,0.18957705977381573,0.24396515763290746
42,0.1874036029484183,0.23723410437442158
43,0.18528513139192632,0.25684915747809656
44,0.18316865119796438,0.23640073207584464
45,0.18114303948432672,0.23418528252429152
46,0.17911857951788177,0.24163977047138135
47,0.17714646509896353,0.23506785948071734
48,0.1751999660201194,0.2381946876903107
49,0.1732589894795421,0.2295131692833987
50,0.1713985525729702,0.22553198233898453
51,0.16955538315580887,0.2389397235008278
52,0.1677707627679153,0.22813051940399212
53,0.16599392168371657,0.21931161882329647
54,0.1642561460716841,0.22304133198596993
55,0.16253559604865195,0.22132558404719527
56,0.1608636916282355,0.2062161478352326
57,0.1592333474276866,0.22443241095340496
58,0.157604152849685,0.21792243242446432
59,0.15603579748516427,0.22934615429291383
60,0.15446514712055576,0.21290772481557863
61,0.1529394728732202,0.2340788861699782
62,0.15142600059748107,0.22142340158735085
63,0.14994588754617771,0.20898310052766528
64,0.1484888351034336,0.21470121638170214
65,0.14705510295561922,0.20894754682841418
66,0.14565869006308624,0.20353253527087242
67,0.14425615134097677,0.22048180702236184
68,0.14290317779392775,0.20301309220741595
69,0.14155507775284085,0.21226309652815423
70,0.14022295885372987,0.2086329321929466
71,0.1389453003471967,0.2145462078078701
72,0.13766043741164666,0.2006898303364691
73,0.13640037862191157,0.21041549144255273
74,0.13515260810616986,0.20054350447751146
75,0.13394463379452012,0.1878697446136413
76,0.13273939132663493,0.2058212581033143
77,0.13154662318983393,0.20747618669397458
78,0.13039331247353525,0.19946341367873904
79,0.1292362975637365,0.2038065596621986
80,0.1281136068506043,0.1965488889851229
81,0.12700504520647288,0.2033916519697032
82,0.1259131333119584,0.19700022453040017
83,0.12484522619896492,0.18564553473818843
84,0.12377601588142537,0.20454823311087095
85,0.12271116867563751,0.18414609597603887
86,0.12167501593535143,0.18693838339314078
87,0.12065608893569779,0.19502941844877794
88,0.11964832830515042,0.19189253083106173
89,0.11867298197751672,0.18563564792342216
90,0.11769270388751636,0.19278975920888217
91,0.11672872278516486,0.20390320807685575
92,0.11577739625836456,0.19058963218669495
93,0.1148498517882417,0.190264216779708
94,0.11392290905525418,0.19235272190099634
95,0.11300839196198158,0.19785355711708016
96,0.11210077129844416,0.18501248414683683
97,0.11122549401655779,0.17631597791091463
98,0.11035192896718364,0.185969475632528
99,0.10947774283453127,0.18712502079869253
100,0.10862719677234778,0.1836094401335964
101,0.10777237293675579,0.18832996921785963
102,0.10693777196079399,0.18403168156921784
103,0.10611816585228191,0.1890087264747474
104,0.10531287992856005,0.18317133241933625
105,0.10451211783583363,0.18288510494073557
106,0.10374065576380635,0.17341600454106454
107,0.10296220486730337,0.180388417345072
108,0.1021904428141159,0.18069799413052973
109,0.1014408457511119,0.18342225182285257
110,0.1006823265917757,0.17157254516358636
111,0.09993898944644866,0.16956337573166846
112,0.09921194326614968,0.1802446388915318
113,0.09848614905413129,0.18789186853445566
114,0.09777402270223146,0.16775823948428709
115,0.0970699039825357,0.17812906843215606
116,0.09637370367100898,0.17572553008626443
117,0.09569322025556119,0.1784703361604496
118,0.09501410797831085,0.184880415067453
119,0.09433219217114411,0.1773030744055623
120,0.09365949402508063,0.17563031173630078
121,0.09301295219748552,0.18749814120542316
122,0.09236744541243576,0.1718447991436271
123,0.0917324374547743,0.16807871436112304
124,0.09110927878189659,0.19298271655965632
125,0.09048877865071703,0.17312276958669576
126,0.08987218986895289,0.1882814488031844
127,0.08927061312591568,0.17927395465256155
128,0.08866981652175435,0.1789258846172966
129,0.08808543740400046,0.19150014081949948
130,0.08749447940674507,0.175300730904513
131,0.08691083731257637,0.1651043689687998
132,0.08633482507019027,0.17915871884800566
133,0.0857645228173399,0.1727145811369903
134,0.0852018531986921,0.1873685911946658
135,0.08464071949072634,0.16825428717461507
136,0.08408471005239876,0.17120247344547856
137,0.08353170615762859,0.1762218173006935
138,0.08300008583861565,0.15653446985634425
139,0.08246961387445424,0.1629390584668498
140,0.08193850030890035,0.1619577191632963
141,0.08141847451798315,0.16629697833739074
142,0.08089262043943704,0.17355482760597674
143,0.08038832207269406,0.18133302546628594
144,0.07988270419277846,0.17310025034382787
145,0.07938771618509695,0.16414991868804368
146,0.07888998083811391,0.1565106923801361
147,0.07840469213374364,0.16597055613862302
148,0.07791857502920684,0.1774220110010662
149,0.07743710419206837,0.16586202759344854
150,0.07695896135298992,0.17405721182610226
151,0.0764814084138474,0.17460991840235174
152,0.07601046398178142,0.1616314340320643
153,0.07555521693984725,0.16856388140710699
154,0.07510102698430285,0.15909351063674143
155,0.07465801334604205,0.16605804253694118
156,0.07420507973283988,0.16267521781617322
157,0.07375607401263132,0.16480155693973214
158,0.0733233987733315,0.1559224256847132
159,0.07288166962054422,0.1598492134527357
160,0.0724472811092526,0.15278342368726922
161,0.07201645815006241,0.15959324263677138
162,0.0715996980837558,0.15864820522844592
163,0.07117777265050204,0.16226996387817097
164,0.07076608174830239,0.16217760880347581
165,0.07036439480549371,0.16031058756326103
166,0.06994901132654245,0.1620977513406922
167,0.06954616562933477,0.16425367707872027
168,0.06914825864222894,0.15183274474518435
169,0.06874706066272776,0.14809251386865074
170,0.0683548058084379,0.16298059225001457
171,0.06796565607639507,0.1492182682576762
172,0.0675782992930848,0.1499310425389752
173,0.06720513392511408,0.1655918910287864
174,0.06682985879145496,0.16526452162754213
175,0.0664496581039845,0.16941456198045754
176,0.06608187612628173,0.17162772465013654
177,0.06571378275964497,0.17451576652557033
178,0.06534063137526344,0.15312808345588583
179,0.06499122555828774,0.16423406968062987
180,0.06462225064595513,0.1518629382232058
181,0.0642661730706302,0.15051691659908842
182,0.06391139329427037,0.17803324828508066
183,0.06356121261262275,0.16180447907209336
184,0.06321084945315529,0.14981076196162382
185,0.06287537891012784,0.15717284966026884
186,0.06253083687068633,0.16677653948655258
187,0.06219968135954942,0.16264987073419118
188,0.06186483860356342,0.16354660481766894
189,0.06152030096378688,0.16300267969340104
190,0.06118579706014139,0.15302994733305342
191,0.06085327789369462,0.15757280512738572
192,0.06053245681314893,0.16090122524863293
193,0.06020840989417107,0.14947021406129274
194,0.05988766476245957,0.15918289789562756
195,0.059574578305580585,0.15242283260098805
196,0.059261139231226986,0.15351785602073825
197,0.0589448394109927,0.15957848723932297
198,0.058633007800452566,0.14346724691213983
199,0.05834013997092101,0.1559585014713044
200,0.05803833332310584,0.1552831267547215
201,0.05775040059994284,0.15753376559579074
202,0.057439955945116215,0.15715446122774926
203,0.05715348820906883,0.15064244083498846
204,0.056852790589302794,0.1591421314159652
205,0.056573699606872196,0.15162836649158645
206,0.05628736041117092,0.16019271320635045
207,0.05600664499186768,0.16918536783516022
208,0.05571895257834445,0.16254463685654633
209,0.05545219446201817,0.17953629449119757
210,0.05516874485837475,0.16626571404668838
211,0.054892132033338994,0.15919556589135003
212,0.05461193311653897,0.14537596442032802
213,0.054337489298652265,0.16181777026253452
214,0.05407032077527629,0.15138172305338177
215,0.053800907156327696,0.15935648757885074
216,0.053530129015732494,0.15655286360274973
217,0.05326719554516553,0.15705903940771507
218,0.05300169466771761,0.1634543022734379
219,0.05273851284471308,0.1705193337180098
220,0.05248027709041102,0.15734761109168677
221,0.05223526923550341,0.1671997618474976
222,0.051988118157505224,0.15921679968437802
223,0.05173434886101371,0.1641989080234603
224,0.05148866634174089,0.1607286406529754
225,0.05123585539623401,0.1523534044165662
226,0.05098799096839698,0.15597317723382764
227,0.05074556911354333,0.14795319796792342
228,0.05050033068809725,0.1573014927259316
229,0.05025810488368905,0.16234708820940166
230,0.0500121377275458,0.1554289539217612
231,0.04976345136475101,0.1511495370826732
232,0.04952532005913725,0.14938795038552227
233,0.04928865438068176,0.1534962886767766
234,0.049054434915703486,0.16205406053367458
235,0.048819729488617514,0.13289349595495184
236,0.04859607765490469,0.1631407921658337
237,0.04836055194924851,0.15435084941827162
238,0.04814228946961478,0.14582967264882818
239,0.047914709825830216,0.15634306880676502
240,0.04769893514021092,0.14155939909039814
241,0.04747230935470663,0.16251528305652804
242,0.04725558517951635,0.1644893280778151
243,0.047034241441181714,0.15985606842256955
244,0.04682276439593188,0.15595135143340733
245,0.046608074037820024,0.14933930442464005
246,0.046395070606511636,0.1520694607947274
247,0.0461827576398947,0.15538114392958288
248,0.04597789607061185,0.15337580064236891
249,0.04576486237334423,0.16322989503271215
250,0.04555774202197434,0.15227960736860588
251,0.045351165898791325,0.15744718382978193
252,0.0451463624306166,0.17468914423746712
253,0.04493880893428726,0.15305801396431762
254,0.04473810325768259,0.15824325338261364
255,0.04453689182435648,0.14293051062325374
256,0.04433989959453084,0.152171828834526
257,0.04414124654905419,0.15158213706734086
258,0.04393841731876415,0.15171579403763238
259,0.043750369207734376,0.14455239918547697
260,0.043553702413168326,0.14416068757601705
261,0.04335453781524899,0.14368412098169542
262,0.043159193936367204,0.14498161163916518
263,0.04296725296564561,0.14654282977824734
264,0.04277680534101172,0.15806474820656372
