iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm
0,0.32723386347015254,0.0035207849903453035
1,0.3228985833433556,0.003998101391998793
2,0.31855553814458754,0.0037989181869004253
3,0.3142634564108121,0.0038044125245312228
4,0.31010660922010613,0.0037442904376820186
5,0.3060185607632622,0.003482687424422715
6,0.3020373804096795,0.003860886690958929
7,0.298050678642484,0.0035128380517263627
8,0.2940225651165046,0.0033893284904216994
9,0.2901453158319022,0.0038672339026955653
10,0.2863747001731213,0.003541519389052763
11,0.2826238611278558,0.003985296087811754
12,0.278972572513439,0.0035282729094663263
13,0.27539940527409595,0.003785695090201753
14,0.2718450792014869,0.003143150032511307
15,0.26837564933406544,0.0036035704128988657
16,0.264932176955029,0.0035059638206463802
17,0.26154925352638114,0.003298323800634286
18,0.2582353968866851,0.003244923444899328
19,0.2550006078761312,0.0033350286358240664
20,0.25180517091445453,0.003246126432599768
21,0.24864250696077717,0.0035827110248095317
22,0.2455232777225449,0.0032376190525485867
23,0.24254269479961982,0.003346083436501558
24,0.23961616132617752,0.0033121027433479547
25,0.23674104800667561,0.0032884743323205617
26,0.23391383216933642,0.00338141076707986
27,0.23111449727799807,0.003045502997441528
28,0.22835879171513013,0.0031736631554179226
29,0.2256602275979854,0.00299706499491357
30,0.22296940739358018,0.002983046442499658
31,0.22028180381095258,0.0029319874516900335
32,0.21771999835177785,0.00304372009191657
33,0.21517501810785436,0.002782125603949339
34,0.21271274172723736,0.003149771368896555
35,0.21028350509413501,0.0027740980553980425
36,0.2079322688664545,0.002963337609838782
37,0.20562524770503016,0.003118103871273063
38,0.20336754619031905,0.0029395363036871843
39,0.2011323975232538,0.0030564903217181146
40,0.19894578348969866,0.0028385917427804427
41,0.1967642461177524,0.0031068079909303673
42,0.19467668916032305,0.002930276030804833
43,0.19258284213514573,0.0028606913973781506
44,0.19055693497155204,0.002998034741496887
45,0.18854212180696214,0.003137045818646283
46,0.18654602787496907,0.0028068040501549713
47,0.18461136595850108,0.002896718977061052
48,0.18274261715003184,0.0026681653227581875
49,0.18089037123178411,0.002601102759346152
50,0.1790379061439218,0.002916483205170745
51,0.177259236739273,0.0030113422755859683
52,0.17545005279123457,0.002742393086759766
53,0.17365949521327367,0.002921334068771279
54,0.1719417835323472,0.002774725564442854
55,0.1702278860085384,0.002738344184917268
56,0.16853785368386334,0.002726108652406742
57,0.166917111392413,0.0028554377837866148
58,0.16530054220680984,0.002543537443493568
59,0.16369871549332027,0.002769377749825467
60,0.16216474040939652,0.0027058051694409855
61,0.16064280623806354,0.0025397735749970005
62,0.15913193674864196,0.00280409554800989
63,0.1576348336704702,0.0028428418845356
64,0.15616907992251805,0.002511890024527906
65,0.1547151452480982,0.0026250831654431937
66,0.1533108905145863,0.002812891299552789
67,0.15193738374808216,0.002770995637833032
68,0.15053856127461346,0.0025349915829375536
69,0.14921406883680094,0.002643806880612216
70,0.14786872448808824,0.0026770731005415936
71,0.14656072366494835,0.0026835474805207557
72,0.1452709506624313,0.002631587261601488
73,0.14399611377496893,0.002516342829534979
74,0.1427774849543964,0.00263916669816481
75,0.14155097816510892,0.002710307309505828
76,0.14032299452441935,0.002545890193725665
77,0.1391026864877451,0.002552889169490446
78,0.13791346819504297,0.002365861767097489
79,0.13677509285212924,0.002685694303750118
80,0.13562487472328294,0.0024092271203727264
81,0.1344963447595177,0.0025963796891393187
82,0.13338470644491843,0.0023619137697666335
83,0.13230628807976727,0.002516544836442222
84,0.13122897246879986,0.0026385245218924916
85,0.1301677404168517,0.002707424365044489
86,0.129122037985723,0.002590290719208446
87,0.1281150671113021,0.0024864286624642954
88,0.12707743601351962,0.0025495351532066925
89,0.12608162162889572,0.0025155482018498323
90,0.1251019145970882,0.002737085118517431
91,0.12412441852428469,0.0027146292702657357
92,0.12314160848438278,0.00257756837883487
93,0.12217510602385613,0.0026499281220861114
94,0.12123464291333944,0.0025919836747107417
95,0.12030148268263714,0.0024864214320425852
96,0.11937414834652546,0.002281218594677658
97,0.11846216603507362,0.0026122304875826957
98,0.11754621077689013,0.0025891269986500964
99,0.1166740348544785,0.0025658741344528535
100,0.11580109686533044,0.002454995448136565
101,0.11493179437254368,0.002422318770131945
102,0.11410088808186163,0.002712966902442799
103,0.11326602438299616,0.002632334740291363
104,0.11242530835608595,0.0026206373337795985
105,0.111591835843377,0.0025182506259647263
106,0.11078374804063251,0.0024576773102449752
107,0.10998804749911809,0.002644069669184082
108,0.1091976115618605,0.0024223008435880202
109,0.10840688993670326,0.002518959182241144
110,0.10765344119970222,0.0023879723249665857
111,0.10689450307340849,0.0024555136785854564
112,0.10614769814528177,0.0024027690157212176
113,0.10537963848658323,0.002320722453072263
114,0.1046347073252086,0.002381903995920312
115,0.10392862253528008,0.0023208935725907917
116,0.10321070378564093,0.0024697721040328954
117,0.10249379307463147,0.002312773010401281
118,0.1017913884888328,0.002603825967769656
119,0.10109497888596368,0.00253196394217041
120,0.10041104228025644,0.0024887745788195748
121,0.09974050544258162,0.0023187184738049536
122,0.09907476464868717,0.002566536962869484
123,0.09841613814409803,0.002377002393230234
124,0.09775487829910637,0.002412103102548686
125,0.09711064369217001,0.0022585914950654434
126,0.09645396079115061,0.002282962406828996
127,0.09579854904051417,0.002611204863880076
128,0.09519634969791957,0.0024842390218272033
129,0.09456473518574575,0.002532802113364662
130,0.0939350639068947,0.00224369137002091
131,0.09334276801261403,0.002268141594306641
132,0.09274940190072938,0.0022454459608540842
133,0.09215761332734318,0.0022109538913496853
134,0.0915672450456664,0.0023152157499979585
135,0.09099152063040468,0.002485452831341402
136,0.09042911961599195,0.0025119341618719563
137,0.08986080702023971,0.0025272230928185977
138,0.08930265637859315,0.0024310751359674547
139,0.08875178700445992,0.0024196258409422767
140,0.0882162027548496,0.002512881671809904
141,0.08765280261783812,0.00231622820064713
142,0.0871257514082128,0.0023276406122474855
143,0.08659964338649492,0.002268076460962879
144,0.08608859072810637,0.0024637213440901807
145,0.08556575604292901,0.0024481280177688367
146,0.08504794602632262,0.00241995334442825
147,0.08454154990203713,0.0022946874022388665
148,0.08402769589222243,0.0023320396803603706
149,0.08352116069061559,0.0023944478586454773
150,0.08305035986882331,0.002096406699171339
151,0.08255241020821538,0.002408795055888261
152,0.08207566124029719,0.0023398287787995894
153,0.08158840024432801,0.002286274408525346
154,0.0810955041907933,0.0022843721759694675
155,0.0806125950108569,0.002586071585055897
156,0.08014280245825156,0.0023314027562045883
157,0.07967121633996965,0.002222695926859585
158,0.07922500270489344,0.0024753247200481896
159,0.07875997571123473,0.002482025845279727
160,0.0783045465338138,0.002430697059766057
161,0.0778616851658096,0.002360437304960286
162,0.07741462783370676,0.002214268671188656
163,0.07696378630339767,0.0022759587873936757
164,0.07653327287259364,0.0022687339845904155
165,0.07609931390461336,0.002420587438054189
166,0.07565650461451215,0.002417199166230747
167,0.07523798982302707,0.0022117259889052505
168,0.07479910019130433,0.0023706822246748285
169,0.07439677406881776,0.0021960171759442654
170,0.07399250767793246,0.002149167822838327
171,0.07357447961393213,0.002260938820631881
172,0.07316797723403216,0.002424077692321029
173,0.07277680068738097,0.002296413745814551
174,0.07238100370444797,0.002222348693235097
175,0.07198123386165536,0.0020562350201629486
176,0.0715824228237936,0.0020456897371249833
177,0.07119896766015381,0.002191978727187073
178,0.07081527266786478,0.0023619687493157404
179,0.07043634962557038,0.002220949869873616
180,0.07006363701392936,0.002405780442896437
181,0.0697030976471778,0.0022855974908451322
182,0.0693298220155512,0.002289082651868183
183,0.06896650390063341,0.0021890317146227266
184,0.06861173294172034,0.002254562803550855
185,0.06824015872239089,0.002447265044418652
186,0.06789062079289662,0.002196916610145323
187,0.06754000789364353,0.0021947871514779735
188,0.06718954716962584,0.0021467894376019257
189,0.06683998919384321,0.0022870210785659187
190,0.0665254662263749,0.0023351277246383027
191,0.06618861941830907,0.00229859499901353
192,0.06585299485954962,0.002250587488293737
193,0.0655106924971202,0.0022325370990796344
194,0.06517303953351958,0.0022815158189095283
195,0.06483480303736137,0.002109317158441741
196,0.06450433416650372,0.002196737194337774
197,0.06416759749789362,0.002233776692145384
198,0.06383723613622476,0.002099346744464323
199,0.06350792760480986,0.002423253045602735
200,0.06317426309566919,0.002260215779870035
201,0.06285736651745888,0.002309087696639292
202,0.06254739978755956,0.002251719803360263
203,0.06223117218843257,0.00223234517570206
204,0.061928452222107834,0.002368037260471481
205,0.06163043453219678,0.0022077147037928503
206,0.061327903217870905,0.002410851695216655
207,0.061028198636320995,0.002195847933362317
208,0.060722448803083494,0.002154890911197774
209,0.060418783822504804,0.002295944076793676
210,0.06011871061150843,0.0022752391038244105
211,0.0598308740282036,0.002068847355078067
212,0.059538577905340784,0.002321741548161997
213,0.05925091622616666,0.00236838013008426
214,0.05897107446728721,0.0024369979389478958
215,0.05868713346923467,0.002281551500000214
216,0.058409612019611826,0.00222909174378601
217,0.058134455224167644,0.0022117057749039912
218,0.05785243716575861,0.0022694361881134707
219,0.057572319884611645,0.0020157887901645754
220,0.057294182350864455,0.0020857760828827455
221,0.05700416109010461,0.002320863575998714
222,0.05672990355784328,0.0023049106600035265
223,0.05645979181734288,0.002390042376992178
224,0.05619341400424825,0.0022924702522751726
225,0.055931906869241634,0.0021047258626685234
226,0.055677873703500025,0.0020107404230834984
227,0.05541850992638812,0.002158293452889273
228,0.05517637624394285,0.0022069080026039956
229,0.0549195646058321,0.0021462244329908974
230,0.05466553944814845,0.0020612501562687945
231,0.05440478976412044,0.00247753976562519
232,0.054167041483808,0.002357161951166049
233,0.053917427210989285,0.002314604235070905
234,0.053664969987191426,0.0021014851842770963
235,0.053424797434884305,0.0022935530003468678
236,0.05319203177731141,0.00211553443928724
237,0.052954522179733975,0.002223829240186022
238,0.05271220809117916,0.0020991641031946227
239,0.0524746987467977,0.0022405716531775275
240,0.05224054764780704,0.0024508210217390734
241,0.051996973553731694,0.002025859731584615
242,0.05176714986611576,0.00248904571852913
243,0.051527531648978754,0.0022722690986764675
244,0.0512947715808969,0.0020844802012692206
245,0.05106754795066655,0.0020074509045575964
246,0.050850224874649616,0.0021852265107212667
247,0.05063695534088297,0.002275560185081766
248,0.05041996302664155,0.00227420150213782
249,0.05020680660016622,0.0023274343104395397
250,0.049987272783944096,0.0022230716073309864
251,0.04976885307975225,0.0020640428583937514
252,0.04955735030715038,0.0022300357809807926
253,0.049334264138478974,0.0023800480982160777
254,0.04912549032105003,0.002110012643188089
255,0.048912028282564725,0.002086834853885333
256,0.04869537864008457,0.0021698052355705847
257,0.04848617445045546,0.002248328899057573
258,0.04828103917180719,0.0021868303685876464
259,0.04806397156941787,0.0023115707048992507
260,0.04786600093327311,0.0022338227031825416
261,0.04766484187197208,0.0022418608849748634
262,0.04744850862119282,0.002120768785711824
263,0.04723721196120034,0.0021947558172114565
264,0.04704027648577962,0.002244926093272132
265,0.04684488264987114,0.002277956328196598
266,0.046652812191511364,0.0022832556610713193
267,0.04645455295745835,0.0022562697142477018
268,0.04625803840374485,0.0022783664496050958
269,0.046061654878573534,0.00215918901806726
270,0.0458756543308426,0.0022165988250648044
271,0.045680594657776206,0.0024030941144192086
272,0.04547979473549233,0.002223426424691422
273,0.04528443860945004,0.0020500980659803767
274,0.04509474716256755,0.0022438797035910633
275,0.04490168018839171,0.0021878099426323578
276,0.04470723574026957,0.002076235457753207
277,0.04452134847323478,0.002316979587236334
278,0.04434610108526128,0.0023806004977008264
279,0.04415893130501096,0.002310375718848596
280,0.043968837965076314,0.0020318261619227066
281,0.04378471980189251,0.002139827269480029
282,0.04361781732587737,0.002163626070876617
283,0.04343982129930182,0.002007298288312672
284,0.04325601489670294,0.0022652834451527127
285,0.04308416144888831,0.002197840853696553
286,0.042907876442026274,0.0022051687454428437
287,0.04273572679505096,0.0020836719154622347
288,0.04256630733824268,0.00211419432556719
289,0.04240240827733315,0.0023191146309084303
290,0.04222691674344373,0.002307541976640975
291,0.042064412630799436,0.0021585869319201124
292,0.04189506587355273,0.0019830611588986
293,0.041724800286552684,0.0020936950310132918
294,0.04155598581361541,0.0022228390437432407
295,0.04138489408733177,0.0023796528788447486
296,0.04122685280315983,0.0022208833940879726
297,0.041058824179818695,0.002033334526925664
298,0.04088893096986376,0.002158215843704942
299,0.04073614463048233,0.0020741776616402343
300,0.0405725618091516,0.0019477659262342624
301,0.040412965014913885,0.0021841104245878314
302,0.04025946421278152,0.002171117065029489
303,0.040100571460309334,0.0022951055351720165
304,0.03994264591118909,0.0021365090435547353
305,0.03979147097197592,0.002103982311830984
306,0.03963335966298704,0.0022069727137561655
307,0.03948906620082922,0.002252761176019099
308,0.03933794166452499,0.0021705431812866056
309,0.03918515693293802,0.0022452495244385303
310,0.039043890104900766,0.0020382052684653805
311,0.03890397995618302,0.0021666852515275425
312,0.03874989854033326,0.002173260567530935
313,0.0386023263785112,0.002199570261430633
314,0.038451996164809106,0.002076863952480358
315,0.03830335993782925,0.00222970525502872
316,0.03815308433832406,0.002311413668907911
317,0.03800390608095179,0.002399194289111912
318,0.037852790320644224,0.0023176958889898694
319,0.03770620101396269,0.0022647059260409025
320,0.03755880419674053,0.002269016076726682
321,0.037417410878581484,0.002129258307044704
322,0.03727929499406832,0.002272509649374552
323,0.037125550178963705,0.0024294525235008355
324,0.03698600930708139,0.002172303407333042
325,0.036848819577201083,0.002278058555155277
326,0.03670784277478571,0.0021241984161519097
327,0.036579881806278816,0.00208481345318783
328,0.0364407893896711,0.0022132295011653065
329,0.03630737419383486,0.002113259767888368
