iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm
0,0.32759058651442235,0.009567956762368709
1,0.32332937541269546,0.011116466312671023
2,0.31906878995485133,0.010593219424557331
3,0.3147538968619984,0.010798414009306765
4,0.31057391651530375,0.011210585371556864
5,0.30640682688572973,0.009796302947561505
6,0.30221500002636353,0.010242327086908198
7,0.2981961909690845,0.010340191462033408
8,0.294241958142692,0.010512148997350427
9,0.29037845978550086,0.010670863170562771
10,0.2865131448109653,0.009432000497038373
11,0.28272255797804624,0.010686078746476521
12,0.2790231856723115,0.010438077905787524
13,0.27533053150890663,0.010680350135980187
14,0.27177528218130265,0.010107063483706196
15,0.26821863820844316,0.010129506197371543
16,0.264776092917976,0.009348517840115969
17,0.2613793658294376,0.009167785339468954
18,0.2580272217861711,0.010081321558516723
19,0.254742997203052,0.009679801814310935
20,0.25156596305947254,0.010445469120305199
21,0.2483707913135625,0.009667302339698751
22,0.2452754033078198,0.009536595943392252
23,0.24222247344108605,0.009017447903717477
24,0.239305711532164,0.009895537299781326
25,0.2364044995497389,0.008408143627257123
26,0.2334580204929811,0.009353309575307925
27,0.2306619651265538,0.008812269625141773
28,0.22793962066149093,0.009365687595332713
29,0.22521846552401845,0.009846062869816256
30,0.22256191954232526,0.01040575053675669
31,0.2199462002748712,0.009107866137039053
32,0.21736122934823418,0.009581603517628155
33,0.2148310067049337,0.00949321751946543
34,0.21231352190160124,0.008327984789333847
35,0.20990385856044305,0.009735484511799323
36,0.2075173409026414,0.008998816392804506
37,0.20515438350617626,0.009210502275594862
38,0.20287211177467782,0.008589409178473839
39,0.20060371100630842,0.008652828412193505
40,0.19833869045499092,0.009325672123665339
41,0.19610187610423782,0.008429600956917903
42,0.1939756073236755,0.008378114841487896
43,0.19184831122437446,0.008759246156090302
44,0.18981510243507216,0.00878557983942882
45,0.1877965670776714,0.00848717506297333
46,0.18579396948252241,0.008703582575044621
47,0.1838249361836648,0.008692510530945401
48,0.18191128671317497,0.008417075065520014
