iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm
0,0.32669232673471804,0.0308222173984193
1,0.3222874800494998,0.03393013540648678
2,0.31789299184803077,0.039414501832091914
3,0.3135851268775045,0.04317535076516478
4,0.3093122876810326,0.042900802661705956
5,0.30514283374921347,0.04596959548636986
6,0.30101532368854966,0.05124956793187866
7,0.2969537724860353,0.05096216132880467
8,0.29294829318468174,0.05237305160767723
9,0.2890117215318332,0.05498737296985244
10,0.28517758270652865,0.053720308725840125
11,0.28135618712898536,0.056191423901314194
12,0.27764145718345185,0.058198467301330825
13,0.2739688250761726,0.05691127331469157
14,0.27039187910284246,0.05696406786599924
15,0.26687101409727215,0.05706461894821187
16,0.2633699701999913,0.05779271137443124
17,0.25997690649981386,0.05828288954038387
18,0.2566088645697238,0.05762971720226621
19,0.25335026769667185,0.056617376194207904
20,0.25013861536406934,0.057205903191741514
21,0.24697358894899124,0.05814223020007532
22,0.24386524926721637,0.05728019936846964
23,0.24078292768798412,0.0574974999211307
24,0.23780011772720738,0.05624873132092648
25,0.23486433512664445,0.05694993395080028
26,0.2319720568891554,0.05545710302473689
27,0.22915641560056055,0.056742837829198665
28,0.22640189724543772,0.054596808185538984
29,0.22364762957985213,0.05472664024431595
30,0.22097051281750152,0.054086670652752154
31,0.21834404551248604,0.05450428092410262
32,0.21576579233898863,0.05329105729413826
33,0.21324040261045432,0.05353447024336512
34,0.21072644280080147,0.052291501871102056
35,0.2082752567233473,0.052059987089870495
36,0.2058947567790225,0.052318144804435904
37,0.2035388461706881,0.05096446117298577
38,0.20124071270512048,0.049964475378432446
39,0.1989696340965371,0.051518392769694624
40,0.19675990331565044,0.05021118826150926
41,0.19455028982943784,0.04954962345845967
42,0.19242145600711083,0.04832331333944344
43,0.19032687915876795,0.04877930761843272
44,0.18826723292972006,0.0465396387919765
45,0.186214213929469,0.046896336427078245
46,0.18422696914582865,0.047815401351515324
47,0.18226412520932606,0.04673380232133859
48,0.18035017449434126,0.04671085771815634
49,0.17846315280948594,0.044639656591120555
50,0.17660012370216105,0.04514775235214618
51,0.17476968239973623,0.04354420481824494
52,0.17296456642113087,0.045237001409943356
53,0.1712220590483114,0.04300994783060693
54,0.16946043280830025,0.043847360435585625
55,0.1677515137733828,0.04389672402907522
56,0.16604846857326358,0.0433346907463193
57,0.16440329938840903,0.04333867487667398
58,0.16277450685839967,0.04235522872531344
59,0.1611878895668705,0.04176579347481323
60,0.15961807993803742,0.041906299287375964
61,0.15809215619805694,0.040996773014578596
62,0.15656729297982225,0.039454105214713396
63,0.15508175236571858,0.04008650122839543
64,0.15361919518871758,0.040000904268575145
65,0.1521817958412346,0.039253213085943484
66,0.15075403411648935,0.03929832176212686
67,0.14935574854167305,0.03940627357169153
68,0.1479789652405606,0.037158885959358165
69,0.1466314436760195,0.03851512373718467
70,0.14531024269443515,0.03765390337796029
71,0.14399178941456872,0.03761740371275901
72,0.14269541483670484,0.037713675825032746
73,0.1414360719966859,0.03815778785874295
74,0.14019351837851254,0.03606489532259207
75,0.138948395825144,0.035716397181266055
76,0.13773422850216818,0.03541753064523834
