iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm
0,0.32710962700912755,0.055100514340921246
1,0.3227258464400126,0.05765507823771422
2,0.31844566979171207,0.06090374243648637
3,0.31422407049657525,0.062110634885238644
4,0.3100447208730083,0.06334908883943685
5,0.30591943611579975,0.06265346942342707
6,0.3018601641416673,0.06345446001657659
7,0.29785688685280004,0.061822217057884786
8,0.2939248719005319,0.061521338596025286
9,0.2900562889970911,0.06056132731220003
10,0.28628688691918036,0.05879881069647206
11,0.2826044420599209,0.05996708641462819
12,0.27896687708603735,0.05906508304397995
13,0.2753846552147916,0.059130617981104874
14,0.2718724403162939,0.057647926406452464
15,0.26843159803960975,0.055460097986029966
16,0.2650925750507029,0.0573682498817179
17,0.2617569170355013,0.05500530806502232
18,0.2585275759672106,0.05554856779193579
19,0.2553310750924758,0.05498165525037356
20,0.2522230119773526,0.05471866940426344
21,0.24915582283137047,0.05425108577532758
22,0.24614930671709287,0.0533569926887544
23,0.24318888060136096,0.052227356460340005
24,0.24025781178882913,0.051755323960764474
25,0.23743296963557006,0.05272173297980506
26,0.23463541432296084,0.050782104365172595
27,0.2319049925068945,0.04958155042379444
28,0.22921219731642103,0.050373819125172435
29,0.22654808066894358,0.0499806070374656
30,0.22398130516531686,0.04872697273528659
31,0.22144002345207356,0.0476094434135464
32,0.21895145010686803,0.047658823152061505
33,0.21648789549684827,0.0476678536246752
34,0.2140733995685203,0.046315333787669756
35,0.21169449654911734,0.04606772546417208
36,0.2093569396104443,0.04601038719344408
37,0.20707182595864532,0.0457463381145064
38,0.20483343440048377,0.04468926075423212
39,0.20261771582414906,0.044426017197929143
40,0.20045066977435938,0.0436643532051754
41,0.1983265469706501,0.043840553993554236
42,0.19621747636824166,0.04190402889951373
43,0.1941395647455803,0.0429918616062991
44,0.19211278077792354,0.042221766232177035
45,0.19013825435625856,0.04163516377757859
46,0.1882011907028785,0.04043333150075966
47,0.18627366864253878,0.04160838972694633
48,0.1844023375607678,0.04022108637016182
49,0.18253740614587785,0.04089103650921516
50,0.18071248100918685,0.03965789670278975
51,0.17892041521314483,0.040333930196453524
52,0.17713385090424955,0.039202751040098384
53,0.17539185356511794,0.03994551119682434
