iteration,gradient_norm_on_full_trainset_avg
0,0.3263436489265411
1,0.32191455064567426
2,0.31743501940529895
3,0.3130088063551984
4,0.3086941088211273
5,0.30441122145283994
6,0.30024231968651927
7,0.2960901834784117
8,0.2920243055907024
9,0.28806239583005055
10,0.2841394207442058
11,0.28025510728312397
12,0.27648851057438795
13,0.2727838153358823
14,0.26912630428934153
15,0.2655362657600485
16,0.26202689380100613
17,0.25856325112405953
18,0.2551757620886669
19,0.25185943690108575
20,0.2486177453871527
21,0.2454024377663556
22,0.24229208190829574
23,0.23923178082304136
24,0.23620683600334696
25,0.23326453129556018
26,0.23037924474275098
27,0.2275355133731324
28,0.22472588797450382
29,0.22197212283062107
30,0.21929490004004956
31,0.2166546102233073
32,0.21408110451009765
33,0.21153627686818463
34,0.20902550508933077
35,0.20658784921415402
36,0.20418665775728934
37,0.20183175742194642
38,0.1995074842390449
39,0.19724400476999385
40,0.19502493438305776
41,0.1928454800663195
42,0.19070190209044352
43,0.1885992284262675
44,0.18652526118499396
45,0.18450993805070137
46,0.18251296318930632
47,0.18056879969063527
48,0.17866084491729348
49,0.1767626412194175
50,0.17489142388058682
51,0.17308472023523896
52,0.17129085211668954
53,0.16953147877551883
54,0.16781573040598322
55,0.16611800358311343
56,0.16444125556533812
57,0.16279985888785248
58,0.16118531368518152
59,0.15960343922073023
60,0.1580511128700998
61,0.15651408036268263
62,0.1549919237812012
63,0.1535091508526306
64,0.15205797315394562
65,0.15063563618727355
66,0.14922131627606833
67,0.1478320777675666
68,0.1464606286286406
69,0.14511354539133192
70,0.14378117581239466
71,0.14248677302354987
72,0.14118712561262575
73,0.13993241908120405
74,0.13868674178981116
75,0.13745932728586066
76,0.13625389922125175
77,0.13506431430270444
78,0.13389780312323613
79,0.13274167482754612
80,0.13161154202288688
81,0.13049180402687466
82,0.12937778189129986
83,0.12828318875711642
84,0.12720666790783036
85,0.1261441723183047
86,0.12509500698141757
87,0.12406737406988111
88,0.12304928196220906
89,0.12205140476378498
90,0.1210757827948152
91,0.12010289567122565
92,0.11913769392954598
93,0.1181917334634111
94,0.11726311718154107
95,0.11634079523359979
96,0.115433034381542
97,0.11454174439648675
98,0.11365683803060492
99,0.11278483464060948
100,0.11192188629032085
101,0.11107349487296436
102,0.11023038315478399
103,0.10939279742658989
104,0.10857785923098677
105,0.10777956525020897
106,0.10698335924101383
107,0.10620381893781214
108,0.10542571696060091
109,0.1046595813400328
110,0.10390603903002779
111,0.10316353812389419
112,0.10242394176769447
113,0.10169505657811195
114,0.10097041276685381
115,0.10025998296137524
116,0.09954388472521357
117,0.09883853768767074
118,0.09815481940988673
119,0.0974649648485581
120,0.09680116308223814
121,0.09614451257873351
122,0.09549128287736483
123,0.09484424237350478
124,0.09420471050012685
125,0.0935584523649356
126,0.09293023843361148
127,0.09230599073664898
128,0.09169400696097019
129,0.0910767591027486
130,0.09048131226558094
131,0.08989766650819345
132,0.08932119232988897
133,0.08873852343256758
134,0.08816989385496724
135,0.08760652898333322
136,0.08704716303861668
137,0.0864828554406037
138,0.08593445369698649
139,0.0853880463899143
140,0.08485255982622313
141,0.08431421058815164
142,0.08377683307935077
143,0.08325224959627679
144,0.0827389876146366
145,0.08223143891691478
146,0.081722457102702
147,0.08121709065514868
148,0.08072568600276361
149,0.0802402815547922
150,0.07975608119876389
151,0.07926654414688117
152,0.0787840409260965
153,0.07831229900278243
154,0.07785132389630516
155,0.07739424535899375
156,0.07692684194233833
157,0.07647485786444265
158,0.07603692539157174
159,0.07559181884562761
160,0.07514748342817813
161,0.07471782214973997
162,0.0742723179068396
163,0.073844606533961
164,0.07342226222466955
165,0.07300518965329598
166,0.07259488751002938
167,0.0721814068311131
168,0.07176740151736835
169,0.07136413741270704
170,0.07095940904238547
171,0.07056248590637162
172,0.07018048495972454
173,0.06979043539858143
174,0.06939987720335015
175,0.0690190477849413
176,0.06863940543195195
177,0.0682571450138579
178,0.0678881611166627
179,0.06752149440564151
180,0.0671638493629197
181,0.06680150018138759
182,0.06644000586867133
183,0.06608256896276592
184,0.06572921657868834
185,0.06538568552581471
186,0.06504566253506819
187,0.064697347815037
188,0.06436382439723999
189,0.06402028219888266
190,0.06368481113743378
191,0.06334618330140436
192,0.06301057298036003
193,0.06267342313911464
194,0.06234536206774473
195,0.06202230394698437
196,0.06169829852446962
197,0.06137954210769135
198,0.06106480891650977
199,0.06074638829040574
200,0.06043923227933987
201,0.06013488710277631
202,0.059831928116174306
203,0.059538560918708475
204,0.0592431236094628
205,0.058947455919521816
206,0.05864773511537784
207,0.05835583212233912
208,0.05806954606603602
209,0.05777074756404912
210,0.05748685915257039
211,0.05721454491182133
212,0.05693142656052188
213,0.05665002862595673
214,0.05637151968496634
215,0.056095321107917186
216,0.055828591958831976
217,0.05555314576616428
218,0.05528292218155186
219,0.055013801057735415
220,0.054749239247560456
221,0.054483247757032394
222,0.05421489828571424
223,0.05395858505772513
