iteration,gradient_norm_on_full_trainset_avg
0,0.327452820050041
1,0.32301769165823235
2,0.3183485655941525
3,0.31390850179918156
4,0.3095417582808956
5,0.3052459279285815
6,0.3010500891621072
7,0.29683458413718006
8,0.2927316039895289
9,0.28869819046350065
10,0.2847176981933427
11,0.2808273382880757
12,0.2770348036279479
13,0.2732780192180339
14,0.26963690121939454
15,0.26604374153587823
16,0.26252520616490943
17,0.2590622158823953
18,0.2556773973496222
19,0.25237709945248643
20,0.2491328053844481
21,0.24589861532209265
22,0.24275572049788613
23,0.23961886440047458
24,0.23658954608119442
25,0.23365332219068188
26,0.23074237107354162
27,0.2278911700713496
28,0.22507789856545943
29,0.22235219345770868
30,0.21965115216775902
31,0.21704725891873783
32,0.21445289230102876
33,0.21189757760439404
34,0.2094108455815488
35,0.20694677388006374
36,0.20453130397437494
37,0.20216669657047967
38,0.19982960518089268
39,0.19756893888126972
40,0.19532657141730275
41,0.19311374363908093
42,0.19097699500484921
43,0.18887543187534242
44,0.18680020300968772
45,0.1847684891165763
46,0.18276318663599372
47,0.18080556973740655
48,0.17889753662945584
49,0.1770215806235979
50,0.17518962312150294
51,0.17336411255094294
52,0.17157187877583907
53,0.1698235617471468
54,0.16809380441981295
55,0.16638283995726313
56,0.16471183219020352
57,0.16305066245038702
58,0.1614344143622942
59,0.15985557638693443
60,0.15828564464016776
61,0.15676416954610267
62,0.1552565661722755
63,0.15376983919037515
64,0.15231245592490278
65,0.15088329103229609
66,0.14946241318904563
67,0.1480702405744841
68,0.14668956837628278
69,0.14533844905854007
70,0.14400939121889517
71,0.14269487746947027
72,0.14141853726668333
73,0.14015087453099978
74,0.138926134341279
75,0.1377103609861411
76,0.13649606892350044
77,0.13530925862324839
78,0.1341193974530827
79,0.13297345619890108
80,0.13183177002009092
81,0.1307197460972374
82,0.12960762852243185
83,0.12853047636364706
84,0.12742891504309223
85,0.12636508718706424
86,0.1252963093202003
87,0.12425092797400623
88,0.123228229118675
89,0.1222435323005073
90,0.1212571847357248
91,0.12028396755932118
92,0.11932038313884644
93,0.11836260455118845
94,0.1174246110420815
95,0.11651253254173284
96,0.11561689480856634
97,0.11470919314960773
98,0.113824222873434
99,0.11294699731075811
100,0.11209760478620756
101,0.11126007158158616
102,0.1104052872508791
103,0.1095647740502361
104,0.10875072599928748
105,0.10793820546151471
106,0.10714335495400854
107,0.10634843459345888
108,0.10557444411493906
109,0.10478069044668062
110,0.10402025723939937
111,0.10327240857159518
112,0.10252731204411389
113,0.10179537629483168
114,0.1010784655976847
115,0.10037635057744261
116,0.09966616291984368
117,0.09896405442182304
118,0.09828262641773258
119,0.0975824833253722
120,0.09689197747459763
121,0.09623957694410204
122,0.09556725393330749
123,0.09492369152998699
124,0.09426938453760125
125,0.09363509032542516
126,0.09301454990586779
127,0.09238709083820246
128,0.09178538791437638
129,0.0911771300861202
130,0.09057363964586888
131,0.08999086611202782
132,0.08941104132834246
133,0.08882750191258096
134,0.08825258040770975
135,0.08768565401166942
136,0.08712088237986168
137,0.0865676213414892
138,0.0860113224350177
139,0.08547413081403728
140,0.0849434610082357
141,0.08440605105024195
142,0.08389403548590597
143,0.08337236023462087
144,0.08285136229485786
145,0.08232336858574525
146,0.08182548264868539
147,0.08133116392371056
148,0.08083854523671796
149,0.0803387817054126
150,0.07983606300572224
151,0.07936261364329572
152,0.07888710208466578
153,0.07841693477880221
154,0.07794308935281957
155,0.0774783201022958
156,0.07701052692513626
157,0.07656180531814186
158,0.07611005479708499
159,0.075659884163195
160,0.07520831006025888
161,0.07476489802587075
162,0.07433652350778877
163,0.07390730659575626
164,0.07347441390943588
165,0.0730440956288652
166,0.0726204686942562
167,0.07221377411669734
168,0.07180272013449573
169,0.07139317395978448
170,0.07099997382240077
171,0.07059680566853074
