iteration,gradient_norm_on_full_trainset_avg
0,0.3263753540632763
1,0.3220374197136441
2,0.3176543058147267
3,0.31334972690630875
4,0.309115852327036
5,0.30497259681249217
6,0.300842207733297
7,0.29682261232492235
8,0.2928265495412368
9,0.28895711994121215
10,0.28508156017493114
11,0.28128202428399557
12,0.27758264850547826
13,0.2739413527315669
14,0.2703586956636881
15,0.2668157515787743
16,0.2633341940114201
17,0.2599583462676775
18,0.2566785390712017
19,0.25338652609330176
20,0.25015768447291675
21,0.24698209750286598
22,0.24388876215899077
23,0.24088592679649082
24,0.23792245426608866
25,0.23501284693167754
26,0.2321429782541446
27,0.22931832817810024
28,0.22654883487468927
29,0.2238470891033809
30,0.22119771405993505
31,0.21857665173298294
32,0.21603856690712994
33,0.21354208527153945
34,0.21106818910754876
35,0.20866388414214124
36,0.2062942431596828
37,0.20396518450894696
38,0.2016783738538243
39,0.19943044672573187
40,0.19721876033965322
41,0.19505102950570613
42,0.19292888755788223
43,0.19084498176520165
44,0.18879544541194454
45,0.18675253709044637
46,0.18476307828645716
47,0.1828174615835186
48,0.18088703881069518
49,0.17901669467523562
50,0.17716063469157248
51,0.17534150658866085
52,0.17356006294157403
53,0.17180417048677693
54,0.17007941326461637
55,0.1683777734256625
56,0.1667310234820062
57,0.165084116840914
58,0.16347637150777472
59,0.16187559547789093
60,0.16034481974136056
61,0.15880764876190773
62,0.1572876369946225
63,0.15578184139846715
64,0.15431559433202297
65,0.15286683256616268
66,0.15145693400315843
67,0.15006144463912693
68,0.14869409976725842
69,0.14733892409320307
70,0.14601997026378336
71,0.14472041200650881
72,0.14344030882687034
73,0.14216292781891532
74,0.14091695958388467
75,0.13967842421118834
76,0.13845385027548684
77,0.13725261424953233
78,0.1360624010825457
79,0.1348961235793093
80,0.13375809576619607
81,0.13262714690666785
82,0.13150932767969306
83,0.13040930707353376
84,0.129331583960068
85,0.128265669280087
86,0.12720839950378796
87,0.12615938262978288
88,0.12512503874216527
89,0.12412303747026902
90,0.1231307431506243
91,0.12214406594246989
92,0.12117989151262006
93,0.12022806549141518
94,0.11929415443788885
95,0.1183570924629739
96,0.11744859583545528
97,0.11655173362331481
98,0.11565468503253089
99,0.11476813236762773
100,0.11388593898528962
101,0.113022920563243
102,0.11217783619897052
103,0.11134794478291751
104,0.11053396065618219
105,0.10971307052505057
106,0.10891376932129407
107,0.10811923687827987
108,0.10733751583435787
109,0.1065639747451053
110,0.10579439067240544
111,0.10504025654478774
112,0.10429954854007333
113,0.1035585326920114
114,0.1028296714579724
115,0.10210076555213277
116,0.10138967904004167
117,0.10068122528779985
118,0.09997365564009697
119,0.0992847429649015
120,0.09859896978140129
121,0.09792661292139099
122,0.09725997185719693
123,0.09659210767561108
124,0.0959336505510128
125,0.0953040019088444
126,0.0946614784092306
127,0.09403806910165045
128,0.09342123113518272
129,0.09280832246656132
130,0.0922002775177155
131,0.09160907696165814
132,0.09102449209337445
133,0.09044286243426461
134,0.0898490244588569
135,0.08927543680764996
136,0.08870955420208568
137,0.08814263606230441
138,0.08759242178049155
139,0.08704235197480756
140,0.08650507342908394
141,0.0859632558605385
142,0.0854288771426371
143,0.08489871255512321
144,0.08438286128729092
145,0.08386179596797236
146,0.08335820314847744
147,0.0828574871517929
148,0.08236293380309444
149,0.08186660588675541
150,0.08137369494196718
151,0.08088857573740445
152,0.08040580121741292
153,0.07993211055175378
154,0.07945264226321427
