iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm
0,0.3269541097793549,0.4738016839560485
1,0.3225517189201065,0.46951319071322145
2,0.31821043755208533,0.41782367363063366
3,0.3139544565552336,0.505545117191548
4,0.30969589032489836,0.46749396460380543
5,0.3054941585347616,0.43687804472465225
6,0.3013908199815404,0.46510501434167073
7,0.2973556141824024,0.4180774355021747
8,0.29337077331257877,0.474506889738448
9,0.2894703683396353,0.4648737022020786
10,0.28559818464424735,0.43690942237607455
11,0.28178393143413377,0.44354407256142137
12,0.27804431410393743,0.4096772774304248
13,0.2744010133667907,0.4054981546245653
14,0.27079972826286924,0.44289224183971976
15,0.2672737919827013,0.40547560531501814
16,0.26379978866750403,0.40744306064958735
17,0.26041086893889703,0.38777651750441766
18,0.2570700029839464,0.4243714216441739
19,0.2537722502371387,0.4167112619952382
20,0.25052822362937177,0.41124209063603345
21,0.2473324854257119,0.37362306988305327
22,0.24422257896661143,0.4343415651164261
23,0.24117537515818976,0.43606117496090385
24,0.238206472976969,0.4114955256843653
25,0.23528487359768283,0.3880356868650934
26,0.23241246147737118,0.3865476507180062
27,0.2295823892243442,0.39858088414838777
28,0.2268043280426726,0.40769194638672535
29,0.22406460830007785,0.39524852253382425
30,0.2213911352801095,0.368213664675065
31,0.21877160773247556,0.41792713861787734
32,0.21618516304838925,0.38703152795471923
33,0.21365441850932654,0.4101414526876101
34,0.21118157382490033,0.41079565430267395
35,0.20874910626588444,0.41411641404482574
36,0.20635162305915036,0.39551063782180407
37,0.2040107093925704,0.41820260151507577
38,0.20170016501437624,0.40432300334088894
39,0.19946473697018302,0.3509241807892378
40,0.19722546754392084,0.36818897814388235
41,0.19505817095245714,0.3797076241435891
42,0.19292139216425597,0.38956520529338723
43,0.19083437955890387,0.384215076946858
44,0.1887862339079957,0.38256700530933496
45,0.18675121101835035,0.37804631000897143
46,0.18477413675071735,0.39470611578116904
47,0.18284397222848914,0.3636261620874322
48,0.18092309081576446,0.40161638279835365
49,0.17904387431711338,0.42444867383325685
50,0.17716827536173158,0.3631144226733999
51,0.17534314123368555,0.37530382310705174
52,0.17354647227130293,0.3881701924316245
53,0.1717754058636713,0.38620207134963885
54,0.17003917157114365,0.3981058856109285
55,0.16833122341652687,0.40755416181348736
56,0.16666800088902406,0.38925338461852804
57,0.16500256962970355,0.39185101679465106
58,0.16338927192834685,0.3585372994422985
59,0.16179164813532337,0.40977565313762676
60,0.16023889096436203,0.3759243940186492
61,0.15869426249192972,0.36057168252913663
62,0.15720257938148782,0.4273922085023651
63,0.1557255336928594,0.3708342288319803
64,0.15426380538704051,0.38511590060430784
65,0.15282165585222995,0.37848436427152904
66,0.15140625100582294,0.36816605288816556
67,0.15001730795272714,0.35582849087655316
68,0.14863318392453578,0.37494197390001127
69,0.14726646204485502,0.34622416307670534
70,0.14593014760170386,0.3518271968107643
71,0.1446029428902268,0.3623904964250383
72,0.14330828419811528,0.377892679128194
73,0.14204087110389332,0.40558091398261126
74,0.1407815597713491,0.39480512534291695
75,0.13956605061294786,0.333643796521841
76,0.13835846107552113,0.38724679409009033
77,0.1371736194838197,0.36061313449807264
78,0.13599024643909566,0.3828596650789256
79,0.13482663844863324,0.3771176084277962
80,0.1336751960663475,0.3440823550580741
81,0.13254165934784234,0.36153241544874404
82,0.1314453730611045,0.3784024630656043
83,0.13035345283245459,0.39714838904113237
84,0.12926657861847562,0.36788926002552846
85,0.1282032255030346,0.3591113292541036
86,0.12714715531743534,0.34950409363542095
87,0.1261113589015329,0.350672215782511
88,0.12508400822246846,0.3576100098062957
89,0.12406997367102239,0.35892537154609716
90,0.12308037520312923,0.33382639042029055
91,0.12209586926651166,0.36318897153347907
92,0.12112205280688582,0.3389994742584913
93,0.12017809885673718,0.3365742750857741
94,0.11923400541173079,0.34432310305311153
95,0.11830473859864939,0.35855942805883106
96,0.11739488218598741,0.33408368605006766
97,0.11649082818002603,0.36412918743892975
98,0.11560082952162651,0.3321774450497821
99,0.11472439278019748,0.36369647889653434
100,0.11386257287487175,0.30668885542533253
101,0.11299627207544387,0.37228530609055177
102,0.11215143516725015,0.3521985312623595
103,0.11131435897283967,0.348048525781827
104,0.11048597100911237,0.333584460323945
105,0.10967468300634631,0.3382940443936425
106,0.10887230532335165,0.3397087987289147
107,0.10808444132206547,0.32910227428622946
108,0.10729471790419279,0.36982157921593417
109,0.1065138930753962,0.3491278938527129
110,0.10573769823702324,0.348670475393106
111,0.10498171987676377,0.3751115806443823
112,0.10423244631379576,0.31586429961933477
113,0.10349335532152992,0.35866620159149526
114,0.10276426913945658,0.4076910913287026
115,0.10204345144703283,0.3683630163147809
116,0.10132652140518991,0.3830600719530534
117,0.10062386184354336,0.3578481350247159
118,0.099919302785092,0.34003943912961687
119,0.09924149851090691,0.31988075205294175
120,0.09855781379977852,0.3492393735986671
121,0.09789251899036026,0.37147768486373567
122,0.09722290884706694,0.4079454333561762
123,0.09657934587958776,0.38347938761406575
124,0.09592156632869708,0.3605875530948669
125,0.09527256210191373,0.3394662585895527
126,0.09463728717712479,0.32537936101213044
127,0.09400905227189346,0.34939494538138305
128,0.09339610438260013,0.3272732513340847
129,0.0927815117519615,0.37249326848242187
130,0.09217942816149174,0.3327906575344869
131,0.09157950194115358,0.3350487105662913
132,0.09098692192000578,0.33510874328809703
133,0.09039809301776257,0.3301832386759424
134,0.08980742249779758,0.29049981139722
135,0.08922926867286406,0.36528163924314866
136,0.08864270099876838,0.34653670998018304
137,0.08809214374635306,0.36889541281841554
138,0.08753833693269343,0.3428171740810556
139,0.08698214312139754,0.3467425004673171
140,0.0864472256667653,0.3344416562840912
141,0.08591664878676968,0.33156103412265486
142,0.08537905032055734,0.32366908776007197
143,0.084854241600432,0.3451964733102194
144,0.08433625984276305,0.32149926673969453
145,0.08381813280043852,0.3543791756563165
146,0.08330529303588399,0.3405147029208345
147,0.08279894089248893,0.34817548523839453
148,0.08229968208293068,0.36183572777166656
149,0.08180542822434794,0.33511952122356903
150,0.08132717215765717,0.35631654825205966
151,0.08084228263830016,0.35949399351069083
152,0.08035468493519989,0.34467420570307417
153,0.07988286017183799,0.31597297823195775
154,0.07941064842427616,0.33477066821339213
155,0.07894774079567744,0.36340315534427675
156,0.07847923044782186,0.38291906598903297
157,0.07801996118661994,0.3261858869786399
158,0.07756929876085646,0.3342574816701688
159,0.07711541648886429,0.3309737286446544
160,0.07667045102534868,0.36142496734048846
161,0.07623595846824367,0.35807430863060263
162,0.07579350494787028,0.3270525327082943
163,0.07535482242244326,0.3527792138772248
164,0.07492232199562573,0.35305327136106124
165,0.07450339678488238,0.3309991445675555
166,0.07408427878738094,0.32228474255000206
167,0.07366993994638142,0.3077368915140558
168,0.07325017096323239,0.340893198830402
169,0.07284599954059848,0.3482892945051134
170,0.07243952992935473,0.36198642250144264
171,0.07203250489593575,0.33819171249888647
172,0.07162915505398382,0.34071265953802987
173,0.0712411091107878,0.3505536036814461
174,0.0708473089136564,0.3578893703268133
175,0.07045358823432607,0.3592495853756483
176,0.07006558905534134,0.33860468963544893
177,0.06968491393085882,0.35216252456275104
178,0.06931351120902804,0.319189466054974
179,0.06893131099786545,0.34951721565672267
180,0.06856134839173526,0.3237206298800905
181,0.06819321101534828,0.34743267731329647
182,0.0678314952410318,0.3519593616438862
183,0.06746466869218196,0.36090386410908365
184,0.0671086126204304,0.3359570267716473
185,0.06676033682572699,0.3306306175988133
186,0.06641041510151341,0.3247513004426892
187,0.06606535164743954,0.3168452260853841
188,0.06572308535168181,0.32835918471341846
189,0.06537925039329663,0.3384957792530403
190,0.06503563449770704,0.332765544081442
191,0.0646895487515454,0.34881339919788185
192,0.06435419785571247,0.33081628715129285
193,0.0640144641008874,0.36709242856949803
194,0.06368539041398225,0.32565788673755003
195,0.0633603064046103,0.3501115484516719
196,0.06303887731255253,0.313048052664398
197,0.06271620926625113,0.3255107298074199
198,0.062387074229503944,0.33361294335054886
199,0.0620723184303657,0.3148058278807405
200,0.061762573781266095,0.3659090444856612
201,0.06144797338320322,0.33497842770755604
202,0.061135754136776445,0.3498649136541954
203,0.060830052028655844,0.3291666230374587
204,0.06053339370057759,0.36072634581161883
205,0.0602381020285158,0.3481488887336854
206,0.05993134854777117,0.33424260991937715
