epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,0.5577467133601507,2.3008182001113893,0.1308
2,0.5571664806568262,2.2995486497879027,0.1417
3,0.5568292827317209,2.2982646083831786,0.1514
4,0.556500727480108,2.2969873929023743,0.1582
5,0.5560919190898086,2.2957064008712766,0.1663
6,0.5558088521162668,2.294416756629944,0.1719
7,0.5554346731214812,2.293136246204376,0.1761
8,0.5550847599903742,2.2918579459190367,0.1814
9,0.5547901531963637,2.290571839809418,0.1868
10,0.5544640710859587,2.289283857345581,0.1903
11,0.554036075870196,2.287992334365845,0.1958
12,0.5536602184627996,2.2866844010353087,0.2008
13,0.5533484834613223,2.285376787185669,0.2038
14,0.5529582057938431,2.2840788769721985,0.2081
15,0.5526107775442528,2.282768383026123,0.2113
16,0.5523170544342562,2.2814538931846617,0.2155
17,0.5518922142007134,2.280118350982666,0.2187
18,0.551563015038317,2.2787662053108217,0.2238
19,0.5511478533347448,2.2774196553230284,0.2278
20,0.5507935190742667,2.2760482382774354,0.2315
21,0.5504753743157242,2.2746791219711304,0.2364
22,0.5501914995186257,2.273294472694397,0.2408
23,0.5496531490123633,2.2718988966941835,0.2454
24,0.549380922407815,2.270489811897278,0.2493
25,0.5490340992356791,2.2690718150138856,0.2562
26,0.5487062488541459,2.2676247715950013,0.2665
27,0.5480878307963862,2.266165554523468,0.2705
28,0.5477646611856691,2.264692151546478,0.2749
29,0.5474397038871591,2.2632034468650817,0.2797
30,0.5470101828828002,2.261698124408722,0.2865
31,0.5465701095985643,2.2601651692390443,0.2921
32,0.546139605569117,2.258615655899048,0.2951
33,0.5456912725260763,2.2570463967323304,0.2992
34,0.5454071556979959,2.255454194545746,0.3034
35,0.5447945554148067,2.25385546207428,0.3082
36,0.5445524156093597,2.2522250819206238,0.3119
37,0.5441533589001858,2.250560655593872,0.3146
38,0.5438060182513613,2.2488855266571046,0.3188
39,0.5431936604507042,2.247171518802643,0.3227
40,0.5426049029285257,2.2454351711273195,0.3255
41,0.5421537544691202,2.2436832785606384,0.328
42,0.5419501824812456,2.241891534328461,0.3323
43,0.541591490759994,2.2400892424583434,0.3358
44,0.540887556292794,2.238254110813141,0.3401
45,0.5403215397487987,2.236373469829559,0.3432
46,0.5399347751429586,2.234478678703308,0.3471
47,0.5392657026196971,2.232545909881592,0.3493
48,0.5388415789965427,2.2305673956871033,0.3532
49,0.5384291189186501,2.228577537536621,0.356
50,0.5378631285645745,2.2265459394454954,0.3592
51,0.5371500353018442,2.224460575580597,0.3624
52,0.5369427479577787,2.2223522567749026,0.3639
53,0.5359332195737145,2.220185348987579,0.3662
54,0.5352058817039836,2.2179940152168274,0.3689
55,0.5348242579987554,2.215756061077118,0.3712
56,0.5341082003080484,2.2134496331214906,0.3738
57,0.5335014990784905,2.2111173415184022,0.3746
58,0.5333775832797542,2.208772087097168,0.3775
59,0.5325713577595624,2.206342091560364,0.382
60,0.5318175016930609,2.2038779735565184,0.3844
61,0.5310821144869833,2.201361126899719,0.3875
62,0.530091306476882,2.1987867975234985,0.3886
63,0.5300036677808473,2.1961627078056334,0.3915
64,0.5291590947996486,2.193494987487793,0.395
65,0.5285773773988088,2.1907653403282166,0.3976
66,0.5277944550369725,2.1879929971694945,0.3989
67,0.526656969478636,2.1851430559158325,0.401
68,0.5263083215915796,2.182253351211548,0.4032
69,0.5252234186186935,2.1792846012115477,0.4049
70,0.5248473882675171,2.176281497478485,0.4061
71,0.5237461461713819,2.1732003688812256,0.4078
72,0.5231512922680739,2.1700392246246336,0.4086
73,0.522061196466287,2.1668338561058045,0.4097
74,0.5211175558241931,2.1635280895233153,0.4124
75,0.5207030712203546,2.1601596093177795,0.4141
76,0.5192234866095312,2.156730442047119,0.4151
77,0.518786386784279,2.1532363867759705,0.4167
78,0.5178656657085274,2.149688177108765,0.4193
79,0.5168276510455392,2.146041204929352,0.4215
80,0.516164501508077,2.1423023557662964,0.4245
81,0.5150568900686322,2.138500611782074,0.4261
82,0.5135381312081309,2.134624366760254,0.428
83,0.5129450950207133,2.1306292104721067,0.4309
84,0.511840516870672,2.1265412044525145,0.4323
85,0.5112553880070195,2.1224105978012084,0.4331
86,0.5099406930984873,2.11817768573761,0.435
87,0.5085188710328304,2.113852837085724,0.4374
88,0.507064190326315,2.1094222021102906,0.4388
89,0.5062772715182016,2.1049063849449157,0.4404
90,0.5055580988074794,2.1002909445762636,0.4422
91,0.5045251155441458,2.0955691540241244,0.4446
92,0.5028250998619831,2.090756843090057,0.4459
93,0.5019158350698876,2.0858689379692077,0.4484
94,0.5002028847282584,2.080873522758484,0.4499
95,0.49890419321529794,2.0757544910907746,0.4521
96,0.49688910060759744,2.0705399823188784,0.453
97,0.49621259917815524,2.065166321992874,0.4543
98,0.49455577564058883,2.059710417985916,0.4554
99,0.49335949235793314,2.0541526317596435,0.4568
100,0.49217795490315464,2.048501969575882,0.4581
101,0.4902139071262244,2.0427447259426117,0.4597
102,0.48952358238624805,2.036878477334976,0.4618
103,0.48773197242707916,2.030874356031418,0.4633
104,0.48635750918677356,2.024809834957123,0.465
105,0.4844663461500948,2.0185663115978243,0.466
106,0.482566751313932,2.0122413194179534,0.4677
107,0.4812032575860168,2.0057864570617676,0.469
108,0.4799077303120584,1.9992316138744355,0.4714
109,0.4781853649200815,1.9925327610969543,0.4728
110,0.4765724004669623,1.9857431733608246,0.474
111,0.4741685828476241,1.978794196844101,0.475
112,0.4727449139410799,1.971800457239151,0.4764
113,0.4699744848590909,1.964615477323532,0.479
114,0.47044557310415036,1.957346853017807,0.4799
115,0.4672880818446477,1.9499943852424622,0.4821
116,0.46563605128815677,1.9424899220466614,0.4837
117,0.46391052210872824,1.9348713886737823,0.4855
118,0.46173659147638263,1.9271241867542266,0.487
119,0.45997874664537836,1.9192575848102569,0.4882
120,0.45833021650711697,1.9112372374534607,0.4894
121,0.4564644263097734,1.9032232570648193,0.4906
122,0.4540431434006402,1.8949983394145966,0.4918
123,0.45275450272090506,1.886715350151062,0.4931
