epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,0.5514700797296339,2.2192955803871155,0.1433
2,0.5098919870391969,2.1413284492492677,0.1709
3,0.47661608207610345,2.0404210126399995,0.2423
4,0.4431135981313644,1.9229070007801057,0.3517
5,0.41207712484944253,1.7967483174800873,0.421
6,0.37902803296043025,1.6714093697071075,0.4776
7,0.3503942434826205,1.5471063351631165,0.5381
8,0.32311956488317056,1.427366977930069,0.5847
9,0.2983947215541716,1.3138732457160949,0.6299
10,0.2762266509955929,1.213653512597084,0.6608
11,0.2542236381000088,1.1203624778985977,0.7001
12,0.23727122626958355,1.0409071612358094,0.7268
13,0.22134395895465728,0.9667855614423752,0.7577
14,0.2098489145598104,0.9025710931420327,0.781
15,0.1957433268427849,0.8490953296422958,0.7932
16,0.18364617113144166,0.8018353015184403,0.8039
17,0.17497677360811542,0.7612511128187179,0.8146
18,0.16675956547260284,0.7235692852735519,0.823
19,0.15893895323238066,0.6891785441339016,0.8322
20,0.15141805419998786,0.660024987012148,0.8374
21,0.14805163135451654,0.6364542853832245,0.8416
22,0.14390231231527945,0.6123064175248146,0.8509
23,0.138384875607106,0.5926511213183403,0.8537
24,0.1331208491998334,0.5753856143355369,0.8569
25,0.12774657486907898,0.5594600923359394,0.859
26,0.12681719264195812,0.5441773179173469,0.8633
27,0.12202934305514058,0.5308439054340124,0.8642
28,0.12094393377342531,0.5184400475025177,0.8672
29,0.11761754602193833,0.5064681406319141,0.8695
30,0.11507172373033339,0.49741520538926126,0.8708
31,0.11232059571531511,0.4862780322879553,0.8738
32,0.10973499013531593,0.47669717356562613,0.8758
33,0.10988323967302999,0.46827051252126695,0.879
34,0.1065220779228595,0.45997060686349867,0.8806
35,0.10473186537142723,0.4517566383630037,0.8816
36,0.10360097322733172,0.44412029691040517,0.8841
37,0.10377319476777508,0.43864367961883544,0.8857
38,0.10078793146437215,0.4337894742935896,0.8861
39,0.09805495109288923,0.4286925046518445,0.8868
40,0.09818371498296338,0.4224226855114102,0.8888
41,0.09710823768569578,0.4171335257589817,0.889
42,0.0945842985183962,0.41035341676324605,0.8903
43,0.09503090530633926,0.4047234919294715,0.8914
44,0.0933434577959199,0.4012481839209795,0.8924
45,0.0921032726043655,0.39902649030089377,0.8919
46,0.09116952414474179,0.3946094702929258,0.8928
47,0.08980517973822932,0.3896277528628707,0.8943
48,0.08950501137202786,0.38678950514644383,0.8944
49,0.08934020130865035,0.3817626290395856,0.8968
50,0.0877955105996901,0.3783303713798523,0.8965
51,0.08836840001806136,0.37587302561849356,0.8971
52,0.08560560989764429,0.3719219686090946,0.8991
53,0.08631370815057908,0.36963731281459333,0.8986
54,0.08613313765775772,0.3652838397398591,0.9
55,0.0865317841210673,0.36262730438262225,0.9015
56,0.08397442703285525,0.3599697591736913,0.9014
57,0.08294613224364096,0.3562803194671869,0.903
58,0.08398566798817726,0.35388984251767397,0.9035
59,0.08239703191624534,0.3517361173219979,0.9044
60,0.08207049643801105,0.3485067106038332,0.9051
61,0.08162900877575721,0.3466372880525887,0.9053
62,0.08145934812003566,0.34452572947368026,0.9052
63,0.07958376669595318,0.3428636522218585,0.9064
64,0.08061108417328328,0.34038945499807594,0.906
65,0.07910434016056599,0.33747979255393146,0.9061
66,0.07836143098050548,0.3372336138598621,0.9062
67,0.0778425756841898,0.3365612613968551,0.907
68,0.07867327118592878,0.3327685251832008,0.9075
69,0.07589183432921287,0.3310988843999803,0.9079
70,0.07787224590297669,0.3276169695146382,0.9087
71,0.07650016094407727,0.3256800108216703,0.9093
72,0.0750540337975948,0.3261150480248034,0.9089
73,0.07616745394564443,0.32294145978987215,0.9097
74,0.0757743970761376,0.3206909245811403,0.9101
75,0.07403867380513299,0.31939886551350355,0.9103
76,0.07545950881415797,0.3182750058360398,0.9112
77,0.0715526118514038,0.31652317428961396,0.9105
78,0.07468089833855629,0.3147012801282108,0.9114
79,0.07127240909443748,0.3149578697420657,0.9104
80,0.07275326992234876,0.3144370416551828,0.9107
81,0.07058857106153042,0.31235543159767987,0.9113
82,0.071755614852713,0.31009009029716256,0.9118
83,0.07117754290661504,0.3075299821421504,0.9125
84,0.07224828742684856,0.3073307911492884,0.9129
85,0.07203672817878184,0.3062987443804741,0.9133
86,0.07125674022301551,0.3019394963420928,0.914
87,0.0710088356488174,0.3029807103984058,0.9141
88,0.07167002999734494,0.3013348332606256,0.9144
89,0.06971717550148887,0.30203762877732515,0.9141
90,0.07083938762305245,0.29922652581706644,0.915
91,0.0703357636688217,0.29999496657401326,0.9154
92,0.06901421765646627,0.297049268912524,0.9149
93,0.07021656878773243,0.29824922360479833,0.9148
94,0.06811005140264188,0.29442291758954525,0.9155
95,0.06788300097950044,0.2940919753164053,0.9153
96,0.06817049948919204,0.29233976621180774,0.9156
97,0.06747396102836055,0.2916138814948499,0.9162
98,0.06622948826801392,0.2902147812768817,0.917
99,0.06682012588266403,0.28938810681924226,0.9162
100,0.06836538406149034,0.28787548542022706,0.917
101,0.0660180253126929,0.2873153579048812,0.917
102,0.06661501839276283,0.28702005350030957,0.917
103,0.0676765652914201,0.2859137668181211,0.9169
104,0.06721578049323251,0.2840831053070724,0.917
