epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,1.38646889395184,2.1136264538764955,0.4283
2,1.2335233071930387,1.90399289727211,0.5169
3,1.078136497328424,1.6690291523933412,0.5782
4,0.9202619566876664,1.4312771999835967,0.6405
5,0.7762081239722732,1.2180670189857483,0.6908
6,0.6623924738830991,1.0421800994873047,0.7345
7,0.5710948025568937,0.9062605065107345,0.7713
8,0.5028493703685255,0.7995472607016564,0.8028
9,0.45123781225620174,0.7212959817051887,0.8238
10,0.4111911139936529,0.6591673935949802,0.8404
11,0.381315422618491,0.6120380094647407,0.8505
12,0.35483175293247926,0.5698145493865013,0.8607
13,0.33283633006434155,0.5379404518008232,0.8656
14,0.31791179429771554,0.5105165742337704,0.8708
15,0.3038347491469139,0.48906881146132947,0.8733
16,0.2899712701129098,0.4686171042919159,0.877
17,0.28104070064603776,0.4515386613458395,0.882
18,0.2701743507168741,0.4369864241778851,0.8847
19,0.2611499667549745,0.4236510320752859,0.8865
20,0.2570382467447183,0.4107723093777895,0.8885
21,0.2486995339202575,0.40166963182389737,0.8894
22,0.2437562915122407,0.39312936540693044,0.8915
23,0.23691480925195238,0.3852215874940157,0.8934
24,0.23115625913836,0.37629718974232673,0.895
25,0.22829611430692875,0.3693408670648932,0.8976
26,0.2224683755547063,0.36479437198489906,0.8974
