iteration,gradient_norm_on_full_trainset_avg
0,0.32706406326821047
1,0.3227369501338758
2,0.3184844683959516
3,0.31423146883729974
4,0.3099718825853248
5,0.30577584153626247
6,0.3016132772987539
7,0.2975361204655559
8,0.29348880620607204
9,0.28944195307296
10,0.28541731291600747
11,0.2814950802183622
12,0.277642683694867
13,0.2738652011085364
14,0.27013129131342084
15,0.2665047356267646
16,0.26292905056424487
17,0.2594733501224577
18,0.2561235412404638
19,0.2527975180926468
20,0.24953295320980645
21,0.24634364342803514
22,0.24320507597646573
23,0.24013597995354977
24,0.2371338052691077
25,0.23418975811082046
26,0.2313187864671046
27,0.2284685606662964
28,0.22569287180924355
29,0.22295264009117016
30,0.2202579883786706
31,0.21756976990267174
32,0.21494980108934159
33,0.21239064553158507
34,0.209859311232632
35,0.20739859635692537
36,0.2049667127790041
37,0.2025941004573267
38,0.2002540724859827
39,0.19797117946923817
40,0.19569590650885033
41,0.19350088201446167
42,0.1913297739353268
43,0.18919901577816667
44,0.18712244652892177
45,0.18508814610318242
46,0.18307991483869596
47,0.1811075479231365
48,0.17918682730142774
49,0.17730044958565677
50,0.17544187239564948
51,0.17360858588115957
52,0.17180744286816024
53,0.17005570560330774
54,0.16834636481499848
55,0.16665499908993234
56,0.1649817855179243
57,0.1633402079975445
58,0.16172615026731435
59,0.16015004309671954
60,0.1585858489317638
61,0.15704233203274126
62,0.15552338274981756
63,0.15403195984986706
64,0.15254841583577522
65,0.15110823575106147
66,0.14968934974428033
67,0.1482823341885539
68,0.14691351687189874
69,0.14555787408741205
70,0.1442362842563125
71,0.14292036702796435
72,0.1416231779559635
73,0.14032891832809175
74,0.13905391565165845
75,0.13781237355798673
76,0.13657738153775031
77,0.13537049332435327
78,0.13419913176939233
79,0.13305401628486074
80,0.13191082847309388
81,0.13078123945140704
82,0.12967462202110464
83,0.12858719003626712
84,0.12751013223597935
85,0.12644780043768827
86,0.1254132344002089
87,0.12439202275287771
88,0.12337367504344934
89,0.12238306478836256
90,0.12139915255873868
91,0.12042261713001315
92,0.11945861560633113
93,0.1185020771185497
94,0.11758151695624593
95,0.11666254478035092
96,0.11574468627154315
97,0.11484839154392346
98,0.11397507729503902
99,0.11309785261642902
100,0.11223358910115071
101,0.11137687959446405
102,0.11053356600839752
103,0.10968779997982611
104,0.10887412064600244
105,0.10806141497072357
106,0.10726480771936009
107,0.10647229378459958
108,0.10569790305129281
109,0.10492110647391346
110,0.10414368599423236
111,0.10339298519701948
112,0.10265442688594102
113,0.10192073347331673
114,0.10119803223032005
115,0.10048031787143666
116,0.09978093762769528
117,0.09908921511369341
118,0.09841558838466988
119,0.09775001258834876
120,0.09707302107653443
121,0.09641134159646624
122,0.09575802013160524
123,0.09510718484800287
124,0.09445828644211603
125,0.09380835355728638
126,0.09317070884045103
127,0.09254767645653209
128,0.09192022581942456
129,0.09130151761762707
130,0.0906977733526961
131,0.09010001817437632
132,0.08951103817099135
133,0.08893310298726864
134,0.08836366085196798
135,0.08778945474668595
136,0.0872239436418297
137,0.08665263752776092
138,0.08610066585862022
139,0.0855424226344231
140,0.08499975916770539
141,0.08446737627218917
142,0.08393645658563462
143,0.08341746661582072
144,0.08290809350777213
145,0.08239637569528654
146,0.08189244411014984
147,0.08139350488345026
148,0.08089334220578318
149,0.08039635307571236
150,0.0799018313752358
151,0.07942427211467049
152,0.07895140962610384
153,0.0784737572745521
154,0.07801196273910262
155,0.07754784910240556
156,0.07709306079406385
157,0.07663436920255318
158,0.07618098965522281
159,0.07573536482342967
160,0.07529758321774116
161,0.07486317561164096
162,0.07443018146772074
163,0.07400983359980991
164,0.07358073984331116
165,0.07316287783199672
166,0.07273937412653303
167,0.07232671862844745
168,0.07192078019037904
169,0.07151560797901906
170,0.07111785689156483
171,0.07072026364897756
172,0.07033179725550867
173,0.06993822491716657
174,0.06955811241169599
175,0.06917943697267834
176,0.06879942512882009
177,0.06842438940106461
178,0.06804993856258772
179,0.06767847445468675
180,0.06731167684875514
181,0.06693882103434443
182,0.0665704564401638
183,0.06620647423084458
184,0.0658478160769483
185,0.06549917991077062
186,0.06515727869386727
