iteration,gradient_norm_on_full_trainset_avg
0,0.3268541840372142
1,0.3224410741417875
2,0.3177459264904334
3,0.31309794460375884
4,0.3085051165312731
5,0.30399956543628576
6,0.29955490312437805
7,0.29518550923454917
8,0.2909058876419337
9,0.28669224281222705
10,0.2825831043056159
11,0.27852777376841925
12,0.2745582984061552
13,0.2706754376694877
14,0.2668405973743727
15,0.263087121837506
16,0.25944776937651115
17,0.2558318033799759
18,0.252280184397488
19,0.2488181925285789
20,0.24543572895073362
21,0.242082780746105
22,0.23883089189066492
23,0.23566166199303962
24,0.23253643323381218
25,0.229478525167573
26,0.2264967736852423
27,0.2235506767176494
28,0.22068217496452852
29,0.21786445741633936
30,0.21508710651444618
31,0.21239246809382148
32,0.20974116004601603
33,0.20713627136535617
34,0.2045811411456159
35,0.20207036040753165
36,0.19961969597336413
37,0.19722984915126587
38,0.1948767508761692
39,0.19256832431754028
40,0.19030875623534077
41,0.1880681391037009
42,0.18589874453634703
43,0.18376546097555357
44,0.18166468959558252
45,0.17962323501042105
46,0.17761267222181798
47,0.1756372705973047
48,0.1736924318609883
49,0.17177995707708155
50,0.16990247497115904
51,0.16807251433891007
52,0.16626866361453174
53,0.1645051276564599
54,0.16277203098876286
55,0.16105629810285066
56,0.15936494592899986
57,0.15771840363113662
58,0.15610892843632404
59,0.15451312093865785
60,0.15294160767933176
61,0.1514065905193482
62,0.1499065384056305
63,0.14842507549475312
64,0.14696647975551688
65,0.145537499810544
66,0.14412912459764865
67,0.14274053783657642
68,0.14137999377961952
69,0.14003242350341066
70,0.13872429920449986
71,0.1374123847754926
72,0.13613242341538875
73,0.13486854633978623
74,0.13363083482361698
75,0.132406269773027
76,0.13119645853350095
77,0.13001100601201604
78,0.1288455979126482
79,0.12769160553332098
80,0.12656779923139522
81,0.12545043390018779
82,0.12435455466028152
83,0.12327923099196474
84,0.12221795917043629
85,0.12118361787718294
86,0.12014581686459962
87,0.11912514918635293
88,0.11812977614273576
89,0.11714481707217157
90,0.11618021492293044
91,0.11522255019945257
92,0.11428735431611534
93,0.11336787506726427
94,0.11245940491373077
95,0.11155350842860672
96,0.11066684955289366
97,0.10979445974817652
98,0.10892202185425534
99,0.10806200706792615
100,0.1072082834131552
101,0.10637766206419856
102,0.10555021565402493
103,0.10474140240900771
104,0.10394429236532972
105,0.10315183727803867
106,0.1023813035914958
107,0.10160810613504787
108,0.1008495229531885
109,0.10010038685783981
110,0.0993599519947255
111,0.09862377561191253
112,0.09790081802668464
113,0.09718140967130669
114,0.09647647754251373
115,0.09577794423849964
116,0.09509049960467317
117,0.094416003508291
118,0.0937449372866141
119,0.09308320808692357
120,0.09242403352998271
121,0.0917757169378322
122,0.09112759273641001
123,0.09049920029639162
124,0.08987596393572292
125,0.08925928879235254
126,0.08865238312801893
127,0.08804885119264269
128,0.08745217263551235
129,0.08685769667411682
130,0.08627051372846359
131,0.08568620260176295
132,0.08510901588515685
133,0.08454028281912537
134,0.08397871990405252
135,0.08342018742643914
136,0.08287822490599803
137,0.08234151689365947
138,0.08180503920691899
139,0.0812702227083885
140,0.08074961761434363
141,0.08023262508745926
142,0.07972094830967745
143,0.07921407513837994
144,0.07870951723492473
145,0.0782114095801355
146,0.07771904252959325
147,0.07723162138648232
148,0.07674733704801548
149,0.07627165439144437
150,0.07579997566417515
151,0.07533531980877185
152,0.07487060390283935
153,0.07441038720124005
154,0.0739580191638639
155,0.07351076084483295
156,0.0730654228934319
157,0.0726258119605037
158,0.07219242857498406
159,0.07176693392930562
160,0.07133099489155963
161,0.07089878617366785
162,0.07048207459972208
163,0.07006168666325097
164,0.06965221383489471
165,0.06924759963472822
166,0.06883837122074234
167,0.06843962637538112
168,0.06804287622363114
169,0.06765338907670593
170,0.06726634348865426
171,0.06688496242543525
172,0.06650133769715547
173,0.06612123753624649
174,0.06574571090355363
175,0.06537501937921927
176,0.0650043935081865
177,0.06463513406052543
178,0.0642780599565487
179,0.06391910362127246
180,0.06356370082645793
181,0.06320698046028873
182,0.06285996097989262
183,0.06251767553020122
184,0.06217474594261302
185,0.06183017815652445
186,0.06149376354507295
187,0.06117058382153936
188,0.06083783878039578
189,0.06050977819426229
190,0.060189108334185185
191,0.05986406651827249
192,0.05954508901216158
193,0.059231460826650414
194,0.05892097285826179
195,0.058609930692589865
196,0.05829925443018648
197,0.05798692141512117
198,0.057684736939071925
199,0.05737697499750869
200,0.0570750079335554
201,0.056781806529676696
202,0.056485888691487615
203,0.05619216682728069
204,0.05590395881853548
205,0.05561636410451226
206,0.05533224655286576
207,0.05505680338923709
208,0.05477370615132334
209,0.05449531568562691
210,0.05421915099178418
211,0.05394116025739256
212,0.053668660598224505
213,0.053398706983545784
214,0.053131345647580576
215,0.05286642723757055
216,0.052608292060275785
217,0.05234510252303239
218,0.052087493568130916
219,0.05182716177168049
220,0.051574450241296074
221,0.05131802357519001
222,0.05106425839094882
223,0.05081587728625288
224,0.050565428134737266
225,0.05031557302980947
226,0.05006988114505908
227,0.04983104579920328
228,0.049593678811157026
229,0.04935209207538943
230,0.04911468142272733
231,0.04887825502346007
232,0.048643066642069195
233,0.04840441300893546
234,0.048171228434489365
235,0.04794408537340904
236,0.047713985898281255
237,0.047484077780767936
238,0.04725988535990835
239,0.04703383073259405
240,0.04681007060735783
241,0.04659041253185052
242,0.04637255942344169
243,0.04615830966208041
244,0.04593907469891132
245,0.045721886666928904
246,0.04551430001264771
247,0.045300154219206676
248,0.04509537254897355
249,0.04488434658702571
250,0.0446824193046759
251,0.04447207281729124
252,0.044271081395581266
253,0.04406874725972674
254,0.04386978143440392
255,0.04366930391492814
256,0.04347326614894147
257,0.0432749251909217
258,0.043081698921940484
259,0.04289094832840216
260,0.042696309839422394
261,0.04250378694977842
262,0.0423116355612754
263,0.04212027209683751
264,0.041930364784418445
265,0.041743184560746126
266,0.04156033713286208
267,0.041378402501932574
268,0.04119786428610811
269,0.0410172236532266
270,0.04083894846104292
271,0.040663418004947105
272,0.040483642566468
273,0.04030649518037591
274,0.04012828966332545
275,0.039952369688206875
276,0.03977966672633278
277,0.03960795253577154
278,0.03943762534609724
279,0.03927193535153052
280,0.03909935872276461
281,0.038934041007127856
282,0.03876501978882769
283,0.03859823139697526
284,0.038435443530359756
285,0.03827015040777624
286,0.03810821198350783
287,0.03794860759389179
288,0.03778665577770278
289,0.03763382259819782
290,0.037477845761224746
291,0.037320354363028704
292,0.03716185986894953
293,0.03700487686722999
294,0.036852925374668985
295,0.03670149237699386
296,0.036545617449864315
297,0.036392426180094674
298,0.036240987436807814
299,0.036089568499042504
300,0.03594418962116436
301,0.035802751780237736
302,0.03564935096333281
303,0.03550468723981772
304,0.03535790622814042
305,0.035217171274148695
306,0.03507666225215943
307,0.0349306094307298
308,0.03478775597609851
309,0.03464122644061909
310,0.0345040016290251
311,0.03436849720677645
312,0.03423108631525463
313,0.034096087189861485
314,0.03396100774888523
315,0.03382442126115541
316,0.03368658426915787
317,0.03355497039838676
318,0.03342439911383641
319,0.03329085107498377
320,0.03315371297439475
321,0.033020257488538374
322,0.032888275645654
323,0.03275763883233737
324,0.032630165594004154
325,0.03250147001152393
326,0.03237035324837984
327,0.032242696606478397
328,0.03211425885506634
329,0.031985555845269485
330,0.03185946128267278
331,0.0317334521303079
332,0.03160549796220291
333,0.03148085425526145
334,0.03135597817129693
335,0.031236121228935092
336,0.031115166442413383
337,0.03099434372948464
338,0.030873896155827037
339,0.0307561827651625
340,0.03063458634997194
341,0.030514166681309008
342,0.03039887175020812
343,0.030281041873778603
344,0.03016740875009192
345,0.03005070389740062
346,0.029935082263792583
347,0.029820380047062788
348,0.029707187266946954
349,0.029592028243420422
350,0.029477569098636774
351,0.02936315016553038
352,0.02925328205503076
353,0.029142825458811007
354,0.029033143949136482
355,0.02892212606959773
356,0.02881303225003879
357,0.02869884871312055
358,0.02859051539595378
359,0.028483571559171205
360,0.02837567760786503
361,0.028264971432792486
362,0.028162302518685824
363,0.028057438985478335
364,0.02795253465142279
365,0.027845020297341084
366,0.027740464156325324
367,0.027641405500197547
368,0.027537644795988157
369,0.027438047971894385
370,0.027334690547483144
371,0.027233925782465324
372,0.02713448117483927
373,0.027032538668183264
374,0.02693308667071447
375,0.026832492002701158
376,0.02673256076352753
377,0.0266345970838623
378,0.026535580622768323
379,0.026435617398744317
380,0.02634059336165757
381,0.02624379797840438
382,0.026148898704059342
383,0.026052451673929656
384,0.02595812884428082
385,0.025862727569062594
386,0.025771923197363284
387,0.025681107842965557
388,0.025587219536771667
389,0.025496918482880937
390,0.025406834090250862
391,0.02531222718486002
392,0.02522224572321475
393,0.025130426440691633
394,0.025038953424504712
395,0.024949849271991897
396,0.024860128683494378
397,0.024771804644782604
398,0.024682390917484046
399,0.024599030420414794
400,0.024509075513594124
401,0.024422394217999098
402,0.02433612227733063
403,0.024250001065633818
404,0.024162596815691707
405,0.024079026209691937
406,0.023994615973960597
407,0.02390431647353276
408,0.02381994921096286
409,0.02373232401040868
410,0.023648111642653347
411,0.023563081790934207
412,0.023478423704214546
413,0.023397488218762783
414,0.023316054322206042
415,0.023236120103927487
416,0.023151363696493128
417,0.02306640781695516
418,0.02298718862221885
419,0.02290333379131159
420,0.022825905802960546
421,0.022746096368435505
422,0.022666128873549296
423,0.022584366120529043
424,0.022507817400932387
425,0.022432780314701976
426,0.02235920891829578
427,0.022281508679995492
428,0.022206609432513347
429,0.022127407035004164
430,0.02204779143736851
431,0.021968641009610886
432,0.021894449952943245
433,0.021814525788942656
434,0.021735090075936294
435,0.021662518360579277
436,0.021587372245109905
437,0.021514245701519726
438,0.0214394775102446
439,0.02136612728501997
440,0.02129303206846419
441,0.021221741932990174
442,0.021151190797827048
443,0.021078112585295503
444,0.02100372010758653
445,0.020932765856842703
446,0.02085861720251046
447,0.020788579255156692
448,0.020716038965159583
449,0.020648073626463377
450,0.020576507628191208
451,0.020506090043837806
452,0.020434122225184516
453,0.020365675076422902
454,0.020299184521559703
455,0.02023184186840673
456,0.020163438558225433
457,0.020096416586104962
458,0.020027306931115478
459,0.0199621014221735
460,0.019898702051062266
461,0.01982805090924166
462,0.0197621926508633
463,0.019694965728683605
464,0.019630067089105054
465,0.019566393782657572
466,0.019502187102561026
467,0.01944245267086981
468,0.019374878229599983
469,0.019311087154768286
470,0.019248374067423753
471,0.0191851677955973
472,0.019122635980771012
473,0.019060894059892287
474,0.01900054852194664
475,0.018934210093989424
476,0.018875766665405212
477,0.018812067794938946
478,0.018750631635402873
479,0.018691731762654873
480,0.018630689919569524
481,0.018572498552533317
482,0.018510678251766225
483,0.018448811280490432
484,0.018385691271341636
485,0.018326283702408307
486,0.018262411335371608
487,0.018203708452754166
488,0.018142700526627566
489,0.01808389218240968
490,0.018022324442085725
491,0.01796655847495317
492,0.01790698552991998
493,0.017848520112420368
494,0.017788465288514427
495,0.01773056958310156
496,0.01767099865541457
497,0.017613611188433142
498,0.017555542561663754
499,0.017498245217320692
500,0.01744311100030219
501,0.017389020340322706
502,0.017330794262604293
503,0.017278252040419495
504,0.01722171847392327
505,0.017166848491731664
506,0.017111786476028252
507,0.017057923495532406
508,0.01700064306253182
509,0.016944963159506447
510,0.016894144120764964
511,0.016840308310390024
512,0.016785549955451975
513,0.016732048509897283
514,0.016678927150520072
515,0.016624442688894736
516,0.01657109597455557
517,0.01652331689433207
518,0.016471440393811064
519,0.01641844720486075
520,0.01636608356948641
521,0.016313599727140443
522,0.01626256722103739
523,0.01620909280226926
524,0.016156692602780777
525,0.01610518978691953
526,0.016057009553074653
527,0.016003850748285333
528,0.01595591909890137
529,0.015905159683779212
530,0.015854582892197124
531,0.015802652924544063
532,0.015754329733318966
533,0.01570736479556884
534,0.015656396735802047
535,0.015605939480709116
536,0.015556058739381443
537,0.015503388588338232
538,0.015457391597297296
539,0.015410384439852343
540,0.015365702555584396
541,0.015319846876442117
542,0.015270959746387633
543,0.015222558446451134
544,0.015171266068454606
545,0.01512189803939148
546,0.01507528321587264
547,0.01502911948071437
548,0.014980449937049866
549,0.014936137823882801
550,0.014887583694225432
551,0.014842614222906187
552,0.014791936774723183
553,0.014745669422150587
554,0.01469584144480797
555,0.014649811420612743
556,0.014598984951938376
557,0.014556963146694565
558,0.014509024177508078
559,0.014462582089590646
560,0.014419218560681896
561,0.014375209538347866
562,0.014332704438851984
563,0.014286933377034008
564,0.014245263104778066
565,0.014201956696433798
566,0.014157302067524089
567,0.014114877314069713
568,0.01407259663913596
569,0.0140324755633153
570,0.013985658077341109
571,0.013942028549027458
572,0.01389961603782793
573,0.013858169068999083
574,0.01381431159475735
575,0.013771806167009515
576,0.01372872377887746
577,0.013685316862559155
578,0.01363985162235653
579,0.013599579982332227
580,0.013559663962812659
581,0.013517832887580326
582,0.013476148173398761
583,0.013435339587463577
584,0.01339189833829768
585,0.013348927246373469
586,0.013310780330589684
587,0.013273181309372032
588,0.013233973562056453
589,0.013195889591016956
590,0.0131584878787733
591,0.01311700764185047
592,0.01307766492647191
593,0.013039593455467558
594,0.013002146263270498
595,0.012966833036448416
596,0.012926006720373317
597,0.012889085833753228
598,0.012853486001899695
599,0.012817805676913879
600,0.012778296660450392
601,0.012737791158600293
602,0.012701715805147052
603,0.012662541444157491
604,0.012623336272009844
605,0.012588038063463924
606,0.012548329902632063
607,0.012510245664076578
608,0.01247080566389839
609,0.01243109308384945
610,0.012393496197059914
611,0.012358718119064617
612,0.012320476613355188
613,0.012284761113583375
614,0.012246750284953645
615,0.012209178096271405
616,0.012170787372862424
617,0.012136497271735384
618,0.012100674001712766
619,0.012065775941912882
620,0.012029453118797467
621,0.011995053823086138
622,0.011959816529531592
623,0.011922824548940806
624,0.011884056284507142
625,0.011848195212819684
626,0.011812876344885816
627,0.01177814804537874
628,0.01174477089401994
629,0.01170921089341848
