iteration,gradient_norm_on_full_trainset_avg
0,0.3266437587381786
1,0.32212103978538675
2,0.3176280257006711
3,0.3131708667585855
4,0.30874097886602553
5,0.30441945342458215
6,0.30017218761031916
7,0.2959603339419384
8,0.2917866500097439
9,0.28772218782118736
10,0.2837602328967934
11,0.27990653351773737
12,0.27609580369194336
13,0.27228965940958394
14,0.26861551805922146
15,0.2649909871705384
16,0.2614619177131503
17,0.2580012212037185
18,0.2546123854160823
19,0.2512567171711937
20,0.24794441621336016
21,0.24467127592882693
22,0.24150739375328234
23,0.23842838451220674
24,0.23536718426789394
25,0.2323529276779896
26,0.22941952211438207
27,0.2265427716275743
28,0.22374112677322402
29,0.22098684147872932
30,0.21827262795138752
31,0.21561365113601666
32,0.21302468209741293
33,0.21045815085083128
34,0.20795241587516627
35,0.20551712041444353
36,0.20311857155670773
37,0.20075403468606687
38,0.1984281144529884
39,0.19613575027503902
40,0.1938699416620711
41,0.19170049758699295
42,0.18954679198656338
43,0.18746093295461078
44,0.1853889913941975
45,0.18336555439936753
46,0.18137479642156937
47,0.1794038072094677
48,0.17745747453060456
49,0.17556410825677599
50,0.1737330760268057
51,0.17192226619292966
52,0.17011873451528392
53,0.16834928747016367
54,0.1665891645198091
55,0.16489438031893322
56,0.16318210503983993
57,0.16154799496967814
58,0.1599464754439376
59,0.15837002551227636
60,0.15682851334965756
61,0.15526945299463046
62,0.1537584628196789
63,0.15226042385354074
64,0.15080404873780667
65,0.14937207870930921
66,0.14797453303749766
67,0.1465926433886097
68,0.14520980179139387
69,0.1438711450296028
70,0.14253345367939857
71,0.14124127866406683
72,0.13997698338605005
73,0.13869326354261927
74,0.13743140278415422
75,0.13619538712881454
76,0.13500348931634973
77,0.13381767137629363
78,0.13264581113671206
79,0.1315063665332502
80,0.1303999165992433
81,0.12927969492807584
82,0.12819634560226945
83,0.12713565237402177
84,0.12605624774631002
85,0.12500979855497363
86,0.12397752384326859
87,0.12296026576430501
88,0.12197048506048236
89,0.1209564633677982
90,0.11998387747092468
91,0.11900298583721355
92,0.11804422334963693
93,0.117099002871308
94,0.11616262739071295
95,0.11524792529844233
96,0.1143384538755424
97,0.11342374223985052
98,0.11254407043739593
99,0.11166836906588165
100,0.11081962723363625
101,0.10993818683932444
102,0.10910491254433352
103,0.10824150155920423
104,0.10741875295067675
105,0.10661960358564795
106,0.10581272027665671
107,0.10505247931896067
108,0.10426634136495143
109,0.10350188977531231
110,0.10274049249646211
111,0.10199651691318068
112,0.10126121089623426
113,0.10051947524734912
114,0.09983108786852228
115,0.09911472266558399
116,0.09842220687471946
117,0.09772943251323653
118,0.0970437306908297
119,0.09636804662592327
120,0.09571416529781462
121,0.09504323434834636
122,0.09438993881834712
123,0.09374958057323075
124,0.09311116957310364
125,0.09246464491191142
126,0.09185438102073437
127,0.09124581187531548
128,0.09062896207673546
129,0.09004777281349294
130,0.08945136327972324
131,0.0888694554142175
132,0.08829063535416937
133,0.08772250518197688
134,0.08715120373108433
135,0.08658628298064777
136,0.08602362150350414
137,0.08547765338080082
138,0.0849182224640355
139,0.08437647165212019
140,0.08383556849850829
141,0.08330556427556585
142,0.08277317005844893
143,0.08226118546353428
144,0.08175178365727206
145,0.08125152465063429
146,0.08075182438614462
147,0.08027088318960693
148,0.07977565534703293
149,0.07929525512144904
150,0.07882039398926836
151,0.07834879157574567
152,0.07787594151303665
153,0.07738898315658163
154,0.07692639304594726
155,0.07647535133451959
156,0.07600774177532865
157,0.07555924590334903
158,0.0751199072170097
159,0.07467288507683333
160,0.07423365937795487
161,0.073792301241453
162,0.07336345112319241
163,0.07294343972409226
164,0.07252704014792896
165,0.07212416859987013
166,0.07170098047449103
167,0.07129584880239916
168,0.07088098497182191
169,0.07047765210863864
170,0.07008301386837766
171,0.0696837761718362
172,0.06929590562669273
173,0.06890818612524399
174,0.06853218891282756
175,0.06814902335382399
176,0.06777332032256791
177,0.06739321778369531
178,0.06701398542718746
179,0.06664020779795565
180,0.06627209869386239
181,0.0659013316174337
182,0.0655455546700614
183,0.06518554427075232
184,0.06483155958716427
185,0.0644779089118733
186,0.06412563341581372
187,0.06380233744322064
188,0.06346520597450553
189,0.06312129316987536
190,0.06278918028189459
191,0.06245560229042454
192,0.06213606994434785
193,0.06179407766355947
194,0.06147627244780107
195,0.061164389218351954
196,0.060838166335795654
197,0.0605364203363391
198,0.06023066911506782
199,0.059922108600073375
200,0.059608749528980196
201,0.05931146859274554
202,0.059011572753964694
203,0.05872347614075316
204,0.05841418824435406
205,0.0581202101900946
206,0.05783207697204449
207,0.057545682300058146
208,0.05725154493915532
209,0.056963404669706265
210,0.056682010727853095
211,0.056385649600111186
212,0.05610085875131053
213,0.05582752579123591
214,0.05557052015033541
215,0.05529682382275978
216,0.05502905341329327
217,0.05477135023488885
218,0.054500543241408274
219,0.05423255041136832
220,0.053964085118458606
221,0.05370641606181501
222,0.05345665845433813
223,0.05320403271545128
224,0.0529385892575134
225,0.05267992435013648
226,0.052423100931877444
227,0.05217428611757664
228,0.05191863561051344
229,0.05166780236509596
230,0.05142546898379904
231,0.051183340453127515
232,0.05095169228994606
233,0.050720473691042475
234,0.0504885552981601
235,0.05025980275664391
236,0.05003233694922919
237,0.04979934624236373
238,0.049564194144393295
239,0.04932966517949432
240,0.049111567423252386
241,0.04888105949731862
242,0.04866746221899973
243,0.048440401310321644
244,0.048225741840064375
245,0.047997635646997286
246,0.04777970704917613
247,0.0475635566073389
248,0.04733181846691857
249,0.04711688297471579
250,0.046900616946386024
251,0.046693512384548296
252,0.04648237025314896
253,0.04627736947196506
254,0.046069592626272235
255,0.04586133547303227
256,0.04565699198124223
257,0.04545586398395317
258,0.045261063578769634
259,0.04506315793674445
260,0.044866122943551766
261,0.04466691753414146
262,0.044469103842634215
263,0.04428061402697327
264,0.04408220210287045
265,0.04389775475309115
266,0.04370304120166316
267,0.04351516923112288
268,0.043320998575870684
269,0.043129104060403003
