epoch,train_loss,test_loss,test_accuracy
1,1.9860243576765069,2.429915790557861,0.1317
2,1.7215660989284518,1.5404070115089417,0.4123
3,1.6084265363216403,1.3368471443653107,0.5041
4,1.4351834031939508,1.2569731676578522,0.5459
5,1.3071826452016833,1.3275658071041108,0.5376
6,1.240783067643642,1.1860609924793244,0.582
7,1.1930342543125154,1.0348385322093963,0.6258
8,1.0479944926500318,1.146461706161499,0.6043
9,0.9813925838470461,0.9120007282495499,0.68
10,0.9284978136420244,0.8864245587587356,0.6857
11,0.8589458990097045,0.827139168381691,0.7058
12,0.9056675641238687,0.7659594970941543,0.7375
13,0.7998522157967092,0.7211086183786393,0.7506
14,0.759238969385624,0.7168254452943802,0.7535
15,0.732082577049732,0.7305889427661896,0.7432
16,0.6937006473541261,0.6004313424229621,0.7925
17,0.7067411720752717,0.5813063824176788,0.8007
18,0.6434246566891672,0.6385177108645439,0.7865
19,0.6445943834632635,0.5927205657958985,0.7936
20,0.6129131719470021,0.5679412689805031,0.8055
21,0.5930485464632511,0.5916858828067779,0.8083
22,0.5805946996808052,0.6059674575924874,0.8027
23,0.5847898618131877,0.5013095380365848,0.8297
24,0.5594641071557999,0.5596288323402405,0.8096
25,0.5411650288105012,0.5845918175578118,0.8
26,0.5401810696721078,0.5164637964963913,0.8272
27,0.5143733175098897,0.49669289350509643,0.8349
28,0.5284226669371128,0.5029232819378376,0.8357
29,0.4956625509262085,0.5114089795947074,0.8274
30,0.4969683208316565,0.5037345597147942,0.8326
31,0.4805769819021225,0.443398705124855,0.8492
32,0.47239197984337816,0.4197952777147293,0.8576
33,0.44842497028410444,0.46230434998869896,0.8422
34,0.45110073097050185,0.44361763298511503,0.8556
35,0.4353489643335342,0.4264566470682621,0.8582
36,0.4352681909501552,0.43157306641340254,0.856
37,0.41354600679129366,0.4308499722927809,0.8604
38,0.44029802083969116,0.3844054263830185,0.8726
39,0.400786104016006,0.4325382989645004,0.8542
40,0.3894378855079413,0.44339041694998743,0.853
41,0.3802006394416094,0.4867741487920284,0.8356
42,0.3836378522217273,0.449942384660244,0.8476
43,0.42230896323919287,0.39884027183055876,0.8687
44,0.38530575029551983,0.39414339676499366,0.873
45,0.3676846367120742,0.37852090984582903,0.8742
46,0.36796234257519245,0.367992335408926,0.8739
47,0.3578902241587639,0.3992132344841957,0.8687
48,0.35923459507524974,0.3964857706427574,0.8688
49,0.3442796305567025,0.3893227122724056,0.8745
50,0.3450639082491399,0.39372002467513084,0.8699
51,0.34430464580655096,0.3889063383638859,0.871
52,0.3390284716337918,0.37396099507808683,0.8785
53,0.33789869666099553,0.3872881163656712,0.8732
54,0.31675163576379417,0.40598508924245835,0.8703
55,0.3095478696376085,0.39737294644117355,0.8748
56,0.30879189167171706,0.43135245218873025,0.8659
57,0.29671865791082375,0.33931157991290095,0.8891
58,0.30880534648895264,0.3734719954431057,0.8817
59,0.3253794480115176,0.3833042462170124,0.8766
60,0.2969091374240816,0.3691410119831562,0.8799
61,0.33600802876055236,0.33913947746157647,0.8889
62,0.31482870653271683,0.3334340178966522,0.8894
63,0.26127373121678826,0.36209747061133385,0.8829
64,0.26490524105727664,0.32063233107328415,0.8978
65,0.2850714793242514,0.33541645124554637,0.8904
66,0.2663692660257221,0.34845971658825875,0.8847
67,0.27900875577703127,0.32525932148098946,0.8943
68,0.2736275626718999,0.372512039989233,0.8818
69,0.2762348564714193,0.36460269764065745,0.8817
70,0.27989411093294625,0.3159232114255428,0.8948
71,0.2768967913836241,0.3356165094673634,0.8914
72,0.26089882301166656,0.35008935645222666,0.8882
73,0.25811142191290853,0.3043278513103724,0.9013
74,0.2620593692548573,0.3548484215140343,0.8876
75,0.2450489892810584,0.3055923617631197,0.9022
76,0.24424164015799765,0.326925253868103,0.8981
77,0.24058713085949424,0.34316408187150954,0.8886
78,0.221415908075869,0.3257427778840065,0.8971
79,0.2448747928626835,0.31996119499206543,0.8983
80,0.2768426160886883,0.32514259047806265,0.8963
81,0.22247931558638814,0.2936279647052288,0.906
82,0.235453409999609,0.34027747839689254,0.8906
83,0.23752610240131622,0.2979950638115406,0.9021
84,0.24684432677924634,0.3359834694862366,0.8915
85,0.21935931470245115,0.31181910768151283,0.898
86,0.21946477696299552,0.3218280838429928,0.8982
87,0.2193013234436511,0.314590577185154,0.9003
88,0.2265430648252368,0.3138479466736317,0.9015
89,0.20631884336471557,0.32508490480482577,0.8989
90,0.2019839472323656,0.3000307981669903,0.906
91,0.20760415226221088,0.3189366715401411,0.902
92,0.23379538383334877,0.2858953647315502,0.9097
93,0.19348402369767434,0.2966660403460264,0.9088
94,0.18770171407610178,0.36093409910798074,0.8907
95,0.19003954038955276,0.3104144544154406,0.9056
96,0.19094151452183725,0.2946193818002939,0.9108
97,0.1933746320568025,0.3116742536425591,0.905
98,0.17263144927099353,0.2944695746898651,0.907
99,0.18927006721496573,0.304407020509243,0.9054
100,0.1780405654758215,0.34861514762043955,0.8957
