grad_norm,avg_grad_norm
0.0028475707804318517,0.000907295907381922
0.002369943365920335,0.0008502860437147319
0.002904298482462764,0.0007909043342806399
0.0025348482886329293,0.0007932728622108698
0.0030260597413871437,0.0008179884753189981
0.002907609014073387,0.0009174981969408691
0.0033714936289470643,0.0009531896794214845
0.0031696005316916853,0.0010826042853295803
0.003663086536107585,0.0010634476784616709
0.0033294898457825184,0.0011301011545583606
0.003960557340178639,0.001287112245336175
0.0033368741278536618,0.0010954055469483137
0.004250847327057272,0.0015570662217214704
0.0032128045422723517,0.0010671544587239623
0.0036400421522557735,0.0011289360700175166
0.002886569462134503,0.0009085707133635879
0.003605012287152931,0.001453983597457409
0.0027101945888716727,0.0009264828404411674
0.003100493922829628,0.0009749414166435599
0.0023290520039154217,0.0007364734774455428
0.002738341558142565,0.0008837119094096124
0.0018525390478316694,0.0005495198420248926
0.0021208496036706492,0.0006169971311464906
0.0017395016620866954,0.0004784952325280756
0.0018964777555083856,0.0005097142420709133
0.001674972168984823,0.0004761696036439389
0.0018528465152485296,0.0005023902049288154
0.001630368351470679,0.0004158293304499239
0.0017847144335974008,0.00046318784006871283
0.0016166017448995262,0.0003966330550611019
0.0017408059065928683,0.0004333987308200449
0.0016950456338236108,0.0004287850752007216
0.0018316850473638624,0.0004080114304088056
0.0016370635275961831,0.0004330527735874057
0.0019026051741093397,0.00041873386362567544
0.0018097360589308664,0.0003974071587435901
0.002020631291088648,0.0004120183002669364
0.0018843561701942235,0.00041894507012329996
0.0019466295198071748,0.0005578808486461639
0.0017830494762165472,0.00043173314770683646
0.002146601284039207,0.00046539976028725505
0.0018866995524149388,0.0004385433276183903
0.0018585253856144845,0.00043648818973451853
0.001750358409481123,0.00038009262061677873
0.0018384237482678145,0.00041154035716317594
0.0017756527522578835,0.0003741116088349372
0.001755257799231913,0.0004115382325835526
0.0016484147781739011,0.0003911667736247182
0.0017749695834936574,0.00042885326547548175
0.00166743561567273,0.0003631662984844297
0.0017549182521179318,0.0003964645438827574
0.0016727294569136575,0.00037019001320004463
0.001760790153639391,0.00038707529893144965
0.001742696957080625,0.000362584600225091
0.0019079099874943495,0.00048329660785384476
0.0017357337346766144,0.00034248066367581487
0.001970742072444409,0.0004526342381723225
0.0017718416638672352,0.00038510843296535313
0.0018793627386912704,0.00042849185410887003
0.001707102986983955,0.00040417449781671166
0.0018515939736971632,0.00036749657010659575
0.001691586323431693,0.0003748938033822924
0.001853245252277702,0.00032890355214476585
0.0018337670480832458,0.0003975888539571315
0.0017351516289636493,0.0003350169281475246
0.0018453092488925904,0.00037128516123630106
0.0017407819395884871,0.00037064673961140215
0.0018103023176081479,0.00035735336132347584
0.001863179131760262,0.00036280142376199365
0.001805769483326003,0.0003944588825106621
0.0017865339759737253,0.0004103219253011048
0.0018472521187504753,0.0004008652176707983
0.0018686714756768197,0.0003724146808963269
0.0018297312635695562,0.00040684209670871496
0.001942831906490028,0.0003680990485008806
0.00181235111085698,0.0003617683832999319
0.001960488283657469,0.00037772877840325236
0.0018582070042612031,0.0004299934080336243
0.002034400953561999,0.0004183764394838363
0.00188774275011383,0.00044234865345060825
0.0019115685281576589,0.0003559138276614249
0.001955995787284337,0.00040306695154868066
0.0018094441620633006,0.00035859172930940986
0.0018705748516367748,0.0003832331858575344
0.0018479034188203514,0.00037450401578098536
0.0017571797943674028,0.00036826651194132864
0.0017941358673851937,0.00039091985672712326
0.0018064696487272158,0.00041530391899868846
0.0017253984115086496,0.00034963275538757443
0.0017780784837668762,0.00037912922562099993
0.001810330999433063,0.00037115818122401834
0.0017583931621629745,0.00035979223321191967
0.001714192156214267,0.0003586711245588958
0.001769787777448073,0.00037012837128713727
0.001813315029721707,0.0003806331369560212
0.0018139070307370275,0.0003860839642584324
0.0018753627373371273,0.00043215902405790985
0.0020575150847434998,0.0005388048011809587
0.002048265843768604,0.000571958371438086
0.002233960622106679,0.000656688294839114
0.0021402796410256997,0.0006415985990315676
0.0022217761288629845,0.0006503131589852273
0.002057168967439793,0.0006024162285029888
0.0020997290703235194,0.0005728064570575953
0.0019548594864318147,0.00047341440222226083
0.0018669991623028181,0.000513128936290741
0.001713356061372906,0.0003758755628950894
0.001717998573440127,0.0003871650551445782
0.001610652354429476,0.00034759074333123863
0.00168737540661823,0.00033585744677111506
0.0016865037759998813,0.00037821620935574174
0.0016793804534245282,0.00037277955561876297
0.0016519264172529802,0.000358159770257771
0.0017155201931018382,0.00040849336073733866
0.0017130462947534397,0.0003891366068273783
0.0017606617766432464,0.000374037103028968
0.001710463868221268,0.0003726170980371535
0.0018030990031547844,0.00036531369551084936
0.001760719867888838,0.0003668837889563292
0.0018372659833403304,0.00038608655449934304
0.0018220747297164053,0.0003954468120355159
0.0019178545189788565,0.00036039925180375576
0.0017075708747142926,0.0003805488522630185
0.0018616498273331672,0.0003971887635998428
0.0018129534437321126,0.0003705585259012878
0.0018611303676152602,0.0003959379391744733
0.001862993318354711,0.0004029040574096143
0.0018969527882291004,0.0003822371072601527
0.0018071461381623521,0.0004236082313582301
0.0017964697181014344,0.00039417683728970587
0.0017932265618583187,0.00038182002026587725
0.0018087869102600962,0.00038208201294764876
0.0017880631930893287,0.0003726637805812061
0.0018134605488739908,0.0003499865415506065
0.00179005489917472,0.0003628239792305976
0.0018321308452868834,0.00034219733788631856
0.0017104804865084589,0.00038430801942013204
0.0017856957856565714,0.0003439804713707417
0.0017454495682613924,0.00033627302036620677
0.001810835805372335,0.0003498780424706638
0.0017586119211046025,0.0003765152650885284
0.001833084417739883,0.0003504431515466422
0.0017361731588607654,0.00037653613253496587
0.0018726075504673645,0.0003705779672600329
0.0017578586121089756,0.0003644124954007566
0.0018892184743890539,0.0003686235868372023
0.0019081484788330272,0.00037857674760743976
0.0019199926464352757,0.00039156683487817645
