epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,1.3932818294185954,1.9629674780368804,0.3291
2,1.2556043089050608,1.8540101099014281,0.3734
3,1.1755794864339926,1.7601970958709716,0.3985
4,1.1115308081366353,1.6949853813648224,0.4031
5,1.0751185306568736,1.6380508172512054,0.4155
6,1.0529247374878716,1.6081139624118805,0.4345
7,1.0187387432634216,1.568419394493103,0.4459
8,0.99612817321856,1.5065168011188508,0.4666
9,0.9794535962576719,1.4724196338653563,0.4781
10,0.9391307821593333,1.4321758663654327,0.495
11,0.9456174047951845,1.3972410225868226,0.5034
12,0.8957250904791134,1.3750255453586577,0.5121
13,0.873398373729175,1.3256592428684235,0.5364
14,0.849708034512923,1.2696217453479768,0.5619
15,0.8530087650743956,1.250111174583435,0.5606
16,0.829914376293261,1.2273950052261353,0.5767
17,0.7963499033573976,1.2046871411800384,0.5799
18,0.7836354295003045,1.1487962585687637,0.6005
19,0.7597530863641464,1.1254979491233825,0.613
20,0.7499400269739407,1.095380615592003,0.6248
21,0.7040209619654823,1.0636802059412003,0.6312
22,0.6995324157562453,1.0521493458747864,0.6389
23,0.676141562689211,1.0230063873529434,0.6531
24,0.64908246465565,1.012958465218544,0.6529
25,0.6510315583538764,0.9969610595703124,0.6612
26,0.6349866801930457,0.9836849838495254,0.663
27,0.6017371953762684,0.950775402188301,0.6801
28,0.5877692959050542,0.9394111400842666,0.6779
29,0.5794578475743225,0.9223965382575989,0.6867
30,0.5750359740761137,0.8971156752109528,0.6933
31,0.5359082586064781,0.9015856683254242,0.693
32,0.5472904578926637,0.8758048242330552,0.7068
33,0.5306828095740879,0.8796825873851776,0.7046
34,0.5231615188195533,0.8414515548944473,0.7199
35,0.5275923790237338,0.8418587684631348,0.7158
36,0.46592584044970187,0.8202688825130463,0.7228
37,0.5025016776065236,0.8213460528850556,0.7173
38,0.48628091758366715,0.8103916954994201,0.7238
39,0.4845342555457784,0.8201535010337829,0.7214
40,0.4348803689492117,0.8140703749656677,0.722
41,0.44951457783733445,0.7783551773428917,0.7347
42,0.4377237316413024,0.7797344583272934,0.7344
43,0.41340267097519845,0.7718466138839721,0.7358
44,0.4703126506707103,0.7916216146945954,0.7294
45,0.38087939424920325,0.7665722820162774,0.7357
46,0.37961758965069486,0.7562176477909088,0.7429
47,0.45124006279043316,0.7357208880782128,0.7494
48,0.3649018604269962,0.7504939970374107,0.7455
49,0.38729155509127783,0.7380461350083352,0.7494
50,0.37852927911834616,0.7223790737986565,0.7559
51,0.35662745615256203,0.7035438752174378,0.7618
52,0.4364463805230622,0.7206478369235992,0.7555
53,0.3320160097221738,0.6886823636293411,0.7665
54,0.33463084759171474,0.6990327107906341,0.7622
55,0.3293666043078777,0.6915090563893318,0.7678
