epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,1.5324460977978176,2.302495400905609,0.0958
2,1.53436536471049,2.3014401960372926,0.1192
3,1.533701588842604,2.3003706884384156,0.1522
4,1.5329828225241766,2.2993006467819215,0.1841
5,1.5322566101286146,2.298233230113983,0.2155
6,1.5314907709757488,2.2971604108810424,0.2462
7,1.5307818359798857,2.2960757565498353,0.2806
8,1.5300415823194713,2.2949862551689146,0.3233
9,1.5292828363842432,2.2938828039169312,0.3652
10,1.5285262786017524,2.292775323390961,0.4004
11,1.527781137890286,2.2916586899757387,0.4265
12,1.5270024373796254,2.290523040294647,0.4501
13,1.5261660385131834,2.28936731338501,0.4662
14,1.5254493607415094,2.2881955194473265,0.4803
15,1.524680048624675,2.287007052898407,0.4936
16,1.5238382927576701,2.2857957792282106,0.5049
17,1.5229528676138986,2.284561195373535,0.515
18,1.5221279191970827,2.2833069896698,0.5235
19,1.5212331999672781,2.2820181918144224,0.5283
20,1.5203529771169026,2.280700058937073,0.5361
21,1.5195021666420832,2.279357874393463,0.5421
22,1.5185592036777071,2.2779804420471192,0.548
23,1.517499794430203,2.2765593242645266,0.5509
24,1.516649292839898,2.275108618736267,0.5547
25,1.5156199216842652,2.2736212682723997,0.5561
26,1.5145469119813706,2.272083933353424,0.5587
27,1.5136061249838935,2.2705033302307127,0.5614
28,1.5125167428122626,2.268872323036194,0.5636
29,1.511293912993537,2.267190408706665,0.567
30,1.5101638836330842,2.2654557538032534,0.5681
31,1.5090508169598051,2.2636685729026795,0.5707
32,1.507819258901808,2.2618262124061586,0.5719
33,1.506572544839647,2.2599143838882445,0.5745
34,1.5052371062172782,2.2579395031929015,0.5759
35,1.503709404203627,2.255885007381439,0.5769
36,1.5023235723707409,2.2537590885162353,0.579
37,1.5011697795655996,2.2515644669532775,0.5804
38,1.4994506581624347,2.249285125732422,0.582
39,1.4979382599724664,2.2469074177742003,0.5829
40,1.4964873838424682,2.244449489116669,0.5844
