iteration,gradient_norm_on_full_trainset_avg
0,0.32647979107161007
1,0.3220702300074536
2,0.31737328821899724
3,0.3128405776466387
4,0.3083456335008235
5,0.3038978386943852
6,0.29954032903989763
7,0.2952464935153353
8,0.29104839884302147
9,0.28691665746894596
10,0.28284559324975467
11,0.2788615260620865
12,0.2749287748753988
13,0.27111066388841626
14,0.2673833432332716
15,0.2637111681614636
16,0.2601164475177682
17,0.2565384341820819
18,0.2530460472074685
19,0.24964759549284415
20,0.24629479466421694
21,0.243007983254894
22,0.2397730830505865
23,0.23661948086139098
24,0.233524093158813
25,0.23050390031919993
26,0.22753091290777894
27,0.22465420655738572
28,0.22178434759894267
29,0.21901247382010877
30,0.2162459362697479
31,0.21356691987092474
32,0.2109143131088887
33,0.20833220835315913
34,0.20580752972369992
35,0.2033283128337084
36,0.20091060443360448
37,0.19852250285042325
38,0.19617069037800558
39,0.19388091734140267
40,0.19165142521319148
41,0.18944849504440384
42,0.18727437952565115
43,0.18515128754555069
44,0.18306074501663458
45,0.1810230382958393
46,0.17903650665310328
47,0.17709880470876013
48,0.1751679831264059
49,0.1732694200376606
50,0.17140643998095198
51,0.16957830621310627
52,0.1678019045696874
53,0.16603583559824403
54,0.1643170329313838
55,0.16258451475104266
56,0.16092555432085615
57,0.15927601795211452
58,0.15765546152060994
59,0.15607198824007337
60,0.1545173889294829
61,0.15298492637194597
62,0.15149138697626086
63,0.14999733833371126
64,0.1485617445059853
65,0.14712844004328104
66,0.14573279905845896
67,0.14434057504096615
68,0.14296478164765475
69,0.14161651057682145
70,0.1402928064718671
71,0.13899431737481296
72,0.13771485263528568
73,0.13646177808232302
74,0.13521126680378653
75,0.13400422286617233
76,0.1328027920315725
77,0.13160635090266068
78,0.1304619705035405
79,0.12929675376017608
80,0.12815621202514776
81,0.12705219263056416
82,0.12594809494958772
83,0.12487262376595853
84,0.12379142378340398
85,0.12274920688194509
86,0.12170679050493043
87,0.12069642501564395
88,0.11968434670613207
89,0.11870796060679996
90,0.11772915656409785
91,0.11677002003671078
92,0.11580567791350067
93,0.11487529719288536
94,0.11394938318716104
95,0.1130381867812111
96,0.11213673588563348
97,0.11124431037694471
98,0.11036997982703896
99,0.1095037949666832
100,0.10865301843345362
101,0.10780665698437215
102,0.10698212177996616
103,0.1061494164737852
104,0.10534256642735332
105,0.10454068062167028
106,0.10375419120823104
107,0.10298370507802823
108,0.10220959753174155
109,0.10145453694740278
110,0.1007130382002289
111,0.09995901434368672
112,0.09924829802438226
113,0.09852914019981981
114,0.09781973581533035
