epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,2.24830799789752,2.191278824806213,0.347
2,2.1422160823466414,2.0832933044433593,0.5836
3,2.034245872396534,1.9702156007289886,0.6835
4,1.9192908244617914,1.8484853136539459,0.7254
5,1.7952217520293543,1.7177475595474243,0.7517
6,1.6640714232699345,1.5807256364822388,0.7681
7,1.5280571137949572,1.4428688061237336,0.7826
8,1.3951068096241708,1.3104724389314653,0.7947
9,1.2694523981062031,1.1887400650978088,0.8029
10,1.1557332517231924,1.0808490991592408,0.8133
