epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,2.3025511339306837,2.302681796550751,0.0915
2,2.3026755407452586,2.302611129283905,0.0948
3,2.302607588966688,2.3025397777557375,0.097
4,2.302535749971866,2.3024685645103453,0.0995
5,2.3024675875902174,2.3023969411849974,0.1031
6,2.3023976425329846,2.3023255681991577,0.1068
7,2.3023262267311417,2.3022544097900393,0.1106
8,2.3022597253322603,2.302182927131653,0.1165
9,2.30218784759442,2.302111783027649,0.1221
10,2.302117291589578,2.3020405769348145,0.1267
