epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
5,29,149,0.8947,0.6512,0.9103,0.6386,0.9121
5,30,150,0.9223,0.6467,0.9112,0.6342,0.9138
6,1,151,0.857,0.6399,0.9102,0.6279,0.9124
6,2,152,0.8656,0.6359,0.9106,0.6241,0.9124
6,3,153,0.8556,0.6333,0.9115,0.6217,0.9135
6,4,154,0.8717,0.6313,0.9123,0.62,0.9132
6,5,155,0.859,0.6253,0.9122,0.6135,0.9154
6,6,156,0.8313,0.619,0.9133,0.6069,0.9152
6,7,157,0.8309,0.6142,0.9132,0.602,0.9161
6,8,158,0.8513,0.6103,0.9137,0.5979,0.916
6,9,159,0.8149,0.6054,0.9147,0.5936,0.9171
6,10,160,0.8161,0.6009,0.9149,0.589,0.9172
6,11,161,0.8312,0.5962,0.9152,0.5844,0.9177
6,12,162,0.7892,0.5943,0.9159,0.5824,0.9175
6,13,163,0.8269,0.5904,0.9156,0.579,0.9177
6,14,164,0.8206,0.5855,0.9165,0.5741,0.9173
6,15,165,0.8039,0.5814,0.9166,0.5698,0.9185
6,16,166,0.7905,0.5774,0.9165,0.5659,0.9191
6,17,167,0.8037,0.5741,0.9166,0.5627,0.9188
6,18,168,0.7895,0.5708,0.9167,0.5596,0.9192
6,19,169,0.8056,0.5679,0.9178,0.5564,0.92
6,20,170,0.8195,0.5643,0.9185,0.553,0.9215
6,21,171,0.7992,0.5611,0.9197,0.5502,0.9221
6,22,172,0.7787,0.5581,0.9197,0.5469,0.9218
6,23,173,0.7612,0.5545,0.9197,0.5433,0.9225
6,24,174,0.802,0.552,0.9196,0.5406,0.9226
6,25,175,0.7833,0.5494,0.9204,0.5382,0.9226
6,26,176,0.7697,0.5471,0.9207,0.536,0.9226
6,27,177,0.7568,0.5443,0.9205,0.5335,0.9224
6,28,178,0.7709,0.5402,0.9212,0.5298,0.9225
6,29,179,0.7723,0.5358,0.9211,0.5252,0.9234
6,30,180,0.7228,0.5338,0.9215,0.5233,0.923
7,1,181,0.7384,0.5345,0.9206,0.5239,0.923
7,2,182,0.754,0.5274,0.9215,0.5169,0.9238
7,3,183,0.7722,0.5242,0.9219,0.5134,0.9235
7,4,184,0.7486,0.5197,0.9229,0.5092,0.9237
7,5,185,0.757,0.516,0.9228,0.5056,0.9243
7,6,186,0.768,0.5139,0.9231,0.5034,0.9262
7,7,187,0.751,0.5095,0.9236,0.4997,0.9264
7,8,188,0.7319,0.5076,0.9239,0.4979,0.925
7,9,189,0.7377,0.504,0.9245,0.494,0.9257
7,10,190,0.7476,0.5,0.9243,0.4904,0.9257
7,11,191,0.7277,0.4975,0.9244,0.4876,0.9251
7,12,192,0.7028,0.4942,0.925,0.4847,0.9256
7,13,193,0.7317,0.4895,0.925,0.4805,0.9272
7,14,194,0.7298,0.4871,0.925,0.4776,0.9271
7,15,195,0.7369,0.4841,0.9253,0.4748,0.9269
7,16,196,0.7131,0.4813,0.9254,0.4721,0.9254
7,17,197,0.7274,0.4786,0.9259,0.4687,0.9269
7,18,198,0.718,0.4761,0.9257,0.4663,0.9266
7,19,199,0.7237,0.4715,0.9259,0.4617,0.9277
7,20,200,0.7174,0.4699,0.9265,0.4604,0.9283
7,21,201,0.7328,0.4674,0.9268,0.4577,0.9286
7,22,202,0.7168,0.4643,0.9262,0.454,0.9288
7,23,203,0.6937,0.4613,0.9268,0.4511,0.9287
7,24,204,0.7149,0.4585,0.9274,0.4484,0.9295
7,25,205,0.6936,0.454,0.9277,0.4436,0.9294
7,26,206,0.6995,0.4521,0.928,0.4416,0.9306
7,27,207,0.6867,0.4506,0.9276,0.4399,0.9303
7,28,208,0.6928,0.4483,0.9277,0.4379,0.9311
7,29,209,0.6764,0.4471,0.9278,0.4366,0.9307
7,30,210,0.7185,0.4435,0.9286,0.4333,0.9302
8,1,211,0.7042,0.4402,0.9284,0.4302,0.9301
8,2,212,0.7028,0.4391,0.9281,0.4294,0.9306
8,3,213,0.6607,0.4365,0.9289,0.4269,0.9308
8,4,214,0.7013,0.4344,0.9296,0.4252,0.9313
8,5,215,0.6609,0.4327,0.9295,0.4237,0.9315
8,6,216,0.667,0.4296,0.9299,0.4206,0.9323
8,7,217,0.6544,0.4279,0.9297,0.4189,0.9315
8,8,218,0.6721,0.4247,0.9302,0.416,0.9315
8,9,219,0.6827,0.423,0.93,0.4143,0.9315
8,10,220,0.6903,0.4208,0.9304,0.4119,0.9313
8,11,221,0.7085,0.4171,0.9307,0.4086,0.9315
8,12,222,0.6642,0.4146,0.931,0.4056,0.9311
8,13,223,0.6662,0.4127,0.9311,0.4042,0.9328
8,14,224,0.6714,0.4094,0.9309,0.4018,0.9323
8,15,225,0.6529,0.4072,0.9314,0.4,0.9327
8,16,226,0.6674,0.4054,0.9319,0.3976,0.9336
8,17,227,0.6633,0.4037,0.9319,0.3962,0.9335
8,18,228,0.6196,0.3993,0.9328,0.3918,0.9339
8,19,229,0.666,0.3979,0.9327,0.3905,0.9336
8,20,230,0.6259,0.3966,0.9327,0.3886,0.9341
8,21,231,0.6417,0.3952,0.9333,0.387,0.9346
8,22,232,0.633,0.3932,0.9334,0.3852,0.9351
8,23,233,0.6453,0.3919,0.933,0.3839,0.9347
8,24,234,0.6509,0.3904,0.9335,0.3826,0.9352
8,25,235,0.647,0.3887,0.9341,0.3811,0.9351
8,26,236,0.6754,0.3861,0.934,0.3787,0.9352
8,27,237,0.6285,0.3849,0.9335,0.3768,0.9349
8,28,238,0.6189,0.3834,0.9337,0.3752,0.9343
8,29,239,0.6341,0.381,0.9343,0.3729,0.935
8,30,240,0.7268,0.3788,0.9349,0.3716,0.9359
9,1,241,0.626,0.3804,0.9335,0.3733,0.9352
9,2,242,0.6312,0.3787,0.9335,0.3719,0.9357
9,3,243,0.6522,0.3758,0.9342,0.3685,0.9357
9,4,244,0.6249,0.3759,0.9341,0.3691,0.9357
9,5,245,0.6184,0.3733,0.9342,0.3662,0.9364
9,6,246,0.6389,0.3715,0.9346,0.3644,0.9355
9,7,247,0.6332,0.3689,0.9344,0.3618,0.9365
9,8,248,0.5975,0.3673,0.9343,0.3601,0.9372
9,9,249,0.6172,0.365,0.9354,0.3575,0.9374
9,10,250,0.6393,0.3635,0.9355,0.3561,0.938
9,11,251,0.5847,0.3615,0.9354,0.3545,0.937
9,12,252,0.6003,0.3603,0.9347,0.3536,0.9363
9,13,253,0.6084,0.3589,0.9353,0.3517,0.9364
9,14,254,0.6238,0.3565,0.9362,0.3495,0.9368
9,15,255,0.6279,0.3549,0.9368,0.3486,0.9369
9,16,256,0.6135,0.3536,0.9366,0.3464,0.9375
9,17,257,0.5938,0.3524,0.937,0.3459,0.9384
9,18,258,0.6034,0.3514,0.9372,0.3451,0.9374
9,19,259,0.5922,0.35,0.9376,0.3434,0.9377
9,20,260,0.6324,0.3486,0.9373,0.3423,0.9384
9,21,261,0.604,0.347,0.9375,0.3414,0.9394
9,22,262,0.6145,0.3439,0.9381,0.338,0.9395
9,23,263,0.5968,0.3425,0.9383,0.3371,0.9397
9,24,264,0.6148,0.3408,0.9382,0.335,0.9392
9,25,265,0.6235,0.3391,0.9377,0.333,0.9395
9,26,266,0.6041,0.3372,0.9375,0.3318,0.9392
9,27,267,0.6143,0.3356,0.938,0.3302,0.9396
9,28,268,0.583,0.3331,0.9383,0.3276,0.9401
9,29,269,0.5925,0.3315,0.9383,0.326,0.9393
9,30,270,0.6626,0.3298,0.9387,0.3251,0.9407
10,1,271,0.5923,0.3309,0.9381,0.3263,0.9406
10,2,272,0.5784,0.3275,0.9388,0.3226,0.9395
10,3,273,0.5975,0.3266,0.9389,0.322,0.9394
10,4,274,0.5702,0.3264,0.9387,0.3213,0.9398
10,5,275,0.6039,0.3259,0.939,0.3211,0.9397
10,6,276,0.567,0.3245,0.9389,0.3204,0.9398
10,7,277,0.584,0.3244,0.9391,0.3202,0.9402
10,8,278,0.5817,0.3238,0.9393,0.3193,0.9408
10,9,279,0.5936,0.3218,0.9395,0.3176,0.9406
10,10,280,0.594,0.3212,0.9398,0.3174,0.9406
10,11,281,0.5616,0.3214,0.9395,0.3172,0.9408
10,12,282,0.599,0.3194,0.9398,0.3153,0.9406
10,13,283,0.5764,0.3171,0.9402,0.3135,0.9408
10,14,284,0.5839,0.3163,0.94,0.3127,0.941
10,15,285,0.572,0.3152,0.9401,0.3119,0.9403
10,16,286,0.5765,0.3137,0.9402,0.3104,0.9407
10,17,287,0.5764,0.3124,0.9404,0.3093,0.941
10,18,288,0.5796,0.31,0.9408,0.3065,0.9406
10,19,289,0.5587,0.3099,0.9404,0.306,0.9416
10,20,290,0.6098,0.3083,0.9411,0.3045,0.9415
10,21,291,0.5763,0.307,0.9409,0.3023,0.9426
10,22,292,0.5654,0.3056,0.9411,0.3011,0.9425
10,23,293,0.5461,0.3042,0.9417,0.2998,0.9423
10,24,294,0.5493,0.3024,0.9422,0.2982,0.942
10,25,295,0.5793,0.3011,0.9419,0.2967,0.9433
10,26,296,0.5659,0.3006,0.9423,0.2963,0.9433
10,27,297,0.5614,0.3008,0.9426,0.2965,0.9433
10,28,298,0.5609,0.2991,0.9426,0.2951,0.943
10,29,299,0.5412,0.2989,0.9424,0.2955,0.9437
10,30,300,0.6572,0.2983,0.9419,0.2952,0.9427
