epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
3,6,66,1.8471,1.7987,0.679,1.7902,0.6797
3,7,67,1.8527,1.7883,0.6787,1.7796,0.6775
3,8,68,1.8429,1.7763,0.678,1.7675,0.676
3,9,69,1.8395,1.7659,0.6776,1.757,0.676
3,10,70,1.8282,1.7568,0.6793,1.7479,0.6782
3,11,71,1.8134,1.7492,0.6793,1.7402,0.678
3,12,72,1.817,1.7408,0.6808,1.7316,0.6788
3,13,73,1.8017,1.7311,0.6809,1.7218,0.6795
3,14,74,1.7881,1.7218,0.6817,1.7124,0.6797
3,15,75,1.786,1.7129,0.6811,1.7034,0.6793
3,16,76,1.7859,1.7044,0.6824,1.6948,0.6809
3,17,77,1.7705,1.6965,0.6823,1.6866,0.6811
3,18,78,1.7654,1.6868,0.6837,1.6767,0.682
3,19,79,1.7523,1.6788,0.6844,1.6686,0.6828
3,20,80,1.7523,1.6699,0.6843,1.6598,0.6837
3,21,81,1.7481,1.6598,0.6845,1.6496,0.6849
3,22,82,1.7367,1.6518,0.6842,1.6415,0.6837
3,23,83,1.7277,1.6452,0.6845,1.6347,0.6843
3,24,84,1.7267,1.6359,0.6842,1.6254,0.6833
3,25,85,1.706,1.6279,0.6849,1.6173,0.6845
3,26,86,1.7163,1.6203,0.6857,1.6094,0.6857
3,27,87,1.7148,1.6121,0.6855,1.6014,0.6857
3,28,88,1.715,1.6049,0.6873,1.594,0.687
3,29,89,1.6954,1.5975,0.6874,1.5865,0.6877
3,30,90,1.685,1.59,0.6872,1.5789,0.6879
4,1,91,1.6829,1.5822,0.6878,1.5712,0.686
4,2,92,1.6703,1.574,0.6872,1.563,0.6867
4,3,93,1.651,1.5671,0.6872,1.5561,0.6871
4,4,94,1.6685,1.5606,0.6887,1.5497,0.6885
4,5,95,1.6436,1.5531,0.6892,1.5421,0.6895
4,6,96,1.6316,1.5456,0.6907,1.5347,0.691
4,7,97,1.6263,1.5395,0.6907,1.5285,0.6925
4,8,98,1.636,1.5332,0.6913,1.5222,0.6931
4,9,99,1.6254,1.5254,0.6916,1.5142,0.694
4,10,100,1.6241,1.5178,0.6914,1.5066,0.6947
4,11,101,1.6188,1.5115,0.693,1.5004,0.6965
4,12,102,1.5889,1.505,0.6948,1.4939,0.6982
4,13,103,1.6112,1.4989,0.6949,1.4878,0.6983
4,14,104,1.5726,1.4923,0.694,1.4811,0.6975
4,15,105,1.5798,1.4847,0.6953,1.4734,0.6981
4,16,106,1.6041,1.4761,0.6954,1.4647,0.698
4,17,107,1.5714,1.4695,0.6969,1.4581,0.7003
4,18,108,1.5924,1.4637,0.6979,1.4521,0.7015
4,19,109,1.5634,1.4568,0.6984,1.4453,0.7014
4,20,110,1.5669,1.4517,0.7,1.44,0.7032
4,21,111,1.551,1.4449,0.7005,1.4332,0.7037
4,22,112,1.5443,1.4383,0.7016,1.4265,0.7045
4,23,113,1.5704,1.4313,0.7028,1.4196,0.7068
4,24,114,1.5385,1.4239,0.7045,1.412,0.708
4,25,115,1.4958,1.4167,0.7047,1.4049,0.7083
4,26,116,1.5121,1.4112,0.7069,1.3996,0.7108
4,27,117,1.521,1.404,0.7072,1.3922,0.7121
4,28,118,1.5378,1.3961,0.7081,1.3843,0.7127
4,29,119,1.5121,1.3919,0.7095,1.38,0.7154
4,30,120,1.5027,1.3894,0.7103,1.3776,0.7153
5,1,121,1.4982,1.3806,0.7097,1.3689,0.714
5,2,122,1.4744,1.3747,0.7104,1.3629,0.7141
5,3,123,1.4786,1.3699,0.7119,1.358,0.7166
5,4,124,1.4768,1.3634,0.7141,1.3514,0.7188
5,5,125,1.4827,1.356,0.7145,1.344,0.7192
5,6,126,1.4542,1.348,0.714,1.3361,0.7184
5,7,127,1.4578,1.343,0.7151,1.3309,0.7194
5,8,128,1.4613,1.3363,0.7161,1.324,0.7206
5,9,129,1.4419,1.3309,0.7178,1.3186,0.7217
5,10,130,1.4357,1.3249,0.7187,1.3127,0.7231
5,11,131,1.4519,1.3189,0.7207,1.3068,0.726
5,12,132,1.4381,1.3123,0.7221,1.3002,0.7271
5,13,133,1.4351,1.3044,0.7205,1.2923,0.7257
5,14,134,1.4246,1.3017,0.7236,1.2894,0.7293
5,15,135,1.4321,1.2955,0.724,1.2831,0.7286
5,16,136,1.4156,1.2907,0.7262,1.2783,0.7311
5,17,137,1.3835,1.2856,0.7268,1.2733,0.7311
5,18,138,1.4019,1.2806,0.7272,1.2683,0.7319
5,19,139,1.3922,1.2766,0.7293,1.2643,0.733
5,20,140,1.3759,1.2703,0.7295,1.258,0.7333
5,21,141,1.3899,1.2631,0.7289,1.2508,0.7332
5,22,142,1.3772,1.2588,0.7314,1.2463,0.7359
5,23,143,1.3878,1.2521,0.7327,1.2397,0.7368
5,24,144,1.3854,1.2472,0.7327,1.235,0.7368
5,25,145,1.3872,1.2416,0.7337,1.2293,0.738
5,26,146,1.375,1.2341,0.7355,1.222,0.7387
5,27,147,1.3675,1.2273,0.7357,1.2152,0.7389
5,28,148,1.3501,1.2227,0.7359,1.2105,0.7385
5,29,149,1.3641,1.2186,0.7371,1.2064,0.7384
5,30,150,1.3807,1.2131,0.7361,1.2009,0.7385
6,1,151,1.3647,1.2068,0.7362,1.1946,0.7395
6,2,152,1.3589,1.2032,0.7382,1.1909,0.7407
6,3,153,1.3523,1.1986,0.7386,1.1863,0.7399
6,4,154,1.3295,1.195,0.7395,1.183,0.7423
6,5,155,1.3473,1.1883,0.7403,1.1764,0.7434
6,6,156,1.3344,1.182,0.7412,1.17,0.744
6,7,157,1.3209,1.1771,0.7405,1.1649,0.7433
6,8,158,1.3299,1.1734,0.7416,1.1614,0.7455
6,9,159,1.2975,1.1691,0.7426,1.1571,0.745
6,10,160,1.3099,1.1654,0.7437,1.1534,0.7472
6,11,161,1.309,1.1625,0.7456,1.1506,0.7488
6,12,162,1.2719,1.1586,0.7474,1.147,0.7516
6,13,163,1.2929,1.1523,0.7467,1.1408,0.7508
6,14,164,1.2921,1.1482,0.748,1.1365,0.753
6,15,165,1.2815,1.1442,0.7478,1.1324,0.7518
6,16,166,1.2802,1.1394,0.7489,1.1276,0.7521
6,17,167,1.2744,1.1336,0.7488,1.1216,0.7526
6,18,168,1.2796,1.1294,0.7503,1.1174,0.754
6,19,169,1.2606,1.1229,0.751,1.1109,0.7549
6,20,170,1.2983,1.119,0.7528,1.1071,0.7564
6,21,171,1.2834,1.1144,0.7543,1.1027,0.7576
6,22,172,1.2374,1.1101,0.755,1.0981,0.7589
6,23,173,1.2325,1.1073,0.7562,1.0952,0.7602
6,24,174,1.2402,1.1032,0.7571,1.0909,0.7605
6,25,175,1.2548,1.0985,0.7576,1.0861,0.7618
6,26,176,1.2249,1.0941,0.7579,1.0816,0.7615
6,27,177,1.2265,1.0915,0.7591,1.0792,0.7628
6,28,178,1.2275,1.0863,0.7611,1.0741,0.7652
6,29,179,1.2532,1.0817,0.762,1.0694,0.766
6,30,180,1.2442,1.0816,0.7632,1.0693,0.7666
7,1,181,1.1917,1.0777,0.7644,1.0654,0.7687
7,2,182,1.2206,1.0726,0.7643,1.0601,0.7677
7,3,183,1.2135,1.0699,0.767,1.0574,0.7707
7,4,184,1.2075,1.0654,0.7671,1.053,0.7704
7,5,185,1.2137,1.058,0.7681,1.0454,0.7713
7,6,186,1.216,1.0532,0.7691,1.0404,0.772
7,7,187,1.2081,1.0497,0.7694,1.0371,0.7718
7,8,188,1.2096,1.0458,0.7706,1.0332,0.7738
7,9,189,1.1992,1.0416,0.7712,1.029,0.7747
7,10,190,1.205,1.0389,0.7715,1.0265,0.7739
7,11,191,1.1871,1.0354,0.7733,1.0229,0.7756
7,12,192,1.176,1.0319,0.7745,1.0195,0.7769
7,13,193,1.1924,1.0288,0.7768,1.0166,0.7778
7,14,194,1.1723,1.0244,0.7784,1.0124,0.7797
7,15,195,1.1936,1.019,0.7782,1.0071,0.7805
7,16,196,1.1762,1.0144,0.779,1.0025,0.7811
7,17,197,1.1653,1.0094,0.7803,0.9976,0.7817
7,18,198,1.1735,1.0043,0.7808,0.9925,0.7828
7,19,199,1.1572,0.9997,0.781,0.9877,0.783
7,20,200,1.1441,0.9979,0.7808,0.986,0.7829
7,21,201,1.1549,0.9949,0.7824,0.983,0.7846
7,22,202,1.1756,0.99,0.7832,0.978,0.786
7,23,203,1.1531,0.9846,0.783,0.9725,0.7844
7,24,204,1.1627,0.9809,0.7844,0.9687,0.7856
7,25,205,1.1392,0.9769,0.7864,0.9645,0.7882
7,26,206,1.1233,0.9737,0.7881,0.961,0.7899
7,27,207,1.1187,0.9695,0.7885,0.9567,0.7904
7,28,208,1.126,0.9665,0.7892,0.9539,0.7908
7,29,209,1.1495,0.9613,0.7903,0.9488,0.7925
7,30,210,1.1518,0.9582,0.7916,0.946,0.7928
8,1,211,1.1218,0.9546,0.7926,0.9426,0.7931
8,2,212,1.1605,0.9504,0.7933,0.9381,0.7946
8,3,213,1.0962,0.9471,0.7939,0.9348,0.7947
8,4,214,1.1294,0.945,0.7952,0.9327,0.7957
8,5,215,1.0861,0.9431,0.797,0.9308,0.7977
8,6,216,1.094,0.9399,0.7985,0.9278,0.7987
8,7,217,1.1027,0.9379,0.7997,0.9258,0.7997
8,8,218,1.1182,0.9345,0.8021,0.9223,0.8016
8,9,219,1.142,0.9289,0.8022,0.9165,0.8024
8,10,220,1.1255,0.9262,0.8023,0.9137,0.8021
8,11,221,1.118,0.9238,0.8043,0.9116,0.8032
8,12,222,1.1021,0.9192,0.8045,0.9068,0.8044
8,13,223,1.1004,0.916,0.8061,0.9037,0.8061
8,14,224,1.0822,0.911,0.8075,0.8991,0.8074
8,15,225,1.08,0.9082,0.8087,0.8965,0.8094
8,16,226,1.1048,0.905,0.8086,0.8931,0.8096
8,17,227,1.0897,0.9002,0.8086,0.8882,0.8082
8,18,228,1.0676,0.896,0.8087,0.8841,0.8082
8,19,229,1.07,0.8932,0.811,0.8815,0.8109
8,20,230,1.0418,0.8909,0.8139,0.879,0.8146
8,21,231,1.0752,0.8885,0.813,0.8762,0.8136
8,22,232,1.0546,0.886,0.8135,0.8737,0.8147
8,23,233,1.073,0.8819,0.8142,0.8695,0.816
8,24,234,1.0415,0.8802,0.8137,0.8675,0.8159
8,25,235,1.0495,0.877,0.8133,0.8645,0.8142
8,26,236,1.0717,0.8741,0.8146,0.8615,0.8164
8,27,237,1.0433,0.8706,0.8175,0.858,0.8195
8,28,238,1.0497,0.8667,0.8186,0.8544,0.8206
8,29,239,1.0759,0.8631,0.8196,0.8508,0.8217
8,30,240,1.1092,0.86,0.8202,0.8479,0.8215
9,1,241,1.0155,0.8558,0.8216,0.8435,0.8228
9,2,242,1.0324,0.8557,0.8236,0.8434,0.8258
9,3,243,1.0457,0.8514,0.8246,0.8391,0.8265
9,4,244,1.0317,0.8477,0.8262,0.8356,0.8275
9,5,245,1.0133,0.8464,0.8271,0.8343,0.8291
9,6,246,1.0239,0.8435,0.8268,0.8315,0.8291
9,7,247,1.039,0.8415,0.8282,0.8292,0.8307
9,8,248,0.9881,0.8389,0.8289,0.8265,0.8312
9,9,249,0.9983,0.8364,0.8303,0.8238,0.8324
9,10,250,1.0413,0.8328,0.8303,0.8204,0.8323
9,11,251,1.0034,0.8305,0.8315,0.8181,0.8344
9,12,252,1.0448,0.8272,0.8307,0.8148,0.8335
9,13,253,1.0148,0.825,0.8338,0.8128,0.8366
9,14,254,1.011,0.8215,0.833,0.8093,0.8349
9,15,255,1.0175,0.819,0.8349,0.8068,0.8387
9,16,256,0.9989,0.8169,0.8372,0.8048,0.8402
9,17,257,1.0,0.8135,0.8386,0.8014,0.8414
9,18,258,0.9812,0.8111,0.8384,0.7987,0.8412
9,19,259,0.9944,0.8093,0.8414,0.7969,0.8458
9,20,260,0.9891,0.8063,0.8428,0.794,0.8468
9,21,261,1.0052,0.8034,0.8438,0.791,0.8479
9,22,262,0.9944,0.8,0.8449,0.7876,0.8486
9,23,263,1.0035,0.7966,0.8448,0.7843,0.8491
9,24,264,1.0193,0.7944,0.8462,0.782,0.8505
9,25,265,0.9957,0.7912,0.8476,0.7784,0.8522
9,26,266,0.9781,0.7876,0.8479,0.7749,0.8516
9,27,267,1.0007,0.7857,0.8492,0.773,0.8534
9,28,268,1.0093,0.7819,0.8494,0.7691,0.8542
9,29,269,0.9738,0.7795,0.8508,0.7669,0.8548
9,30,270,0.9326,0.7765,0.8517,0.7638,0.8559
10,1,271,0.9379,0.7737,0.8514,0.7609,0.8548
10,2,272,0.9663,0.7711,0.8511,0.7583,0.8559
10,3,273,0.9546,0.7684,0.8525,0.756,0.8564
10,4,274,0.9598,0.7662,0.8541,0.754,0.8581
10,5,275,0.9547,0.7652,0.8544,0.7529,0.8588
10,6,276,0.949,0.7628,0.856,0.7508,0.8604
10,7,277,0.9666,0.76,0.8559,0.7479,0.8605
10,8,278,0.9524,0.7576,0.8559,0.7454,0.8606
10,9,279,0.9693,0.7564,0.8561,0.7438,0.86
10,10,280,0.9358,0.7547,0.8582,0.7424,0.8626
10,11,281,0.9585,0.7533,0.8588,0.741,0.8633
10,12,282,0.9758,0.7503,0.8595,0.738,0.8639
10,13,283,0.9479,0.7467,0.8599,0.7344,0.8644
10,14,284,0.9253,0.7438,0.8598,0.7315,0.864
10,15,285,0.9263,0.7416,0.8603,0.7293,0.8659
10,16,286,0.9395,0.7397,0.8627,0.7273,0.8675
10,17,287,0.9622,0.7363,0.8639,0.724,0.8683
10,18,288,0.9538,0.7329,0.8649,0.7207,0.8686
10,19,289,0.9325,0.731,0.8642,0.7186,0.8678
10,20,290,0.9486,0.7285,0.8655,0.7162,0.8693
10,21,291,0.956,0.7267,0.8679,0.7144,0.8723
10,22,292,0.9338,0.7242,0.8683,0.7119,0.8721
10,23,293,0.9351,0.7224,0.87,0.7099,0.8748
10,24,294,0.9239,0.72,0.8702,0.7076,0.8746
10,25,295,0.944,0.7166,0.8721,0.7041,0.8762
10,26,296,0.9194,0.7142,0.8725,0.7015,0.8768
10,27,297,0.9007,0.7115,0.873,0.6988,0.8773
10,28,298,0.9193,0.7098,0.8746,0.6972,0.8799
10,29,299,0.8966,0.7088,0.877,0.6965,0.882
10,30,300,0.9688,0.7054,0.8778,0.6933,0.882
