epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
2,24,54,1.94,1.9158,0.6931,1.9132,0.6961
2,25,55,1.9284,1.9013,0.6912,1.8986,0.6946
2,26,56,1.9139,1.8853,0.6906,1.8827,0.6936
2,27,57,1.9127,1.8686,0.6885,1.8659,0.6901
2,28,58,1.8979,1.853,0.6893,1.8502,0.6907
2,29,59,1.8923,1.8385,0.69,1.8355,0.6924
2,30,60,1.8602,1.8267,0.6909,1.8236,0.6947
3,1,61,1.8772,1.8139,0.6911,1.8105,0.6945
3,2,62,1.8616,1.8015,0.6891,1.7982,0.6927
3,3,63,1.8412,1.7886,0.6888,1.7853,0.6924
3,4,64,1.8469,1.7752,0.6895,1.7717,0.6939
3,5,65,1.834,1.7631,0.6899,1.7594,0.6938
3,6,66,1.8234,1.7515,0.6897,1.7479,0.694
3,7,67,1.8224,1.7396,0.6875,1.7359,0.6919
3,8,68,1.8117,1.7275,0.687,1.7236,0.6901
3,9,69,1.7842,1.716,0.6864,1.7122,0.6902
3,10,70,1.7751,1.705,0.6868,1.7011,0.6905
3,11,71,1.7716,1.6949,0.6865,1.6911,0.6899
3,12,72,1.7725,1.6833,0.6857,1.6794,0.6889
3,13,73,1.7626,1.6723,0.6848,1.6683,0.6876
3,14,74,1.7383,1.663,0.6857,1.6589,0.6882
3,15,75,1.7495,1.653,0.6861,1.6489,0.6881
3,16,76,1.7489,1.6424,0.6864,1.6381,0.6886
3,17,77,1.7253,1.6326,0.6867,1.6283,0.6887
3,18,78,1.7353,1.6224,0.6865,1.6182,0.6876
3,19,79,1.7115,1.6125,0.6873,1.6081,0.69
3,20,80,1.7113,1.602,0.6871,1.5974,0.6905
3,21,81,1.7052,1.5914,0.6879,1.5867,0.6907
3,22,82,1.6897,1.5816,0.6872,1.5768,0.6895
3,23,83,1.6778,1.5738,0.6885,1.569,0.6908
3,24,84,1.6843,1.566,0.6881,1.561,0.6912
3,25,85,1.6546,1.5563,0.6886,1.5514,0.6909
3,26,86,1.6566,1.5464,0.6889,1.5413,0.691
3,27,87,1.6713,1.5354,0.6886,1.5304,0.6915
3,28,88,1.6457,1.5284,0.6905,1.5233,0.6926
3,29,89,1.6341,1.5216,0.6903,1.5165,0.6917
3,30,90,1.632,1.5147,0.6899,1.5095,0.6917
4,1,91,1.6258,1.5056,0.6915,1.5003,0.6936
4,2,92,1.6067,1.4964,0.6916,1.4912,0.6927
4,3,93,1.591,1.4893,0.6925,1.4842,0.694
4,4,94,1.6164,1.4813,0.6933,1.4764,0.6942
4,5,95,1.5854,1.4741,0.6926,1.469,0.6933
4,6,96,1.5799,1.4651,0.694,1.4599,0.6951
4,7,97,1.5769,1.4576,0.694,1.4524,0.6955
4,8,98,1.5842,1.4503,0.6946,1.4451,0.6966
4,9,99,1.5658,1.4433,0.6956,1.4382,0.6973
4,10,100,1.5589,1.4359,0.6952,1.4307,0.6981
4,11,101,1.5473,1.4294,0.6962,1.4243,0.6979
4,12,102,1.5307,1.4229,0.6978,1.4177,0.7004
4,13,103,1.5413,1.4145,0.6974,1.4092,0.6992
4,14,104,1.5331,1.4058,0.6967,1.4004,0.6988
4,15,105,1.5181,1.3961,0.6976,1.3906,0.6995
4,16,106,1.5281,1.388,0.6969,1.3823,0.6986
4,17,107,1.5151,1.3824,0.699,1.3766,0.7012
4,18,108,1.5339,1.3765,0.701,1.3706,0.7034
4,19,109,1.5,1.3701,0.7019,1.3643,0.7048
4,20,110,1.4933,1.3635,0.7026,1.3576,0.7045
4,21,111,1.484,1.3565,0.7037,1.3506,0.7056
4,22,112,1.4776,1.3503,0.7043,1.3443,0.7064
4,23,113,1.4856,1.3439,0.7052,1.3378,0.7071
4,24,114,1.465,1.3376,0.7056,1.3315,0.709
4,25,115,1.4442,1.3312,0.7063,1.3251,0.7094
4,26,116,1.4399,1.3261,0.7083,1.3202,0.7107
4,27,117,1.4554,1.3182,0.7102,1.3123,0.7126
4,28,118,1.4652,1.3091,0.7103,1.3031,0.7133
4,29,119,1.4374,1.3046,0.7117,1.2985,0.7148
4,30,120,1.4781,1.2998,0.7118,1.2938,0.7144
5,1,121,1.447,1.2914,0.7102,1.2853,0.7126
5,2,122,1.3948,1.287,0.7123,1.2809,0.7146
5,3,123,1.4216,1.2804,0.7135,1.2741,0.7168
5,4,124,1.4328,1.273,0.7137,1.2667,0.7175
5,5,125,1.4268,1.2672,0.714,1.2609,0.7181
5,6,126,1.3972,1.2618,0.715,1.2553,0.7194
5,7,127,1.3971,1.2559,0.7161,1.2492,0.7205
5,8,128,1.4012,1.2492,0.7182,1.2424,0.7228
5,9,129,1.389,1.244,0.7201,1.2371,0.7262
5,10,130,1.3825,1.2376,0.7212,1.2307,0.7273
5,11,131,1.379,1.2328,0.7234,1.226,0.729
5,12,132,1.3832,1.227,0.7247,1.2204,0.7301
5,13,133,1.401,1.2213,0.7248,1.2147,0.7308
5,14,134,1.356,1.2195,0.7278,1.2125,0.7341
5,15,135,1.3555,1.2132,0.7273,1.206,0.734
5,16,136,1.3474,1.2088,0.7279,1.2018,0.7345
5,17,137,1.3387,1.204,0.7284,1.197,0.7335
5,18,138,1.3411,1.1997,0.7298,1.1929,0.7372
5,19,139,1.3216,1.1954,0.7307,1.1883,0.7375
5,20,140,1.3324,1.1893,0.732,1.1822,0.7388
5,21,141,1.3139,1.1848,0.7325,1.1775,0.7397
5,22,142,1.3225,1.181,0.7358,1.1738,0.7423
5,23,143,1.3261,1.1753,0.7364,1.1681,0.7434
5,24,144,1.3146,1.1705,0.7375,1.1634,0.7434
5,25,145,1.3323,1.1652,0.7389,1.158,0.745
5,26,146,1.3206,1.1586,0.7404,1.1516,0.747
5,27,147,1.3078,1.1526,0.7418,1.1456,0.749
5,28,148,1.2882,1.1481,0.7438,1.141,0.7505
5,29,149,1.2992,1.1437,0.7449,1.1364,0.7514
5,30,150,1.2997,1.1382,0.7462,1.1308,0.7519
6,1,151,1.298,1.1309,0.7461,1.1236,0.7535
6,2,152,1.308,1.1273,0.7459,1.12,0.7534
6,3,153,1.2943,1.1221,0.7478,1.1147,0.7556
6,4,154,1.2728,1.1188,0.7519,1.1115,0.7598
6,5,155,1.2912,1.1129,0.7531,1.1056,0.7615
6,6,156,1.2739,1.1058,0.7523,1.098,0.7606
6,7,157,1.2676,1.1009,0.7518,1.0932,0.7582
6,8,158,1.2825,1.0976,0.7533,1.09,0.7587
6,9,159,1.2351,1.0944,0.7547,1.0869,0.7601
6,10,160,1.2408,1.0891,0.7565,1.0814,0.7631
6,11,161,1.2659,1.0852,0.7582,1.0775,0.7654
6,12,162,1.2206,1.0828,0.7606,1.075,0.7696
6,13,163,1.2422,1.0782,0.7622,1.0706,0.7704
6,14,164,1.219,1.0751,0.7649,1.0672,0.7736
6,15,165,1.2311,1.0692,0.7658,1.0612,0.7749
6,16,166,1.2337,1.0644,0.767,1.0563,0.7757
6,17,167,1.2216,1.0589,0.7667,1.0506,0.7751
6,18,168,1.2346,1.0554,0.7692,1.0471,0.7783
6,19,169,1.2172,1.0505,0.771,1.0422,0.7798
6,20,170,1.2482,1.0468,0.7727,1.0384,0.7806
6,21,171,1.2191,1.0433,0.7735,1.035,0.7811
6,22,172,1.2222,1.0389,0.7747,1.0305,0.7822
6,23,173,1.1838,1.0366,0.7764,1.0281,0.7843
6,24,174,1.178,1.0324,0.7772,1.0238,0.7851
6,25,175,1.2148,1.0266,0.7784,1.0179,0.7859
6,26,176,1.1777,1.0236,0.7784,1.0148,0.7851
6,27,177,1.1708,1.0224,0.7784,1.0136,0.7847
6,28,178,1.1749,1.0187,0.7816,1.0099,0.7888
6,29,179,1.1791,1.0137,0.7833,1.0046,0.7912
6,30,180,1.1698,1.012,0.7854,1.003,0.7928
7,1,181,1.155,1.0097,0.7854,1.0009,0.7914
7,2,182,1.1626,1.0052,0.7883,0.9965,0.7946
7,3,183,1.1628,1.0024,0.7922,0.9936,0.7983
7,4,184,1.1486,0.9991,0.7906,0.9903,0.7971
7,5,185,1.1514,0.9938,0.7919,0.9846,0.7984
7,6,186,1.1545,0.9887,0.7931,0.9793,0.7998
7,7,187,1.1718,0.9858,0.7945,0.9767,0.8006
7,8,188,1.1722,0.9838,0.7963,0.9748,0.8026
7,9,189,1.1494,0.9794,0.7989,0.9704,0.8037
7,10,190,1.1583,0.9769,0.801,0.968,0.8046
7,11,191,1.1401,0.9734,0.8031,0.9642,0.8064
7,12,192,1.1342,0.9683,0.8023,0.959,0.8071
7,13,193,1.1317,0.9648,0.8038,0.9557,0.8084
7,14,194,1.1323,0.9607,0.8051,0.9516,0.8088
7,15,195,1.1591,0.9563,0.8063,0.9475,0.8093
7,16,196,1.1143,0.9531,0.8084,0.9442,0.8107
7,17,197,1.1215,0.9488,0.8095,0.9397,0.812
7,18,198,1.1328,0.9441,0.8088,0.9353,0.8115
7,19,199,1.1161,0.9407,0.8102,0.9318,0.8134
7,20,200,1.097,0.9387,0.8128,0.9297,0.8148
7,21,201,1.1031,0.9349,0.8154,0.9258,0.8176
7,22,202,1.1011,0.9308,0.8162,0.9215,0.8192
7,23,203,1.11,0.9241,0.8147,0.9145,0.8187
7,24,204,1.1231,0.9202,0.8163,0.9109,0.8201
7,25,205,1.1028,0.9169,0.8191,0.9074,0.8213
7,26,206,1.0953,0.9138,0.8212,0.904,0.8242
7,27,207,1.0857,0.9107,0.8217,0.9009,0.8251
7,28,208,1.0666,0.9084,0.823,0.8986,0.8276
7,29,209,1.0874,0.9046,0.8236,0.8949,0.8278
7,30,210,1.132,0.9033,0.8249,0.8938,0.8297
8,1,211,1.093,0.9011,0.8276,0.8915,0.8343
8,2,212,1.1002,0.8976,0.8294,0.8878,0.8355
8,3,213,1.0553,0.8937,0.8303,0.8842,0.8352
8,4,214,1.1022,0.8914,0.8319,0.8818,0.8367
8,5,215,1.0583,0.8872,0.8327,0.8775,0.8373
8,6,216,1.0676,0.8842,0.8341,0.8746,0.8385
8,7,217,1.0586,0.8822,0.8348,0.8727,0.8395
8,8,218,1.0624,0.8772,0.8362,0.8675,0.841
8,9,219,1.0986,0.8727,0.8372,0.8626,0.8412
8,10,220,1.084,0.8696,0.8379,0.8594,0.8426
8,11,221,1.0636,0.8663,0.8397,0.8563,0.8441
8,12,222,1.0671,0.8628,0.8396,0.8528,0.8445
8,13,223,1.0654,0.8598,0.8407,0.8498,0.8461
8,14,224,1.0538,0.8553,0.8418,0.8458,0.8468
8,15,225,1.0451,0.8536,0.8422,0.8441,0.8471
8,16,226,1.0475,0.8496,0.8423,0.8397,0.8471
8,17,227,1.0248,0.846,0.8427,0.836,0.8472
8,18,228,1.0175,0.8432,0.8431,0.8334,0.8485
8,19,229,1.0554,0.8401,0.8452,0.8304,0.8493
8,20,230,1.0152,0.837,0.8475,0.8272,0.8525
8,21,231,1.0264,0.8351,0.8486,0.8252,0.8536
8,22,232,1.0205,0.8335,0.8499,0.8237,0.8553
8,23,233,1.0359,0.8287,0.8496,0.8186,0.8547
8,24,234,1.0278,0.8264,0.8499,0.8163,0.8543
8,25,235,1.0068,0.8233,0.8499,0.8131,0.8533
8,26,236,0.9927,0.8216,0.8511,0.8116,0.8544
8,27,237,1.0032,0.8181,0.8517,0.8081,0.8563
8,28,238,1.0053,0.815,0.8535,0.805,0.8574
8,29,239,1.0265,0.8118,0.8542,0.8015,0.8577
8,30,240,1.0255,0.8087,0.8555,0.7985,0.8591
9,1,241,0.9942,0.8053,0.8562,0.7953,0.8603
9,2,242,0.9973,0.8039,0.8572,0.7939,0.8618
9,3,243,1.0152,0.8004,0.8577,0.7902,0.8617
9,4,244,0.9966,0.7969,0.8601,0.7871,0.8642
9,5,245,0.9776,0.7944,0.8616,0.7848,0.8656
9,6,246,0.9885,0.7917,0.8618,0.7821,0.8658
9,7,247,0.9928,0.7895,0.8616,0.7794,0.8659
9,8,248,0.9531,0.7875,0.863,0.7772,0.868
9,9,249,0.9564,0.7851,0.8648,0.7747,0.8694
9,10,250,0.9953,0.781,0.8658,0.7706,0.8699
9,11,251,0.974,0.7771,0.8664,0.7669,0.8707
9,12,252,0.9949,0.773,0.8666,0.763,0.871
9,13,253,0.9731,0.7712,0.8672,0.7611,0.8717
9,14,254,0.9753,0.7694,0.8673,0.7591,0.8724
9,15,255,0.9816,0.767,0.8681,0.7565,0.8729
9,16,256,0.957,0.7636,0.869,0.7529,0.874
9,17,257,0.9439,0.7598,0.8699,0.7491,0.8755
9,18,258,0.9552,0.7569,0.8695,0.7462,0.8738
9,19,259,0.9679,0.7545,0.8704,0.7439,0.8754
9,20,260,0.9645,0.752,0.8714,0.7413,0.8763
9,21,261,0.959,0.7491,0.8712,0.7384,0.877
9,22,262,0.9513,0.7447,0.8718,0.7339,0.8775
9,23,263,0.9556,0.7416,0.8724,0.7307,0.8783
9,24,264,0.9622,0.7401,0.8735,0.7291,0.879
9,25,265,0.9583,0.7362,0.8748,0.7252,0.8796
9,26,266,0.9247,0.7331,0.8747,0.7219,0.8804
9,27,267,0.9489,0.7322,0.8748,0.7211,0.8802
9,28,268,0.9625,0.7294,0.8742,0.7183,0.8805
9,29,269,0.9374,0.7269,0.8752,0.7159,0.8815
9,30,270,0.9392,0.7255,0.876,0.7146,0.8818
10,1,271,0.9193,0.7222,0.8768,0.7112,0.8817
10,2,272,0.9408,0.7186,0.8777,0.7072,0.8835
10,3,273,0.9316,0.7157,0.8789,0.7045,0.885
10,4,274,0.9215,0.7127,0.8796,0.7015,0.886
10,5,275,0.9093,0.7121,0.8792,0.7009,0.8852
10,6,276,0.9098,0.7094,0.8807,0.6982,0.8868
10,7,277,0.9206,0.7067,0.8806,0.6954,0.8863
10,8,278,0.9498,0.7047,0.8811,0.6935,0.8864
10,9,279,0.9257,0.7033,0.8823,0.6922,0.8881
10,10,280,0.923,0.7008,0.8835,0.6898,0.889
10,11,281,0.9255,0.698,0.8829,0.6871,0.889
10,12,282,0.9253,0.695,0.8837,0.6843,0.8901
10,13,283,0.9088,0.692,0.8846,0.6814,0.8906
10,14,284,0.9063,0.6888,0.8845,0.6779,0.8904
10,15,285,0.9016,0.6862,0.8849,0.6752,0.8903
10,16,286,0.8912,0.6836,0.886,0.6728,0.8914
10,17,287,0.906,0.6822,0.8873,0.6713,0.8925
10,18,288,0.9096,0.6796,0.8881,0.6691,0.8935
10,19,289,0.889,0.6772,0.8884,0.6664,0.8937
10,20,290,0.9317,0.6747,0.8882,0.6637,0.8934
10,21,291,0.9065,0.6729,0.8891,0.662,0.8944
10,22,292,0.9128,0.6704,0.8899,0.6592,0.8952
10,23,293,0.8811,0.6685,0.8914,0.6573,0.896
10,24,294,0.8859,0.6654,0.8923,0.6544,0.8959
10,25,295,0.9303,0.6628,0.8929,0.6517,0.8969
10,26,296,0.8751,0.6611,0.8935,0.6498,0.8978
10,27,297,0.8816,0.6585,0.8943,0.6471,0.8985
10,28,298,0.8795,0.6564,0.8937,0.6448,0.8986
10,29,299,0.8473,0.6544,0.8952,0.6431,0.8998
10,30,300,0.9213,0.6511,0.8965,0.6399,0.8998
11,1,301,0.897,0.6506,0.8967,0.6395,0.9007
11,2,302,0.8716,0.6489,0.8969,0.6378,0.9015
11,3,303,0.8875,0.6453,0.8965,0.6341,0.901
11,4,304,0.8639,0.6427,0.8969,0.6315,0.9014
11,5,305,0.8791,0.642,0.8978,0.6307,0.9026
11,6,306,0.869,0.6397,0.8977,0.6283,0.9024
11,7,307,0.8946,0.6366,0.898,0.6253,0.9034
11,8,308,0.8805,0.6349,0.8989,0.6236,0.903
11,9,309,0.868,0.634,0.8995,0.6226,0.9043
11,10,310,0.85,0.6335,0.9005,0.6218,0.9045
11,11,311,0.8474,0.6306,0.9005,0.6187,0.9044
11,12,312,0.8639,0.628,0.9012,0.6162,0.9049
11,13,313,0.846,0.6258,0.9016,0.6138,0.9058
11,14,314,0.8361,0.6225,0.9017,0.6105,0.9055
11,15,315,0.8545,0.6198,0.9022,0.6079,0.906
11,16,316,0.8441,0.6192,0.9023,0.6074,0.9069
11,17,317,0.8474,0.6174,0.9034,0.6058,0.9071
11,18,318,0.858,0.6146,0.9043,0.6031,0.9082
11,19,319,0.809,0.6142,0.9045,0.6028,0.9078
11,20,320,0.8369,0.6106,0.9047,0.5993,0.9081
11,21,321,0.8271,0.6093,0.9055,0.5984,0.9087
11,22,322,0.8263,0.6078,0.9062,0.597,0.9093
11,23,323,0.8229,0.6043,0.9066,0.5932,0.9099
11,24,324,0.8194,0.6022,0.9066,0.5911,0.91
11,25,325,0.8426,0.6001,0.9067,0.5888,0.9096
11,26,326,0.7883,0.5974,0.9075,0.586,0.9103
11,27,327,0.8466,0.5947,0.9087,0.5834,0.9119
11,28,328,0.8332,0.593,0.9088,0.582,0.9111
11,29,329,0.8105,0.5904,0.9084,0.5797,0.9108
11,30,330,0.8815,0.5884,0.9087,0.5776,0.9113
12,1,331,0.8008,0.5863,0.9093,0.5754,0.9108
12,2,332,0.8121,0.5855,0.909,0.5746,0.9105
12,3,333,0.8231,0.5844,0.9098,0.5738,0.911
12,4,334,0.8099,0.5822,0.9095,0.5712,0.9125
12,5,335,0.7878,0.579,0.9099,0.5682,0.9122
12,6,336,0.8206,0.5769,0.9106,0.5659,0.9117
12,7,337,0.8224,0.5757,0.9106,0.565,0.9122
12,8,338,0.8319,0.5735,0.9111,0.5629,0.9115
12,9,339,0.7986,0.5704,0.9114,0.5599,0.9115
12,10,340,0.7911,0.5695,0.9115,0.5588,0.9122
12,11,341,0.8039,0.5668,0.9121,0.5561,0.9129
12,12,342,0.822,0.5648,0.9122,0.5541,0.9128
12,13,343,0.7846,0.5627,0.9129,0.5524,0.9138
12,14,344,0.7726,0.5605,0.9133,0.55,0.9141
12,15,345,0.8047,0.5589,0.9132,0.5483,0.9141
12,16,346,0.793,0.5567,0.9135,0.5463,0.9141
12,17,347,0.7814,0.5544,0.9137,0.5437,0.9145
12,18,348,0.8119,0.5532,0.9143,0.5428,0.9151
12,19,349,0.7811,0.5515,0.9151,0.5411,0.9164
12,20,350,0.7973,0.5479,0.9152,0.5373,0.9163
12,21,351,0.7882,0.546,0.9151,0.5351,0.9161
12,22,352,0.7983,0.5437,0.9155,0.5331,0.9164
12,23,353,0.8247,0.5421,0.916,0.5321,0.9176
12,24,354,0.805,0.5407,0.9165,0.5307,0.9179
12,25,355,0.791,0.5392,0.9161,0.5293,0.9178
12,26,356,0.7718,0.5375,0.916,0.527,0.9169
12,27,357,0.7737,0.5342,0.9165,0.5234,0.9173
12,28,358,0.8256,0.5332,0.9169,0.5224,0.9189
12,29,359,0.7871,0.5319,0.9174,0.5215,0.919
12,30,360,0.8316,0.5302,0.9175,0.5197,0.9194
13,1,361,0.7936,0.5298,0.9172,0.5193,0.9184
13,2,362,0.7792,0.5285,0.9175,0.5176,0.9188
13,3,363,0.7798,0.5265,0.9174,0.5156,0.9183
13,4,364,0.7728,0.5249,0.918,0.5139,0.9189
13,5,365,0.7489,0.523,0.9185,0.5118,0.9193
13,6,366,0.7461,0.5215,0.9184,0.5105,0.9199
13,7,367,0.7506,0.5201,0.9186,0.509,0.9203
13,8,368,0.7525,0.5184,0.9183,0.5075,0.92
13,9,369,0.7575,0.517,0.9186,0.506,0.9203
13,10,370,0.7441,0.5147,0.9188,0.504,0.9198
13,11,371,0.7764,0.5126,0.9192,0.5018,0.9199
13,12,372,0.7589,0.5115,0.9193,0.5008,0.9195
13,13,373,0.7383,0.509,0.9196,0.4986,0.9204
13,14,374,0.7487,0.5078,0.9195,0.4974,0.9198
13,15,375,0.7698,0.5069,0.9193,0.4964,0.9205
13,16,376,0.753,0.5051,0.9198,0.4944,0.9213
13,17,377,0.7496,0.504,0.9198,0.4934,0.9211
13,18,378,0.7467,0.5027,0.9204,0.4922,0.9213
13,19,379,0.7233,0.5004,0.9209,0.4904,0.922
13,20,380,0.7342,0.4994,0.9202,0.4891,0.9221
13,21,381,0.7724,0.4981,0.9212,0.4879,0.9223
13,22,382,0.7626,0.4968,0.9212,0.4868,0.9225
13,23,383,0.7586,0.4946,0.9214,0.4847,0.9223
13,24,384,0.7452,0.4926,0.9215,0.4824,0.9229
13,25,385,0.7453,0.4908,0.9218,0.4806,0.9235
13,26,386,0.7195,0.4892,0.922,0.4794,0.9236
13,27,387,0.7123,0.4878,0.9228,0.4783,0.9245
13,28,388,0.7269,0.4858,0.923,0.4762,0.9253
13,29,389,0.7279,0.4842,0.9232,0.4746,0.9261
13,30,390,0.7551,0.4822,0.9231,0.4724,0.9255
14,1,391,0.7471,0.483,0.9227,0.4729,0.9245
14,2,392,0.7487,0.4816,0.923,0.4715,0.9252
14,3,393,0.7036,0.4815,0.9231,0.4716,0.9241
14,4,394,0.7319,0.4795,0.9235,0.47,0.9241
14,5,395,0.7571,0.4774,0.9236,0.4681,0.9245
14,6,396,0.7371,0.4758,0.9235,0.4665,0.9252
14,7,397,0.7142,0.4743,0.9233,0.4648,0.9244
14,8,398,0.74,0.4712,0.9238,0.4618,0.9247
14,9,399,0.7465,0.4691,0.9236,0.4596,0.925
14,10,400,0.7246,0.4678,0.9236,0.4586,0.9245
14,11,401,0.7489,0.4662,0.9239,0.4571,0.9239
14,12,402,0.7322,0.4652,0.9242,0.4557,0.9247
14,13,403,0.7132,0.4641,0.9238,0.4547,0.9255
14,14,404,0.702,0.4636,0.9245,0.4542,0.9264
14,15,405,0.7089,0.462,0.925,0.4525,0.9268
14,16,406,0.7238,0.4605,0.9246,0.4508,0.9265
14,17,407,0.7231,0.4586,0.9252,0.449,0.9272
14,18,408,0.6974,0.4583,0.9252,0.4484,0.9253
14,19,409,0.7366,0.4572,0.925,0.4478,0.9246
14,20,410,0.7181,0.4557,0.9248,0.4467,0.9251
14,21,411,0.7097,0.4541,0.9251,0.445,0.9265
14,22,412,0.6943,0.4528,0.9253,0.4434,0.9272
14,23,413,0.7265,0.4509,0.9252,0.4415,0.9272
14,24,414,0.6931,0.4495,0.9253,0.44,0.9272
14,25,415,0.7235,0.4486,0.9254,0.439,0.9279
14,26,416,0.7363,0.4468,0.9254,0.4367,0.9277
14,27,417,0.7007,0.4451,0.9258,0.4354,0.9284
14,28,418,0.6898,0.4437,0.9259,0.4343,0.9282
14,29,419,0.7117,0.4429,0.9261,0.4339,0.9282
14,30,420,0.7572,0.442,0.9266,0.4329,0.9287
15,1,421,0.7084,0.4418,0.9266,0.4331,0.9283
15,2,422,0.7132,0.4409,0.9265,0.4321,0.9284
15,3,423,0.7069,0.4394,0.9265,0.4302,0.9283
15,4,424,0.7339,0.4371,0.9267,0.4282,0.9291
15,5,425,0.6996,0.4359,0.9264,0.427,0.9284
15,6,426,0.6853,0.4341,0.9272,0.4253,0.9294
15,7,427,0.6853,0.4328,0.9276,0.424,0.9288
15,8,428,0.6961,0.4315,0.9272,0.4225,0.9293
15,9,429,0.6644,0.4301,0.9271,0.4213,0.9294
15,10,430,0.7026,0.4288,0.9276,0.4199,0.9297
15,11,431,0.6649,0.4281,0.9276,0.4192,0.9302
15,12,432,0.7061,0.427,0.9276,0.4182,0.9298
15,13,433,0.6965,0.4258,0.9279,0.4168,0.9299
15,14,434,0.6914,0.4243,0.928,0.4155,0.9295
15,15,435,0.6904,0.4237,0.9278,0.4149,0.9297
15,16,436,0.7134,0.4232,0.9278,0.4144,0.9297
15,17,437,0.6799,0.4221,0.9279,0.4137,0.93
15,18,438,0.6946,0.421,0.9282,0.4122,0.931
15,19,439,0.682,0.4203,0.9284,0.4113,0.9303
15,20,440,0.6793,0.419,0.9284,0.4101,0.9308
15,21,441,0.7058,0.4176,0.9285,0.4089,0.9305
15,22,442,0.6909,0.4156,0.9287,0.4071,0.9306
15,23,443,0.6979,0.4137,0.9286,0.4053,0.9315
15,24,444,0.6578,0.4128,0.9287,0.4042,0.931
15,25,445,0.6429,0.4122,0.9286,0.4034,0.9306
15,26,446,0.6533,0.4108,0.9283,0.4024,0.93
15,27,447,0.6777,0.4098,0.9289,0.4011,0.932
15,28,448,0.6471,0.409,0.9286,0.3999,0.9321
15,29,449,0.6828,0.4083,0.9287,0.3991,0.9318
15,30,450,0.7696,0.4074,0.9288,0.3986,0.9314
16,1,451,0.6903,0.4082,0.9283,0.3998,0.9303
16,2,452,0.6552,0.4076,0.9287,0.3988,0.9292
16,3,453,0.6787,0.4072,0.9285,0.3986,0.9303
16,4,454,0.6908,0.4055,0.9291,0.3974,0.9311
16,5,455,0.6874,0.4034,0.9288,0.3953,0.9314
