epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
2,16,46,1.6912,1.7164,0.6817,1.7059,0.6859
2,17,47,1.6764,1.6927,0.6817,1.6819,0.6866
2,18,48,1.675,1.6687,0.6835,1.6577,0.6892
2,19,49,1.6584,1.6465,0.6859,1.6351,0.6922
2,20,50,1.6146,1.6237,0.6869,1.612,0.6933
2,21,51,1.6558,1.5996,0.6889,1.5875,0.6986
2,22,52,1.6095,1.5768,0.6916,1.5642,0.7015
2,23,53,1.6118,1.557,0.6933,1.544,0.7031
2,24,54,1.6214,1.539,0.698,1.5259,0.7089
2,25,55,1.5811,1.5215,0.6999,1.508,0.7113
2,26,56,1.5833,1.5069,0.6995,1.4933,0.7106
2,27,57,1.5936,1.4883,0.6996,1.4745,0.7101
2,28,58,1.5612,1.4728,0.7018,1.4588,0.712
2,29,59,1.5614,1.4563,0.7047,1.442,0.7143
2,30,60,1.5285,1.4429,0.7119,1.4287,0.722
3,1,61,1.551,1.4294,0.717,1.4152,0.7278
3,2,62,1.5151,1.4167,0.7188,1.4026,0.7296
3,3,63,1.5097,1.4067,0.7241,1.3923,0.735
3,4,64,1.4971,1.3917,0.7255,1.3771,0.737
3,5,65,1.4923,1.3782,0.7282,1.3632,0.7392
3,6,66,1.4771,1.3655,0.729,1.3506,0.74
3,7,67,1.4743,1.3557,0.7336,1.3409,0.7447
3,8,68,1.4727,1.3432,0.7379,1.3279,0.7492
3,9,69,1.4483,1.3311,0.738,1.316,0.7496
3,10,70,1.4458,1.3223,0.7415,1.307,0.7513
3,11,71,1.4272,1.3111,0.7436,1.2957,0.7533
3,12,72,1.432,1.3001,0.7483,1.2849,0.758
3,13,73,1.4142,1.2916,0.7508,1.2763,0.7603
3,14,74,1.3959,1.2834,0.7538,1.2679,0.7633
3,15,75,1.3953,1.2733,0.7554,1.2579,0.7643
3,16,76,1.3824,1.2645,0.7583,1.249,0.7684
3,17,77,1.386,1.2542,0.7589,1.2382,0.7691
3,18,78,1.3828,1.2424,0.7598,1.2264,0.772
3,19,79,1.3604,1.2354,0.7632,1.2193,0.7746
3,20,80,1.3748,1.226,0.7654,1.2101,0.7765
3,21,81,1.3681,1.2166,0.7684,1.2005,0.7781
3,22,82,1.334,1.204,0.7676,1.188,0.779
3,23,83,1.3261,1.1979,0.7722,1.1814,0.7835
3,24,84,1.3263,1.1889,0.7756,1.1725,0.7868
3,25,85,1.3056,1.1799,0.777,1.1638,0.7875
3,26,86,1.3232,1.1719,0.778,1.1551,0.7889
3,27,87,1.3328,1.1617,0.7821,1.1451,0.7919
3,28,88,1.3269,1.1516,0.7831,1.1348,0.7936
3,29,89,1.3034,1.1448,0.7878,1.1285,0.7979
3,30,90,1.311,1.1363,0.7916,1.1198,0.8014
4,1,91,1.2699,1.1299,0.7935,1.1134,0.8033
4,2,92,1.2708,1.1191,0.7957,1.1029,0.8056
4,3,93,1.2508,1.1099,0.7935,1.0936,0.8049
4,4,94,1.2678,1.1018,0.7971,1.0856,0.8075
4,5,95,1.232,1.0937,0.7992,1.0778,0.8085
4,6,96,1.2104,1.0836,0.8,1.0674,0.8091
4,7,97,1.2339,1.0774,0.8015,1.0607,0.8109
4,8,98,1.2359,1.0704,0.8032,1.0542,0.8136
4,9,99,1.2325,1.0581,0.807,1.0419,0.8157
4,10,100,1.2248,1.0487,0.8111,1.0327,0.8176
4,11,101,1.207,1.0414,0.8123,1.0253,0.8183
4,12,102,1.1757,1.0353,0.8143,1.019,0.8196
4,13,103,1.2029,1.029,0.8153,1.0126,0.8196
4,14,104,1.1747,1.0235,0.816,1.0069,0.8216
4,15,105,1.1719,1.0166,0.8182,0.9997,0.8236
4,16,106,1.2038,1.0088,0.8175,0.9923,0.8244
4,17,107,1.1662,1.0036,0.8191,0.9869,0.825
4,18,108,1.1748,0.9967,0.8216,0.9797,0.8257
4,19,109,1.1437,0.989,0.8223,0.9724,0.8262
4,20,110,1.1422,0.9822,0.8244,0.966,0.8284
4,21,111,1.1405,0.9749,0.8257,0.9586,0.8297
4,22,112,1.1161,0.9679,0.8254,0.9513,0.8295
4,23,113,1.1705,0.9624,0.827,0.9456,0.8308
4,24,114,1.1492,0.9555,0.828,0.9391,0.8314
4,25,115,1.0916,0.9472,0.829,0.931,0.8326
4,26,116,1.0963,0.9399,0.8293,0.9238,0.834
4,27,117,1.1231,0.9317,0.8317,0.9156,0.8349
4,28,118,1.1114,0.9232,0.8312,0.9067,0.8349
4,29,119,1.1027,0.9191,0.8363,0.9032,0.8397
4,30,120,1.1145,0.9131,0.8358,0.8978,0.8388
5,1,121,1.0869,0.907,0.8358,0.8923,0.8399
5,2,122,1.0622,0.9033,0.8363,0.8882,0.8415
5,3,123,1.0788,0.8955,0.8366,0.88,0.842
5,4,124,1.0942,0.8869,0.8368,0.8715,0.8414
5,5,125,1.062,0.8805,0.8367,0.8653,0.8416
5,6,126,1.0431,0.8739,0.8373,0.8586,0.8408
5,7,127,1.0488,0.8687,0.8378,0.853,0.8407
5,8,128,1.0337,0.8616,0.8396,0.8461,0.8416
5,9,129,1.0298,0.8562,0.8407,0.8405,0.8425
5,10,130,1.0331,0.8507,0.8411,0.835,0.8438
5,11,131,1.0481,0.8464,0.8417,0.8309,0.8443
5,12,132,1.0351,0.8398,0.8453,0.8245,0.8485
5,13,133,1.0265,0.8333,0.8435,0.818,0.8475
5,14,134,1.0192,0.8294,0.8435,0.8137,0.8471
5,15,135,1.018,0.8237,0.8424,0.8079,0.8471
5,16,136,1.034,0.8182,0.8421,0.8021,0.8468
5,17,137,0.9819,0.8144,0.8435,0.7987,0.8486
5,18,138,0.9925,0.8094,0.8448,0.7938,0.8498
5,19,139,1.0003,0.8047,0.8469,0.7886,0.8518
5,20,140,0.9822,0.7981,0.8522,0.7819,0.8558
5,21,141,0.9712,0.7921,0.8505,0.776,0.8544
5,22,142,0.9844,0.7873,0.8528,0.7713,0.8566
5,23,143,0.9856,0.7836,0.8534,0.7679,0.8582
5,24,144,0.9656,0.7779,0.8576,0.7624,0.8643
5,25,145,0.9909,0.7735,0.8574,0.7579,0.8627
5,26,146,0.9684,0.7678,0.8603,0.7526,0.8665
5,27,147,0.957,0.7629,0.8635,0.7479,0.8692
5,28,148,0.9494,0.7593,0.8653,0.7446,0.8711
5,29,149,0.9545,0.7554,0.8644,0.7406,0.8701
5,30,150,0.9901,0.7511,0.865,0.7365,0.8685
6,1,151,0.9426,0.7469,0.869,0.733,0.8723
6,2,152,0.9546,0.7423,0.8679,0.7281,0.8722
6,3,153,0.9539,0.7395,0.8702,0.7253,0.8745
6,4,154,0.9252,0.735,0.8716,0.7209,0.8769
6,5,155,0.9444,0.73,0.8723,0.7158,0.8775
6,6,156,0.9265,0.7245,0.8718,0.7103,0.8769
6,7,157,0.9172,0.7193,0.8705,0.7046,0.8748
6,8,158,0.9339,0.7152,0.8706,0.7005,0.8736
6,9,159,0.8779,0.7131,0.8709,0.6987,0.8735
6,10,160,0.9014,0.7107,0.8753,0.6962,0.8779
6,11,161,0.9311,0.707,0.8757,0.6927,0.8782
6,12,162,0.8969,0.7014,0.8764,0.6872,0.8794
6,13,163,0.9117,0.697,0.8757,0.6833,0.8786
6,14,164,0.8946,0.6923,0.8781,0.6785,0.8815
6,15,165,0.892,0.688,0.8778,0.6744,0.8814
6,16,166,0.9009,0.6817,0.8816,0.668,0.8844
6,17,167,0.8782,0.6773,0.8827,0.6634,0.8858
6,18,168,0.8944,0.6736,0.8875,0.6598,0.8923
6,19,169,0.8821,0.6708,0.8857,0.6574,0.8891
6,20,170,0.9144,0.6665,0.8892,0.653,0.8925
6,21,171,0.8941,0.6625,0.8906,0.65,0.8942
6,22,172,0.8587,0.6583,0.8905,0.6456,0.895
6,23,173,0.8328,0.655,0.8895,0.642,0.8937
6,24,174,0.841,0.652,0.8916,0.6385,0.8971
6,25,175,0.8647,0.6491,0.8926,0.6351,0.8971
6,26,176,0.8364,0.6455,0.8953,0.6316,0.8998
6,27,177,0.8257,0.6429,0.8955,0.6293,0.8996
6,28,178,0.8448,0.6377,0.8972,0.6246,0.9012
6,29,179,0.8621,0.6338,0.8998,0.6202,0.9036
6,30,180,0.8416,0.6323,0.8993,0.6189,0.9017
7,1,181,0.8097,0.6314,0.8967,0.6182,0.9001
7,2,182,0.8456,0.6245,0.8985,0.6112,0.9028
7,3,183,0.848,0.6213,0.9011,0.608,0.9052
7,4,184,0.8249,0.6175,0.9002,0.6043,0.9037
7,5,185,0.8289,0.6132,0.9014,0.5998,0.9046
7,6,186,0.8342,0.6096,0.9025,0.5963,0.9054
7,7,187,0.8252,0.6046,0.9038,0.5919,0.9054
7,8,188,0.8038,0.6016,0.9058,0.5892,0.9081
7,9,189,0.8086,0.598,0.9081,0.5854,0.9101
7,10,190,0.7815,0.5943,0.9079,0.5824,0.9092
7,11,191,0.8006,0.5911,0.9078,0.5791,0.91
7,12,192,0.7674,0.5885,0.9074,0.5773,0.9087
7,13,193,0.7869,0.5861,0.908,0.5756,0.9103
7,14,194,0.8138,0.5834,0.9078,0.5723,0.9092
7,15,195,0.8094,0.579,0.9075,0.5676,0.9094
7,16,196,0.792,0.574,0.9097,0.5629,0.9111
7,17,197,0.7923,0.5697,0.9093,0.5585,0.9116
7,18,198,0.7959,0.5661,0.9085,0.5549,0.9108
7,19,199,0.7893,0.5605,0.9106,0.5495,0.9124
7,20,200,0.7725,0.5586,0.9095,0.5479,0.9109
7,21,201,0.8048,0.5552,0.9116,0.5442,0.9146
7,22,202,0.8015,0.5515,0.9126,0.5399,0.9162
7,23,203,0.7614,0.5478,0.9119,0.5362,0.9148
7,24,204,0.7859,0.5438,0.9137,0.5319,0.9175
7,25,205,0.7637,0.5406,0.9141,0.5288,0.9169
7,26,206,0.7639,0.5379,0.9164,0.5255,0.9202
7,27,207,0.7309,0.5339,0.917,0.5216,0.9209
7,28,208,0.73,0.5311,0.9164,0.5188,0.92
7,29,209,0.7446,0.528,0.9175,0.516,0.9191
7,30,210,0.8009,0.5251,0.9181,0.5126,0.9205
8,1,211,0.7522,0.5244,0.9188,0.5127,0.9213
8,2,212,0.7855,0.5223,0.919,0.5109,0.9213
8,3,213,0.7237,0.517,0.9205,0.5063,0.9228
8,4,214,0.7618,0.5134,0.9198,0.503,0.9226
8,5,215,0.7225,0.5119,0.9205,0.5013,0.9232
8,6,216,0.721,0.5104,0.9201,0.4996,0.9228
8,7,217,0.7278,0.5084,0.9207,0.498,0.9225
8,8,218,0.7433,0.5051,0.9214,0.4941,0.9234
8,9,219,0.7609,0.5015,0.9215,0.4904,0.9239
8,10,220,0.7507,0.4978,0.9224,0.4864,0.9237
8,11,221,0.7362,0.4949,0.9235,0.484,0.9249
8,12,222,0.7391,0.493,0.9233,0.4816,0.9258
8,13,223,0.725,0.4905,0.9229,0.4796,0.9249
8,14,224,0.7108,0.4869,0.9231,0.4763,0.9242
8,15,225,0.713,0.4828,0.9242,0.4729,0.9259
8,16,226,0.7128,0.4801,0.9253,0.4696,0.9277
8,17,227,0.7125,0.4763,0.926,0.4658,0.9286
8,18,228,0.7057,0.4741,0.9265,0.4642,0.9292
8,19,229,0.7011,0.4739,0.9261,0.4639,0.9286
8,20,230,0.6833,0.4717,0.9264,0.4613,0.9287
8,21,231,0.7025,0.4696,0.9258,0.4585,0.9289
8,22,232,0.6942,0.4664,0.9262,0.4558,0.9285
8,23,233,0.7173,0.4637,0.9263,0.4525,0.929
8,24,234,0.6914,0.4618,0.9264,0.4508,0.9286
8,25,235,0.7027,0.4594,0.926,0.4485,0.929
8,26,236,0.7006,0.4574,0.9259,0.4469,0.9285
8,27,237,0.6925,0.4565,0.9267,0.4457,0.9282
8,28,238,0.6932,0.4517,0.9279,0.4414,0.9304
8,29,239,0.7066,0.4491,0.9284,0.4389,0.9305
8,30,240,0.7661,0.449,0.9292,0.4392,0.9312
9,1,241,0.6633,0.4479,0.9285,0.4381,0.9313
9,2,242,0.6797,0.4459,0.9289,0.4365,0.9315
9,3,243,0.6817,0.4432,0.9289,0.4338,0.9319
9,4,244,0.6748,0.4419,0.9296,0.4324,0.9319
9,5,245,0.6651,0.4397,0.9301,0.4308,0.9325
9,6,246,0.6804,0.4371,0.9301,0.4282,0.9316
9,7,247,0.691,0.4349,0.9306,0.4262,0.9329
9,8,248,0.6556,0.4326,0.9303,0.4237,0.9329
9,9,249,0.6588,0.4309,0.9306,0.4222,0.9323
9,10,250,0.6879,0.429,0.9308,0.4204,0.9316
9,11,251,0.6636,0.4264,0.9308,0.4183,0.9324
9,12,252,0.6646,0.424,0.9313,0.4159,0.9322
9,13,253,0.6569,0.422,0.9316,0.4137,0.9335
9,14,254,0.6656,0.4202,0.9321,0.4118,0.9335
9,15,255,0.6695,0.4182,0.9326,0.4098,0.9342
9,16,256,0.6411,0.4164,0.9335,0.4074,0.9339
9,17,257,0.6675,0.4138,0.9329,0.4054,0.9337
9,18,258,0.6394,0.4133,0.9329,0.4049,0.9341
9,19,259,0.621,0.4124,0.933,0.4034,0.9352
9,20,260,0.6523,0.4101,0.9334,0.4014,0.9353
9,21,261,0.652,0.4082,0.9334,0.3997,0.9359
9,22,262,0.646,0.4045,0.934,0.3958,0.9358
9,23,263,0.6525,0.4033,0.934,0.3947,0.9356
9,24,264,0.6764,0.401,0.9342,0.3926,0.935
9,25,265,0.6633,0.3977,0.9343,0.3894,0.935
9,26,266,0.6573,0.3943,0.9345,0.3868,0.9351
9,27,267,0.6503,0.3928,0.9346,0.3851,0.9351
9,28,268,0.6383,0.391,0.9345,0.3834,0.9346
9,29,269,0.6551,0.3889,0.9344,0.3813,0.9352
9,30,270,0.6546,0.3855,0.9348,0.3776,0.9362
10,1,271,0.6072,0.3849,0.9345,0.3771,0.9363
10,2,272,0.6181,0.3818,0.9349,0.3738,0.9362
10,3,273,0.6294,0.3805,0.9347,0.3727,0.9367
10,4,274,0.6009,0.3789,0.9351,0.3716,0.9367
10,5,275,0.6122,0.3793,0.9346,0.3723,0.9362
10,6,276,0.6352,0.3779,0.9347,0.3716,0.9358
10,7,277,0.6506,0.3769,0.9355,0.3703,0.936
10,8,278,0.6308,0.3753,0.9351,0.3689,0.937
10,9,279,0.6333,0.3747,0.9348,0.3684,0.9358
10,10,280,0.6282,0.3729,0.935,0.3675,0.9353
10,11,281,0.6024,0.3718,0.9358,0.366,0.9362
10,12,282,0.6261,0.3695,0.9358,0.3638,0.9353
10,13,283,0.6174,0.3667,0.936,0.3611,0.9358
10,14,284,0.6109,0.3644,0.9366,0.3587,0.9372
10,15,285,0.5996,0.3636,0.9368,0.3582,0.9365
10,16,286,0.607,0.3626,0.9367,0.3571,0.9361
10,17,287,0.6276,0.3614,0.9371,0.3557,0.9373
10,18,288,0.6245,0.3585,0.9379,0.3528,0.9386
10,19,289,0.6076,0.3575,0.9378,0.3513,0.9395
10,20,290,0.6115,0.3569,0.9376,0.3504,0.939
10,21,291,0.6137,0.3557,0.9383,0.3489,0.9397
10,22,292,0.6009,0.353,0.9383,0.3464,0.9385
10,23,293,0.6158,0.3509,0.9387,0.3443,0.9392
10,24,294,0.5892,0.3498,0.9394,0.3428,0.9396
10,25,295,0.6067,0.3478,0.9393,0.3409,0.9409
10,26,296,0.6072,0.3462,0.9398,0.3398,0.9409
10,27,297,0.5963,0.3448,0.9396,0.3387,0.94
10,28,298,0.5936,0.3427,0.9394,0.3364,0.9414
10,29,299,0.5748,0.3406,0.9393,0.3347,0.941
10,30,300,0.6137,0.3384,0.9393,0.3324,0.9404
