epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
2,13,43,1.7028,1.789,0.6717,1.7831,0.6778
2,14,44,1.6862,1.7571,0.6763,1.7512,0.6829
2,15,45,1.6761,1.7301,0.6824,1.7243,0.6901
2,16,46,1.6435,1.701,0.6858,1.6949,0.6928
2,17,47,1.6488,1.6715,0.6894,1.6651,0.6958
2,18,48,1.6384,1.6401,0.6953,1.6332,0.7001
2,19,49,1.6131,1.61,0.6978,1.6027,0.7043
2,20,50,1.5707,1.5843,0.6993,1.5767,0.7053
2,21,51,1.6089,1.5556,0.7006,1.5477,0.7066
2,22,52,1.568,1.5304,0.7012,1.5221,0.7068
2,23,53,1.5614,1.5045,0.7031,1.4959,0.7095
2,24,54,1.573,1.484,0.7073,1.4746,0.7144
2,25,55,1.535,1.4627,0.7081,1.4529,0.7155
2,26,56,1.5102,1.4395,0.7093,1.4294,0.7171
2,27,57,1.5311,1.4178,0.7098,1.4076,0.717
2,28,58,1.5045,1.3993,0.7131,1.3893,0.7197
2,29,59,1.4967,1.3798,0.7181,1.3697,0.7252
2,30,60,1.4757,1.3627,0.7211,1.3524,0.7279
3,1,61,1.4521,1.3445,0.7224,1.3337,0.7311
3,2,62,1.4488,1.3292,0.7224,1.3184,0.7307
3,3,63,1.4282,1.3174,0.7246,1.3066,0.731
3,4,64,1.4181,1.3036,0.7264,1.2929,0.7345
3,5,65,1.4034,1.2894,0.727,1.2788,0.734
3,6,66,1.3989,1.2738,0.7286,1.2633,0.7342
3,7,67,1.3966,1.2578,0.7309,1.2475,0.7393
3,8,68,1.3847,1.2417,0.7331,1.2309,0.7403
3,9,69,1.3449,1.2272,0.7354,1.2163,0.7425
3,10,70,1.3542,1.2162,0.7375,1.2054,0.7467
3,11,71,1.3318,1.2027,0.7384,1.1917,0.7467
3,12,72,1.344,1.1887,0.7385,1.1778,0.7471
3,13,73,1.3394,1.1785,0.7407,1.1671,0.7493
3,14,74,1.3014,1.1677,0.7432,1.1566,0.7521
3,15,75,1.2998,1.1582,0.7436,1.147,0.7534
3,16,76,1.317,1.1457,0.7464,1.1344,0.7565
3,17,77,1.2915,1.1348,0.7492,1.1234,0.7591
3,18,78,1.3138,1.1242,0.7517,1.1129,0.7606
3,19,79,1.2724,1.1152,0.754,1.1034,0.7622
3,20,80,1.271,1.1043,0.7543,1.0926,0.7612
3,21,81,1.2843,1.0919,0.7574,1.08,0.7651
3,22,82,1.2482,1.0819,0.7599,1.07,0.7658
3,23,83,1.244,1.0754,0.7614,1.0634,0.7686
3,24,84,1.239,1.0668,0.765,1.0547,0.7724
3,25,85,1.2182,1.0574,0.7683,1.0457,0.7753
3,26,86,1.2183,1.0497,0.7695,1.0375,0.7769
3,27,87,1.2141,1.0416,0.771,1.0299,0.7799
3,28,88,1.1935,1.034,0.7739,1.0218,0.7821
3,29,89,1.1689,1.0266,0.7763,1.0147,0.784
3,30,90,1.2225,1.019,0.7779,1.0072,0.7847
4,1,91,1.1869,1.0114,0.7811,0.9995,0.7878
4,2,92,1.159,1.0012,0.784,0.9894,0.7915
4,3,93,1.1551,0.9943,0.7858,0.9824,0.7923
4,4,94,1.1753,0.9874,0.7879,0.9758,0.7952
4,5,95,1.1379,0.9799,0.7902,0.9685,0.7971
4,6,96,1.1163,0.9716,0.7916,0.9597,0.799
4,7,97,1.1321,0.9639,0.7942,0.9516,0.8006
4,8,98,1.1466,0.957,0.7968,0.9446,0.8032
4,9,99,1.1216,0.9484,0.7996,0.9364,0.8062
4,10,100,1.1151,0.9403,0.8016,0.928,0.8067
4,11,101,1.1241,0.9347,0.8036,0.9224,0.8107
4,12,102,1.0819,0.929,0.8054,0.917,0.8142
4,13,103,1.1065,0.9203,0.8077,0.908,0.8166
4,14,104,1.0921,0.9121,0.8094,0.8996,0.8176
4,15,105,1.0792,0.9054,0.8119,0.8928,0.8196
4,16,106,1.1098,0.8981,0.8116,0.8855,0.8198
4,17,107,1.067,0.8931,0.8155,0.8809,0.823
4,18,108,1.0734,0.8864,0.8199,0.8738,0.8283
4,19,109,1.0551,0.8788,0.821,0.8662,0.8282
4,20,110,1.0559,0.8723,0.8244,0.8596,0.8325
4,21,111,1.0543,0.8648,0.8273,0.8523,0.8362
4,22,112,1.0381,0.8552,0.8298,0.8426,0.838
4,23,113,1.0711,0.8488,0.8324,0.8364,0.8401
4,24,114,1.0437,0.8431,0.8359,0.8308,0.8436
4,25,115,0.9956,0.8371,0.8397,0.8249,0.8481
4,26,116,1.0068,0.8278,0.8407,0.8157,0.8467
4,27,117,1.0271,0.8207,0.8415,0.8086,0.847
4,28,118,1.0349,0.814,0.8438,0.8016,0.85
4,29,119,1.0039,0.8093,0.848,0.7972,0.8554
4,30,120,1.0258,0.8053,0.8523,0.7932,0.8591
5,1,121,1.0116,0.7965,0.856,0.7848,0.862
5,2,122,0.9705,0.7905,0.8591,0.7784,0.8655
5,3,123,0.999,0.784,0.86,0.7714,0.8663
5,4,124,1.0069,0.7767,0.8629,0.7641,0.8696
5,5,125,0.9887,0.7705,0.8662,0.7581,0.8717
5,6,126,0.9524,0.7642,0.8676,0.7518,0.8728
5,7,127,0.9607,0.7573,0.8701,0.7446,0.8749
5,8,128,0.9643,0.7525,0.8727,0.7398,0.8778
5,9,129,0.9487,0.7478,0.8758,0.7353,0.8813
5,10,130,0.9458,0.7421,0.8779,0.7293,0.8837
5,11,131,0.9399,0.7374,0.8793,0.7249,0.8839
5,12,132,0.917,0.7323,0.8812,0.7201,0.8861
5,13,133,0.9391,0.7264,0.8823,0.7141,0.8877
5,14,134,0.9175,0.724,0.8847,0.7119,0.891
5,15,135,0.9305,0.7171,0.8869,0.7053,0.8926
5,16,136,0.9336,0.7115,0.8894,0.6993,0.8946
5,17,137,0.9111,0.7068,0.889,0.695,0.894
5,18,138,0.883,0.7012,0.89,0.6892,0.8957
5,19,139,0.9089,0.6968,0.8927,0.6849,0.8984
5,20,140,0.9086,0.6909,0.893,0.6789,0.899
5,21,141,0.8948,0.6868,0.8934,0.6749,0.8993
5,22,142,0.9006,0.6811,0.8952,0.669,0.9006
5,23,143,0.8931,0.6748,0.8961,0.663,0.9015
5,24,144,0.8713,0.6689,0.8972,0.6577,0.9021
5,25,145,0.8979,0.6639,0.8994,0.6524,0.9054
5,26,146,0.9043,0.6569,0.9005,0.6459,0.9065
5,27,147,0.8713,0.6504,0.9013,0.6398,0.9071
5,28,148,0.8347,0.6456,0.9021,0.6348,0.9076
5,29,149,0.8721,0.6416,0.9033,0.6305,0.9088
5,30,150,0.9084,0.6369,0.9043,0.6259,0.9105
6,1,151,0.8462,0.633,0.9025,0.6226,0.9089
6,2,152,0.876,0.6291,0.9029,0.6187,0.909
6,3,153,0.844,0.6263,0.9051,0.6156,0.9104
6,4,154,0.8172,0.6227,0.9064,0.6122,0.9116
6,5,155,0.8557,0.6148,0.907,0.6045,0.9129
6,6,156,0.834,0.6073,0.9075,0.5966,0.9127
6,7,157,0.8254,0.6043,0.9096,0.5935,0.9139
6,8,158,0.8288,0.5982,0.9108,0.5876,0.9146
6,9,159,0.8099,0.5941,0.9117,0.5832,0.9169
6,10,160,0.8109,0.5879,0.9121,0.5768,0.917
6,11,161,0.8178,0.5835,0.9131,0.5726,0.9164
6,12,162,0.7749,0.5791,0.9134,0.5685,0.9175
6,13,163,0.7884,0.5733,0.9143,0.5628,0.9179
6,14,164,0.8067,0.5674,0.9132,0.5572,0.9175
6,15,165,0.774,0.563,0.9138,0.552,0.9184
6,16,166,0.7753,0.559,0.9146,0.5483,0.9185
6,17,167,0.793,0.554,0.9152,0.5432,0.9187
6,18,168,0.7961,0.5479,0.9154,0.5368,0.9192
6,19,169,0.7809,0.5437,0.9155,0.5331,0.9183
6,20,170,0.7932,0.5407,0.9166,0.5304,0.9202
6,21,171,0.7879,0.5362,0.9176,0.5265,0.9218
6,22,172,0.7627,0.5322,0.9178,0.5223,0.9219
6,23,173,0.7583,0.5302,0.9186,0.5198,0.9236
6,24,174,0.7618,0.5251,0.9184,0.5145,0.9228
6,25,175,0.7643,0.5227,0.9195,0.5126,0.9233
6,26,176,0.7379,0.52,0.9196,0.5094,0.9234
6,27,177,0.7513,0.5159,0.9199,0.5054,0.9239
6,28,178,0.7416,0.5123,0.9204,0.5019,0.9237
6,29,179,0.7802,0.5089,0.9209,0.4985,0.9238
6,30,180,0.7387,0.5068,0.9209,0.4972,0.9239
7,1,181,0.7272,0.5083,0.9216,0.4985,0.924
7,2,182,0.7488,0.503,0.922,0.4929,0.9245
7,3,183,0.7392,0.4995,0.9223,0.4893,0.9263
7,4,184,0.7099,0.4945,0.9228,0.4847,0.9256
7,5,185,0.7417,0.49,0.923,0.4799,0.9256
7,6,186,0.7471,0.487,0.9235,0.4763,0.9267
7,7,187,0.7503,0.4831,0.9243,0.473,0.9275
7,8,188,0.7461,0.4805,0.9242,0.4706,0.926
7,9,189,0.7396,0.4781,0.9248,0.4686,0.9275
7,10,190,0.7259,0.4736,0.9258,0.4645,0.9272
7,11,191,0.7053,0.4697,0.9257,0.4598,0.9281
7,12,192,0.7173,0.4668,0.9263,0.4581,0.9284
7,13,193,0.7186,0.4629,0.9262,0.4548,0.9284
7,14,194,0.7097,0.4593,0.9265,0.4505,0.9281
7,15,195,0.7223,0.4555,0.9267,0.447,0.9284
7,16,196,0.6543,0.452,0.9269,0.4438,0.9291
7,17,197,0.7173,0.45,0.9272,0.4412,0.9294
7,18,198,0.7169,0.4467,0.9275,0.4379,0.9306
7,19,199,0.7087,0.4433,0.9276,0.4346,0.9301
7,20,200,0.6792,0.4399,0.9277,0.4317,0.9289
7,21,201,0.7189,0.4371,0.9272,0.4287,0.9299
7,22,202,0.6925,0.4338,0.9275,0.425,0.9294
7,23,203,0.6724,0.4309,0.9287,0.4225,0.9314
7,24,204,0.6976,0.4282,0.9291,0.4195,0.9313
7,25,205,0.6803,0.4245,0.9292,0.4155,0.9306
7,26,206,0.6683,0.4215,0.9298,0.4123,0.9315
7,27,207,0.6553,0.4205,0.9292,0.4118,0.9313
7,28,208,0.6378,0.4176,0.9294,0.4087,0.9313
7,29,209,0.6665,0.4151,0.9299,0.406,0.9318
7,30,210,0.73,0.4118,0.9305,0.4026,0.9325
8,1,211,0.6825,0.4116,0.9307,0.4036,0.9331
8,2,212,0.686,0.4099,0.9309,0.4022,0.9332
8,3,213,0.6346,0.4072,0.9308,0.3999,0.9338
8,4,214,0.6771,0.4054,0.9307,0.3975,0.9337
8,5,215,0.6566,0.4056,0.9309,0.3974,0.934
8,6,216,0.6522,0.4037,0.9313,0.3958,0.934
8,7,217,0.6411,0.4022,0.9317,0.3951,0.9327
8,8,218,0.6382,0.3984,0.9321,0.3908,0.9339
8,9,219,0.6674,0.3963,0.9323,0.3883,0.9329
8,10,220,0.6521,0.3937,0.9325,0.3858,0.9327
8,11,221,0.6693,0.3907,0.9332,0.3837,0.9348
8,12,222,0.658,0.3891,0.9337,0.382,0.9354
8,13,223,0.6578,0.3875,0.9335,0.3801,0.9355
8,14,224,0.6449,0.3845,0.9336,0.3779,0.9359
8,15,225,0.6227,0.3826,0.9343,0.3766,0.9364
8,16,226,0.6403,0.3813,0.9345,0.3748,0.9368
8,17,227,0.637,0.3778,0.9349,0.371,0.9367
8,18,228,0.6031,0.376,0.9351,0.3696,0.9367
8,19,229,0.623,0.3734,0.935,0.3667,0.9354
8,20,230,0.6139,0.3731,0.9349,0.3661,0.9368
8,21,231,0.6264,0.3703,0.935,0.3635,0.9372
8,22,232,0.6275,0.3676,0.9354,0.361,0.9385
8,23,233,0.6463,0.3666,0.9351,0.3592,0.938
8,24,234,0.6229,0.3658,0.9349,0.3586,0.9377
8,25,235,0.6021,0.3641,0.9353,0.3571,0.9387
8,26,236,0.6512,0.3622,0.9354,0.3561,0.9381
8,27,237,0.6137,0.3608,0.9352,0.3546,0.9383
8,28,238,0.6085,0.3585,0.9357,0.3518,0.9384
8,29,239,0.6113,0.3568,0.9361,0.3501,0.9399
8,30,240,0.6839,0.3543,0.9364,0.3478,0.9393
9,1,241,0.6079,0.3548,0.9349,0.3486,0.9383
9,2,242,0.6044,0.3528,0.9358,0.3464,0.9386
9,3,243,0.6172,0.3499,0.9356,0.3428,0.9404
9,4,244,0.5805,0.3498,0.9356,0.3432,0.9394
9,5,245,0.5875,0.3488,0.9363,0.3419,0.9404
9,6,246,0.6124,0.3457,0.9364,0.3395,0.9405
9,7,247,0.6017,0.3442,0.9373,0.3373,0.9415
9,8,248,0.5805,0.3431,0.9373,0.3371,0.9413
9,9,249,0.5771,0.3415,0.9379,0.3355,0.9414
9,10,250,0.6044,0.3386,0.9375,0.3328,0.9408
9,11,251,0.584,0.3373,0.9376,0.3319,0.941
9,12,252,0.5935,0.3351,0.9377,0.3301,0.9415
9,13,253,0.5696,0.3342,0.9378,0.3291,0.9397
9,14,254,0.6024,0.3318,0.9384,0.3262,0.9413
9,15,255,0.5933,0.3301,0.9389,0.3246,0.9401
9,16,256,0.5619,0.3283,0.9393,0.3223,0.9405
9,17,257,0.6011,0.3274,0.9389,0.3224,0.9424
9,18,258,0.5935,0.3263,0.9391,0.3212,0.9413
9,19,259,0.5557,0.3251,0.9394,0.3195,0.9421
9,20,260,0.5921,0.3232,0.94,0.3179,0.9426
9,21,261,0.5569,0.3219,0.9404,0.3168,0.9422
9,22,262,0.5729,0.3191,0.94,0.3137,0.9423
9,23,263,0.573,0.3177,0.9404,0.3124,0.9428
9,24,264,0.5737,0.3168,0.9409,0.3115,0.9416
9,25,265,0.5785,0.3163,0.941,0.3108,0.9415
9,26,266,0.5982,0.3149,0.9404,0.3104,0.9412
9,27,267,0.5991,0.313,0.9409,0.3082,0.9428
9,28,268,0.5644,0.3115,0.9411,0.3064,0.9428
9,29,269,0.5685,0.3089,0.9413,0.3039,0.9428
9,30,270,0.6137,0.3073,0.9416,0.3029,0.9434
10,1,271,0.5456,0.3106,0.9411,0.3064,0.9418
10,2,272,0.5637,0.3069,0.9409,0.3028,0.9428
10,3,273,0.5531,0.304,0.9418,0.2997,0.9442
10,4,274,0.5402,0.3023,0.9424,0.2982,0.9434
10,5,275,0.5565,0.3014,0.9421,0.2971,0.9441
10,6,276,0.5466,0.3,0.9424,0.2965,0.9439
10,7,277,0.5505,0.2992,0.9427,0.2955,0.9447
10,8,278,0.564,0.2981,0.9425,0.2946,0.9441
10,9,279,0.5464,0.2965,0.9429,0.2931,0.9452
10,10,280,0.5508,0.296,0.9431,0.2922,0.9457
10,11,281,0.5496,0.2956,0.9429,0.2918,0.9458
10,12,282,0.5645,0.295,0.943,0.2913,0.945
10,13,283,0.5504,0.293,0.9433,0.2895,0.9445
10,14,284,0.5486,0.2914,0.9433,0.2882,0.9446
10,15,285,0.532,0.2906,0.9429,0.2879,0.9436
10,16,286,0.5327,0.2896,0.9433,0.2872,0.9442
10,17,287,0.54,0.2886,0.9432,0.2857,0.9439
10,18,288,0.5526,0.2868,0.9438,0.2846,0.9445
10,19,289,0.5675,0.2861,0.9439,0.2835,0.9453
10,20,290,0.5713,0.2854,0.9438,0.2827,0.945
10,21,291,0.5467,0.285,0.944,0.2814,0.9459
10,22,292,0.531,0.2829,0.9446,0.2796,0.9454
10,23,293,0.5425,0.2818,0.9444,0.2786,0.9457
10,24,294,0.514,0.2817,0.9446,0.2773,0.9464
10,25,295,0.5716,0.2806,0.9446,0.2768,0.9467
10,26,296,0.5376,0.2788,0.945,0.2755,0.9461
10,27,297,0.5159,0.2768,0.9457,0.273,0.9464
10,28,298,0.5461,0.276,0.9458,0.2726,0.9465
10,29,299,0.5251,0.2754,0.946,0.2721,0.9468
10,30,300,0.5962,0.2747,0.9456,0.2714,0.946
