epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
1,1,1,2.3246,2.3036,0.0903,2.3037,0.0892
1,2,2,2.311,2.3036,0.0903,2.3037,0.0892
1,3,3,2.3053,2.3035,0.0903,2.3036,0.0892
1,4,4,2.2904,2.3035,0.0903,2.3036,0.0892
1,5,5,2.2816,2.3034,0.0903,2.3035,0.0892
1,6,6,2.2685,2.3033,0.0903,2.3034,0.0892
1,7,7,2.2539,2.3031,0.0903,2.3032,0.0892
1,8,8,2.2403,2.303,0.0903,2.303,0.0892
1,9,9,2.2286,2.3027,0.0903,2.3028,0.0892
1,10,10,2.212,2.3025,0.0903,2.3025,0.0892
1,11,11,2.1955,2.3021,0.0903,2.3021,0.0892
1,12,12,2.1876,2.3016,0.0903,2.3016,0.0892
1,13,13,2.1742,2.3009,0.0903,2.3009,0.0892
1,14,14,2.1646,2.3001,0.0903,2.3001,0.0892
1,15,15,2.1472,2.299,0.0903,2.299,0.0892
1,16,16,2.1242,2.2976,0.0903,2.2975,0.0892
1,17,17,2.1207,2.2959,0.0903,2.2958,0.0892
1,18,18,2.0989,2.2937,0.0903,2.2936,0.0892
1,19,19,2.0934,2.291,0.0917,2.2908,0.0911
1,20,20,2.0779,2.2877,0.1145,2.2874,0.1147
1,21,21,2.0673,2.2836,0.2345,2.2833,0.2407
1,22,22,2.0352,2.2784,0.3421,2.278,0.3507
1,23,23,2.027,2.2721,0.4276,2.2716,0.4298
1,24,24,2.005,2.2646,0.4924,2.2639,0.4938
1,25,25,2.0036,2.2553,0.5439,2.2545,0.546
1,26,26,1.9888,2.2447,0.5835,2.2437,0.5867
1,27,27,1.9721,2.2319,0.6121,2.2307,0.6205
1,28,28,1.9482,2.2171,0.6359,2.2157,0.6446
1,29,29,1.9457,2.2003,0.6549,2.1987,0.6637
1,30,30,1.9315,2.1815,0.6635,2.1795,0.6732
2,1,31,1.9087,2.1603,0.6696,2.158,0.6764
2,2,32,1.878,2.1379,0.6786,2.1351,0.6864
2,3,33,1.8621,2.1116,0.6828,2.1083,0.6889
2,4,34,1.8363,2.0851,0.6836,2.0815,0.6887
2,5,35,1.8383,2.0567,0.6887,2.0526,0.693
2,6,36,1.8241,2.0255,0.695,2.0209,0.6981
2,7,37,1.8132,1.9939,0.6932,1.9888,0.6949
2,8,38,1.7968,1.9623,0.6944,1.9568,0.6969
2,9,39,1.7815,1.9322,0.6933,1.9263,0.6977
2,10,40,1.75,1.8985,0.692,1.8921,0.6956
2,11,41,1.7428,1.8658,0.6944,1.8589,0.6976
2,12,42,1.7249,1.8323,0.6932,1.825,0.6963
2,13,43,1.7141,1.7998,0.6918,1.7921,0.694
2,14,44,1.7121,1.7699,0.6897,1.7618,0.6911
2,15,45,1.7065,1.7395,0.6891,1.7309,0.6892
2,16,46,1.6791,1.7124,0.6896,1.7036,0.6902
2,17,47,1.6625,1.6853,0.69,1.6764,0.69
2,18,48,1.6478,1.6586,0.691,1.6493,0.6906
2,19,49,1.6423,1.6328,0.6933,1.6231,0.693
2,20,50,1.603,1.6092,0.694,1.5994,0.6946
2,21,51,1.6284,1.582,0.6945,1.572,0.6967
2,22,52,1.5937,1.5584,0.6947,1.5478,0.6957
2,23,53,1.5816,1.5358,0.6949,1.5251,0.6972
2,24,54,1.59,1.5155,0.697,1.5043,0.7004
2,25,55,1.5465,1.4947,0.6993,1.4831,0.7026
2,26,56,1.538,1.4737,0.6995,1.4621,0.7033
2,27,57,1.5614,1.452,0.6981,1.4402,0.7017
2,28,58,1.53,1.4337,0.7003,1.4216,0.7043
2,29,59,1.5318,1.4147,0.7031,1.4025,0.707
2,30,60,1.4838,1.3986,0.7057,1.3862,0.7107
3,1,61,1.4999,1.3854,0.7084,1.3722,0.7127
3,2,62,1.4809,1.3688,0.7073,1.356,0.7126
3,3,63,1.4697,1.3579,0.7106,1.3449,0.7137
3,4,64,1.4586,1.3415,0.7119,1.3288,0.7161
3,5,65,1.4462,1.3254,0.7111,1.3125,0.7171
3,6,66,1.4266,1.3122,0.7128,1.2994,0.7178
3,7,67,1.4351,1.2983,0.7145,1.2855,0.7187
3,8,68,1.4255,1.2816,0.7151,1.2689,0.7191
3,9,69,1.4013,1.2718,0.7173,1.2594,0.7222
3,10,70,1.3934,1.2629,0.7195,1.2505,0.7237
3,11,71,1.3815,1.2496,0.7226,1.237,0.7264
3,12,72,1.3908,1.24,0.7237,1.2273,0.7281
3,13,73,1.3691,1.2277,0.7266,1.2148,0.7306
3,14,74,1.3434,1.218,0.7299,1.2053,0.7347
3,15,75,1.349,1.2064,0.7309,1.1937,0.7347
3,16,76,1.3592,1.1973,0.7329,1.1846,0.7355
3,17,77,1.3251,1.1882,0.7338,1.1754,0.7369
3,18,78,1.3297,1.1773,0.7356,1.1642,0.7398
3,19,79,1.3057,1.1691,0.7385,1.1558,0.7416
3,20,80,1.314,1.1601,0.7397,1.1472,0.7424
3,21,81,1.3114,1.1455,0.7401,1.1323,0.7417
3,22,82,1.2849,1.1349,0.7398,1.1216,0.7416
3,23,83,1.2837,1.1269,0.7405,1.1135,0.7427
3,24,84,1.2851,1.1181,0.7437,1.1045,0.7459
3,25,85,1.2573,1.1108,0.7462,1.0975,0.7488
3,26,86,1.2681,1.1031,0.7479,1.0894,0.7509
3,27,87,1.2768,1.0952,0.7506,1.082,0.7545
3,28,88,1.2615,1.0881,0.7534,1.0742,0.7585
3,29,89,1.2441,1.0803,0.7558,1.0669,0.7593
3,30,90,1.2348,1.072,0.7572,1.0583,0.7609
4,1,91,1.2296,1.0661,0.7599,1.0531,0.7631
4,2,92,1.2087,1.0568,0.7611,1.0437,0.7657
4,3,93,1.196,1.0491,0.762,1.0362,0.7662
4,4,94,1.2115,1.0427,0.7643,1.0301,0.7673
4,5,95,1.1736,1.0347,0.7644,1.0221,0.7669
4,6,96,1.157,1.026,0.7674,1.0133,0.7698
