epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
7,27,207,0.7175,0.4802,0.9253,0.4712,0.929
7,28,208,0.6797,0.4778,0.9256,0.468,0.9303
7,29,209,0.7013,0.4757,0.9256,0.4656,0.9298
7,30,210,0.7946,0.472,0.9263,0.4626,0.9301
8,1,211,0.7307,0.4705,0.9257,0.4613,0.9286
8,2,212,0.7222,0.4684,0.926,0.4587,0.9288
8,3,213,0.6682,0.4643,0.9265,0.4557,0.9295
8,4,214,0.7129,0.4622,0.9266,0.4533,0.9293
8,5,215,0.6875,0.4593,0.9274,0.4492,0.9303
8,6,216,0.6964,0.4579,0.9277,0.4486,0.9309
8,7,217,0.6949,0.4559,0.9278,0.4468,0.9304
8,8,218,0.7159,0.4525,0.9282,0.4432,0.9312
8,9,219,0.709,0.4508,0.9282,0.4413,0.9309
8,10,220,0.7139,0.4488,0.9292,0.4398,0.9317
8,11,221,0.7043,0.4454,0.9297,0.437,0.9323
8,12,222,0.6816,0.443,0.9296,0.4341,0.9328
8,13,223,0.7137,0.4403,0.93,0.431,0.9328
8,14,224,0.6816,0.4375,0.93,0.4294,0.9324
8,15,225,0.6786,0.4349,0.9301,0.4271,0.9324
8,16,226,0.6826,0.4332,0.9307,0.424,0.933
8,17,227,0.6721,0.43,0.931,0.4214,0.934
8,18,228,0.6656,0.4282,0.9314,0.4198,0.9349
8,19,229,0.6846,0.4265,0.9314,0.4178,0.934
8,20,230,0.6474,0.4251,0.9316,0.4163,0.9352
8,21,231,0.6668,0.4236,0.932,0.4144,0.9359
8,22,232,0.6715,0.4212,0.9327,0.4125,0.9357
8,23,233,0.6606,0.4186,0.9328,0.4097,0.9363
8,24,234,0.6796,0.4164,0.9331,0.4079,0.9364
8,25,235,0.6522,0.4148,0.9332,0.4065,0.9357
8,26,236,0.6847,0.412,0.9331,0.4042,0.9358
8,27,237,0.6668,0.4117,0.9334,0.4036,0.9366
8,28,238,0.6525,0.4083,0.9332,0.3999,0.9361
8,29,239,0.6543,0.4071,0.933,0.3986,0.9373
8,30,240,0.7073,0.4048,0.9337,0.3974,0.9374
9,1,241,0.6569,0.4039,0.9326,0.3956,0.9364
9,2,242,0.6575,0.4026,0.9324,0.394,0.9363
9,3,243,0.6555,0.3997,0.9328,0.3912,0.936
9,4,244,0.6207,0.3974,0.9335,0.3899,0.9371
9,5,245,0.6173,0.3951,0.9335,0.3875,0.9372
9,6,246,0.6578,0.3938,0.9338,0.3866,0.9376
9,7,247,0.6403,0.3931,0.934,0.3855,0.9372
9,8,248,0.6063,0.391,0.9349,0.3829,0.9389
9,9,249,0.644,0.3891,0.9354,0.3809,0.9386
9,10,250,0.6574,0.3866,0.9357,0.3792,0.9387
9,11,251,0.6447,0.3851,0.9355,0.3776,0.938
9,12,252,0.6513,0.383,0.9351,0.3756,0.9379
9,13,253,0.6214,0.3816,0.9349,0.374,0.9378
9,14,254,0.6622,0.3801,0.9359,0.3725,0.9379
9,15,255,0.6331,0.3785,0.9359,0.3719,0.9372
9,16,256,0.6264,0.375,0.9361,0.3684,0.938
9,17,257,0.6125,0.3728,0.9364,0.3663,0.9392
9,18,258,0.6295,0.372,0.9366,0.3661,0.9379
9,19,259,0.6179,0.3707,0.9372,0.3638,0.9389
9,20,260,0.6217,0.3687,0.9372,0.3613,0.9396
9,21,261,0.6166,0.368,0.9372,0.3612,0.9396
9,22,262,0.6325,0.3657,0.9378,0.3594,0.9394
9,23,263,0.6221,0.3635,0.9379,0.3576,0.9392
9,24,264,0.6188,0.3619,0.938,0.3559,0.9399
9,25,265,0.6233,0.3592,0.9378,0.3529,0.9396
9,26,266,0.6163,0.358,0.9378,0.3525,0.9389
9,27,267,0.6174,0.3563,0.9378,0.3507,0.9392
9,28,268,0.617,0.3542,0.9384,0.3486,0.94
9,29,269,0.598,0.3521,0.9387,0.3465,0.9395
9,30,270,0.6016,0.3495,0.9388,0.3442,0.9409
10,1,271,0.592,0.351,0.9385,0.3453,0.9419
10,2,272,0.579,0.3495,0.9385,0.3437,0.9412
10,3,273,0.5985,0.3468,0.9393,0.3411,0.9412
10,4,274,0.5892,0.3446,0.9397,0.3391,0.9427
10,5,275,0.5911,0.3429,0.9399,0.3384,0.9426
10,6,276,0.5916,0.3417,0.9398,0.3371,0.9424
10,7,277,0.5947,0.3401,0.9399,0.3355,0.9428
10,8,278,0.6099,0.3398,0.9403,0.3354,0.9422
10,9,279,0.5966,0.3389,0.9404,0.3342,0.9424
10,10,280,0.5859,0.337,0.9407,0.3328,0.9425
10,11,281,0.5676,0.3367,0.9407,0.332,0.942
10,12,282,0.6068,0.3355,0.9402,0.331,0.9411
10,13,283,0.5833,0.333,0.9409,0.3286,0.9413
10,14,284,0.5884,0.3309,0.9409,0.3261,0.9419
10,15,285,0.5799,0.3294,0.9412,0.3248,0.942
10,16,286,0.5982,0.327,0.9411,0.323,0.9421
10,17,287,0.6034,0.3264,0.9409,0.3219,0.9413
10,18,288,0.5773,0.3248,0.9411,0.3208,0.9414
10,19,289,0.6007,0.3239,0.9416,0.3194,0.9424
10,20,290,0.6033,0.3216,0.9419,0.3169,0.9429
10,21,291,0.5854,0.321,0.9421,0.3158,0.9443
10,22,292,0.5552,0.3188,0.942,0.3141,0.9434
10,23,293,0.5846,0.3177,0.9425,0.3136,0.9431
10,24,294,0.5474,0.3164,0.9426,0.3122,0.943
10,25,295,0.5832,0.3153,0.9425,0.3108,0.9432
10,26,296,0.5626,0.3138,0.9431,0.3101,0.9428
10,27,297,0.5697,0.3124,0.9435,0.3083,0.9429
10,28,298,0.5765,0.3117,0.9431,0.3074,0.9437
10,29,299,0.5543,0.3101,0.9432,0.307,0.9428
10,30,300,0.6176,0.3092,0.9431,0.3062,0.943
11,1,301,0.5939,0.3095,0.9433,0.305,0.9439
11,2,302,0.5679,0.3083,0.9441,0.3053,0.9436
11,3,303,0.5536,0.3069,0.9434,0.3033,0.9442
11,4,304,0.5573,0.3056,0.9438,0.3012,0.9438
11,5,305,0.5849,0.3044,0.9438,0.2995,0.9445
11,6,306,0.5635,0.3037,0.9436,0.2998,0.9435
11,7,307,0.5693,0.3014,0.9435,0.2978,0.9451
11,8,308,0.5487,0.3012,0.9443,0.2976,0.9447
11,9,309,0.5518,0.2998,0.9445,0.2968,0.9447
11,10,310,0.5638,0.2997,0.9443,0.2958,0.9454
11,11,311,0.5527,0.2983,0.9444,0.2951,0.9451
11,12,312,0.55,0.297,0.9442,0.294,0.9451
11,13,313,0.5431,0.2961,0.9449,0.2934,0.9445
11,14,314,0.5458,0.2949,0.9452,0.292,0.945
11,15,315,0.5659,0.2938,0.9439,0.2902,0.9449
11,16,316,0.537,0.2921,0.9443,0.2886,0.945
11,17,317,0.5426,0.2904,0.9444,0.2877,0.9445
11,18,318,0.5562,0.2894,0.9443,0.2871,0.9443
11,19,319,0.5029,0.2889,0.945,0.2865,0.944
11,20,320,0.5405,0.2885,0.9447,0.2862,0.9451
11,21,321,0.5386,0.2875,0.9444,0.2857,0.9446
11,22,322,0.5496,0.2859,0.9448,0.2839,0.9438
11,23,323,0.5384,0.2838,0.9452,0.2819,0.9448
11,24,324,0.5322,0.2831,0.946,0.2809,0.9459
11,25,325,0.5213,0.2819,0.9459,0.2788,0.9455
11,26,326,0.5283,0.2821,0.946,0.2787,0.9452
11,27,327,0.577,0.2799,0.9462,0.277,0.9461
11,28,328,0.5451,0.2784,0.9464,0.276,0.9455
11,29,329,0.4949,0.278,0.9467,0.2761,0.9467
11,30,330,0.5494,0.277,0.9464,0.2751,0.947
12,1,331,0.5161,0.2788,0.9461,0.2777,0.9464
12,2,332,0.5284,0.2772,0.9465,0.2759,0.9463
12,3,333,0.5271,0.276,0.9466,0.2755,0.9464
12,4,334,0.5245,0.2752,0.9465,0.2744,0.9472
12,5,335,0.4916,0.2732,0.9467,0.272,0.9474
12,6,336,0.5171,0.2721,0.9467,0.2706,0.949
12,7,337,0.5256,0.2705,0.9468,0.2695,0.948
12,8,338,0.5526,0.2694,0.9471,0.2681,0.9472
12,9,339,0.514,0.2676,0.9478,0.2671,0.9476
12,10,340,0.5032,0.2665,0.9476,0.2656,0.947
12,11,341,0.4891,0.2656,0.9474,0.2649,0.9473
12,12,342,0.5221,0.265,0.9474,0.2638,0.9471
12,13,343,0.4956,0.2643,0.948,0.2634,0.9473
12,14,344,0.5172,0.2637,0.9476,0.2628,0.9476
12,15,345,0.5398,0.2645,0.9472,0.2636,0.9473
12,16,346,0.5091,0.2622,0.9481,0.261,0.9478
12,17,347,0.5267,0.2618,0.9485,0.2601,0.9481
12,18,348,0.5228,0.2607,0.9484,0.2599,0.9478
12,19,349,0.5192,0.2593,0.9484,0.258,0.949
12,20,350,0.5362,0.2582,0.9487,0.2568,0.9482
12,21,351,0.5392,0.2569,0.9488,0.2556,0.9486
12,22,352,0.5145,0.2565,0.9489,0.2555,0.9492
12,23,353,0.5245,0.2556,0.9482,0.2546,0.9486
12,24,354,0.511,0.2547,0.9489,0.2536,0.9492
12,25,355,0.5255,0.2544,0.9486,0.2538,0.9492
12,26,356,0.4961,0.2548,0.9493,0.2538,0.9483
12,27,357,0.4925,0.2544,0.9486,0.2533,0.9479
12,28,358,0.5317,0.2526,0.9493,0.252,0.9483
12,29,359,0.5087,0.2523,0.9496,0.2515,0.9494
12,30,360,0.5793,0.2506,0.9496,0.2498,0.949
13,1,361,0.5266,0.2521,0.9489,0.2515,0.9497
13,2,362,0.5214,0.2509,0.9491,0.2492,0.949
13,3,363,0.5177,0.2504,0.9491,0.2482,0.9491
13,4,364,0.5384,0.2483,0.95,0.2476,0.9494
13,5,365,0.4952,0.2474,0.9501,0.2461,0.9499
13,6,366,0.501,0.2465,0.9503,0.2449,0.9505
13,7,367,0.5072,0.2456,0.9501,0.2449,0.9498
13,8,368,0.5,0.2448,0.9502,0.2436,0.9495
13,9,369,0.5074,0.2434,0.9505,0.2428,0.9495
13,10,370,0.467,0.2427,0.9509,0.2425,0.9503
13,11,371,0.508,0.242,0.951,0.242,0.9508
13,12,372,0.5046,0.2419,0.9516,0.2412,0.9512
13,13,373,0.4934,0.2413,0.951,0.2404,0.9495
13,14,374,0.4894,0.2413,0.9508,0.2406,0.9505
13,15,375,0.4994,0.2404,0.9506,0.239,0.9502
13,16,376,0.5024,0.2391,0.9513,0.2382,0.9512
13,17,377,0.477,0.2386,0.9511,0.2384,0.9503
13,18,378,0.4903,0.2373,0.9513,0.2369,0.9507
13,19,379,0.4764,0.2358,0.9513,0.2363,0.9506
13,20,380,0.4923,0.2357,0.9511,0.2366,0.9501
13,21,381,0.4877,0.2355,0.9505,0.236,0.951
13,22,382,0.492,0.2341,0.951,0.2343,0.9513
13,23,383,0.5305,0.2329,0.9514,0.2332,0.9505
13,24,384,0.4846,0.2324,0.951,0.2328,0.9501
13,25,385,0.4912,0.2318,0.9515,0.2327,0.9499
13,26,386,0.4947,0.2315,0.9518,0.2322,0.95
13,27,387,0.4957,0.2306,0.9519,0.2309,0.951
13,28,388,0.4901,0.23,0.9524,0.2305,0.9503
13,29,389,0.4664,0.2296,0.9524,0.2298,0.9513
13,30,390,0.5238,0.2291,0.9526,0.2293,0.951
14,1,391,0.4984,0.232,0.9517,0.2322,0.9515
14,2,392,0.49,0.2305,0.9522,0.2311,0.952
14,3,393,0.4236,0.2304,0.952,0.2307,0.951
14,4,394,0.493,0.2285,0.952,0.2285,0.9517
14,5,395,0.4671,0.2281,0.9526,0.2286,0.9512
14,6,396,0.4941,0.2272,0.9524,0.2282,0.9513
14,7,397,0.4364,0.2263,0.9523,0.2269,0.9514
14,8,398,0.4952,0.2253,0.9527,0.226,0.9515
14,9,399,0.4943,0.2253,0.9525,0.2268,0.9507
14,10,400,0.4733,0.225,0.9525,0.2269,0.9503
14,11,401,0.5071,0.224,0.9526,0.2257,0.9513
14,12,402,0.4698,0.2239,0.9525,0.2255,0.9517
14,13,403,0.4872,0.2228,0.9532,0.2243,0.951
14,14,404,0.4596,0.2225,0.9531,0.2236,0.9512
14,15,405,0.4946,0.2209,0.9533,0.2217,0.9522
14,16,406,0.4681,0.2207,0.953,0.2212,0.9518
14,17,407,0.4539,0.2198,0.9536,0.2206,0.9518
14,18,408,0.4559,0.2196,0.9537,0.2206,0.9513
14,19,409,0.4839,0.2191,0.9533,0.221,0.9517
14,20,410,0.4811,0.2188,0.953,0.2203,0.9503
14,21,411,0.4703,0.2175,0.9533,0.2195,0.9514
14,22,412,0.4524,0.2174,0.9531,0.2188,0.9511
14,23,413,0.4515,0.2165,0.9539,0.2181,0.9512
14,24,414,0.4861,0.2159,0.9534,0.2177,0.9509
14,25,415,0.4573,0.2148,0.9541,0.2164,0.9519
14,26,416,0.4695,0.2156,0.954,0.2167,0.9522
14,27,417,0.4439,0.2141,0.9542,0.2165,0.952
14,28,418,0.4621,0.2125,0.9543,0.2148,0.9521
14,29,419,0.4745,0.2118,0.9542,0.2146,0.9522
14,30,420,0.593,0.2114,0.9547,0.2141,0.9539
15,1,421,0.4648,0.2137,0.9545,0.2168,0.9534
15,2,422,0.4664,0.2127,0.9543,0.215,0.9534
15,3,423,0.4689,0.2126,0.9544,0.2146,0.9534
15,4,424,0.4714,0.2122,0.9544,0.2147,0.9523
15,5,425,0.4601,0.2106,0.9549,0.2128,0.9529
15,6,426,0.4716,0.21,0.9551,0.2115,0.9541
15,7,427,0.4701,0.2093,0.9548,0.2106,0.9543
15,8,428,0.4617,0.2093,0.9546,0.2108,0.9526
15,9,429,0.4519,0.2079,0.9551,0.2103,0.9532
15,10,430,0.4591,0.207,0.9552,0.2094,0.9526
15,11,431,0.4447,0.2066,0.9556,0.2091,0.9544
15,12,432,0.4896,0.2064,0.9554,0.2089,0.9554
15,13,433,0.447,0.2056,0.9554,0.208,0.9548
15,14,434,0.4664,0.2047,0.9557,0.208,0.9546
15,15,435,0.4462,0.2047,0.9552,0.208,0.9535
15,16,436,0.4482,0.2047,0.955,0.2073,0.9535
15,17,437,0.4358,0.2032,0.9552,0.2064,0.9541
15,18,438,0.4633,0.2033,0.9556,0.2063,0.9542
15,19,439,0.4488,0.2026,0.9555,0.2051,0.9538
15,20,440,0.4769,0.2016,0.9558,0.2042,0.9541
15,21,441,0.4869,0.2013,0.9557,0.204,0.9535
15,22,442,0.4502,0.2002,0.9562,0.2025,0.955
15,23,443,0.4363,0.1992,0.9559,0.2019,0.9556
15,24,444,0.4511,0.1999,0.9558,0.2027,0.955
15,25,445,0.4415,0.1993,0.9559,0.201,0.9546
15,26,446,0.441,0.1988,0.9557,0.2022,0.9549
15,27,447,0.4411,0.1985,0.956,0.2015,0.9556
15,28,448,0.4248,0.1984,0.956,0.2005,0.9553
15,29,449,0.4685,0.197,0.9562,0.2001,0.9551
15,30,450,0.528,0.1965,0.956,0.2002,0.9547
16,1,451,0.4704,0.2012,0.9544,0.2055,0.9529
16,2,452,0.4161,0.1979,0.9555,0.2016,0.9536
16,3,453,0.456,0.1975,0.9559,0.2019,0.9535
16,4,454,0.4544,0.1963,0.9565,0.201,0.9547
16,5,455,0.461,0.1943,0.9571,0.1988,0.9543
16,6,456,0.4575,0.1941,0.9567,0.1983,0.9547
