epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
16,1,451,1.2516,0.998,0.7873,0.9826,0.7996
16,2,452,1.2065,0.9971,0.7881,0.9815,0.8014
16,3,453,1.2279,0.995,0.7873,0.9794,0.8002
16,4,454,1.2488,0.9928,0.7885,0.9772,0.8018
16,5,455,1.2253,0.9913,0.7883,0.9756,0.8022
16,6,456,1.2484,0.9898,0.7884,0.9741,0.8017
16,7,457,1.2242,0.9891,0.7897,0.9734,0.8026
16,8,458,1.216,0.988,0.7899,0.9723,0.8025
16,9,459,1.2115,0.985,0.7905,0.9692,0.803
16,10,460,1.2226,0.9825,0.7915,0.9669,0.8041
16,11,461,1.193,0.9813,0.7918,0.9657,0.8043
16,12,462,1.2131,0.9811,0.7918,0.9655,0.8046
16,13,463,1.1939,0.9801,0.7917,0.9646,0.8046
16,14,464,1.2503,0.9787,0.7911,0.9632,0.8037
16,15,465,1.2076,0.9781,0.792,0.9625,0.8038
16,16,466,1.1927,0.977,0.7924,0.9614,0.8036
16,17,467,1.211,0.9753,0.7926,0.9599,0.8045
16,18,468,1.2331,0.9746,0.7933,0.9592,0.8051
16,19,469,1.2057,0.9733,0.7935,0.9577,0.8056
16,20,470,1.1983,0.972,0.7938,0.9561,0.8056
16,21,471,1.2049,0.9698,0.7945,0.954,0.8063
16,22,472,1.1995,0.9684,0.7948,0.9525,0.8069
16,23,473,1.231,0.9677,0.7962,0.9517,0.8084
16,24,474,1.2358,0.9657,0.7962,0.9497,0.8085
16,25,475,1.1891,0.9641,0.7974,0.9479,0.8099
16,26,476,1.1764,0.9636,0.7975,0.9473,0.8099
16,27,477,1.202,0.9628,0.7987,0.9465,0.8113
16,28,478,1.1892,0.9616,0.7992,0.9454,0.8116
16,29,479,1.1756,0.9601,0.7998,0.944,0.8124
16,30,480,1.2067,0.9588,0.8017,0.9429,0.8136
17,1,481,1.1974,0.957,0.8024,0.9412,0.8145
17,2,482,1.1912,0.9567,0.8025,0.9408,0.8145
17,3,483,1.1901,0.955,0.803,0.939,0.8158
17,4,484,1.1565,0.9535,0.8037,0.9377,0.8169
17,5,485,1.1664,0.9519,0.8034,0.9362,0.8165
17,6,486,1.1799,0.9507,0.8034,0.9349,0.8162
17,7,487,1.1746,0.9494,0.8039,0.9336,0.8169
17,8,488,1.2012,0.9487,0.8043,0.9327,0.8178
17,9,489,1.1411,0.9489,0.8045,0.9328,0.8182
17,10,490,1.1709,0.9474,0.8049,0.9311,0.8181
17,11,491,1.1523,0.9458,0.8054,0.9294,0.8191
17,12,492,1.1668,0.9441,0.8048,0.9276,0.8181
17,13,493,1.1796,0.943,0.8062,0.9265,0.8196
17,14,494,1.1526,0.9412,0.8062,0.9247,0.8196
17,15,495,1.1525,0.9406,0.8065,0.9241,0.8199
17,16,496,1.1523,0.9378,0.8063,0.9212,0.8201
17,17,497,1.1352,0.9358,0.8062,0.9192,0.8199
17,18,498,1.1582,0.934,0.8068,0.9174,0.8204
17,19,499,1.1542,0.9323,0.8083,0.9157,0.8217
17,20,500,1.1714,0.9309,0.8089,0.9143,0.8213
17,21,501,1.1352,0.9301,0.8095,0.9138,0.8224
17,22,502,1.1523,0.9287,0.8095,0.9125,0.8224
17,23,503,1.15,0.9281,0.8102,0.9118,0.8227
17,24,504,1.1703,0.925,0.8104,0.9088,0.8233
17,25,505,1.1576,0.9248,0.8104,0.9085,0.8234
17,26,506,1.1363,0.924,0.8105,0.9079,0.8239
17,27,507,1.1395,0.9227,0.8107,0.9065,0.8236
17,28,508,1.1289,0.9219,0.8115,0.9056,0.8244
17,29,509,1.1591,0.9219,0.8116,0.9056,0.8245
17,30,510,1.2105,0.9204,0.8122,0.904,0.8254
18,1,511,1.1336,0.919,0.8127,0.9025,0.8256
18,2,512,1.114,0.9182,0.813,0.9017,0.8259
18,3,513,1.1274,0.9164,0.8137,0.8998,0.827
18,4,514,1.1227,0.9145,0.8129,0.8979,0.826
18,5,515,1.1303,0.9128,0.8143,0.8964,0.8276
18,6,516,1.1125,0.9113,0.8147,0.8949,0.8279
18,7,517,1.1326,0.9105,0.8155,0.8941,0.8285
18,8,518,1.1604,0.9081,0.8165,0.8917,0.8294
18,9,519,1.1137,0.9074,0.8176,0.8911,0.8299
18,10,520,1.0946,0.9055,0.8189,0.8892,0.8313
18,11,521,1.1104,0.904,0.8188,0.8877,0.8315
18,12,522,1.1011,0.9032,0.8189,0.887,0.8306
18,13,523,1.1139,0.9013,0.8192,0.8852,0.8309
18,14,524,1.1356,0.9,0.8194,0.8839,0.8311
18,15,525,1.1077,0.898,0.8198,0.8818,0.8314
18,16,526,1.1081,0.8964,0.8194,0.8803,0.8313
18,17,527,1.1242,0.8947,0.8197,0.8784,0.8317
18,18,528,1.1291,0.893,0.8195,0.8765,0.8318
18,19,529,1.1053,0.892,0.8202,0.8753,0.8324
18,20,530,1.1487,0.8909,0.8204,0.8741,0.8334
18,21,531,1.1005,0.8889,0.8207,0.872,0.8344
18,22,532,1.0869,0.8881,0.8203,0.8713,0.8333
18,23,533,1.1024,0.8868,0.8206,0.8697,0.8348
18,24,534,1.1151,0.8853,0.8214,0.8681,0.8358
18,25,535,1.0871,0.8842,0.822,0.867,0.8363
18,26,536,1.1166,0.8822,0.8224,0.8651,0.8356
18,27,537,1.0744,0.881,0.8238,0.864,0.8365
18,28,538,1.0957,0.8798,0.8246,0.8628,0.8372
18,29,539,1.0782,0.8788,0.8255,0.8619,0.8382
18,30,540,1.0581,0.8783,0.8267,0.8613,0.8391
19,1,541,1.0519,0.877,0.8265,0.86,0.8392
19,2,542,1.0846,0.8757,0.8264,0.8588,0.8392
19,3,543,1.0989,0.8745,0.8263,0.8577,0.8392
19,4,544,1.0954,0.8731,0.8266,0.8564,0.8396
19,5,545,1.0943,0.8718,0.8266,0.855,0.8396
19,6,546,1.1163,0.8709,0.8268,0.854,0.8399
19,7,547,1.0944,0.8706,0.8267,0.8537,0.8405
19,8,548,1.0852,0.8687,0.827,0.8519,0.8406
19,9,549,1.0823,0.8681,0.827,0.8511,0.8401
19,10,550,1.0571,0.867,0.8275,0.85,0.8406
19,11,551,1.0698,0.8656,0.8274,0.8484,0.8402
19,12,552,1.0636,0.8645,0.8278,0.8472,0.8405
19,13,553,1.06,0.8626,0.8282,0.8454,0.8411
19,14,554,1.0904,0.8616,0.8286,0.8444,0.842
19,15,555,1.0494,0.8601,0.8298,0.8429,0.8424
19,16,556,1.046,0.8584,0.8304,0.8414,0.8432
19,17,557,1.0481,0.8578,0.8321,0.841,0.8442
19,18,558,1.0513,0.8559,0.8329,0.8392,0.8445
19,19,559,1.0603,0.8542,0.8334,0.8377,0.8451
19,20,560,1.077,0.8528,0.8337,0.8363,0.8451
19,21,561,1.0833,0.8522,0.8337,0.8355,0.8454
19,22,562,1.0827,0.8502,0.8338,0.8338,0.8453
19,23,563,1.0737,0.8489,0.8338,0.8324,0.8455
19,24,564,1.0632,0.847,0.8335,0.8305,0.8448
19,25,565,1.0557,0.8462,0.8334,0.8298,0.8451
19,26,566,1.0538,0.8448,0.8331,0.8283,0.8451
19,27,567,1.0906,0.8433,0.8338,0.8266,0.8453
19,28,568,1.0549,0.8425,0.8343,0.8258,0.8461
19,29,569,1.0708,0.8414,0.8339,0.8247,0.8458
19,30,570,1.1044,0.8397,0.8343,0.8229,0.8459
20,1,571,1.0784,0.8375,0.8348,0.8206,0.8466
20,2,572,1.0525,0.8366,0.835,0.8196,0.8467
20,3,573,1.0554,0.8362,0.8362,0.8191,0.8477
20,4,574,1.0573,0.8353,0.8371,0.8182,0.8479
20,5,575,1.0609,0.8338,0.8384,0.8168,0.8493
20,6,576,1.0672,0.8326,0.8394,0.8157,0.8502
20,7,577,1.0361,0.8314,0.8397,0.8146,0.8506
20,8,578,1.0377,0.8298,0.8409,0.8133,0.8518
20,9,579,1.0398,0.8298,0.8415,0.8132,0.8525
20,10,580,1.0565,0.8285,0.8417,0.812,0.8524
20,11,581,1.0451,0.8279,0.8418,0.8114,0.8524
20,12,582,1.0446,0.8265,0.8426,0.8101,0.8531
20,13,583,1.0142,0.8247,0.8426,0.8083,0.8539
20,14,584,1.0372,0.8226,0.8422,0.8062,0.8529
20,15,585,1.0595,0.8213,0.8423,0.8048,0.853
20,16,586,1.0321,0.8211,0.8433,0.8047,0.8535
20,17,587,1.0023,0.8208,0.8432,0.8044,0.8532
20,18,588,1.0506,0.8188,0.8431,0.8022,0.8534
20,19,589,1.0048,0.818,0.8434,0.8013,0.8536
20,20,590,1.0205,0.8163,0.8436,0.7995,0.8539
20,21,591,1.0121,0.8157,0.8442,0.7989,0.8543
20,22,592,1.0234,0.8138,0.8445,0.7969,0.8546
20,23,593,0.9963,0.8125,0.8448,0.7957,0.8545
20,24,594,1.0246,0.8108,0.8449,0.7939,0.8554
20,25,595,1.0395,0.8099,0.8455,0.7931,0.8561
20,26,596,1.0169,0.8098,0.8459,0.793,0.8569
20,27,597,1.0132,0.8081,0.8464,0.7915,0.8571
20,28,598,1.0478,0.8073,0.8468,0.7905,0.8569
20,29,599,0.9968,0.8057,0.847,0.7892,0.8581
20,30,600,1.0039,0.8052,0.8482,0.7888,0.8591
21,1,601,0.9878,0.8045,0.8482,0.7881,0.8589
21,2,602,1.0078,0.8039,0.848,0.7873,0.8591
21,3,603,1.0306,0.8029,0.8486,0.7864,0.8599
21,4,604,1.03,0.8019,0.8485,0.7853,0.8589
21,5,605,0.9896,0.7999,0.8487,0.7833,0.8591
21,6,606,1.007,0.7994,0.8487,0.7829,0.8594
21,7,607,1.0142,0.7983,0.8493,0.7816,0.86
21,8,608,1.0039,0.7978,0.8501,0.7811,0.8603
21,9,609,1.0211,0.7968,0.8504,0.78,0.8609
21,10,610,1.0431,0.7953,0.8501,0.7783,0.8609
21,11,611,0.9726,0.794,0.8504,0.7771,0.8614
21,12,612,0.9982,0.7929,0.851,0.776,0.8617
21,13,613,0.996,0.7924,0.8516,0.7754,0.8619
21,14,614,1.0154,0.7918,0.8519,0.7749,0.8622
21,15,615,0.9821,0.7901,0.8528,0.7733,0.8631
21,16,616,0.9788,0.7888,0.8534,0.7721,0.8637
21,17,617,0.9916,0.7876,0.8536,0.771,0.8635
21,18,618,1.0265,0.7862,0.8539,0.7698,0.8641
21,19,619,1.0199,0.7846,0.854,0.7681,0.8639
21,20,620,0.9814,0.7841,0.8544,0.7675,0.8646
21,21,621,1.0153,0.783,0.8541,0.7664,0.8643
21,22,622,0.998,0.7823,0.8538,0.7657,0.8649
21,23,623,0.9779,0.7813,0.854,0.7648,0.8645
21,24,624,1.0024,0.7794,0.8538,0.7627,0.8633
21,25,625,1.0071,0.778,0.8538,0.7614,0.863
21,26,626,0.9966,0.7778,0.8536,0.7609,0.8639
21,27,627,1.0271,0.7756,0.8538,0.7588,0.8638
21,28,628,0.9712,0.7748,0.8546,0.758,0.8642
21,29,629,0.9853,0.7732,0.8549,0.7563,0.8641
21,30,630,1.0424,0.7716,0.8552,0.7546,0.8647
22,1,631,0.977,0.7714,0.8561,0.7542,0.8657
22,2,632,1.0246,0.7701,0.8567,0.7529,0.8666
22,3,633,0.9551,0.7683,0.8577,0.7512,0.8674
22,4,634,1.006,0.7674,0.8581,0.7502,0.8678
22,5,635,0.9616,0.7663,0.859,0.7492,0.8686
22,6,636,0.9867,0.7654,0.8598,0.7484,0.8687
22,7,637,0.9636,0.7644,0.8607,0.7476,0.8693
22,8,638,1.0023,0.7629,0.861,0.7461,0.8698
22,9,639,0.979,0.761,0.8615,0.7444,0.87
22,10,640,0.974,0.7594,0.8615,0.7428,0.8709
22,11,641,0.9771,0.7583,0.8614,0.7419,0.8705
22,12,642,0.9948,0.757,0.8607,0.7405,0.8704
22,13,643,0.951,0.7558,0.8611,0.7394,0.8712
22,14,644,0.987,0.7559,0.8612,0.7395,0.8707
22,15,645,0.9794,0.7546,0.8613,0.7382,0.8706
22,16,646,0.9838,0.7532,0.8609,0.7367,0.8699
22,17,647,0.9699,0.7515,0.8612,0.735,0.871
22,18,648,0.9814,0.7504,0.8609,0.734,0.8706
22,19,649,0.9497,0.7494,0.8616,0.733,0.8719
22,20,650,0.9632,0.7478,0.8625,0.7314,0.8724
22,21,651,0.9606,0.7463,0.8633,0.7299,0.8735
22,22,652,0.9635,0.746,0.8644,0.7294,0.8744
22,23,653,0.9715,0.7445,0.8652,0.7281,0.8756
22,24,654,0.9396,0.7445,0.8659,0.728,0.8759
22,25,655,0.9625,0.7438,0.866,0.7273,0.876
22,26,656,0.9622,0.7422,0.8661,0.7258,0.8761
22,27,657,0.969,0.7411,0.8661,0.7248,0.8763
22,28,658,0.9791,0.74,0.8665,0.7237,0.8768
22,29,659,0.9708,0.7396,0.8667,0.7233,0.8773
22,30,660,0.9948,0.7388,0.8675,0.7225,0.877
23,1,661,0.9406,0.7381,0.8676,0.7217,0.8772
23,2,662,0.9614,0.7368,0.8676,0.7203,0.8779
23,3,663,0.9458,0.7362,0.8678,0.7198,0.8783
23,4,664,0.9836,0.7344,0.8673,0.718,0.8779
23,5,665,0.9913,0.7329,0.8673,0.7163,0.8783
23,6,666,0.9327,0.7319,0.8677,0.7153,0.8784
23,7,667,0.9126,0.7306,0.868,0.7138,0.879
23,8,668,0.9639,0.7299,0.8687,0.713,0.8789
23,9,669,0.9409,0.729,0.8688,0.7123,0.8795
23,10,670,0.9754,0.7282,0.869,0.7114,0.8795
23,11,671,0.9557,0.7276,0.8696,0.7108,0.8793
23,12,672,0.9385,0.7261,0.8701,0.7093,0.8801
23,13,673,0.9557,0.7254,0.8705,0.7086,0.8806
23,14,674,0.9689,0.7238,0.8714,0.7071,0.881
23,15,675,0.9734,0.7227,0.8716,0.706,0.8815
23,16,676,0.9469,0.7222,0.8718,0.7056,0.8816
23,17,677,0.9609,0.7204,0.8717,0.7039,0.8818
23,18,678,0.9301,0.7194,0.8728,0.7032,0.882
23,19,679,0.9446,0.7181,0.8727,0.7019,0.8822
23,20,680,0.9316,0.7169,0.8729,0.7007,0.8823
23,21,681,0.94,0.7168,0.8732,0.7006,0.8824
23,22,682,0.9311,0.7158,0.8733,0.6996,0.8824
23,23,683,0.9396,0.7148,0.8733,0.6986,0.8831
23,24,684,0.9239,0.7141,0.8736,0.698,0.8826
23,25,685,0.9563,0.714,0.8734,0.6976,0.8825
23,26,686,0.946,0.7125,0.874,0.6963,0.8824
23,27,687,0.9654,0.7108,0.8739,0.6946,0.882
23,28,688,0.9174,0.7095,0.8743,0.6932,0.883
23,29,689,0.9281,0.7079,0.8747,0.6916,0.8833
23,30,690,0.9678,0.7063,0.8753,0.6899,0.8845
24,1,691,0.9449,0.7054,0.8751,0.689,0.8847
24,2,692,0.9254,0.7051,0.8754,0.6886,0.8849
24,3,693,0.9307,0.704,0.8762,0.6877,0.8859
24,4,694,0.9522,0.7034,0.8764,0.6871,0.8851
24,5,695,0.9138,0.7029,0.8767,0.6866,0.8855
24,6,696,0.9228,0.7019,0.8768,0.6855,0.8858
24,7,697,0.905,0.7008,0.8771,0.6845,0.8863
24,8,698,0.9308,0.6988,0.8772,0.6826,0.8863
24,9,699,0.9492,0.6976,0.8773,0.6813,0.8866
24,10,700,0.9112,0.6966,0.8774,0.6803,0.8865
24,11,701,0.9302,0.6952,0.8773,0.6789,0.887
24,12,702,0.9071,0.6944,0.8776,0.6781,0.8873
24,13,703,0.9351,0.6935,0.8774,0.6772,0.8864
24,14,704,0.9384,0.6931,0.8777,0.6768,0.8869
24,15,705,0.9414,0.6923,0.8777,0.6759,0.887
24,16,706,0.9341,0.6912,0.878,0.6749,0.8868
24,17,707,0.9534,0.6912,0.8788,0.6749,0.8874
24,18,708,0.9487,0.6901,0.8792,0.6737,0.888
24,19,709,0.9343,0.6899,0.8799,0.6736,0.8885
24,20,710,0.9277,0.6883,0.8801,0.6719,0.8889
24,21,711,0.8817,0.6884,0.8809,0.6719,0.8896
24,22,712,0.9155,0.6864,0.8812,0.6699,0.8898
24,23,713,0.9119,0.6853,0.8819,0.669,0.8901
24,24,714,0.9012,0.6849,0.8824,0.6685,0.8902
24,25,715,0.9276,0.6844,0.8827,0.668,0.8905
24,26,716,0.9298,0.6836,0.8829,0.6673,0.891
24,27,717,0.8756,0.6833,0.8831,0.6672,0.8907
24,28,718,0.9032,0.6822,0.8836,0.6662,0.8912
24,29,719,0.9485,0.6806,0.884,0.6647,0.8916
24,30,720,0.9518,0.6792,0.8839,0.6632,0.8915
25,1,721,0.907,0.6777,0.8841,0.6617,0.8921
25,2,722,0.9189,0.6774,0.8841,0.6614,0.8919
25,3,723,0.9043,0.6763,0.8842,0.6603,0.8921
25,4,724,0.9321,0.6748,0.8843,0.6587,0.8921
25,5,725,0.9133,0.6741,0.8841,0.6579,0.8919
25,6,726,0.9191,0.6734,0.8841,0.6572,0.8927
25,7,727,0.8825,0.6719,0.884,0.6556,0.8923
25,8,728,0.9117,0.6709,0.8842,0.6546,0.8924
25,9,729,0.9145,0.6699,0.8844,0.6535,0.892
25,10,730,0.8789,0.6691,0.8852,0.6527,0.8924
25,11,731,0.8859,0.6688,0.8858,0.6524,0.8926
25,12,732,0.9095,0.6681,0.886,0.6518,0.8929
25,13,733,0.9105,0.6668,0.8862,0.6504,0.8931
25,14,734,0.8892,0.6655,0.8865,0.6491,0.8935
25,15,735,0.9078,0.6643,0.8867,0.648,0.894
25,16,736,0.9052,0.6628,0.8866,0.6464,0.8938
25,17,737,0.9014,0.6613,0.887,0.645,0.8938
25,18,738,0.8927,0.6609,0.8869,0.6446,0.8937
25,19,739,0.9152,0.6602,0.8869,0.644,0.8937
25,20,740,0.9026,0.6599,0.8872,0.6437,0.8938
25,21,741,0.8849,0.6592,0.8872,0.6431,0.8938
25,22,742,0.9099,0.6587,0.8873,0.6425,0.8941
25,23,743,0.9161,0.6586,0.8874,0.6425,0.8937
25,24,744,0.9005,0.6568,0.8873,0.6407,0.8937
25,25,745,0.8965,0.6563,0.8875,0.6401,0.8943
25,26,746,0.874,0.6554,0.8877,0.6393,0.8943
25,27,747,0.9172,0.6543,0.8882,0.6382,0.8947
25,28,748,0.9039,0.654,0.8887,0.6378,0.8951
25,29,749,0.8772,0.6531,0.8889,0.637,0.8957
25,30,750,0.9225,0.6528,0.8894,0.6367,0.8956
26,1,751,0.9186,0.6521,0.8895,0.636,0.8955
26,2,752,0.8955,0.6513,0.8898,0.6351,0.8967
26,3,753,0.9073,0.6499,0.8901,0.6338,0.8969
26,4,754,0.885,0.6497,0.8898,0.6334,0.8972
26,5,755,0.8802,0.6479,0.8902,0.6318,0.8969
26,6,756,0.8896,0.6464,0.8905,0.6303,0.8973
26,7,757,0.8877,0.6448,0.8909,0.6287,0.8978
26,8,758,0.9208,0.6435,0.8907,0.6274,0.8978
26,9,759,0.873,0.6438,0.891,0.6277,0.8977
26,10,760,0.9052,0.6431,0.8911,0.627,0.8979
26,11,761,0.8755,0.6419,0.8912,0.6259,0.8981
26,12,762,0.885,0.6406,0.8912,0.6245,0.8981
26,13,763,0.8638,0.6404,0.8911,0.6244,0.8979
26,14,764,0.8536,0.6402,0.8914,0.6243,0.8981
26,15,765,0.9054,0.6396,0.8914,0.6236,0.8984
26,16,766,0.8928,0.6381,0.8921,0.6221,0.8984
26,17,767,0.9155,0.6372,0.8922,0.6212,0.8982
26,18,768,0.9045,0.6364,0.8924,0.6203,0.8983
26,19,769,0.8835,0.6362,0.8925,0.6202,0.8985
26,20,770,0.8884,0.6359,0.8931,0.62,0.899
26,21,771,0.8819,0.6336,0.8935,0.6177,0.8993
26,22,772,0.9018,0.633,0.8938,0.617,0.8996
26,23,773,0.8649,0.6314,0.8937,0.6155,0.8996
26,24,774,0.8615,0.63,0.8942,0.6141,0.8997
26,25,775,0.8912,0.6297,0.8944,0.6139,0.8997
26,26,776,0.8607,0.6282,0.8945,0.6124,0.8999
26,27,777,0.8986,0.6277,0.8946,0.6119,0.8997
26,28,778,0.9036,0.6264,0.8946,0.6107,0.8998
26,29,779,0.8791,0.6253,0.8946,0.6096,0.8998
26,30,780,0.9275,0.6238,0.8945,0.6081,0.9007
27,1,781,0.8982,0.6237,0.8944,0.6081,0.9007
27,2,782,0.8988,0.6235,0.8944,0.6079,0.9007
27,3,783,0.9035,0.6219,0.8943,0.6065,0.901
27,4,784,0.8575,0.6211,0.895,0.6055,0.9014
27,5,785,0.8822,0.6207,0.8948,0.6051,0.9013
27,6,786,0.8829,0.6205,0.8948,0.6049,0.9015
27,7,787,0.867,0.6196,0.8952,0.604,0.9015
27,8,788,0.893,0.6196,0.8956,0.6038,0.9016
27,9,789,0.8697,0.6192,0.896,0.6034,0.9019
27,10,790,0.8789,0.6187,0.8959,0.6029,0.9015
27,11,791,0.8546,0.6172,0.8963,0.6016,0.9023
27,12,792,0.8632,0.6172,0.8961,0.6015,0.9025
27,13,793,0.8912,0.6164,0.8968,0.6006,0.9032
27,14,794,0.8784,0.6157,0.8975,0.6,0.903
27,15,795,0.8943,0.6146,0.8976,0.599,0.9029
27,16,796,0.88,0.6136,0.8975,0.598,0.9029
27,17,797,0.8831,0.613,0.8978,0.5975,0.9028
27,18,798,0.8605,0.6127,0.8978,0.5972,0.9031
27,19,799,0.8616,0.6112,0.8978,0.5959,0.9035
27,20,800,0.8834,0.61,0.8979,0.5947,0.9036
27,21,801,0.8919,0.609,0.8979,0.5937,0.9037
27,22,802,0.8732,0.6079,0.8979,0.5923,0.9032
27,23,803,0.8831,0.6069,0.8981,0.5914,0.903
27,24,804,0.8542,0.6064,0.8981,0.5908,0.9034
27,25,805,0.8754,0.6053,0.8982,0.5897,0.9034
27,26,806,0.857,0.6043,0.8988,0.5885,0.904
27,27,807,0.8813,0.6037,0.8989,0.5879,0.904
27,28,808,0.8725,0.6038,0.8991,0.588,0.9046
27,29,809,0.8654,0.6034,0.8995,0.5875,0.9046
27,30,810,0.8922,0.6026,0.8999,0.5866,0.9053
28,1,811,0.8606,0.6016,0.9002,0.5857,0.9054
28,2,812,0.8533,0.6023,0.9002,0.5864,0.9055
28,3,813,0.8529,0.6009,0.9001,0.585,0.9058
28,4,814,0.8619,0.5992,0.9001,0.5833,0.906
28,5,815,0.8411,0.599,0.9002,0.5831,0.9058
28,6,816,0.8833,0.5977,0.9002,0.5819,0.9052
28,7,817,0.8854,0.5967,0.9001,0.5809,0.9051
28,8,818,0.8622,0.5952,0.9004,0.5796,0.9048
28,9,819,0.8624,0.5947,0.9001,0.5792,0.9047
28,10,820,0.8513,0.5944,0.9003,0.5788,0.9048
28,11,821,0.8329,0.5939,0.9001,0.5783,0.9048
28,12,822,0.8457,0.5935,0.9,0.5777,0.9047
28,13,823,0.852,0.5927,0.9003,0.5769,0.9052
28,14,824,0.8513,0.5918,0.9004,0.5761,0.905
28,15,825,0.8644,0.5906,0.9007,0.575,0.9054
28,16,826,0.8616,0.5907,0.9008,0.5749,0.9059
28,17,827,0.8615,0.5905,0.9011,0.5748,0.9061
28,18,828,0.8668,0.5901,0.9012,0.5743,0.9062
28,19,829,0.8798,0.5885,0.9015,0.5727,0.9061
28,20,830,0.873,0.5877,0.9016,0.5717,0.9065
28,21,831,0.8802,0.5864,0.902,0.5705,0.9061
28,22,832,0.8663,0.5854,0.9021,0.5695,0.9068
28,23,833,0.8782,0.5844,0.9025,0.5687,0.9071
28,24,834,0.8534,0.5834,0.9024,0.5676,0.9068
28,25,835,0.8361,0.5821,0.9025,0.5665,0.907
28,26,836,0.8523,0.5802,0.9025,0.5646,0.907
28,27,837,0.8816,0.5799,0.9024,0.5643,0.9071
28,28,838,0.8582,0.5796,0.9023,0.564,0.9077
28,29,839,0.836,0.5798,0.9028,0.5643,0.9071
28,30,840,0.9201,0.5786,0.9025,0.5634,0.9072
29,1,841,0.8816,0.5781,0.9022,0.5626,0.908
29,2,842,0.8592,0.5778,0.9022,0.5624,0.9079
29,3,843,0.8664,0.5771,0.9025,0.5617,0.9074
29,4,844,0.8703,0.5771,0.9025,0.5616,0.908
29,5,845,0.8201,0.5764,0.9026,0.5609,0.9071
29,6,846,0.8482,0.5754,0.9026,0.5597,0.9072
29,7,847,0.8113,0.5745,0.903,0.5588,0.9084
29,8,848,0.8492,0.5731,0.9032,0.5573,0.9083
29,9,849,0.8344,0.5727,0.903,0.557,0.9084
29,10,850,0.8466,0.5717,0.9033,0.5561,0.9089
29,11,851,0.8436,0.5707,0.9037,0.555,0.9091
29,12,852,0.8415,0.5704,0.9042,0.5547,0.9087
29,13,853,0.8348,0.5695,0.9041,0.5538,0.9093
29,14,854,0.8136,0.5692,0.9041,0.5535,0.9092
29,15,855,0.8443,0.5682,0.9039,0.5527,0.9093
29,16,856,0.8353,0.568,0.9042,0.5523,0.9095
29,17,857,0.8425,0.5655,0.9041,0.55,0.9097
29,18,858,0.8829,0.5648,0.9044,0.5493,0.9092
29,19,859,0.8176,0.5644,0.9044,0.549,0.909
29,20,860,0.8445,0.5636,0.9044,0.5483,0.9095
29,21,861,0.8398,0.5636,0.9047,0.5483,0.9097
29,22,862,0.8222,0.563,0.9051,0.5477,0.9101
29,23,863,0.8497,0.5633,0.9051,0.548,0.9098
29,24,864,0.8398,0.5632,0.9054,0.5479,0.9099
29,25,865,0.8504,0.563,0.9054,0.5476,0.9105
29,26,866,0.8591,0.5623,0.9054,0.5468,0.9103
29,27,867,0.8793,0.5614,0.9057,0.5458,0.9105
29,28,868,0.825,0.5614,0.9055,0.5457,0.9104
29,29,869,0.8222,0.5606,0.9056,0.5448,0.9104
29,30,870,0.8934,0.5617,0.9055,0.5456,0.9103
30,1,871,0.8565,0.5604,0.9059,0.5443,0.9106
30,2,872,0.84,0.5596,0.9059,0.5436,0.9107
30,3,873,0.861,0.5588,0.9057,0.5429,0.9105
30,4,874,0.8221,0.5578,0.9059,0.5419,0.9103
30,5,875,0.8646,0.557,0.9058,0.5411,0.9096
30,6,876,0.8529,0.5556,0.9056,0.5399,0.9099
30,7,877,0.8183,0.5547,0.9057,0.5391,0.9101
30,8,878,0.8205,0.5549,0.9054,0.5393,0.9105
30,9,879,0.8212,0.5534,0.9055,0.5378,0.9109
30,10,880,0.8335,0.5523,0.9059,0.5369,0.9109
30,11,881,0.8543,0.551,0.9059,0.5356,0.911
30,12,882,0.8732,0.5504,0.9059,0.5348,0.9104
30,13,883,0.8184,0.5496,0.9062,0.5342,0.9113
30,14,884,0.8645,0.5492,0.9062,0.5339,0.9112
30,15,885,0.8521,0.5486,0.9064,0.5332,0.9115
30,16,886,0.867,0.5482,0.9065,0.5327,0.9112
30,17,887,0.847,0.5472,0.907,0.5317,0.9118
30,18,888,0.8152,0.5471,0.9072,0.5317,0.9121
30,19,889,0.8456,0.5466,0.9075,0.5311,0.9124
30,20,890,0.8153,0.5474,0.9073,0.5316,0.9124
30,21,891,0.8374,0.5465,0.9076,0.5308,0.9121
30,22,892,0.7989,0.5451,0.908,0.5294,0.9122
30,23,893,0.8189,0.5443,0.9078,0.5287,0.912
30,24,894,0.8173,0.5447,0.9077,0.5291,0.9122
30,25,895,0.8301,0.5439,0.9076,0.5283,0.9117
30,26,896,0.8567,0.5427,0.9074,0.5272,0.9128
30,27,897,0.8041,0.5421,0.9076,0.5267,0.9128
30,28,898,0.8295,0.5413,0.9077,0.5261,0.9125
30,29,899,0.8003,0.5401,0.9077,0.525,0.9128
30,30,900,0.8576,0.5388,0.9078,0.5237,0.9133
