epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
1,1,1,2.3254,2.3036,0.0903,2.3037,0.0892
1,2,2,2.3131,2.3036,0.0903,2.3037,0.0892
1,3,3,2.3112,2.3036,0.0903,2.3037,0.0892
1,4,4,2.3032,2.3035,0.0903,2.3036,0.0892
1,5,5,2.3013,2.3035,0.0903,2.3036,0.0892
1,6,6,2.2932,2.3035,0.0903,2.3035,0.0892
1,7,7,2.2839,2.3034,0.0903,2.3035,0.0892
1,8,8,2.2777,2.3033,0.0903,2.3034,0.0892
1,9,9,2.2716,2.3032,0.0903,2.3033,0.0892
1,10,10,2.2617,2.3031,0.0903,2.3032,0.0892
1,11,11,2.2502,2.3029,0.0903,2.303,0.0892
1,12,12,2.249,2.3027,0.0903,2.3028,0.0892
1,13,13,2.2433,2.3025,0.0903,2.3025,0.0892
1,14,14,2.238,2.3022,0.0903,2.3022,0.0892
1,15,15,2.229,2.3018,0.0903,2.3018,0.0892
1,16,16,2.2162,2.3012,0.0903,2.3012,0.0892
1,17,17,2.2179,2.3006,0.0903,2.3006,0.0892
1,18,18,2.2047,2.2998,0.0903,2.2998,0.0892
1,19,19,2.2045,2.2989,0.0903,2.2988,0.0892
1,20,20,2.1994,2.2977,0.0903,2.2976,0.0892
1,21,21,2.1983,2.2963,0.0903,2.2962,0.0892
1,22,22,2.1784,2.2946,0.0906,2.2944,0.0897
1,23,23,2.1748,2.2925,0.093,2.2924,0.0932
1,24,24,2.1689,2.2902,0.1046,2.29,0.1036
1,25,25,2.1691,2.2873,0.125,2.287,0.1259
1,26,26,2.1641,2.284,0.1731,2.2837,0.1744
1,27,27,2.1565,2.2801,0.2788,2.2797,0.2831
1,28,28,2.1421,2.2755,0.3568,2.275,0.3667
1,29,29,2.1461,2.2702,0.4226,2.2696,0.4284
1,30,30,2.139,2.2642,0.477,2.2636,0.4773
2,1,31,2.123,2.2572,0.5224,2.2564,0.5243
2,2,32,2.1127,2.2497,0.5596,2.2488,0.5613
2,3,33,2.108,2.241,0.5885,2.2398,0.5948
2,4,34,2.0933,2.2314,0.6069,2.2301,0.6139
2,5,35,2.0959,2.2209,0.6232,2.2194,0.632
2,6,36,2.0902,2.2091,0.6396,2.2074,0.6477
2,7,37,2.0844,2.1968,0.6458,2.1949,0.6525
2,8,38,2.0707,2.184,0.654,2.1819,0.6619
2,9,39,2.0672,2.1705,0.659,2.1682,0.6669
2,10,40,2.0469,2.1557,0.6634,2.1531,0.6719
2,11,41,2.0456,2.1402,0.6671,2.1374,0.6761
2,12,42,2.035,2.1241,0.6679,2.121,0.6758
2,13,43,2.0261,2.1074,0.6695,2.104,0.677
2,14,44,2.0325,2.0913,0.6696,2.0877,0.677
2,15,45,2.0226,2.0747,0.6717,2.0708,0.6792
2,16,46,2.0094,2.0592,0.673,2.055,0.6786
2,17,47,1.9927,2.0436,0.6728,2.0392,0.6784
2,18,48,1.9848,2.0274,0.6746,2.0228,0.6808
2,19,49,1.9868,2.011,0.6767,2.0061,0.6818
2,20,50,1.9635,1.996,0.6773,1.9909,0.6812
2,21,51,1.974,1.9785,0.6766,1.9732,0.6804
2,22,52,1.9569,1.9634,0.6765,1.9578,0.6807
2,23,53,1.9464,1.9483,0.6764,1.9424,0.6784
2,24,54,1.9476,1.9335,0.6773,1.9274,0.6808
2,25,55,1.9258,1.9196,0.6775,1.9132,0.679
2,26,56,1.9217,1.9049,0.676,1.8983,0.6768
2,27,57,1.9277,1.8894,0.675,1.8827,0.6757
2,28,58,1.9141,1.8758,0.6759,1.8687,0.6764
2,29,59,1.9082,1.8622,0.6766,1.8549,0.6764
2,30,60,1.8834,1.8504,0.6787,1.8429,0.6779
3,1,61,1.8848,1.8381,0.6784,1.8302,0.6769
