epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
3,3,63,1.446,1.3256,0.7294,1.3135,0.7343
3,4,64,1.4422,1.309,0.7314,1.2974,0.7362
3,5,65,1.4277,1.2932,0.7344,1.2813,0.7396
3,6,66,1.3949,1.2794,0.7365,1.2676,0.7419
3,7,67,1.399,1.2663,0.738,1.2547,0.7443
3,8,68,1.3953,1.2514,0.7393,1.2396,0.7441
3,9,69,1.381,1.2374,0.7414,1.2258,0.7463
3,10,70,1.3671,1.2265,0.7423,1.215,0.7485
3,11,71,1.3427,1.2142,0.7451,1.2028,0.7505
3,12,72,1.3645,1.2016,0.7479,1.1897,0.7534
3,13,73,1.3489,1.1903,0.7489,1.1784,0.7542
3,14,74,1.3125,1.1806,0.7514,1.1686,0.7567
3,15,75,1.3196,1.1657,0.7521,1.1535,0.7577
3,16,76,1.3211,1.1564,0.7536,1.1446,0.7583
3,17,77,1.3092,1.1448,0.7544,1.1324,0.7593
3,18,78,1.3158,1.1341,0.7567,1.1216,0.7615
3,19,79,1.2573,1.125,0.7581,1.1123,0.7635
3,20,80,1.2883,1.1135,0.7588,1.1006,0.7642
3,21,81,1.2895,1.1008,0.7608,1.0876,0.7648
3,22,82,1.2467,1.0904,0.7621,1.0774,0.7666
3,23,83,1.2553,1.0814,0.7635,1.068,0.7669
3,24,84,1.2586,1.075,0.7667,1.0615,0.7712
3,25,85,1.2328,1.0628,0.7682,1.0496,0.7731
3,26,86,1.2291,1.0534,0.7687,1.0399,0.7732
3,27,87,1.2464,1.0449,0.7708,1.0323,0.7753
3,28,88,1.2097,1.0368,0.7724,1.0237,0.777
3,29,89,1.2036,1.0299,0.7742,1.0169,0.7777
3,30,90,1.245,1.021,0.7762,1.0082,0.7796
4,1,91,1.1931,1.0118,0.7765,0.9988,0.7811
4,2,92,1.177,1.0034,0.7782,0.9902,0.7827
4,3,93,1.1535,0.9962,0.7788,0.9831,0.7832
4,4,94,1.1616,0.989,0.7794,0.9755,0.7836
4,5,95,1.1473,0.9834,0.781,0.9699,0.7853
4,6,96,1.1313,0.9762,0.7828,0.9626,0.7868
4,7,97,1.1475,0.9696,0.7844,0.9554,0.79
4,8,98,1.1411,0.964,0.7867,0.95,0.7931
4,9,99,1.1573,0.9542,0.7892,0.9404,0.7946
4,10,100,1.1258,0.9439,0.7895,0.9302,0.7952
4,11,101,1.1254,0.9343,0.7912,0.9203,0.7971
4,12,102,1.0959,0.9276,0.7937,0.9136,0.799
4,13,103,1.1123,0.9195,0.7949,0.9047,0.8004
4,14,104,1.1008,0.9128,0.7961,0.8981,0.8016
4,15,105,1.0978,0.9057,0.7976,0.8911,0.8032
4,16,106,1.1177,0.8979,0.7987,0.8836,0.8037
4,17,107,1.0604,0.893,0.7993,0.8785,0.8052
4,18,108,1.0831,0.8883,0.7995,0.8737,0.8053
4,19,109,1.0608,0.8797,0.8022,0.8658,0.806
4,20,110,1.0564,0.8757,0.8033,0.8616,0.8077
4,21,111,1.0517,0.8708,0.8038,0.8566,0.8082
4,22,112,1.0396,0.8621,0.8056,0.8479,0.8088
4,23,113,1.0793,0.854,0.8061,0.8396,0.8105
4,24,114,1.0483,0.8464,0.8077,0.8316,0.8128
4,25,115,1.0048,0.8386,0.8095,0.8238,0.814
4,26,116,1.039,0.8338,0.8115,0.8194,0.8155
4,27,117,1.011,0.8253,0.8131,0.8109,0.817
4,28,118,1.0493,0.8181,0.8139,0.8034,0.817
4,29,119,1.026,0.8128,0.8154,0.7983,0.8188
4,30,120,1.0416,0.8098,0.8167,0.7959,0.8193
5,1,121,1.0008,0.8061,0.8172,0.7926,0.819
5,2,122,0.9717,0.8008,0.8178,0.7873,0.8206
5,3,123,1.0017,0.7948,0.8182,0.781,0.8216
5,4,124,0.9946,0.7883,0.8185,0.7741,0.8214
5,5,125,0.9764,0.7819,0.8197,0.7677,0.8233
5,6,126,0.9719,0.7744,0.821,0.7604,0.8238
5,7,127,0.9733,0.7682,0.8222,0.754,0.8255
5,8,128,0.9633,0.7639,0.8223,0.7494,0.825
5,9,129,0.9478,0.7585,0.8236,0.7438,0.8268
5,10,130,0.9419,0.7514,0.8248,0.7367,0.8285
5,11,131,0.9772,0.747,0.827,0.7323,0.8297
5,12,132,0.9473,0.7407,0.8301,0.7265,0.8325
5,13,133,0.9543,0.7346,0.8309,0.7209,0.8333
5,14,134,0.9276,0.7314,0.8335,0.7172,0.8368
5,15,135,0.9354,0.7267,0.8341,0.7128,0.8376
5,16,136,0.9507,0.721,0.8353,0.7067,0.8372
5,17,137,0.8951,0.7174,0.8362,0.7031,0.8386
5,18,138,0.8992,0.7126,0.8367,0.6983,0.8392
5,19,139,0.9214,0.7074,0.8385,0.6927,0.8414
5,20,140,0.9113,0.7044,0.8402,0.6898,0.843
5,21,141,0.8826,0.6994,0.8415,0.6853,0.8443
5,22,142,0.9167,0.6919,0.8433,0.6774,0.8456
5,23,143,0.8979,0.6837,0.8447,0.6692,0.8479
5,24,144,0.9016,0.6806,0.8457,0.6666,0.8485
5,25,145,0.9348,0.6752,0.8462,0.6607,0.8486
5,26,146,0.889,0.669,0.8477,0.6546,0.8496
5,27,147,0.8863,0.6646,0.8499,0.6507,0.8513
5,28,148,0.8525,0.6622,0.8506,0.6483,0.8514
5,29,149,0.893,0.6595,0.8522,0.6451,0.8544
5,30,150,0.9213,0.6557,0.8537,0.6415,0.8555
6,1,151,0.8648,0.6527,0.8541,0.6389,0.8569
6,2,152,0.8924,0.6492,0.8568,0.6355,0.8585
6,3,153,0.8801,0.6446,0.8571,0.6311,0.859
6,4,154,0.85,0.6396,0.8611,0.6265,0.8621
6,5,155,0.8754,0.6346,0.8629,0.6216,0.8638
6,6,156,0.8601,0.629,0.8631,0.6158,0.8633
6,7,157,0.8292,0.6253,0.8632,0.6117,0.8648
6,8,158,0.8556,0.6206,0.8637,0.6073,0.864
6,9,159,0.8141,0.6164,0.8663,0.6032,0.8666
6,10,160,0.8232,0.6137,0.8676,0.5997,0.867
6,11,161,0.8382,0.6093,0.8711,0.5952,0.8707
6,12,162,0.7952,0.6072,0.8726,0.5937,0.8716
6,13,163,0.8345,0.6025,0.875,0.5894,0.8751
6,14,164,0.8058,0.5962,0.8777,0.5831,0.8772
6,15,165,0.8058,0.5919,0.8804,0.5794,0.8798
6,16,166,0.823,0.5889,0.8817,0.5762,0.882
6,17,167,0.8065,0.5853,0.8789,0.5723,0.8795
6,18,168,0.8075,0.5827,0.8832,0.5692,0.8842
6,19,169,0.8078,0.5777,0.8863,0.5652,0.8872
6,20,170,0.8455,0.5735,0.8885,0.561,0.8901
6,21,171,0.8043,0.5696,0.8899,0.5579,0.8907
6,22,172,0.7877,0.5658,0.888,0.554,0.8881
6,23,173,0.7696,0.5631,0.8861,0.5514,0.8859
6,24,174,0.794,0.5596,0.8855,0.5479,0.8852
6,25,175,0.8082,0.5569,0.8882,0.5449,0.8871
6,26,176,0.7778,0.5556,0.8876,0.5435,0.8863
6,27,177,0.7763,0.554,0.8881,0.5419,0.8887
6,28,178,0.7706,0.5504,0.8938,0.5388,0.8948
6,29,179,0.794,0.5471,0.8964,0.5354,0.8982
6,30,180,0.7974,0.546,0.8995,0.5347,0.9018
7,1,181,0.7463,0.5442,0.8949,0.5321,0.8975
7,2,182,0.7797,0.5404,0.8967,0.5279,0.8998
7,3,183,0.7627,0.5376,0.9016,0.5251,0.9035
7,4,184,0.7652,0.5338,0.9004,0.5216,0.9016
7,5,185,0.7506,0.53,0.9023,0.5178,0.9042
7,6,186,0.7646,0.5274,0.9037,0.5152,0.9048
7,7,187,0.7814,0.5246,0.9057,0.513,0.9086
7,8,188,0.7583,0.5223,0.9058,0.5112,0.9083
7,9,189,0.7459,0.5197,0.9068,0.5086,0.9079
7,10,190,0.7533,0.5163,0.9072,0.5055,0.9085
7,11,191,0.743,0.5142,0.9088,0.503,0.9103
7,12,192,0.7131,0.5115,0.9074,0.5012,0.908
7,13,193,0.7353,0.5092,0.9098,0.4993,0.9106
7,14,194,0.7513,0.5064,0.9114,0.4961,0.9122
7,15,195,0.7729,0.5029,0.9105,0.4926,0.9115
7,16,196,0.7089,0.5005,0.9125,0.49,0.915
7,17,197,0.739,0.4968,0.911,0.486,0.9125
7,18,198,0.7178,0.4935,0.91,0.4828,0.9123
7,19,199,0.7548,0.4896,0.9126,0.4792,0.9146
7,20,200,0.7208,0.4873,0.9142,0.4772,0.9158
7,21,201,0.7327,0.4849,0.9152,0.4749,0.9168
7,22,202,0.7348,0.4826,0.9152,0.4716,0.918
7,23,203,0.712,0.4796,0.9165,0.4687,0.9192
7,24,204,0.7288,0.4764,0.9189,0.4658,0.9212
7,25,205,0.7087,0.4739,0.9186,0.4632,0.9212
7,26,206,0.707,0.471,0.9208,0.4603,0.9243
7,27,207,0.6878,0.4688,0.9213,0.4584,0.9249
7,28,208,0.6909,0.4667,0.9218,0.4558,0.9244
7,29,209,0.7047,0.4649,0.9227,0.454,0.9259
7,30,210,0.7359,0.4623,0.923,0.4516,0.9267
8,1,211,0.7148,0.463,0.9198,0.4534,0.9228
8,2,212,0.7347,0.4607,0.9223,0.4509,0.9256
8,3,213,0.6683,0.4581,0.9226,0.4488,0.925
8,4,214,0.709,0.4563,0.9226,0.4472,0.9241
8,5,215,0.6822,0.4541,0.9236,0.445,0.9262
8,6,216,0.6826,0.4522,0.9242,0.4429,0.9277
8,7,217,0.6895,0.4504,0.9232,0.4413,0.9262
8,8,218,0.6989,0.4464,0.9254,0.437,0.9277
8,9,219,0.7232,0.4448,0.9261,0.4348,0.9287
8,10,220,0.6883,0.4411,0.9266,0.4314,0.9286
8,11,221,0.685,0.4388,0.9276,0.4303,0.9288
8,12,222,0.6856,0.4378,0.9274,0.4292,0.9284
8,13,223,0.6759,0.4356,0.928,0.427,0.9302
8,14,224,0.6397,0.4324,0.9276,0.4244,0.9286
8,15,225,0.6648,0.4312,0.928,0.4231,0.9288
8,16,226,0.6743,0.4285,0.9286,0.4195,0.93
8,17,227,0.6703,0.4244,0.9293,0.4155,0.9307
8,18,228,0.6678,0.4219,0.9292,0.4135,0.9308
8,19,229,0.6797,0.4211,0.9291,0.4124,0.931
8,20,230,0.6571,0.4188,0.93,0.4097,0.9322
8,21,231,0.6596,0.4167,0.9306,0.4072,0.9317
8,22,232,0.6435,0.4142,0.9307,0.4051,0.9327
8,23,233,0.6891,0.4123,0.9308,0.4031,0.9326
8,24,234,0.653,0.4106,0.9305,0.4012,0.9327
8,25,235,0.6333,0.4102,0.9304,0.4009,0.9335
8,26,236,0.6953,0.4072,0.9306,0.399,0.9329
8,27,237,0.6455,0.4064,0.931,0.3977,0.9331
8,28,238,0.6408,0.4041,0.9315,0.3955,0.9335
8,29,239,0.6671,0.4036,0.9312,0.3952,0.9334
8,30,240,0.7159,0.4018,0.9317,0.3942,0.9331
9,1,241,0.6223,0.4031,0.9321,0.3948,0.9343
9,2,242,0.63,0.4013,0.9322,0.3926,0.9345
9,3,243,0.6608,0.3989,0.9326,0.3901,0.9347
9,4,244,0.6231,0.398,0.9328,0.3899,0.9354
9,5,245,0.6229,0.3956,0.9332,0.3877,0.9343
9,6,246,0.6515,0.3937,0.9333,0.386,0.9343
9,7,247,0.6413,0.3926,0.9333,0.384,0.9359
9,8,248,0.5794,0.3908,0.9333,0.3823,0.9353
9,9,249,0.62,0.3887,0.9339,0.3801,0.9364
9,10,250,0.6621,0.3862,0.9341,0.3782,0.9363
9,11,251,0.6293,0.3841,0.9342,0.3765,0.9369
9,12,252,0.6323,0.3835,0.9336,0.3759,0.9367
9,13,253,0.6107,0.3819,0.9341,0.3736,0.9363
9,14,254,0.6373,0.3788,0.9348,0.3716,0.9358
9,15,255,0.6308,0.3768,0.9356,0.3702,0.936
9,16,256,0.6119,0.375,0.9359,0.3667,0.9365
9,17,257,0.5983,0.373,0.9359,0.3654,0.9369
9,18,258,0.6321,0.3705,0.9364,0.3633,0.937
9,19,259,0.592,0.3692,0.9372,0.3613,0.9391
9,20,260,0.6323,0.3673,0.9372,0.3596,0.9387
9,21,261,0.6182,0.3658,0.9367,0.3586,0.9388
9,22,262,0.6197,0.364,0.9368,0.3575,0.9386
9,23,263,0.603,0.3616,0.9373,0.3547,0.9387
9,24,264,0.6224,0.3614,0.9373,0.3542,0.9394
9,25,265,0.6226,0.3599,0.9377,0.3529,0.9397
9,26,266,0.6314,0.3586,0.9374,0.3525,0.938
9,27,267,0.5918,0.357,0.9379,0.351,0.9389
9,28,268,0.594,0.3566,0.9379,0.35,0.9397
9,29,269,0.6078,0.355,0.9379,0.3484,0.9379
9,30,270,0.6183,0.354,0.9378,0.3485,0.9382
10,1,271,0.5952,0.3572,0.9369,0.3516,0.9394
10,2,272,0.5992,0.3535,0.9374,0.3482,0.9404
10,3,273,0.6019,0.3504,0.9375,0.346,0.9406
10,4,274,0.5851,0.348,0.9385,0.3433,0.9401
10,5,275,0.584,0.3466,0.9386,0.3421,0.9414
10,6,276,0.5841,0.3446,0.9388,0.3401,0.9404
10,7,277,0.5925,0.3435,0.9393,0.3389,0.9416
10,8,278,0.5843,0.343,0.9391,0.3385,0.941
10,9,279,0.6145,0.3429,0.9395,0.3382,0.9413
10,10,280,0.6043,0.341,0.9396,0.337,0.9411
10,11,281,0.5774,0.3413,0.9397,0.337,0.9408
10,12,282,0.5995,0.3389,0.9397,0.3344,0.942
10,13,283,0.5988,0.3376,0.9397,0.3329,0.9422
10,14,284,0.5873,0.3361,0.94,0.3316,0.9417
10,15,285,0.5636,0.3352,0.9396,0.3311,0.9417
10,16,286,0.5648,0.3333,0.9406,0.3291,0.9416
10,17,287,0.5828,0.3322,0.9408,0.3283,0.941
10,18,288,0.5936,0.3296,0.9406,0.3262,0.9409
10,19,289,0.5998,0.3291,0.9407,0.3247,0.9425
10,20,290,0.5938,0.3285,0.9407,0.3244,0.941
10,21,291,0.6014,0.327,0.9412,0.3228,0.9425
10,22,292,0.5676,0.3259,0.9409,0.3214,0.9422
10,23,293,0.5927,0.3236,0.9416,0.3189,0.943
10,24,294,0.5549,0.3225,0.9423,0.3175,0.9441
10,25,295,0.5856,0.3219,0.9427,0.3171,0.9433
10,26,296,0.5804,0.3205,0.9428,0.3161,0.9431
10,27,297,0.5506,0.3194,0.9426,0.315,0.9429
10,28,298,0.5831,0.3184,0.9428,0.3142,0.9441
10,29,299,0.5367,0.3174,0.9429,0.3134,0.9438
10,30,300,0.6966,0.3149,0.9432,0.3107,0.9442
