,gradient_norm_on_full_trainset
0,0.3268778548605261
1,0.32253822023611683
2,0.3181739487011989
3,0.3139352290105305
4,0.30971417805364965
5,0.305583913126042
6,0.30147891542850147
7,0.29745148756814094
8,0.293478354496851
9,0.2895898795025661
10,0.28573328306818546
11,0.2819559449966974
12,0.2782157917799356
13,0.2745511697355095
14,0.2709463557807927
15,0.2673870079563902
16,0.26388495835339343
17,0.2604660501141334
18,0.25709345234808734
19,0.2537687577081658
20,0.2504917151750671
21,0.2473071347363772
22,0.24415951492304283
23,0.24107708917377663
24,0.23803541455103455
25,0.23506618940337948
26,0.23213219743847305
27,0.229252648457064
28,0.22643831446722604
29,0.22369178038218082
30,0.2209742818216276
31,0.21831071445295086
32,0.21569675933710766
33,0.21313904316718219
34,0.2106018246517387
35,0.20814334006990998
36,0.20571505659330072
37,0.20333320038799513
38,0.20098723940474125
39,0.1987124841934547
40,0.1964608102601992
41,0.1942493586609249
42,0.19208809935735796
43,0.18994513164926924
44,0.18783515034100323
45,0.18577802667242893
46,0.18376283559009185
47,0.18177707016870048
48,0.17982544527820926
49,0.1779070584009817
50,0.17604632506388224
51,0.17419461383203302
52,0.17238076823606618
53,0.17058725832126423
54,0.1688382598840335
55,0.1671224887037381
56,0.16542449964933964
57,0.16377037878099143
58,0.16214047998762324
59,0.16052000270750494
60,0.15894195630217078
61,0.15737735742304912
62,0.15585273464316052
63,0.15434979038797297
64,0.15287561219900686
65,0.1514166281966182
66,0.14997633161277624
67,0.148562783408425
68,0.1471711131337384
69,0.14580656233907346
70,0.14445315258065822
71,0.14312455368488133
72,0.1418136156863618
73,0.14053053941259872
74,0.13927513371435052
75,0.13804195131497735
76,0.13682075441060876
77,0.13561977594883842
78,0.1344309885496265
79,0.13325928753068755
80,0.13210408725308379
81,0.1309709552576083
82,0.1298557527428364
83,0.12875194989271804
84,0.12765211752124864
85,0.12659010550111865
86,0.1255334431341343
87,0.12449317377107774
88,0.12346216065649003
89,0.1224566274829189
90,0.12145400089761041
91,0.12046814673127959
92,0.11950841863386139
93,0.11856132950512362
94,0.11761381486742668
95,0.1166852997320067
96,0.11577227586551378
97,0.11487155645759166
98,0.11398233294706736
99,0.11310158089904465
100,0.11223451988559252
101,0.11138015338662192
102,0.1105363353870497
103,0.10970430695601466
104,0.10888256433194529
105,0.10806521792559749
106,0.10726784449769607
107,0.10646567308970951
108,0.10568315174337559
109,0.10490516395857725
110,0.10414629488870482
111,0.10339459787194794
112,0.1026465205281604
113,0.1019106592300006
114,0.10117912570716944
115,0.10046146397065323
116,0.09975294249742593
117,0.09904460538051009
118,0.09835003195754106
119,0.0976646525947433
120,0.09698182447788363
121,0.09631324555438499
122,0.09564535200870221
123,0.09499060681771207
124,0.09434015009744567
125,0.09370383629956823
126,0.09307389013956577
127,0.09244762067539558
128,0.0918266787790851
129,0.09122091718435896
130,0.09061763212369855
131,0.09002710046833076
132,0.08944178283080964
133,0.08886005314790109
134,0.088287886711272
135,0.08771406675420487
136,0.08714742033730136
137,0.08659020308364893
138,0.08603302117173264
139,0.0854749990153708
140,0.08493912562548613
141,0.08439878023585187
142,0.08386480941680215
143,0.08334530328841533
144,0.08282813671385589
145,0.08232062983026278
146,0.08181717388148355
147,0.08131744356584855
148,0.0808206440239373
149,0.08032734409122506
150,0.079845469613309
151,0.07936538295966639
152,0.07888455424947712
153,0.07841398281365021
154,0.0779456060763998
155,0.07747977204509385
156,0.07701773853987678
157,0.07656747907504466
158,0.07611522253871048
159,0.07566399140884277
160,0.07522284989876613
161,0.07478409364815322
162,0.07435578214292513
163,0.07392680270689375
164,0.07350301450648718
165,0.07308190802203068
166,0.07266208728181789
167,0.07224831879232452
168,0.07184513262707426
169,0.07143017265633676
170,0.07103068060268299
171,0.07063342858120653
172,0.07023923497059235
173,0.06985407455670249
174,0.06946857412758602
175,0.06908441620893604
176,0.06870370999587483
177,0.06832212152590211
178,0.06794856135782602
179,0.06757804285487376
180,0.06720661638821962
181,0.06684292775962686
182,0.06648195872910428
183,0.0661215772588675
184,0.06576593955523702
185,0.06541232552015477
186,0.06506210706301431
187,0.06471861979928786
188,0.06437107517001792
189,0.06402950897505662
190,0.06369395634832538
191,0.06335598166722836
192,0.06302083491139347
193,0.06269545332161364
194,0.062371501972602474
195,0.062046889709831334
196,0.06172964725289082
197,0.06141080935053513
198,0.06109752849167922
199,0.060785272338048056
200,0.060473549584658094
201,0.06016372526141996
202,0.05986125354550366
203,0.05955682374512263
204,0.05925447888240233
205,0.05895632165281868
206,0.058656812906197606
207,0.05836325443841819
208,0.05807158570208396
209,0.05778318715411788
210,0.05749613591824718
211,0.057212382825973705
212,0.056929517195525026
213,0.05664806317095117
214,0.05637095614542945
215,0.05609317483415599
216,0.05581705666338823
217,0.05554969297295685
218,0.05528146563238876
219,0.05502003576219742
220,0.05475042259807485
221,0.05448766754915011
222,0.05422673823392919
223,0.053968437237700895
224,0.053712467899286034
225,0.0534515699038989
226,0.05319875147784399
227,0.05294454408197363
228,0.052692656097690416
229,0.052447948144803316
230,0.05220169688111244
231,0.051955542653346176
232,0.05171671458407142
233,0.05147307158506419
234,0.05123390542146718
235,0.05099325171275302
236,0.05075298661641324
237,0.05051580660426504
238,0.050285791373095544
239,0.05005181664950974
240,0.049819820683970825
241,0.04959582623852788
242,0.04937130185803981
243,0.0491484308991129
244,0.04892754331645399
245,0.048702461937462416
246,0.04848084041920598
247,0.048261801850210506
248,0.04804414629258975
249,0.04783118592495067
250,0.04761674199115718
251,0.04740458232347082
252,0.047189144237621425
253,0.04698069555034532
254,0.04677205026066496
255,0.04656302246180246
256,0.046354388086056665
257,0.04615330206852396
258,0.04595013300252711
259,0.04574768975797435
260,0.04554744882768766
261,0.04534551872579999
262,0.045150588690388106
263,0.044951533270914265
264,0.04476015050391049
265,0.044563897776961396
266,0.04437266597401174
267,0.044180463709324005
268,0.04398769738507849
269,0.04379974507665574
270,0.04361440175825287
271,0.043426414280054136
272,0.04323754214250318
273,0.043049394665489446
274,0.04287360826444516
275,0.04269105383747393
276,0.04250939278368453
277,0.0423297978820566
278,0.04215377373253058
279,0.04197565656385547
280,0.04180050134491893
281,0.041629739316120476
282,0.041454143030044834
283,0.041280877648561885
284,0.041113764781598124
285,0.040943277216150514
286,0.04077303296531097
287,0.040606164963485354
288,0.04044329519295584
289,0.040276038895647986
290,0.04011346747280866
291,0.03994725977652116
292,0.039782474534833356
293,0.03961931370151815
294,0.03945937368167745
295,0.03929983827139388
296,0.0391373403121165
297,0.03898102051675436
298,0.038821231346839305
299,0.03866382548781587
300,0.03850842618964699
301,0.03835501467092619
302,0.03819772017224956
303,0.038049939363006234
304,0.0378960009480096
305,0.03774840784454745
306,0.037595635159898416
307,0.03745018659619581
308,0.03730023923882507
309,0.03715525683052635
310,0.03701024562603824
311,0.03686267231758279
312,0.036723147909534896
313,0.03657772392824557
314,0.036438464458650906
315,0.036293325017883224
316,0.03615152189808954
317,0.036009162876896296
318,0.03586780150492296
319,0.03572932322647165
320,0.035584015061233217
321,0.03544468675667363
322,0.03530936716037007
323,0.035174239820530265
324,0.035038609766253045
325,0.034900262552295405
326,0.034765092328901126
327,0.03463286256602801
328,0.03450347885883074
329,0.03437243732105967
330,0.03423793038328921
331,0.034105990757957956
332,0.033974309595638894
333,0.03383791905558393
334,0.03370889547812973
335,0.03358253061251914
336,0.033454814025527205
337,0.03332939540154658
338,0.03320470233161465
339,0.03308229598865349
340,0.032953273177544054
341,0.032827826360187336
342,0.032703409344966086
343,0.03258071796597379
344,0.03246038933246349
345,0.03233731202891834
346,0.03221993199229788
347,0.032101808255738495
348,0.03198472514145514
349,0.03186651806391241
350,0.031746545009264805
351,0.03162784290984376
352,0.03151079844705062
353,0.03139104087842486
354,0.03127412299546935
355,0.031158731880724953
356,0.031042699550781837
357,0.03092733772092724
358,0.030812303477584162
359,0.03069940007776702
360,0.030587218453445662
361,0.03047244691530827
362,0.030359315078398542
363,0.030247485350980298
364,0.030138522779669476
365,0.030030061943333426
366,0.029917596748356128
367,0.02980809366714861
368,0.029700852642825553
369,0.029593667719065575
370,0.02948538926429446
371,0.0293799706667023
372,0.029275194875056663
373,0.029171747852633628
374,0.02906525992806459
375,0.028960628505242114
376,0.02885564437696095
377,0.02875228584361165
378,0.028652951976119896
379,0.028549881023906563
380,0.028448219867212698
381,0.028345658037066967
382,0.02824158638316413
383,0.028140675200808863
384,0.028039757793260685
385,0.027941854507353085
386,0.027841835916948866
387,0.02774364406702422
388,0.02764476169658432
389,0.027548330881159332
390,0.0274502097139661
391,0.027353594010773474
392,0.027256807408535998
393,0.027159575361708477
394,0.027064703613260976
395,0.026969848201297157
396,0.026872258230885286
397,0.026778866092590975
398,0.026685242956160826
399,0.026590404891779808
400,0.02649825843266752
401,0.026404971195732218
402,0.026311913658353246
403,0.026220571627214632
404,0.0261312737034184
405,0.026041643443702134
406,0.02594869950630077
407,0.025859143801758733
408,0.025771625792309398
409,0.02568079237111271
410,0.025590421448089862
411,0.025500630335468503
412,0.025413201595625427
413,0.025323307423888775
414,0.02523998021962227
415,0.02515115378791411
416,0.02506553672872171
417,0.024980363287564245
418,0.0248988225413752
419,0.02481548935925245
420,0.024733471033861986
421,0.024651041485153985
422,0.02456747550508514
423,0.024484885199020697
424,0.024404707819937494
425,0.024322378222422992
426,0.02424137407331384
427,0.024163540738474466
428,0.024082758366561673
429,0.02400364480895946
430,0.023923908141066635
431,0.023844273432806033
432,0.02376470950686871
433,0.02368699836720376
434,0.023610596557340678
435,0.023534467746856507
436,0.02345799196903456
437,0.023380979109654743
438,0.023303577751281657
439,0.023226581674365015
440,0.023150293474171395
441,0.023076305697321726
442,0.022998470784646476
443,0.022919830795071913
444,0.0228437368105922
445,0.022770146698500755
446,0.022697428984524058
447,0.022623442237777132
448,0.022545294852292962
449,0.02247419087584123
450,0.02239984413832382
451,0.022325250961039843
452,0.022253587801354592
453,0.022183008525494933
454,0.022109321760611915
455,0.022038550531135397
456,0.021966722139025896
457,0.02189522207461049
458,0.02182439791714498
459,0.021752634936001873
460,0.0216800250453363
461,0.021610334318220632
462,0.02154021275273796
463,0.02147297966391777
464,0.02140287999558087
465,0.02133346172463035
466,0.021265773224133616
467,0.02119899203300219
468,0.021125838473412272
469,0.021057224307335257
470,0.020989153730656407
471,0.02091913947189104
472,0.020856423081292673
473,0.020794400559529726
474,0.020724764950954145
475,0.020659669832382134
476,0.020595039422130645
477,0.020530700192478695
478,0.020466105396094884
479,0.02039951195346381
480,0.02033806892207981
481,0.020270035577262667
482,0.020206296022797214
483,0.02014162456176507
484,0.020076078598960594
485,0.02001435592188145
486,0.019949108272557567
487,0.019887232892016268
488,0.01982623567567139
489,0.019765334455825033
490,0.01970106662201122
491,0.01963804923117881
492,0.01957621555932291
493,0.01951333273659254
494,0.0194521141236322
495,0.019390994835115326
496,0.019329969943972826
497,0.019268986561436212
498,0.0192076037709439
499,0.019149782520314285
500,0.019090402752353786
501,0.01903566755452059
502,0.018981401023413582
503,0.01892246247906831
504,0.018862940935959076
505,0.018803727678974858
506,0.018745208400582688
507,0.01868394304670291
508,0.018624934514671704
509,0.01856688181759759
510,0.01851068178602061
511,0.01845276131121805
512,0.018393125141097394
513,0.018336714195390687
514,0.01828128640060969
515,0.018224609480384006
516,0.018171780971098984
517,0.018116647176596994
518,0.018058909278340092
519,0.018002167765531717
520,0.017949887531543127
521,0.017897274450459202
522,0.017844069371960473
523,0.01779085660928064
524,0.01773773919556974
525,0.017682936207181178
526,0.01762919690618818
527,0.017574049659723347
528,0.017519695090439262
529,0.01746590672182193
530,0.017413582807824683
531,0.017360932344583718
532,0.017308591163426906
533,0.017258157700568356
534,0.017209557885109132
535,0.017157005948790483
536,0.017101235993658575
537,0.017049617062395567
538,0.01699705764933964
539,0.01694306779234141
540,0.016892989768613486
541,0.0168432606164258
542,0.01679204939342052
543,0.016739827874569062
544,0.01668797812001766
545,0.01663639452611153
546,0.016585619536984002
547,0.01653735293268698
