,gradient_norm_on_full_trainset
0,0.3287806801228897
1,0.32520377126567296
2,0.32161005916193347
3,0.31803205036265153
4,0.3145224440548272
5,0.31111097082361316
6,0.30769514312404667
7,0.30447409339457404
8,0.30119462858845525
9,0.2981237665977234
10,0.2949656264654389
11,0.29199887766871224
12,0.28901269701828725
13,0.28620818005430654
14,0.28327908956006187
15,0.2805600809130688
16,0.27771739430755715
17,0.2749967569213077
18,0.27235857984123557
19,0.2698038961292125
20,0.2671202924439205
21,0.2645868971332628
22,0.26203529664827047
23,0.25963434960255954
24,0.2572342284104017
25,0.25485113685013083
26,0.2525285992560339
27,0.25019154986912306
28,0.24788565324647893
29,0.24566678856963065
30,0.24351537386683897
31,0.24124886805291682
32,0.23911973933820893
33,0.23705386338500534
34,0.23498025282928076
35,0.23289501207393032
36,0.23092704772197264
37,0.22900837167448995
38,0.2270481176631169
39,0.22504348739424182
40,0.22310333133353835
41,0.22124807741917074
42,0.21943156507263648
43,0.21754217187651342
44,0.21572727232919067
45,0.21387278231244647
46,0.21215851858507032
47,0.21038816902748586
48,0.20863196017656627
49,0.20686933742803879
50,0.20513780558289396
51,0.20351284428626273
52,0.20177512469115647
53,0.20023595101197636
54,0.19867365560902392
55,0.1971492371305188
56,0.1955265395598172
57,0.1940186928695582
58,0.19253332977708137
59,0.1911380593096659
60,0.18966319979535817
61,0.18820299130091364
62,0.1866761984509115
63,0.18525782812621572
64,0.18386623894602555
65,0.18248342685563507
66,0.18107189089495984
67,0.179814676837249
68,0.17840804256575796
69,0.17712300875209833
70,0.1758268301574242
71,0.17457060162149363
72,0.1733277215155925
73,0.17207428101836422
74,0.1708535414222528
75,0.16967138114392688
76,0.16845398979913775
77,0.16729699681271995
78,0.16611503145023093
79,0.16495555846831841
80,0.16374126073514353
81,0.16265711131181093
82,0.1616151065649374
83,0.16048867088219734
84,0.15937747065928623
85,0.15830384111762455
86,0.15718107980863152
87,0.15609828780749258
88,0.15497887175417016
89,0.15395505938428458
90,0.1529333249741492
91,0.15190143451959068
92,0.1509078045149404
93,0.14996964776777194
94,0.14899491323792802
95,0.14796450595016253
96,0.1470603117889972
97,0.1461156455633431
98,0.14518948867796155
99,0.1442177892168918
100,0.14332650215662296
101,0.14237905446934782
102,0.14150379020634665
103,0.14056709146019053
104,0.13967994634717318
105,0.13881813809267476
106,0.1379779119951939
107,0.13711395970391346
108,0.13625171858928375
109,0.1354365949129928
110,0.134601091721808
111,0.13377113932688875
112,0.13299228839992328
113,0.1321369403411868
114,0.13135219070973642
115,0.13053895102331717
116,0.12977694686358157
117,0.12902236874074646
118,0.12832595515878417
119,0.12754885108299785
120,0.1268678678214117
121,0.1261719785127134
122,0.12542930215725853
123,0.12477110806477536
124,0.12403570105727267
125,0.12330027315087463
126,0.12255336631102384
127,0.12188102619876087
128,0.12113385574159415
129,0.12046187373188959
130,0.11981475114508713
131,0.11917668507425787
132,0.11855092534027942
133,0.11787494868192135
134,0.1171968938434403
135,0.1165305222684103
136,0.1158818124737559
137,0.11525723955412212
138,0.11461960884712176
139,0.11399709020846029
140,0.11339452380798247
141,0.11277120922076322
142,0.11216708487020366
143,0.11153723139687796
144,0.1109377601443233
145,0.11035254265357897
146,0.10974915320983192
147,0.10920785646033582
148,0.10860237660455876
149,0.10803968816557345
150,0.10744562844853886
151,0.10690873174479262
152,0.10633613882686781
153,0.1057827127663799
154,0.1052264773765734
155,0.10467810973518707
156,0.10413219372741571
157,0.10358427412622406
158,0.10308057593931257
159,0.1025880602572977
160,0.10209310025550387
161,0.10156443913370974
162,0.10106434037003523
163,0.10054123069643933
164,0.10009124767980573
165,0.09960478164145715
166,0.09914568469569833
167,0.09866709712405479
168,0.098189835013557
169,0.09773386333584576
170,0.09730076712184564
171,0.09683709403622372
172,0.09639178444526215
173,0.09589258525203978
174,0.09548343462397776
175,0.09500853150177692
176,0.09458817887396329
177,0.09411513513449322
178,0.09367255900344428
179,0.09322288953624427
180,0.09277153005253663
181,0.09236252563051223
182,0.09191609120327919
183,0.09148548905378319
184,0.09106715794691798
185,0.09064131677003709
186,0.09023722330550989
187,0.08981161052321418
188,0.08938822080303935
189,0.08896980706751512
190,0.08854778624950674
191,0.08812088956785027
192,0.08770544664930945
193,0.08730775575958351
194,0.08690822982685636
195,0.08653291204871934
196,0.08613600519304669
197,0.0857576467350789
198,0.08540749531190073
199,0.08504046935264417
200,0.08466371953527473
201,0.0842773779220386
202,0.08388459131463008
203,0.0835213484854438
204,0.08314344382834783
205,0.08281086299186059
206,0.0824735559190395
207,0.08212023882589468
208,0.08177612119878476
209,0.08141665075659518
210,0.08106719603889266
211,0.08071184214216502
212,0.08035411229706431
213,0.0800253289477649
214,0.07972597863236061
215,0.0793810757913009
216,0.07904007128826429
217,0.07869856419974258
218,0.07834624935978426
219,0.07803311010406098
220,0.07769225642705539
221,0.07742553473669067
222,0.07711871161536753
223,0.07676949616925245
224,0.0764731410703663
225,0.07617296918689972
226,0.07587787390759412
227,0.07556988437602039
228,0.0752800704225782
229,0.07495400681889262
230,0.07462944718743354
231,0.07433143098407317
232,0.07400340349159137
233,0.07375425084956858
234,0.07343387075722746
235,0.07316266112818715
236,0.07285893968486537
237,0.07258477975028199
238,0.07230025705081515
239,0.07200531471269213
240,0.07171929314515138
241,0.07143908434698298
242,0.07114359274293933
243,0.07085095612200427
244,0.07059208163091461
245,0.07028329398171189
246,0.07001442720756654
247,0.06976120260593914
248,0.06949260482777206
249,0.06924729334984679
250,0.06899798855242138
251,0.0687452034536397
252,0.06848148226223395
253,0.06824015442519926
254,0.06798301323586511
255,0.0677137333721347
256,0.06746697756973317
257,0.06721404404963918
258,0.06694614952721456
259,0.06671098427098411
260,0.06647733918682676
261,0.06620384000997889
262,0.06597006005716918
263,0.06570879230883803
264,0.06548850400584279
265,0.06523685309023725
266,0.06500812324526731
267,0.06474876039433027
268,0.06448305386458197
269,0.06425141531603279
270,0.06403656207778255
271,0.06379176980704489
272,0.06355958841592714
273,0.06331750177560659
274,0.06308748446383926
275,0.06284927816892467
276,0.06259993934095208
277,0.06237710375060373
278,0.0621827376876485
279,0.06194493691652352
280,0.06169431500331032
281,0.06147166380959634
282,0.061245346132043424
283,0.06101041772514141
284,0.06079963729935551
285,0.060595519745954125
286,0.06036256223882447
