,gradient_norm_on_full_trainset
0,0.32787292694675696
1,0.3234720689403387
2,0.31893722271949115
3,0.31451550677461715
4,0.31020103953046124
5,0.3059468918905938
6,0.30182745232455677
7,0.2978209671788671
8,0.2938638116607629
9,0.290052975951854
10,0.2863158866744454
11,0.28267214390458584
12,0.2791328862428628
13,0.2756659300274623
14,0.27225392695444495
15,0.2689712060138352
16,0.26571589745765617
17,0.2625738561608405
18,0.25948130515928913
19,0.25645062400079455
20,0.2534470078999421
21,0.2505108956084006
22,0.24763554901892051
23,0.24481745451977227
24,0.24207671508688539
25,0.2393796390088478
26,0.23669623272081344
27,0.23408989492930674
28,0.2315300511020409
29,0.22898290417451675
30,0.22651970090314671
31,0.22408919998810206
32,0.22171461659568242
33,0.2193529317961973
34,0.21703877071052075
35,0.21479357729881715
36,0.21256443809643027
37,0.21037630760714432
38,0.2082094185564935
39,0.20608848643004643
40,0.20402683033637398
41,0.20197091904759926
42,0.19998737924215224
43,0.19801150800149547
44,0.19606399595256774
45,0.1941370862158883
46,0.19226285642849514
47,0.19039560135470807
48,0.18856136373152468
49,0.1867778772572563
50,0.18500989003814727
51,0.18326991261136055
52,0.18153484743062231
53,0.1798549760602759
54,0.1781919010628156
55,0.17654338203115177
56,0.17494233482952612
57,0.17334962086600586
58,0.17179381071325178
59,0.17023717119998194
60,0.16872229632114832
61,0.16722083105157415
62,0.16574464888419355
63,0.16429507960925252
64,0.16286655493977079
65,0.16145935155691452
66,0.16008047676182263
67,0.15871183196978206
68,0.1573788825942292
69,0.1560493995572048
70,0.15474188684528514
71,0.15344264941987754
72,0.15216237705472663
73,0.15091774564357935
74,0.14967292943781071
75,0.14847144478551924
76,0.14726273206156712
77,0.14606141458074004
78,0.14489282853548247
79,0.14373962946508112
80,0.14258415310460007
81,0.14147262179199907
82,0.14035595617017324
83,0.13926859603165337
84,0.13818484763665664
85,0.13712001781426061
86,0.13607480864549315
87,0.1350401383823958
88,0.1340095963226285
89,0.1330025538732758
90,0.13200035082665426
91,0.13101624738251982
92,0.13004050779456905
93,0.12908402708652714
94,0.12814168849986105
95,0.12720340229892865
96,0.1262897713966303
97,0.12537574947195088
98,0.12446837849911516
99,0.12356513818519776
100,0.12269421836957724
101,0.1218160937228446
102,0.12095455806397018
103,0.12009711978442335
104,0.1192607952613409
105,0.1184278803698913
106,0.11761200437069805
107,0.11680151858145149
108,0.11598047581864541
109,0.11519276932257283
110,0.11441244956701269
111,0.11365172785193951
112,0.11289210403873429
113,0.11213432981512943
114,0.11139223910297365
115,0.11065901160615257
116,0.10993125663019432
117,0.10921784339394194
118,0.10852114895041173
119,0.10780678009271671
120,0.10710834700558158
121,0.10642982693678919
122,0.10575177801916961
123,0.10507353432976614
124,0.10440089912073373
125,0.10374215446151694
126,0.10307766943084044
127,0.10243242433959587
128,0.10179199391714622
129,0.10115456439354838
130,0.10053420598006449
131,0.0999014434863543
132,0.09929635558619143
133,0.09868243977283953
134,0.09808064009550911
135,0.09747820031461227
136,0.09688850607128927
137,0.0963069098525331
138,0.09572704814968838
139,0.09515398726857535
140,0.09458852568431418
141,0.0940157291690402
142,0.09345494202588019
143,0.09290165242377223
144,0.09235731317814895
145,0.09181684674676652
146,0.09128155023599807
147,0.09076684319165859
148,0.0902433662647901
149,0.08972331189687709
150,0.08920665920056944
151,0.08870792127793567
152,0.08820636005294404
153,0.087713102495937
154,0.08721466781225358
155,0.08672278855457119
156,0.08623102656017853
157,0.0857443627229993
158,0.08527649422863341
159,0.08480311803040036
160,0.08435391056862274
161,0.08388770698273228
162,0.08343132106430609
163,0.0829747236662966
164,0.08252770081530042
165,0.0820783313926721
166,0.0816429333943007
167,0.08120321754004925
168,0.08076691221884946
169,0.08033296727427262
170,0.07991764358763447
171,0.07949264991460617
172,0.07907808295137249
173,0.07865499612487382
174,0.07824574573041611
175,0.07783583105889963
176,0.07743575206043507
177,0.07703520326759442
178,0.07663260820739207
179,0.07623269013572587
180,0.0758414897333689
181,0.07545870834462329
182,0.07506968422093382
183,0.07467775660942072
184,0.0743029866867693
185,0.07392222492168503
186,0.07355888888148435
187,0.07318234781867874
188,0.07282594530587434
189,0.07245730151178804
190,0.07209887600496885
191,0.07174440497791217
192,0.0713885826329769
193,0.07104062356004208
194,0.07068922433334282
195,0.07034764279691845
196,0.07000707837825358
197,0.06965959515748178
198,0.06932543319543279
199,0.06898913028859517
200,0.06866408764510407
201,0.06833472334159839
202,0.06801195909769313
203,0.06769061723589212
204,0.06737676367676869
205,0.06705459148335442
206,0.06673856627872952
207,0.06642086821732326
208,0.06611213908770336
209,0.06579373632156275
210,0.06548591739781981
211,0.06517646065902377
212,0.06487371807719262
213,0.06457134905644699
214,0.06427367001667508
215,0.06397718595400062
216,0.06368055386304936
217,0.06338397262253175
218,0.06309670926192801
219,0.06280698915076806
220,0.06252674157481901
221,0.062248572767194574
222,0.06196467322166208
223,0.06168848281687154
224,0.06140768581057364
225,0.06113513448858228
226,0.06085729872135408
227,0.060588643606157996
228,0.06031869560873927
229,0.060052726371596477
230,0.05978627512246374
231,0.05951530448741119
232,0.05924459443025455
233,0.058987076340137334
234,0.058726844287824695
235,0.05847515036836977
236,0.05821687034749805
237,0.05795827317676879
238,0.05770300750698618
239,0.05745336016450203
240,0.057206518260028004
241,0.056958178681832214
242,0.056717114169166125
243,0.0564604449438821
244,0.056222086142861984
245,0.055977571072429885
246,0.05574646419319731
