,gradient_norm_on_full_trainset
0,0.3283547040975662
1,0.3239921456862806
2,0.31963280956461276
3,0.3152559878814967
4,0.31119713163877977
5,0.3072504855278825
6,0.30344970216019324
7,0.29948430223286604
8,0.29588969146557553
9,0.2923031201776698
10,0.2887271062861112
11,0.28515678424573876
12,0.28153721883983496
13,0.2781026215113161
14,0.27454226314470787
15,0.27130846926574886
16,0.2678877875487723
17,0.2648487291210761
18,0.2615911327647046
19,0.258376828060636
20,0.25520985333748986
21,0.2522947961006944
22,0.24937608174909778
23,0.2465284633179796
24,0.24388761896789526
25,0.24105608912920098
26,0.23833594352304435
27,0.23567211797487655
28,0.23300027205122217
29,0.23032660950226388
30,0.2277597299689296
31,0.2251924393094292
32,0.22267522902562137
33,0.22026212951013735
34,0.21783710254099473
35,0.21547045956025618
36,0.21315577796169408
37,0.21066501212766445
38,0.20831047005404962
39,0.2058987203253009
40,0.20379346777887783
41,0.2016419003369471
42,0.19959569196957885
43,0.19738840817441625
44,0.19542965428228545
45,0.1933802207822322
46,0.1914927357007869
47,0.1895990725630482
48,0.1875942546193147
49,0.1858993834536224
50,0.18409244813317424
51,0.18219304745686768
52,0.18046084585973077
53,0.17861592046120703
54,0.17679604469287835
55,0.17496736462214307
56,0.1732838162587447
57,0.17161254583667365
58,0.16991549419533516
59,0.16833054445992338
60,0.16678982108184975
61,0.1652649954580393
62,0.1638089212177425
63,0.16226464474064245
64,0.16086378074328958
65,0.15935205383182527
66,0.15792587986828494
67,0.15648064818180063
68,0.15511027622827203
69,0.1538701045101544
70,0.15248143399027128
71,0.15119905516088156
72,0.14995431720145067
73,0.14859348641137454
74,0.1473021593197049
75,0.14605655114736704
76,0.14486702345457697
77,0.1436098951354648
78,0.14238711180200941
79,0.14121311164281877
80,0.14009844165433077
81,0.13894711513429547
82,0.13786022380707755
83,0.13670480942950675
84,0.1357230079490712
85,0.13470568969411653
86,0.1337126084100006
87,0.13268102115288466
88,0.13159700617824652
89,0.13061594572804133
90,0.1296447932013453
91,0.12866091685557512
92,0.12762075932656483
93,0.1265543331462744
94,0.12556874843728008
95,0.12465271975067575
96,0.12367164489294453
97,0.12277216797384133
98,0.12184100267935499
99,0.12098620772427629
100,0.1200921522737957
101,0.11924441403431095
102,0.11838350877012352
103,0.11757954800535488
104,0.11675343046130694
105,0.11595498290062353
106,0.11514373505871993
107,0.11435685260894408
108,0.11354067511672694
109,0.11270204578630423
110,0.11186103326985883
111,0.11107901853534319
112,0.11029278677440689
113,0.10958526688132106
114,0.10880519635502742
115,0.10805444105636043
116,0.10724130618221563
117,0.10652208299479266
118,0.10580515412007442
119,0.10512855731358196
120,0.10449064934827515
121,0.10379628435038502
122,0.10304726697577281
123,0.1023890115362664
124,0.10168626723664696
125,0.10102025134940956
126,0.10030093868141624
127,0.09966753674466415
128,0.09901698113070516
129,0.09841604196182796
130,0.09773983553337046
131,0.09711802589740579
132,0.09646369718108795
133,0.09588760180613504
134,0.09533600023567239
135,0.09468806419118421
136,0.09409261504479483
137,0.09347004877814165
138,0.09291700182246125
139,0.09237018682697681
140,0.09180882675399143
141,0.09128503055229951
142,0.09071892627656021
143,0.09014413900442197
144,0.08962340959628531
145,0.08911531568362004
146,0.08866129815037521
147,0.08807730529352494
148,0.08755838693925234
149,0.08699625885221474
150,0.08650399742470648
151,0.08597929867455627
152,0.08551208349659721
153,0.08496917061503412
154,0.084470736479455
155,0.08395076750101607
156,0.08350040876512498
157,0.08304465542734277
158,0.08253776530838532
159,0.08210200348286716
160,0.08164337002042009
161,0.0812106889846826
162,0.08080223524845462
163,0.08030609797488404
164,0.07990390696751444
165,0.07942814564129819
166,0.07899746844594803
167,0.07854688112642425
168,0.07813884306454724
169,0.07771293957032863
170,0.07732941596018779
171,0.07689208879268863
172,0.07650486969503355
173,0.07601490200667695
174,0.07560545108642155
175,0.07518820151241104
176,0.07474573622959477
177,0.07436108597245529
178,0.07397679123605269
179,0.07354632274120712
180,0.07319358406768879
181,0.07282161482881844
182,0.07246604240320782
183,0.07212192809669568
184,0.07169884392368028
185,0.07134916375179563
186,0.0709804701043758
187,0.0705979302663262
188,0.07017075131688442
189,0.06978898033310002
190,0.06942606914155218
191,0.06910598263448957
192,0.0687386808305157
193,0.06836841727604148
194,0.06799450949239645
195,0.06765789125194854
196,0.06731095063220266
197,0.06698726357597291
198,0.06663856597453896
199,0.06632020499409268
200,0.06591530354987521
201,0.065602038095148
202,0.06528251331147794
203,0.06497969411477714
204,0.06465031040874565
205,0.06434535448041372
206,0.06406918212569525
207,0.06375998211042219
208,0.06344625673880165
209,0.06309897309892155
210,0.0627937304719428
211,0.06250978220532835
212,0.062218572841770424
213,0.06197491305153258
214,0.06164004602428783
215,0.06133546425194214
216,0.061025627547805675
217,0.06075970108851231
218,0.06049928292920805
219,0.060213970914787855
220,0.05995129241442902
221,0.0596843948584303
222,0.059421754861337356
223,0.059142227531636865
224,0.05885467844123761
225,0.058662875900434994
226,0.05839107047639724
227,0.058161157610983644
228,0.05786609851379244
229,0.05760622195781438
230,0.057342593566696645
231,0.05706938856133288
232,0.056832011617938355
233,0.05659166550987243
234,0.056336193331067846
235,0.056059719673550924
236,0.05582358014235355
237,0.05554041864900718
238,0.055330192365222464
239,0.05513929004602029
240,0.0549409342320428
241,0.054674729920205625
242,0.05442319157413497
243,0.05419581768233999
244,0.053938587172590695
245,0.053717563278841855
246,0.05349613779219484
247,0.05327931218289048
248,0.053032520866882794
249,0.05281265519456461
250,0.05261637574000663
251,0.0523837525931972
252,0.05217811810401654
253,0.051928978649006155
254,0.051660486584880344
255,0.0514546602746699
256,0.05125725374084569
257,0.05103055988538408
258,0.05085229130236932
259,0.05064266434247738
260,0.05043368453263556
261,0.05022459751310318
262,0.050022759685710676
263,0.049808846264820045
264,0.04957347785752476
265,0.049353817505987704
