epoch,train_loss(total),test_loss(average),test_accuracy(average),grad_norm_per_epoch
124,1.019822593392997,2.280647850036621,0.3987,0.0002174183464376256
125,1.0197475331610646,2.280468876361847,0.4001,0.00020636482804547995
126,1.0196449597334039,2.280288531780243,0.4007,0.00021584030764643103
127,1.0195001666915828,2.280108165740967,0.4012,0.00021216247114352882
128,1.0193368227317416,2.279926929473877,0.4021,0.00019991581211797893
129,1.0192574488705601,2.27974645614624,0.4026,0.00020887143909931183
130,1.0191541175390113,2.279564678668976,0.4032,0.00021899100102018565
131,1.0191135992263924,2.2793842363357544,0.4036,0.00021612625278066844
132,1.019077846202357,2.2792030000686645,0.4043,0.00020414963364601135
133,1.0189339117757206,2.2790204954147337,0.4053,0.0002197225549025461
134,1.0187611004401897,2.2788381600379943,0.4057,0.00021585976355709136
135,1.0188879992427498,2.278656859397888,0.4062,0.00020251766545698047
136,1.0186548947260297,2.2784738874435426,0.4062,0.00021983758779242635
137,1.0185432197718784,2.278292107582092,0.4066,0.000219673354877159
138,1.018506844495905,2.2781093382835387,0.4071,0.00020762914209626615
139,1.0183692250786156,2.277926330566406,0.4078,0.00020662254246417433
140,1.018361043313454,2.277742073535919,0.4083,0.00020781038620043546
141,1.0182012802567975,2.277558386325836,0.4094,0.00021278648637235165
142,1.0181272404974904,2.2773738646507264,0.4098,0.00021213822765275836
143,1.0180136813171978,2.2771890425682066,0.4103,0.00020916007633786649
144,1.0178568933544487,2.2770040249824524,0.4113,0.00021203813957981765
145,1.0178119360372937,2.276818380355835,0.4113,0.00021212072169873863
146,1.017741880026357,2.2766329050064087,0.4118,0.0002045348664978519
147,1.0176059398157844,2.2764470601081848,0.4123,0.0002140453434549272
148,1.0174141731755486,2.2762608623504637,0.4128,0.00021626050875056535
149,1.0172299614240383,2.2760737347602844,0.413,0.00021286339324433357
150,1.0172220309232842,2.275886290073395,0.413,0.00022387334320228547
151,1.0172733746725937,2.275699119567871,0.4137,0.0002110301866196096
152,1.0171055207992423,2.2755117869377135,0.4143,0.00021885994647163898
153,1.0170039102948945,2.2753243613243104,0.4151,0.00021788961021229625
154,1.0168928195690285,2.275136613845825,0.4157,0.00021732973982580006
155,1.0168348401784897,2.274947338104248,0.4158,0.00022005854407325387
156,1.0167305490066265,2.274757707118988,0.4162,0.0002120079443557188
157,1.0165929501426632,2.2745685505867006,0.4163,0.00021341881074476987
158,1.0163967444978912,2.2743791937828064,0.4167,0.00021544726041611284
159,1.0164889071522087,2.2741893100738526,0.4171,0.00021816996741108596
160,1.0163642943933093,2.2739991474151613,0.4174,0.00021675488096661866
161,1.0161039824115818,2.2738086557388306,0.4176,0.00021372857736423612
162,1.0160248202496562,2.2736166810989378,0.4177,0.00021334007033146918
163,1.0160440535380924,2.2734253859519957,0.4181,0.00021122022008057684
164,1.016060553748032,2.2732342958450316,0.4183,0.00021800260583404452
165,1.0158468608198494,2.2730429911613466,0.4187,0.00021852334612049162
166,1.0158470750882709,2.27285151720047,0.4197,0.0002151479566236958
167,1.015715679218029,2.2726595330238344,0.4199,0.00021725843544118106
168,1.015373966303365,2.272465286254883,0.4199,0.00022281165001913905
169,1.015502097791639,2.2722718119621277,0.4204,0.00022060702031012625
170,1.0153041327821797,2.27207857131958,0.4209,0.00021760827803518623
171,1.0152597288633216,2.271883878707886,0.4212,0.00021735117479693145
172,1.0150578838997875,2.2716894912719727,0.4212,0.0002102865546476096
173,1.0150773304289784,2.271495110988617,0.4217,0.00021599052706733346
174,1.0150451454622993,2.2713008403778074,0.4218,0.000215648440644145
175,1.0148475447605396,2.2711049580574034,0.4216,0.00022068231191951782
176,1.014642045415681,2.2709088635444643,0.4216,0.00021255799219943583
177,1.014485090970993,2.2707123279571535,0.4218,0.00020931375911459327
178,1.0146849304437637,2.270515513420105,0.4219,0.00021028002083767205
179,1.0144291422490417,2.270319106578827,0.4221,0.0002280539774801582
180,1.0142193786029159,2.27012326002121,0.4221,0.00022330699721351266
181,1.0140772431061185,2.269924325942993,0.4223,0.00021740084048360586
182,1.0141339574394554,2.269725668430328,0.4223,0.0002207507932325825
183,1.0140139902460164,2.2695266795158386,0.4224,0.00022314197849482298
184,1.013889320965471,2.2693279337882997,0.4229,0.0002282610657857731
185,1.0138499454177659,2.269127895832062,0.4228,0.00022671713668387383
186,1.0136808300840443,2.2689277648925783,0.4232,0.00023233822139445692
187,1.0136152428799663,2.268728270530701,0.4233,0.00023361804778687656
188,1.0134466269920612,2.2685278391838075,0.4237,0.00022652887855656445
189,1.0133277902315403,2.2683268189430237,0.4239,0.00022028019884601235
190,1.0133515673464741,2.2681235170364378,0.4243,0.00021338883379939944
191,1.0131782272766376,2.26792227268219,0.4245,0.00022264040308073163
192,1.0127919835263286,2.2677199459075927,0.4246,0.00022806001652497798
193,1.0128028737059955,2.2675157618522643,0.4246,0.00022791164519730955
194,1.0128822105711903,2.2673123860359192,0.4249,0.0002243276103399694
195,1.0128469292459816,2.267109363079071,0.4253,0.00022803549654781818
196,1.012394123550119,2.266904339790344,0.4253,0.00022394603001885116
197,1.0125423166258583,2.266697919368744,0.4256,0.000224292220082134
198,1.0124089424980098,2.2664926195144655,0.4261,0.00022116048785392195
199,1.0122529453244702,2.2662873387336733,0.4262,0.00023072611656971276
200,1.0121587083257477,2.266081018447876,0.4264,0.00022404902847483754
201,1.0119146165148964,2.265875005722046,0.4266,0.00022627053840551525
202,1.0119293270439937,2.2656670594215393,0.4265,0.00022782878659199923
203,1.0119941640516807,2.2654602313041687,0.4265,0.0002188662183471024
204,1.0116355958683738,2.26525306224823,0.4268,0.00022996982443146408
205,1.0116031241827999,2.265044596195221,0.4271,0.00023154832888394594
206,1.0114481983513668,2.2648366332054137,0.4271,0.0002263402275275439
207,1.0115415299760884,2.264628777503967,0.4274,0.00023218939895741642
208,1.011381649765475,2.2644192290306093,0.4272,0.00021693803137168288
209,1.0112537885534352,2.2642090702056885,0.4277,0.00022995227482169867
210,1.0110939622953021,2.2639979267120363,0.4278,0.00022426752548199147
211,1.0111031054422772,2.263786392211914,0.4281,0.00022642791736871004
212,1.0111034897894695,2.2635756087303163,0.428,0.00023036122729536146
213,1.0107387977427449,2.2633627390861513,0.4284,0.00022459366300608963
214,1.0105398759759705,2.263149859905243,0.4282,0.0002324500383110717
215,1.0104330002233899,2.262935662269592,0.4282,0.00022607325809076428
216,1.0101522109631835,2.262719886302948,0.4286,0.00023131871421355754
217,1.0103205344800292,2.262505793571472,0.429,0.0002229661331512034
218,1.0102768437615757,2.2622918820381166,0.4292,0.0002343094238312915
219,1.0100780268167626,2.2620771765708922,0.4294,0.00023650698130950332
220,1.0100986166247006,2.2618613481521606,0.4296,0.0002332182921236381
221,1.0098472139958679,2.2616439604759218,0.4296,0.0002333794836886227
222,1.0096672280081387,2.2614273381233216,0.43,0.00023824253003112972
223,1.0097168026299312,2.2612117314338684,0.4304,0.00023460433294530958
224,1.0097417641302635,2.2609955048561097,0.4306,0.00022779965365771204
225,1.0094609758977233,2.2607779908180237,0.4309,0.000227079595788382
226,1.0094158089366452,2.260558342933655,0.4308,0.00023365073138847947
227,1.0092750320146824,2.2603385066986084,0.4311,0.00023283809423446655
228,1.0093054504230106,2.260118899345398,0.4314,0.00022462218475993723
229,1.009002788313504,2.2598990488052366,0.4319,0.00022759281273465604
230,1.008881283217463,2.259678592681885,0.4322,0.00022520536731462926
231,1.008813099614505,2.25945716381073,0.4325,0.00023654685355722904
232,1.0085633890382175,2.259235544204712,0.4327,0.0002333271550014615
233,1.008532891499585,2.2590123510360716,0.4325,0.00023498767404817045
234,1.008646242063621,2.2587902474403383,0.4328,0.00022937629546504468
235,1.0083834379911423,2.258566291332245,0.4331,0.00022666275617666543
236,1.0081204381482354,2.2583428812026978,0.433,0.00024174062127713114
237,1.0082075097437562,2.2581175446510313,0.4331,0.0002329679118702188
238,1.0081542678948106,2.257894604206085,0.4332,0.00022259182878769934
239,1.0077227323219693,2.2576686787605285,0.4334,0.00024469135678373277
240,1.0077084205273925,2.2574425029754637,0.4335,0.0002445535792503506
241,1.0078111481049965,2.257216408252716,0.4335,0.00024087355996016413
242,1.0075479427288319,2.2569902515411377,0.4341,0.00023971991322468966
243,1.007301745229754,2.2567615008354185,0.4343,0.0002313391159987077
244,1.0072241122352665,2.256532311439514,0.4346,0.00023442386009264737
245,1.0071752914066971,2.2563042640686035,0.4345,0.000233833838137798
246,1.0071105093791568,2.2560749578475954,0.4347,0.00023048357979860157
247,1.0068294118190635,2.2558437848091124,0.4352,0.00024945809855125844
248,1.006920934751116,2.2556132102012634,0.4352,0.00023933137708809227
249,1.0066467554404819,2.255381956100464,0.4352,0.00024072398082353175
250,1.0065316300967644,2.255149121284485,0.4352,0.0002504297299310565
251,1.0065582795389767,2.2549166321754455,0.435,0.00023002961825113744
252,1.0061758843989208,2.254683392047882,0.4351,0.00024254564777947962
253,1.0061234384775162,2.254448606967926,0.4353,0.00024354241031687707
254,1.0061010266172474,2.2542144203186036,0.4355,0.0002509646292310208
255,1.0061069567655694,2.2539799332618715,0.4358,0.00024334632325917482
256,1.0055930254788235,2.2537432980537413,0.4359,0.0002380943624302745
257,1.0056612799907554,2.253504514694214,0.4359,0.00023836467880755663
258,1.0057071873853947,2.253265850543976,0.4361,0.00024209724506363273
259,1.005347657306441,2.253028292655945,0.436,0.0002399374352535233
260,1.005326079397366,2.2527904605865476,0.4363,0.000245008704951033
261,1.0051720841177578,2.252550940513611,0.4364,0.0002328753616893664
262,1.0049886533926273,2.2523102974891662,0.4365,0.00023970266920514405
263,1.004890806716064,2.252069044113159,0.4367,0.0002405147097306326
264,1.0047401220634067,2.2518279123306275,0.4368,0.0002469819155521691
265,1.0044633797530471,2.2515852665901184,0.4369,0.00024596633738838136
266,1.004530220709998,2.251342766284943,0.437,0.00023887681891210377
267,1.0045670394239754,2.251099262237549,0.4369,0.00023481585958506912
268,1.0040782849336494,2.2508547830581667,0.437,0.00024910125648602843
269,1.0044113068745053,2.250610761642456,0.4371,0.0002380065416218713
270,1.004016595153973,2.2503669810295106,0.4375,0.0002427436993457377
271,1.0041354647998153,2.2501206254959105,0.4377,0.00024174145073629916
272,1.0040256319374874,2.249876408576965,0.4379,0.00023696776770520955
273,1.003458641726395,2.24962788105011,0.438,0.0002446465950924903
274,1.0034726210709275,2.2493799829483034,0.4381,0.0002447493898216635
275,1.0033020490202411,2.249129948616028,0.4383,0.0002443104749545455
276,1.0032578100418221,2.248879942893982,0.4384,0.00024197626044042408
277,1.0032101751401508,2.248630449771881,0.4382,0.00024421181296929717
278,1.0030524627915745,2.248379807472229,0.4382,0.00025090662529692054
279,1.0030995545716122,2.248127021789551,0.4381,0.0002537705295253545
280,1.0028240279904728,2.2478752446174624,0.4382,0.00025489262770861387
281,1.0027093974680736,2.2476242780685425,0.4382,0.0002500812988728285
282,1.0025292624687325,2.247370808124542,0.4382,0.00024581910111010075
283,1.0023449859742461,2.2471166253089905,0.4382,0.0002487915044184774
284,1.0021884636632328,2.2468616437911986,0.4381,0.0002593758690636605
285,1.0021461279227817,2.246606228351593,0.438,0.00025759678101167083
286,1.0017955940345238,2.246349506378174,0.4381,0.00024748986470513046
287,1.0016522993301522,2.246090888977051,0.4383,0.00025803118478506804
288,1.0015111771123162,2.245832781791687,0.4384,0.00024299418146256357
289,1.001663035873709,2.2455747747421264,0.4387,0.000257859006524086
290,1.0016795956882938,2.2453160095214844,0.4388,0.0002587519702501595
291,1.001388718341959,2.2450575184822084,0.4387,0.00025592680322006345
292,1.0011730620573307,2.2447969818115237,0.4386,0.0002514190855436027
293,1.001056254423898,2.244536340236664,0.4388,0.0002480282564647496
294,1.0008157090894108,2.244273166656494,0.4388,0.00025923075736500323
295,1.000811595855088,2.244010021686554,0.4387,0.0002577975392341614
296,1.0008251836587643,2.243746874332428,0.439,0.0002520430716685951
297,1.0008995075678002,2.2434824562072753,0.4389,0.0002536172396503389
298,1.0005123522774926,2.243219156265259,0.4391,0.00025239528622478247
299,1.000202448717479,2.242954034805298,0.4392,0.00025070857373066247
300,1.000000656678759,2.2426867699623108,0.4396,0.00025530767743475735
301,1.0001932593255207,2.24241895198822,0.4396,0.0002527020697016269
302,0.9998054355382919,2.242151234149933,0.4396,0.00026218077982775867
303,0.9998758615090929,2.241883249282837,0.4394,0.00026302848709747195
304,0.9995939166381441,2.241616680622101,0.4396,0.00025137464399449527
305,0.9992841076234291,2.2413443303108216,0.4396,0.000258035259321332
306,0.99918935319473,2.2410733246803285,0.4396,0.00025783272576518357
307,0.9991700253609953,2.240800108909607,0.4398,0.0002610517549328506
308,0.9991671093578997,2.240527238845825,0.44,0.00025288318283855915
309,0.9988953419800463,2.2402544164657594,0.4401,0.0002593586395960301
310,0.9990394696079451,2.2399807834625243,0.4401,0.000252419471507892
311,0.9985308878380676,2.2397050762176516,0.44,0.0002649293455760926
312,0.9985652612201099,2.239428198337555,0.4401,0.0002607746864669025
313,0.9986195929091553,2.239151575565338,0.4401,0.00024959014263004065
314,0.9981600477777678,2.238874404430389,0.44,0.0002558108826633543
315,0.9983587187939676,2.238595447540283,0.4401,0.00025509492843411863
316,0.9978081871723307,2.238317005634308,0.4401,0.0002624887856654823
317,0.9975358951708366,2.2380343103408813,0.4398,0.0002573605452198535
318,0.9977513967916883,2.237753572463989,0.4401,0.00025197461945936084
319,0.997453948033267,2.2374712872505187,0.4402,0.0002634672273416072
320,0.9972931311048311,2.2371895909309387,0.4402,0.00025130913127213717
321,0.9974242145645207,2.236905474662781,0.4401,0.0002623192558530718
322,0.9971665426574904,2.2366215872764585,0.4401,0.0002633046533446759
323,0.9969471405292379,2.2363362312316895,0.4401,0.00026952155167236924
324,0.9966697369156212,2.236048865318298,0.4402,0.00025124885723926127
325,0.9962581098079681,2.235759184360504,0.44,0.00026881563826464117
326,0.9963287598100202,2.2354719710350035,0.4402,0.00026116982917301357
327,0.9964113697923463,2.235183284282684,0.4401,0.00026782258646562696
328,0.9961325022681006,2.2348929595947267,0.4402,0.0002655067073646933
329,0.9960271618489561,2.234601609706879,0.4402,0.00025719558470882475
330,0.9957480882776195,2.23430882692337,0.4403,0.00026184352464042604
331,0.9957270473241806,2.2340152215957643,0.4404,0.0002717991010285914
332,0.9956079762557457,2.233722131252289,0.4403,0.00026821819483302534
333,0.9955935139080574,2.233428592681885,0.4404,0.00026453559985384345
334,0.9954414773603966,2.233133511543274,0.4403,0.0002760609786491841
335,0.9953191583526546,2.232837495803833,0.4404,0.00026155795785598457
336,0.9949174471970262,2.232540283203125,0.4402,0.0002658014418557286
337,0.9948525593198579,2.2322427678108214,0.4402,0.0002763081865850836
338,0.9946046276339169,2.2319424653053286,0.4401,0.000269728887360543
339,0.9945421902270153,2.231642644405365,0.4402,0.00026131546474061906
340,0.9942967830033138,2.2313412976264955,0.4402,0.00026787471142597497
341,0.9941841250863569,2.2310400891304014,0.4401,0.0002650066453497857
342,0.9941054613425814,2.230737257003784,0.4403,0.00026659463765099645
343,0.9939308490218788,2.2304331421852113,0.4403,0.0002703804348129779
344,0.9938700533118742,2.230128040313721,0.4403,0.00026519226958043873
345,0.993618500643763,2.229824373722076,0.4402,0.00027174316346645355
346,0.9934514596544463,2.229517111778259,0.4404,0.00026857893681153655
347,0.9935109856827505,2.2292087745666502,0.4404,0.00027224532095715404
348,0.9932348841223223,2.228900487422943,0.4405,0.0002827498537953943
349,0.9928066273187769,2.228588573932648,0.4405,0.0002727028913795948
350,0.9924895249564072,2.228275406360626,0.4403,0.00027739821234717965
351,0.9928051187046643,2.2279640007019044,0.4403,0.00028172871679998934
352,0.9924690743972515,2.227649965286255,0.4405,0.000273896410362795
353,0.9924651543641912,2.2273370242118835,0.4405,0.00026805148809216917
354,0.9922682360328478,2.2270227599143984,0.4406,0.00027421792037785053
355,0.9921792545195284,2.22670645236969,0.4406,0.000278311810689047
356,0.9921370189765404,2.22639119386673,0.4406,0.00027357094222679734
357,0.9914724754876104,2.2260712957382203,0.4405,0.00027431632042862475
358,0.9913208273978069,2.2257512378692628,0.4406,0.0002686288207769394
359,0.9913846783596894,2.2254313111305235,0.4406,0.00028385056066326797
360,0.9911352663204588,2.2251092171669007,0.4406,0.0002714830043260008
361,0.9907630142466776,2.2247861313819883,0.4405,0.00028023793129250407
362,0.9912102561572502,2.224464237689972,0.4404,0.0002765345270745456
363,0.9906750629688131,2.224140934944153,0.4404,0.0002740851487033069
364,0.9910049351124928,2.223816678524017,0.4405,0.000272406789008528
365,0.9907774447367109,2.2234921288490295,0.4407,0.00028356420807540417
366,0.989860535181802,2.223163924217224,0.4408,0.00027188309468328953
367,0.9901813356013134,2.2228352284431456,0.4407,0.00027460380806587636
368,0.9900145181294145,2.2225071477890013,0.4407,0.0002863246772903949
369,0.9897473958031885,2.2221766233444216,0.4407,0.0002854796766769141
370,0.9895604838585031,2.221844184398651,0.4407,0.00028405236662365496
371,0.989187432774182,2.221509647369385,0.4405,0.00029495981289073825
372,0.9891124953483713,2.2211752367019653,0.4405,0.00030340085504576564
373,0.988986575911785,2.2208396220207214,0.4404,0.0002850762684829533
374,0.988566606723029,2.2204998469352724,0.4402,0.00027677189791575074
375,0.9887116428079277,2.220161991119385,0.4403,0.0002865019778255373
376,0.9881825960915664,2.219821949005127,0.44,0.00028270878829061985
377,0.9883871592324356,2.219481840133667,0.4401,0.00028587982524186373
378,0.9880374068843907,2.2191389560699464,0.4401,0.00028243500855751336
379,0.9881116516631225,2.2187978267669677,0.4401,0.00029150533373467624
380,0.9878872437723751,2.2184556889533997,0.4402,0.00028733149520121515
381,0.9877473660584154,2.2181112289428713,0.4404,0.0002867760485969484
382,0.9876570198042639,2.2177657747268675,0.4405,0.00029645717586390674
383,0.9873643270854292,2.2174210929870606,0.4405,0.0002812652091961354
384,0.9868510905010947,2.217071526050568,0.4405,0.00028861279133707285
385,0.9869794943209352,2.216723155975342,0.4406,0.00028383248718455434
386,0.9870225345266277,2.216375696659088,0.4406,0.00028348664636723697
387,0.9864934251226228,2.2160219812393187,0.4405,0.0002873868215829134
388,0.9863917519306314,2.2156694602966307,0.4405,0.000283220928395167
389,0.986916780985635,2.2153181838989258,0.4406,0.00029050835291855037
390,0.9859144230341089,2.2149602293968202,0.4407,0.00029485320555977523
391,0.9860938438053789,2.214606966972351,0.4407,0.0002891143085435033
392,0.9857297411252712,2.214248921871185,0.4407,0.0002922890707850456
393,0.985752711008335,2.2138887643814087,0.4407,0.0002858333464246243
394,0.9851074552741544,2.2135286831855776,0.4406,0.00029859316418878734
395,0.9853314140747333,2.2131685781478883,0.4406,0.0002891692565754056
396,0.9851999529476824,2.2128056478500366,0.4406,0.00029435925534926355
397,0.9846480149647285,2.212441267967224,0.4405,0.00029467756394296885
398,0.9843630004545738,2.2120770835876464,0.4406,0.0003003633173648268
399,0.984671953937103,2.2117130637168883,0.4405,0.0002953967486973852
400,0.984318356575637,2.211345663070679,0.4403,0.0002983237791340798
401,0.9842628636236849,2.210978238582611,0.4403,0.00030270108254626393
402,0.984242110416807,2.210608625411987,0.4402,0.0002885058056563139
403,0.9837608106177429,2.2102383255958555,0.4403,0.00028968427795916796
404,0.9836061679083725,2.209866647720337,0.4406,0.0003024019533768296
405,0.9832901882714239,2.209491558074951,0.4406,0.0003023063763976097
406,0.9830249419500088,2.209116561412811,0.4407,0.0002939784317277372
