epoch,train_loss(total)
1,2.205053437948227
2,1.9763968208432197
3,1.86290850430727
4,1.7717518684267999
5,1.656951362490654
6,1.6032182323932647
7,1.4796959868073463
8,1.3883713060617446
9,1.253005080074072
10,1.1784495550394058
11,1.094030193388462
12,1.0084179918468
13,0.9335592979192734
14,0.8666093926131725
15,0.8251351799070835
16,0.7760672038793563
17,0.7446001146733761
18,0.7110947944223881
19,0.6949537264555693
20,0.6565380863100291
21,0.6330506633222103
22,0.6125275276601314
23,0.5839361538738013
24,0.5744100858271122
25,0.552678195387125
26,0.5349816286563873
27,0.5200908524543046
28,0.5048708387464285
29,0.49412591226398944
30,0.4788592963665724
31,0.46834729693830013
32,0.4518934350088239
33,0.45059006940573454
34,0.42468773435801266
35,0.4265035023167729
36,0.4078741739317775
37,0.40461163874715567
38,0.38547598756849766
39,0.39068458385765553
40,0.37619157899171113
41,0.36376698210835456
42,0.3709288252145052
43,0.3429150441661477
44,0.346094376295805
45,0.3322797304019332
46,0.32571479748934506
47,0.3344020796380937
48,0.31047297447919847
49,0.3092498046532273
50,0.31654822919517756
51,0.30022427171468735
52,0.3026518339663744
53,0.28930622301995756
54,0.2829659837856889
55,0.2843997973948717
56,0.2723199394904077
57,0.25882552219554783
58,0.25839050913229583
59,0.26163119984790684
60,0.26005473650991917
61,0.24196957694366575
62,0.2441440792195499
63,0.24370735028758644
64,0.23053765892982483
65,0.22986302528530358
66,0.2197610711120069
67,0.2231574284285307
68,0.21670433504506945
69,0.2271476585790515
70,0.22329763302579522
71,0.20343797279521822
72,0.2046729915495962
73,0.19990203963592648
74,0.20106178579851985
75,0.19053490428254008
76,0.19324929922819137
77,0.18866237118840218
78,0.18640255130827427
79,0.18600116357207297
80,0.1829814274609089
81,0.17473953377455473
82,0.17300344973802567
83,0.16859616020694376
84,0.1696967801824212
85,0.1687264003790915
86,0.15865128374658524
87,0.16534179788082837
88,0.1534836984053254
89,0.16069927401375025
90,0.15175058977678418
91,0.14570380391553045
92,0.14607370543293655
93,0.14984848335385323
94,0.1504717503208667
95,0.15036205782555043
96,0.13544071708340197
97,0.138540433421731
98,0.13904236638918518
99,0.13047231401316822
100,0.13000225614756344
