epoch,train_loss(total)
1,2.2481318897008897
2,1.9908027970790863
3,1.8734033957123757
4,1.7656401631236076
5,1.6891719180345535
6,1.602743330001831
7,1.4914700490236283
8,1.3963747483491897
9,1.2941142082214356
10,1.1998087912797928
11,1.12010722219944
12,1.056577300131321
13,0.9856366467475891
14,0.9205386221408844
15,0.8680573093891144
16,0.8383766451478004
17,0.7987127847969532
18,0.7674083583056927
19,0.7355508486926555
20,0.7172920770943165
21,0.6906047912687063
22,0.6652019586414099
23,0.6530434700101614
24,0.6296225462853908
25,0.613731065467
26,0.5892762600630522
27,0.5780378229171038
28,0.5649317935854197
29,0.5508587194979191
30,0.5422285401076078
31,0.5206618852168322
32,0.512983366176486
33,0.5047258481383323
34,0.48635250572115185
35,0.48045609291642905
36,0.47323037646710875
37,0.4582376916706562
38,0.4489750037714839
39,0.44338635794818404
40,0.4367463218420744
41,0.4262181296944618
42,0.4201384897902608
43,0.4077586270496249
44,0.40348987489938737
45,0.3906716767325997
46,0.38527168285101654
47,0.3878697241842747
48,0.3768946426734328
49,0.3706284375116229
50,0.37089787151664494
51,0.3569610673189163
52,0.3562964991480112
53,0.3498185652121901
54,0.33540281146764755
55,0.34143295232206583
56,0.3303849411010742
57,0.32300575155764816
58,0.31130142327398064
59,0.3107168709114194
60,0.313817963283509
61,0.30163092870265246
62,0.30161934917792677
63,0.300194694083184
64,0.2893607021681964
65,0.2832796154357493
66,0.2799145962111652
67,0.2765046950057149
68,0.2749865785241127
69,0.2751697955094278
70,0.27533615032210945
71,0.26692850776016713
72,0.2584864157810807
73,0.2543992065265775
74,0.24944245355203748
75,0.2470359332486987
76,0.24673998784273862
77,0.2380037824716419
78,0.23383786987513303
79,0.23407238032668828
80,0.24412380946800114
81,0.23183737387880682
82,0.22346698120236397
83,0.22781092580407858
84,0.22094829643145203
85,0.22051311446353794
86,0.2137691187672317
87,0.21129275544546544
88,0.20674071177840234
89,0.20604017499834298
90,0.2037674435041845
91,0.1986511828750372
92,0.19344816599041223
93,0.19500025296583773
94,0.19999863078817726
95,0.18567181690596044
96,0.18373082166537644
97,0.187952382825315
98,0.18677128517068922
99,0.1805370571371168
100,0.18072920971550047
