epoch,train_loss(total),test_loss(average),test_accuracy(average),communication_count
97,0.7058150752475766,0.5931884637475013,0.7947,4268
98,0.7115688596409979,0.5755150651931763,0.8046,4312
99,0.7148349176001066,0.5869509688019753,0.7996,4356
100,0.6513365145132998,0.5657588535547257,0.8052,4400
101,0.6857022038011841,0.5686539730429649,0.8009,4444
102,0.6708878818334957,0.5650864428281784,0.8056,4488
103,0.6967934718487238,0.5660163968801498,0.8057,4532
104,0.6566111972988254,0.5544433918595314,0.8106,4576
105,0.656874458822939,0.547150936126709,0.8107,4620
106,0.6842664290558207,0.5500979951024055,0.8103,4664
107,0.637636796994643,0.5421611335873604,0.8127,4708
108,0.6432362412563478,0.5368845894932747,0.8146,4752
109,0.6580855372277173,0.5353756272792816,0.8138,4796
110,0.6353534002496738,0.5325128912925721,0.8156,4840
111,0.6199244345829943,0.52827117562294,0.8172,4884
112,0.6518201911539742,0.5291224524378777,0.8183,4928
113,0.6115715965026558,0.5160116145014763,0.8244,4972
114,0.5953224488731587,0.5225090438127518,0.8184,5016
115,0.6132974957275873,0.5136498114466668,0.8218,5060
116,0.6083279932388151,0.5119743791222572,0.8216,5104
117,0.583680121510318,0.5063773202896118,0.8221,5148
118,0.6040914312306076,0.5077409726381302,0.8237,5192
119,0.5919382125891821,0.4978131756186485,0.8283,5236
120,0.569745877174416,0.4954720950126648,0.8278,5280
121,0.5981182194117344,0.5051252773404121,0.8241,5324
122,0.6680322600284005,0.49884001195430755,0.8293,5368
123,0.5607518803591678,0.493852077126503,0.829,5412
124,0.5752695713079335,0.4889844116568565,0.8317,5456
125,0.5930546154126977,0.4943100801110268,0.8305,5500
126,0.5635593262585726,0.4848450508713722,0.8315,5544
127,0.5588681177057401,0.48495390951633455,0.8328,5588
128,0.5547162399749564,0.4772055625915527,0.8368,5632
129,0.5592153830209161,0.4849242210388184,0.833,5676
130,0.56412502393277,0.478494935631752,0.835,5720
131,0.5392021043884636,0.47421428322792053,0.8355,5764
132,0.5224240936263644,0.4683867979049683,0.8406,5808
133,0.5316351635588541,0.4665486970543861,0.8406,5852
134,0.5172293086846671,0.46203202232718465,0.8411,5896
135,0.5464947755740147,0.46723235070705416,0.8393,5940
136,0.5711619039677611,0.4646880003809929,0.8398,5984
137,0.4935704354535449,0.4545633652806282,0.8429,6028
138,0.5332113330562911,0.45566204518079756,0.8441,6072
139,0.5142023911831353,0.45451506078243253,0.8452,6116
140,0.5205894120112814,0.4532555882632732,0.8465,6160
141,0.5429601632434914,0.45681463986635207,0.8445,6204
142,0.5018026743723889,0.44957295402884484,0.845,6248
143,0.5033993125714438,0.44723430037498474,0.8463,6292
144,0.5057677326328824,0.4449338385462761,0.8473,6336
145,0.47852727906270454,0.4427751603722572,0.8503,6380
146,0.48050125748521144,0.4384753778576851,0.8501,6424
147,0.5264697755225982,0.44785295844078066,0.8484,6468
148,1.29427852790163,0.7288063058257103,0.7526,6512
149,1.1455579449733095,0.5656486338376999,0.8124,6556
150,0.6043326385846042,0.4978127872943878,0.832,6600
151,0.5201566377372452,0.47334195286035535,0.8401,6644
152,0.5145578776495625,0.4638397213816643,0.8414,6688
153,0.5060693500469428,0.45577205061912535,0.8453,6732
154,0.4818213438295355,0.4501281118392944,0.8462,6776
155,0.479602381888062,0.4455558100342751,0.8479,6820
156,0.48500436122971347,0.4430560386180878,0.8485,6864
157,0.49175799615455396,0.4365802536904812,0.8509,6908
158,0.4884948439218782,0.43290598288178445,0.8498,6952
159,0.444046147054795,0.4297667351365089,0.851,6996
160,0.48141653888454317,0.43087557643651964,0.8512,7040
161,0.4511253758512361,0.4288547466695309,0.8502,7084
162,0.46534866516036216,0.42640427604317666,0.8533,7128
163,0.4532457859528185,0.4226223412156105,0.8536,7172
164,0.4399483983941152,0.42112600192427635,0.8547,7216
165,0.43525979419549293,0.4132248766720295,0.8556,7260
166,0.4547694497788796,0.41426253989338874,0.8532,7304
167,0.4274756336829277,0.4101043891906738,0.8573,7348
168,0.4411059148760156,0.4160208575427532,0.8565,7392
169,0.4433988451656671,0.4088668489456177,0.8566,7436
170,0.4280096842258267,0.4109133522212505,0.8554,7480
171,0.44067077154312473,0.4053089016675949,0.8583,7524
172,0.43221898429622546,0.4015459086000919,0.8603,7568
173,0.41516216272356554,0.4048987126350403,0.8595,7612
174,0.4130201917329821,0.4020574398338795,0.8618,7656
175,0.472801024940881,0.40914556294679644,0.8578,7700
176,0.47127590177938194,0.3974393893778324,0.8628,7744
177,0.4087446220219135,0.39767015784978865,0.8619,7788
178,0.4650378889131426,0.39691281750798224,0.8618,7832
179,0.39840723999371436,0.393991102874279,0.8624,7876
180,0.4001697359437293,0.39283718794584277,0.8651,7920
181,0.40496534402623313,0.3935308311879635,0.8626,7964
182,0.3960068275531132,0.39075154304504395,0.8641,8008
183,0.3970234605925855,0.3896225017309189,0.8648,8052
184,0.39498286931352183,0.3841075690090656,0.8676,8096
185,0.39313826559468956,0.3857291954755783,0.8675,8140
186,0.41343410264211483,0.3833283334970474,0.8674,8184
187,0.38343175666199786,0.3820535033941269,0.8643,8228
188,0.3726702252722749,0.3835396525263786,0.8672,8272
189,0.37065493420820045,0.3765955239534378,0.8685,8316
190,0.42461042328163834,0.38220866963267325,0.8668,8360
191,0.41905650428750296,0.3850017890334129,0.8667,8404
192,0.3847116839253541,0.3810448417067528,0.867,8448
193,0.37764536209329214,0.37753490075469015,0.8674,8492
194,0.380701167076224,0.38058618202805516,0.8679,8536
195,0.49092449842378366,0.3821596890687943,0.8668,8580
196,0.36177980531044684,0.37154753267765045,0.8705,8624
197,0.3599134859337349,0.37040518909692766,0.8727,8668
198,0.3713297078178988,0.3714842261373997,0.8724,8712
199,0.3691906436826242,0.37456288382411,0.8701,8756
200,0.3694048146482068,0.37353259429335595,0.8703,8800
201,0.3608292291938054,0.36581532284617424,0.8745,8844
202,0.4118906941377757,0.3735592958331108,0.8698,8888
203,0.3550886368059149,0.3639825858175755,0.874,8932
204,0.3516068661754782,0.3674636721611023,0.8728,8976
205,0.3727348691435775,0.36580809339880943,0.8726,9020
206,0.36319887017210317,0.36423470586538315,0.8729,9064
207,0.34696783704890133,0.36445232093334196,0.8732,9108
208,0.3562013447058923,0.36431135088205335,0.8733,9152
209,0.67528098682412,0.3975213325023651,0.8611,9196
210,0.38540586298613827,0.37215793892741206,0.873,9240
211,0.34443878615745394,0.36516183078289033,0.8736,9284
212,0.33282946223261384,0.35884750708937646,0.8753,9328
213,0.34502983616307525,0.35879153326153757,0.8741,9372
214,0.3356019394340539,0.35806596085429193,0.8737,9416
215,0.34070488675074145,0.3549341484904289,0.8756,9460
216,0.358938391311,0.3577120876312256,0.8748,9504
217,0.37803571498153193,0.35586183607578276,0.8756,9548
218,0.3320225568281279,0.3507777723670006,0.8768,9592
219,0.32095305802244123,0.351487253010273,0.8779,9636
220,0.3343929241251463,0.35247327387332916,0.8774,9680
221,0.3315944494397352,0.3519601088762283,0.876,9724
222,0.32122713997207514,0.34900194898247716,0.878,9768
223,0.3148783205660305,0.3461442632973194,0.8796,9812
224,0.32474422063490366,0.3483941122889519,0.8795,9856
225,0.33129713891281026,0.3469835951924324,0.8799,9900
226,0.3396547009246518,0.3454341033101082,0.882,9944
227,0.313845622456736,0.3458870296180248,0.8817,9988
228,0.32300206540961457,0.34675958573818205,0.8799,10032
229,0.298865706556373,0.34179859697818754,0.88,10076
230,0.3023507388666121,0.34231570139527323,0.8822,10120
231,0.3128048577769236,0.34209905490279197,0.8819,10164
232,0.290018734682088,0.34135372787714,0.8812,10208
233,0.3149903382014746,0.3373461851477623,0.8831,10252
234,0.29707725718617445,0.33541608065366746,0.8845,10296
235,0.3319095338534826,0.34044710129499434,0.8818,10340
236,0.3750526620206809,0.34980228677392006,0.8788,10384
237,0.3105261758571923,0.34227040857076646,0.8811,10428
238,0.2919655544965556,0.33674531772732735,0.8823,10472
239,0.2923652817956125,0.3368144689500332,0.8822,10516
240,0.3062236243576714,0.33804795548319816,0.882,10560
241,0.36601244477611594,0.34041841968894004,0.8802,10604
242,0.3428716069896413,0.33499338090419767,0.8843,10648
243,0.2785603730666517,0.33381109207868576,0.8837,10692
244,0.2841717423588941,0.3327770175039768,0.8831,10736
245,0.30278779412008305,0.33194990530610086,0.8849,10780
246,0.2960497284627924,0.33158461794257166,0.8835,10824
247,0.481231243133244,0.36657221376895904,0.8734,10868
248,0.3196483708617061,0.33147290751338004,0.8849,10912
249,0.3026933754897781,0.33624392330646513,0.8819,10956
250,0.2969662624815798,0.3329161630570889,0.8853,11000
251,0.2885336866884521,0.33133592262864114,0.8874,11044
252,0.2866220997665266,0.3288974264264107,0.8877,11088
253,0.28946720846373625,0.3271747350692749,0.8855,11132
254,0.2747544283141391,0.325429684817791,0.8886,11176
255,0.26872158219868486,0.3267693418264389,0.8866,11220
256,0.301630743243026,0.32768654838204386,0.8883,11264
257,0.32040615330892375,0.32967236518859866,0.8872,11308
258,0.2828147064405258,0.32805426642298696,0.8891,11352
259,0.27388430048118945,0.32399647429585454,0.8904,11396
260,0.2613406384156809,0.3254155470430851,0.8898,11440
261,0.28019784338245485,0.3259761293232441,0.8889,11484
262,0.2607589419554882,0.3260675895214081,0.8875,11528
263,0.29312629437055254,0.3274210077524185,0.8855,11572
264,0.2716180119249556,0.3223027190566063,0.8903,11616
265,0.26288960446989296,0.3183493933081627,0.8901,11660
266,0.2697515668667327,0.319858373850584,0.89,11704
267,0.25859188175562653,0.32250277161598206,0.8914,11748
268,0.2660009229574541,0.3233307529985905,0.8895,11792
269,0.25476590148878814,0.3237961567938328,0.8901,11836
270,0.2543615304084138,0.3197325605154038,0.8898,11880
271,0.2553572402232223,0.3256336334347725,0.8881,11924
272,0.2629398408750392,0.31698244422674177,0.8915,11968
273,0.39100622227697657,0.32462685748934744,0.8899,12012
274,0.2650320578479404,0.3170048373937607,0.8919,12056
275,0.2565144915698152,0.31412375062704084,0.891,12100
276,0.24697672809013219,0.31617349877953527,0.8907,12144
277,0.2345080777551188,0.31843091547489166,0.8887,12188
278,0.25128376926060275,0.3210193574428558,0.8914,12232
279,0.2403506726177052,0.31632266074419024,0.8923,12276
280,0.2676667096751808,0.31603697061538694,0.8925,12320
281,0.23803541449961632,0.31085055992007254,0.892,12364
282,0.24444233669400822,0.3164121827483177,0.8901,12408
283,0.24349408115100382,0.31712981060147283,0.8918,12452
284,0.24505809337051226,0.3138114446401596,0.8915,12496
285,0.23977536856751847,0.3137265922874212,0.8907,12540
286,0.23155028140642725,0.3179112280905247,0.8899,12584
287,0.26039380203894896,0.31679268687963485,0.8899,12628
288,0.2819904174392271,0.3194983579218388,0.8927,12672
289,1.072035799687258,0.6574220177531243,0.7811,12716
290,1.6046493461336753,0.5461803176999092,0.8169,12760
291,0.5287009546853073,0.4167069847881794,0.8591,12804
292,0.37364818336385675,0.37622600451111793,0.8737,12848
293,0.32187932178453366,0.35915564119815824,0.8762,12892
294,0.30522222083174816,0.3486589901149273,0.8781,12936
295,0.2853670386277666,0.3394799979031086,0.8842,12980
296,0.2950960342405421,0.33659673944115637,0.8833,13024
297,0.2950592857004717,0.3292267921566963,0.8848,13068
298,0.25671485179301473,0.32732096821069717,0.8881,13112
299,0.24883581261442164,0.3228497672080994,0.8878,13156
300,0.243181048280964,0.3207295064628124,0.891,13200
301,0.23580765667738343,0.3166978812217712,0.8915,13244
302,0.24181717649252735,0.3185531160235405,0.889,13288
303,0.2320979664835966,0.32019066214561465,0.89,13332
304,0.2576475845593395,0.3175679223239422,0.8902,13376
305,0.23632418010571987,0.3155212980508804,0.8918,13420
306,0.22070787051184618,0.31735667943954465,0.892,13464
307,0.22817816201484564,0.31314904168248175,0.8926,13508
308,0.23893977496584853,0.3107440674304962,0.8932,13552
309,0.21200895379062262,0.31159121587872507,0.8919,13596
310,0.21793653402063573,0.31094400137662886,0.8946,13640
311,0.22490134558668642,0.31828805938363075,0.8918,13684
312,0.2323211412312407,0.3147082296013832,0.8935,13728
313,0.22251592418461136,0.313058857023716,0.893,13772
314,0.20946567804750174,0.3077083553373814,0.8965,13816
315,0.24634348557829247,0.3127935963869095,0.8948,13860
316,0.300985226972085,0.315718105584383,0.8932,13904
317,0.2059634717538802,0.30861388087272645,0.8961,13948
318,0.21842179088053684,0.30663937732577323,0.896,13992
319,0.21277273687148338,0.3090123736858368,0.8953,14036
320,0.2152236002224564,0.3106324850022793,0.8936,14080
321,0.21521150200354927,0.30752669990062714,0.895,14124
322,0.19926393673651746,0.31058188155293465,0.8939,14168
323,0.19791777798849527,0.3080217538774013,0.8954,14212
324,0.20690830302133104,0.30975100725889204,0.8958,14256
325,0.18791280176979727,0.3115436141192913,0.8951,14300
326,0.20529110455001237,0.3048464432358742,0.8957,14344
327,0.20433565857585032,0.30695462569594384,0.8949,14388
328,0.2530970991673795,0.30914283633232115,0.8944,14432
329,0.4858658471605693,0.3676638001203537,0.8753,14476
330,1.127628411495625,0.5045815458893776,0.8327,14520
331,0.4293940626461096,0.37397391721606255,0.8762,14564
332,0.29323693963162833,0.33997351080179217,0.8841,14608
333,0.24847778058940106,0.33252627924084666,0.8864,14652
334,0.23250786028802398,0.3243214824795723,0.8905,14696
335,0.2207387274676802,0.32104236468672753,0.89,14740
336,0.2056010391073997,0.31643849462270734,0.8937,14784
337,0.2076110116798769,0.31025738164782524,0.894,14828
338,0.22228051012739394,0.31318108677864076,0.8929,14872
339,0.20783411022840123,0.3132521606981754,0.8942,14916
340,0.1983565618142937,0.3066546157002449,0.8969,14960
341,0.18745608819705065,0.30937286481261256,0.8966,15004
342,0.18787894730992385,0.3082071666419506,0.8951,15048
343,0.1915616162046037,0.30796788930892943,0.8961,15092
344,0.21270031178125529,0.3045220984518528,0.8971,15136
345,0.19892514036084072,0.3029204750806093,0.8984,15180
346,0.17624450300001737,0.30161960929632187,0.8979,15224
347,0.19318586572854202,0.30268399640917776,0.8967,15268
348,0.2015533714056617,0.3039082364737988,0.8973,15312
349,0.1795096164192967,0.30054031044244767,0.8999,15356
350,0.18086514802593168,0.3050174887478352,0.8968,15400
351,0.1851208459096725,0.30174581229686737,0.8988,15444
352,0.1909096356142651,0.3029213032871485,0.8979,15488
353,0.18246199495413082,0.30211171992123126,0.8983,15532
354,0.1777033246865478,0.30533961713314056,0.8993,15576
355,0.1922847626900131,0.3049459443241358,0.8985,15620
356,0.26634880544787104,0.30669286265969276,0.8993,15664
357,0.18133055993515737,0.30130783244967463,0.8984,15708
358,0.17409479820329432,0.30350438550114633,0.8982,15752
359,0.16475834248756827,0.2987557882070541,0.8988,15796
360,0.16289260087892263,0.3011448845267296,0.9001,15840
361,0.15761360926835824,0.299169971421361,0.8989,15884
362,0.16951204896575264,0.3032831086963415,0.8998,15928
363,0.1691042749361709,0.2998755770921707,0.9014,15972
364,0.17200331611916278,0.3015022850781679,0.8999,16016
365,0.16275258891924163,0.2994423812627792,0.8987,16060
366,0.16532955751425088,0.29953629106283186,0.8987,16104
367,0.2997298993245521,0.31551152050495146,0.8952,16148
368,0.22739399518027448,0.2975495656579733,0.8982,16192
369,0.15511951197616078,0.2989521101117134,0.9001,16236
370,0.1581985405599228,0.2969291743636131,0.8993,16280
371,0.1729841770209146,0.30758998066186904,0.8966,16324
372,0.16551131862356808,0.29899277821183207,0.8993,16368
373,0.16579890370632364,0.29914708480238916,0.9,16412
374,0.15416034361855552,0.29936967879533766,0.8977,16456
375,0.1580303934957794,0.3020080351829529,0.8993,16500
376,0.17035893187152615,0.30118092194199564,0.8986,16544
377,0.1541666104599382,0.30317363142967224,0.8991,16588
378,0.14494372012488774,0.2985016574710608,0.9009,16632
379,0.15214459806906455,0.3057273355126381,0.8972,16676
380,0.14969984088281188,0.30386247880756856,0.8986,16720
381,0.22416660742777764,0.3040284785628319,0.8985,16764
382,0.14846351163254842,0.303665636330843,0.8996,16808
383,0.1514010979333008,0.3031823180615902,0.8995,16852
384,0.144613369283351,0.3069781708717346,0.8977,16896
385,0.15043821083287698,0.29925301104784013,0.9011,16940
386,0.15355537708547687,0.3010504898428917,0.8992,16984
387,0.1449737162846658,0.30198919124901297,0.9014,17028
388,0.19017500635424647,0.29750245772302153,0.9015,17072
389,0.3063110502794235,0.3079066052287817,0.8987,17116
390,0.1654644969643818,0.2968303737789392,0.9011,17160
391,0.13840136131403424,0.2968605923652649,0.9033,17204
392,0.14047613456807656,0.2979662887752056,0.9028,17248
393,0.14478298319936397,0.3006424381583929,0.9012,17292
394,0.13418077377395501,0.296688691675663,0.9033,17336
395,0.14405496498438145,0.29869822509586813,0.9024,17380
396,0.1426698812612831,0.30442583598196504,0.9003,17424
397,0.144763046715672,0.3037646634876728,0.8992,17468
398,0.14218011308423797,0.30164135470986364,0.9002,17512
399,0.13959393201565204,0.30203134678304194,0.9017,17556
400,0.1612383853644133,0.3035951693356037,0.9006,17600
401,0.12775978465762097,0.29756023429334166,0.9012,17644
402,0.1559404854314646,0.2967783235013485,0.9021,17688
403,0.2220225800016913,0.3135430146753788,0.8987,17732
404,0.18765116493321132,0.30014606438577174,0.9021,17776
405,0.13068305750876064,0.30273196116089823,0.8996,17820
406,0.1310912930604183,0.3005761286616325,0.9017,17864
407,0.12880507547107306,0.3010145597904921,0.9019,17908
408,0.13262879760992347,0.3049901275336742,0.9,17952
409,0.14075332466098991,0.3062666045129299,0.9,17996
410,0.12744614938650317,0.30240442797541617,0.9014,18040
411,0.1336529042308379,0.2999999925494194,0.9021,18084
412,0.6561709175902335,0.38292218282818796,0.8729,18128
413,0.38134127772516674,0.3227081759274006,0.8932,18172
414,0.16058452847893492,0.309297529309988,0.8976,18216
415,0.15214088787748056,0.3024360905587673,0.9021,18260
416,0.17097189073272126,0.3015640749782324,0.9001,18304
417,0.13319575036828868,0.2999180632084608,0.903,18348
418,0.12058436860226923,0.2984971801191568,0.9015,18392
419,0.12806808784829846,0.29924072220921516,0.9016,18436
420,0.12288633353932944,0.29515759855508805,0.9025,18480
421,0.13609717902021878,0.29923083566129205,0.9013,18524
422,0.13056693068997127,0.29949420638382435,0.9023,18568
423,0.1207378748804331,0.30364790715277196,0.9007,18612
424,0.1357968425792124,0.29959893941879273,0.902,18656
425,0.117444589498895,0.2989168014377356,0.9035,18700
426,0.10738546548956869,0.30020184598863126,0.9043,18744
427,0.12021314848515424,0.3014306463301182,0.9045,18788
428,0.14502347787522307,0.3012404449284077,0.9038,18832
429,0.193781846645053,0.3003956787288189,0.9025,18876
430,0.12339453124488244,0.2970477751642466,0.9042,18920
431,0.12143603439508666,0.2998232853412628,0.9061,18964
432,0.11201140817932104,0.2964272926747799,0.9059,19008
433,0.10740116483654184,0.2959657598286867,0.9064,19052
434,0.13097326737837958,0.2962949673831463,0.9065,19096
435,0.1282457393415348,0.29950614519417285,0.9055,19140
436,0.114669022159745,0.29713668167591095,0.9057,19184
437,0.11155333605152795,0.30137033201754093,0.9066,19228
438,0.10336475094987291,0.3006800652295351,0.9027,19272
439,0.10651176038075874,0.29937821343541143,0.9056,19316
440,0.11627241647378962,0.3023051505535841,0.9044,19360
441,0.1040674092840742,0.30581139840185645,0.9031,19404
442,0.12359695385840502,0.3061043059825897,0.9042,19448
443,0.14388111566729614,0.3035339526832104,0.9019,19492
444,0.10800192465610575,0.3055559892952442,0.903,19536
445,0.10080867248465016,0.30412775799632075,0.9018,19580
446,0.10117646013715803,0.3049995769560337,0.9045,19624
447,0.12598871810813295,0.3047512128949165,0.9038,19668
448,0.14831124288453293,0.3090267562866211,0.9012,19712
449,0.11889918656511739,0.3017298050969839,0.9044,19756
450,0.11031185174266799,0.30096920929849147,0.9051,19800
451,0.10675773658610953,0.3033398778736591,0.9044,19844
452,0.10251101966232361,0.30382252983748914,0.9053,19888
453,0.12262204796489738,0.3101282152533531,0.9022,19932
454,0.5948827067634676,0.41825965255498887,0.8585,19976
455,0.5081472889981182,0.32925724267959594,0.8902,20020
456,0.16051662876035527,0.3130867590010166,0.8956,20064
457,0.13627951801989718,0.3091063450276852,0.899,20108
458,0.12368852317784772,0.308547772616148,0.899,20152
459,0.1260563092249813,0.3062295258045197,0.9004,20196
460,0.11192150627535703,0.3021937148272991,0.9017,20240
461,0.10471018232085337,0.3043288956582546,0.9003,20284
462,0.10558036404351395,0.3039490173757076,0.8995,20328
463,0.1053603101107809,0.30385449782013896,0.9037,20372
464,0.12856671083812612,0.30389957666397094,0.9016,20416
465,0.12108273656963554,0.3006694538891315,0.903,20460
466,0.1050972225887682,0.29879330098629,0.9043,20504
467,0.10263301494220894,0.30383368223905566,0.9017,20548
468,0.09963108467013394,0.2988817676901817,0.9042,20592
469,0.10097595181485469,0.2992020072042942,0.904,20636
470,0.1097179969227073,0.2989103866368532,0.903,20680
471,0.09660277848668172,0.30324815683066847,0.9041,20724
472,0.09069333478074636,0.3022457363456488,0.9025,20768
473,0.09646382706823071,0.30495005965232846,0.9033,20812
474,0.09603917467962914,0.30463248446583746,0.9023,20856
475,0.14919221056907467,0.2997726119309664,0.9057,20900
476,0.1015750319471188,0.3008445933461189,0.9042,20944
477,0.08756792121049434,0.3027451291680336,0.9041,20988
478,0.09392662386814453,0.3073363603651524,0.902,21032
479,0.09140472767423047,0.30578663587570193,0.9042,21076
480,0.10173067854566856,0.30484063118696214,0.9044,21120
481,0.08508173282248803,0.30833007000386714,0.9035,21164
482,0.08563849589119504,0.3060224257409573,0.9032,21208
483,0.08949028710938162,0.3066702014952898,0.9049,21252
484,0.12758100997995245,0.31367300361394884,0.9021,21296
485,0.1144484917802567,0.30790725231170657,0.903,21340
486,0.0832086267805837,0.30892156466841697,0.9021,21384
487,0.09276773115488317,0.307207435965538,0.9027,21428
488,0.10690418267716666,0.30713376969099043,0.905,21472
489,0.09198452573683526,0.30439009353518487,0.9048,21516
490,0.09084634952284772,0.30301485523581506,0.9047,21560
491,0.5521565211391207,0.39441865772008894,0.8683,21604
492,1.234546510784915,0.4265842670202255,0.8567,21648
493,0.3321670309612245,0.3482538928091526,0.8829,21692
494,0.23847738122849751,0.3317830693721771,0.8893,21736
495,0.22628775724407396,0.3189154900610447,0.8945,21780
496,0.16339631931799825,0.3108047966659069,0.8981,21824
497,0.1396117811044208,0.31044405564665795,0.8993,21868
498,0.12883459421984775,0.3070122867822647,0.9009,21912
499,0.1251068571770583,0.3073115895688534,0.9005,21956
500,0.11197959574296922,0.3052866333723068,0.901,22000
