epoch,train_loss(total),test_loss(average),test_accuracy(average),communication_count
0,2.231555840190576,1.949597760438919,0.1,0
1,2.231555840190576,1.949597760438919,0.2925,49
2,2.096171950199166,1.8231811022758484,0.3462,98
3,2.020283960262123,1.7547591090202332,0.3809,147
4,1.9456601021241169,1.6732855713367463,0.4079,196
5,1.9134073263528395,1.6564577805995941,0.4068,245
6,1.823305409781787,1.5596456360816955,0.4377,294
7,1.8393627499439278,1.5545551657676697,0.4407,343
8,1.7727424304704278,1.4962742161750793,0.4586,392
9,1.7295716596501214,1.4619553339481355,0.4729,441
10,1.6915342518869712,1.4304288816452027,0.4868,490
11,1.7405720851859268,1.431450779438019,0.4864,539
12,1.6244342129449456,1.3739342594146728,0.5068,588
13,1.5951202432720029,1.3500397741794585,0.515,637
14,1.681638967930054,1.3335463571548463,0.5252,686
15,1.5317764416032909,1.284776906967163,0.541,735
16,1.5276077380593942,1.2576423335075377,0.5552,784
17,1.502160088748348,1.226650663614273,0.5644,833
18,1.4410772579056876,1.1902819275856018,0.5802,882
19,1.4288312996528587,1.158902689218521,0.5918,931
20,1.3931059256500127,1.1306400728225707,0.6022,980
21,1.4951212004739411,1.165495365858078,0.5904,1029
22,1.327981981543862,1.1092238318920136,0.6109,1078
23,1.3049132071283398,1.0571139812469483,0.6317,1127
24,1.2703191835661323,1.0564030587673188,0.6294,1176
25,1.2784426761220913,1.0097757214307785,0.6464,1225
26,1.2155589639228217,0.9903816485404968,0.6533,1274
27,1.1618797295555776,0.954408187866211,0.6668,1323
28,1.144451030054871,0.9290899217128754,0.6746,1372
29,1.1539339637573884,0.9538607543706894,0.6655,1421
30,1.2552010962853626,0.9347820270061493,0.6741,1470
31,1.0974330642089551,0.8870131826400757,0.6908,1519
32,1.0549354521291596,0.8719600015878677,0.6971,1568
33,1.0561966724237617,0.8389140433073043,0.71,1617
34,1.0073056959984255,0.8180292510986328,0.7182,1666
35,0.9951931803810353,0.8181107431650162,0.7162,1715
36,1.117110947413104,0.8229682976007462,0.7156,1764
37,0.9377743662620077,0.7792933827638626,0.7316,1813
38,0.9453672903532885,0.769916455745697,0.7338,1862
39,0.925743504902538,0.7494026923179626,0.7436,1911
40,0.910324407627388,0.7415125796198845,0.7469,1960
41,0.8691440148621189,0.7229746800661087,0.755,2009
42,0.9066216154974334,0.7157819005846977,0.7543,2058
43,0.9030360888157573,0.7173024374246597,0.7569,2107
44,0.9722878558903324,0.709485727250576,0.7604,2156
45,0.814815089410665,0.6803394347429276,0.7697,2205
46,0.8020264101119674,0.6634616830945015,0.775,2254
47,0.7670458456387326,0.6525029563903808,0.7789,2303
48,0.762697766630017,0.6370905312895775,0.7852,2352
49,0.7855918764763948,0.6355665290355682,0.783,2401
50,0.7201700768604571,0.6209859538078308,0.7919,2450
51,0.7499159335785982,0.6194825688004494,0.7864,2499
52,0.7390888705089385,0.6073811501264572,0.7917,2548
53,0.7260948342784327,0.6080501562356949,0.7944,2597
54,0.703020475880832,0.5870462816953659,0.8016,2646
55,0.6873222199477711,0.584026840031147,0.7994,2695
56,0.6960367420498206,0.5850846174359322,0.7986,2744
57,0.7050763625575571,0.5760407105088234,0.8049,2793
58,0.7053173869392093,0.5656916153430939,0.8047,2842
59,0.6550234271099373,0.5593318131566047,0.8121,2891
60,0.641436653933963,0.5554859328269959,0.8119,2940
61,0.6482384644296705,0.5524978396296502,0.8094,2989
62,0.6459525751368124,0.5446491679549217,0.8104,3038
63,0.666653181293181,0.5405191016197205,0.8148,3087
64,0.7067202588125151,0.5377134981751442,0.8179,3136
65,0.6110282427042114,0.5291934391856193,0.8202,3185
66,0.6033791182752775,0.5256491100788117,0.8196,3234
67,0.5957961284688541,0.5233515626192093,0.8214,3283
68,0.597544941747067,0.5095520603656769,0.8267,3332
69,0.5804344145010929,0.5119494146108627,0.8244,3381
70,0.5963750045214381,0.5050997984409332,0.8251,3430
71,0.6063921109450107,0.49828811645507814,0.8303,3479
72,0.5659633162526452,0.49106609880924224,0.8329,3528
73,0.579826297200456,0.49904358744621274,0.8283,3577
74,0.5679644040611326,0.48144454836845396,0.8354,3626
75,0.5474819636010394,0.4786819565296173,0.8374,3675
76,0.5677689083528762,0.4864602732658386,0.834,3724
77,0.5324938282826726,0.47203185454010965,0.8405,3773
78,0.5541517948921846,0.47452318280935285,0.8386,3822
79,0.5431528680634742,0.4710614563524723,0.8389,3871
80,0.5248712789343328,0.4692937737703323,0.8372,3920
81,0.5161899928839839,0.4672550317645073,0.841,3969
82,0.5561834351748837,0.4572934432327747,0.8453,4018
83,0.49907620707336736,0.45404726669192313,0.845,4067
84,0.49765919688708926,0.44939419761300087,0.8453,4116
85,0.5468681439453241,0.4605650927126408,0.8442,4165
86,1.3386434081713765,0.5715810990333557,0.8031,4214
87,0.5940338288794975,0.4855839949846268,0.8333,4263
88,0.5213349002356432,0.46643203556537627,0.8418,4312
89,0.4994191763048269,0.45084861636161805,0.8479,4361
