epoch,train_loss(total),test_loss(average),test_accuracy(average),communication_count
115,0.137927203960812,0.39303878620266913,0.8784,44965
116,0.1384738092322636,0.40491271667182444,0.8779,45356
117,0.1357080013493595,0.41371832832694055,0.8729,45747
118,0.1323490668745602,0.40291012056171893,0.876,46138
119,0.13111918163307182,0.38509282186627386,0.8795,46529
120,0.1291321459443063,0.40872921839356424,0.8734,46920
121,0.12853621837713985,0.39925040386617183,0.8755,47311
122,0.12502684460385985,0.4069503928720951,0.8746,47702
123,0.12796451487218785,0.4066088880598545,0.8757,48093
124,0.12283516607587905,0.41522724032402036,0.8747,48484
125,0.12155479845850517,0.4033761188387871,0.8789,48875
126,0.12279718464521495,0.4093522319942713,0.8787,49266
127,0.11958628160226376,0.38715177565813064,0.884,49657
128,0.11786304098908859,0.40111532241106035,0.8784,50048
129,0.11714220721550915,0.40735370919108393,0.8784,50439
130,0.12067092383456657,0.39395069524645804,0.885,50830
131,0.11546786364806277,0.3984425626695156,0.8788,51221
132,0.1158992426989176,0.3928781608864665,0.8837,51612
133,0.11593952167617239,0.40152500301599503,0.8794,52003
134,0.11308955319721223,0.38552344650030135,0.8864,52394
135,0.11143630889751723,0.3892100229114294,0.8793,52785
136,0.11129655866690762,0.39806122332811356,0.8818,53176
137,0.10909062301944894,0.40707338608801363,0.8774,53567
138,0.10749033284957146,0.3946801922470331,0.8829,53958
139,0.10838816931371188,0.3913828244805336,0.8852,54349
140,0.10844023732463721,0.4051249870657921,0.882,54740
141,0.10663665559552514,0.39834663808345794,0.8797,55131
142,0.10185995198729093,0.3952624560147524,0.8835,55522
143,0.10500004421681394,0.41002114087343217,0.8796,55913
144,0.10187766680022335,0.4078215202689171,0.88,56304
145,0.10254800048135125,0.4007349252700806,0.88,56695
146,0.1005601363061258,0.38264355190098287,0.8871,57086
147,0.10006656724950085,0.3894504452496767,0.8847,57477
148,0.09825782175830867,0.3987602011859417,0.884,57868
149,0.09766358486317156,0.4135503289103508,0.8783,58259
150,0.09895111935313249,0.41650174982845783,0.8788,58650
151,0.09576863775987302,0.41296129301190376,0.8808,59041
152,0.09821983609739167,0.40293425738811495,0.8832,59432
153,0.09396159870888265,0.4136718636751175,0.8761,59823
154,0.094354984905485,0.4019137707352638,0.884,60214
155,0.09164587060070556,0.4066801426559687,0.8841,60605
156,0.089501308096225,0.41779822275042533,0.8793,60996
157,0.08729820593696117,0.4141327001154423,0.8807,61387
158,0.08822249748346293,0.40322157114744184,0.8828,61778
159,0.08602008600350079,0.4152460147440433,0.8806,62169
160,0.09033853063821945,0.41727155931293963,0.8822,62560
161,0.08827829651077233,0.4161636216938496,0.8811,62951
162,0.08478213255734318,0.40324161380529405,0.8822,63342
163,0.08836622752935228,0.39526106424629687,0.8858,63733
164,0.08575148112557428,0.40261640414595606,0.8848,64124
165,0.08295343278685723,0.41089733272790907,0.8837,64515
166,0.08493615994396646,0.42410228624939916,0.8776,64906
167,0.08307439680961544,0.41393340185284616,0.8814,65297
168,0.08199279961626396,0.40859720602631566,0.8843,65688
169,0.08098731078493321,0.4136627469956875,0.8823,66079
170,0.08066137461110835,0.42183606773614885,0.8827,66470
171,0.08110116102525493,0.40483177222311495,0.8861,66861
172,0.08013015163257299,0.40508601620793344,0.8843,67252
173,0.07882192902400366,0.4114547371864319,0.8859,67643
174,0.08023003502117704,0.39519337147474287,0.8862,68034
175,0.07810350488442594,0.3966563671827316,0.8871,68425
176,0.0770787296881018,0.39885712139308455,0.8884,68816
177,0.07618519733838565,0.40783936098217966,0.8876,69207
178,0.07773178177730888,0.4126827958226204,0.8862,69598
179,0.07706030734035822,0.39955834865570067,0.8864,69989
180,0.0727227294693708,0.40904125198721886,0.8882,70380
181,0.07496931254768463,0.4218857611715794,0.8825,70771
182,0.07129746443494354,0.4144139191508293,0.8838,71162
183,0.07422323918203487,0.41382188342511655,0.8868,71553
184,0.0754572590312842,0.437350399941206,0.8778,71944
185,0.07241471249448217,0.4030613152682781,0.8854,72335
186,0.0706972655390039,0.3999434351921082,0.8889,72726
187,0.07201388350847508,0.4217130821943283,0.8834,73117
188,0.07082316757458479,0.42487564697861674,0.8822,73508
189,0.07266784235930351,0.39826244458556176,0.8879,73899
190,0.06986648730381066,0.4080408854782581,0.892,74290
191,0.06728477923251937,0.41646062195301053,0.883,74681
192,0.06948713101732457,0.42178113788366317,0.887,75072
193,0.06891689350461716,0.4060460522770882,0.8882,75463
194,0.0684220533570289,0.4175383672118187,0.887,75854
195,0.06778081649404658,0.4131601467728615,0.8865,76245
196,0.06654897031357603,0.4120634490251541,0.8866,76636
197,0.06866043922550918,0.4213738962262869,0.8845,77027
198,0.06505567966805548,0.39935755521059035,0.8905,77418
199,0.06791807998619649,0.4335203193128109,0.8819,77809
200,0.06582200377607894,0.4310126703977585,0.884,78200
201,0.06757113138628204,0.41375549614429474,0.8872,78591
202,0.06528131487538748,0.401407782137394,0.8922,78982
203,0.06441114638762935,0.4040434616804123,0.8902,79373
204,0.06106451700401047,0.421190966963768,0.8878,79764
205,0.05945236474523306,0.41723299376666545,0.8873,80155
206,0.062002174370467206,0.42946900218725204,0.8847,80546
207,0.06091757357368231,0.42463766306638717,0.8864,80937
208,0.05844477198951308,0.41308120846748353,0.886,81328
209,0.06149877625448472,0.4225109015405178,0.8834,81719
210,0.0596508283580146,0.40129423975944517,0.8927,82110
211,0.059897934994124394,0.4299044258892536,0.8856,82501
212,0.060561098053555966,0.4023777911812067,0.8906,82892
213,0.062217639597213784,0.40793820790946483,0.8873,83283
214,0.06043377735168504,0.43705936715006827,0.8814,83674
215,0.05779113463433388,0.4182926268875599,0.8887,84065
216,0.056733701423363155,0.4263387981802225,0.8872,84456
217,0.05508722276057657,0.4309765326231718,0.8857,84847
218,0.0602023196275658,0.42609228879213334,0.8885,85238
219,0.060355653998244295,0.42365703865885734,0.8855,85629
220,0.057609822100881114,0.42148945555090905,0.8866,86020
221,0.05982063725814604,0.41952375501394273,0.8874,86411
222,0.05638166913843673,0.4066324385255575,0.8906,86802
223,0.05548995424090596,0.4050514033436775,0.8893,87193
224,0.05542193533724074,0.41370439052581787,0.8895,87584
225,0.055024541885880254,0.4168189994990826,0.8882,87975
226,0.055997295571905574,0.42523771345615385,0.8875,88366
227,0.053222820241375805,0.4107957287877798,0.8905,88757
228,0.05687204487216861,0.4092617090046406,0.8927,89148
229,0.056584319875092076,0.4197718532383442,0.8879,89539
230,0.05479842240271895,0.4128862626850605,0.8899,89930
231,0.05207345200597745,0.42360143646597864,0.8872,90321
232,0.056450012827153936,0.42599207811057566,0.8884,90712
233,0.052477650684983376,0.3999340959638357,0.8904,91103
234,0.05350554665631574,0.4207891254127026,0.8886,91494
235,0.05088732125537703,0.4736626645177603,0.8743,91885
236,0.051835120740749155,0.41108131483197213,0.8899,92276
237,0.04965390950498526,0.4143238669633865,0.8907,92667
238,0.04956425152971502,0.4180585262179375,0.8905,93058
239,0.05315914253354111,0.4369563227891922,0.8837,93449
240,0.05284559941086013,0.43622807107865813,0.8852,93840
241,0.05101372973035897,0.4246123018860817,0.8886,94231
242,0.04976847395777245,0.422064588367939,0.8891,94622
243,0.0482637820791577,0.43218365877866743,0.886,95013
244,0.048468633469127484,0.43493605077266695,0.8861,95404
245,0.0459893217555645,0.4292108565568924,0.8899,95795
246,0.05025664878451763,0.4228605806827545,0.8916,96186
247,0.05085166884214639,0.43457845494151115,0.8849,96577
248,0.04839292543409083,0.4157140336930752,0.8927,96968
249,0.051399252186303056,0.4416052080690861,0.8844,97359
250,0.04615992721279755,0.43046553671360016,0.8883,97750
251,0.047020863942906756,0.44192918196320535,0.8837,98141
252,0.04916103691686793,0.4471715647727251,0.8896,98532
253,0.048421133822306534,0.4316984564810991,0.886,98923
254,0.04731965932251928,0.41038595139980316,0.8924,99314
255,0.047349570669195686,0.42611350148916244,0.8901,99705
256,0.046750242413376525,0.4187510596960783,0.8929,100096
257,0.04699492210622334,0.4415394352376461,0.8882,100487
258,0.04503190990470712,0.4272566844522953,0.892,100878
259,0.04643176699204899,0.4370503307878971,0.8878,101269
260,0.04614717382913851,0.42432728365063666,0.8907,101660
261,0.04459204664811149,0.43398943185806277,0.8889,102051
262,0.04630692269417274,0.41746579244732857,0.8913,102442
263,0.045561165813251835,0.4327655631303787,0.8875,102833
264,0.04532847003630169,0.4254071120172739,0.8919,103224
265,0.04295712182193499,0.435792565792799,0.888,103615
266,0.0448162072169049,0.43717965185642244,0.8874,104006
267,0.04600196132255371,0.44130893640220165,0.8883,104397
268,0.04433869702927292,0.4310754629969597,0.8881,104788
269,0.043866541892852245,0.41597805634140966,0.8942,105179
270,0.0435439878241028,0.43179185077548027,0.8882,105570
271,0.045113688129979325,0.4298852694034576,0.8868,105961
272,0.04356738563765155,0.4315634007006884,0.8895,106352
273,0.042688517148851815,0.429078216701746,0.888,106743
274,0.044094846208753716,0.43586976289749146,0.8884,107134
275,0.040126717839356695,0.42255949586629865,0.8919,107525
276,0.0408431087415713,0.4199637506902218,0.8924,107916
277,0.0451892972125879,0.42576656937599183,0.891,108307
278,0.04205309911071301,0.4642235320806503,0.885,108698
279,0.039336954596002234,0.43691961966454984,0.8884,109089
280,0.04368417272987345,0.43187442228198053,0.8883,109480
281,0.03992634854229438,0.431088495850563,0.8901,109871
282,0.040408918634057045,0.43947498001158236,0.8876,110262
283,0.042287182701808756,0.42419129587709903,0.8892,110653
284,0.041529077370210415,0.4187817023694515,0.8907,111044
285,0.04022650393869375,0.43311405554413795,0.8894,111435
286,0.03798896237574232,0.4331659607589245,0.8899,111826
287,0.04136795536650683,0.43435495518147943,0.8883,112217
288,0.03660243059582342,0.43443929865956304,0.8914,112608
289,0.039286843332512034,0.4424260403215885,0.8885,112999
290,0.040692235905881925,0.4474065539240837,0.889,113390
291,0.038275734944235716,0.4471240401268005,0.8887,113781
292,0.037279785588702846,0.44442870885133745,0.8874,114172
293,0.036651037684034396,0.4557393358647823,0.8856,114563
294,0.03942156370486254,0.4267494149506092,0.8916,114954
295,0.0412596879262582,0.4488163986802101,0.8883,115345
296,0.03922016601271146,0.44157920688390734,0.89,115736
297,0.04124023836067951,0.44425774842500687,0.8862,116127
298,0.037651918706415065,0.441320166438818,0.8884,116518
299,0.04057693214910796,0.4324457907676697,0.8877,116909
300,0.03662695979778095,0.4451071511209011,0.8898,117300
301,0.03759154979862473,0.45069217056035993,0.8882,117691
302,0.03687921739981302,0.44097961485385895,0.888,118082
303,0.037312343276565525,0.4467980991303921,0.8893,118473
304,0.036865554496293404,0.4480105033516884,0.8905,118864
305,0.03647476285303016,0.43840283460915086,0.8937,119255
306,0.037568578022577424,0.4447770757228136,0.8901,119646
307,0.036049913874615334,0.42743558779358864,0.8917,120037
308,0.036075399829493954,0.4104242821037769,0.897,120428
309,0.038316786374963455,0.4349236800521612,0.8927,120819
310,0.040367502652470716,0.4335994143784046,0.8928,121210
311,0.03730933210583847,0.4358929930627346,0.892,121601
312,0.03638273256752268,0.4280262990295887,0.8925,121992
313,0.03781844992184645,0.4165526755154133,0.8929,122383
314,0.03579536900865128,0.4340446910262108,0.8909,122774
315,0.03609452776008231,0.43646784871816635,0.8916,123165
316,0.03567512091213499,0.4351468500494957,0.8924,123556
317,0.03437496617000521,0.42245063856244086,0.8949,123947
318,0.03495766892207458,0.4230687873065472,0.8923,124338
319,0.03344570173669959,0.4427022425830364,0.8914,124729
320,0.03710002799832817,0.44988238319754603,0.8893,125120
321,0.03480219876076883,0.4401251055300236,0.8912,125511
322,0.03504982458599045,0.4337583913654089,0.8954,125902
323,0.03507480539454152,0.4333753703534603,0.8936,126293
324,0.036685423180580025,0.44519211024045946,0.8892,126684
325,0.032213309275991545,0.4291289012134075,0.8951,127075
326,0.034423988442891816,0.41792803451418875,0.8938,127466
327,0.03473336700662075,0.41857063859701155,0.8954,127857
328,0.03268447604335254,0.4308141742646694,0.8939,128248
329,0.0316534716906288,0.43900299809873106,0.8929,128639
330,0.0339345869618942,0.436348697245121,0.8918,129030
331,0.03316783475691972,0.43611429691314696,0.8927,129421
332,0.03162973703425902,0.43839737012982366,0.894,129812
333,0.03489214206969513,0.44810225144028665,0.8888,130203
334,0.03134503525108947,0.4305843196809292,0.8952,130594
335,0.03358729043201355,0.4217456264793873,0.8949,130985
