epoch,train_loss(total),test_loss(average),test_accuracy(average),communication_count
67,0.5849979725115153,0.5041847255825996,0.8258,3283
68,0.5622703024015134,0.4970514324307442,0.8274,3332
69,0.5502237035151647,0.4944069620966911,0.8295,3381
70,0.5692749668901064,0.490047744512558,0.8308,3430
71,0.569556941639404,0.49347937017679216,0.8291,3479
72,0.5567749844369839,0.4791999116539955,0.8351,3528
73,0.5348085561120997,0.4841066351532936,0.8331,3577
74,0.5569374825121188,0.4786633679270744,0.8338,3626
75,0.5335606678712125,0.47551376819610597,0.8336,3675
76,0.5683269277215004,0.47429616019129756,0.8372,3724
77,0.5158455445602232,0.47139633938670156,0.8377,3773
78,0.5241852488596829,0.4650497584044933,0.8386,3822
79,0.5163192630422359,0.46333369478583336,0.84,3871
80,0.5167970115280881,0.4590695640444756,0.8413,3920
81,0.4996039385394174,0.4592781987786293,0.8426,3969
82,0.49853494497282164,0.4500783896446228,0.8432,4018
83,0.48856080543934083,0.44335122853517533,0.8472,4067
84,0.4864365868270397,0.43978856056928634,0.8465,4116
85,0.48552278649746156,0.43998803913593293,0.8493,4165
86,0.4913245467659162,0.4359732800722122,0.8496,4214
87,0.4727809999366196,0.4458592218160629,0.8486,4263
88,0.4773870565909512,0.4328780299425125,0.8517,4312
89,0.4525494506316526,0.423665991127491,0.8553,4361
90,0.4747553023756767,0.42849271759390833,0.8536,4410
91,0.4599746168420023,0.4265363900363445,0.8543,4459
92,0.4656321752284254,0.4313347075879574,0.8522,4508
93,0.44909131462324636,0.41876279830932617,0.8562,4557
94,0.46448784899346685,0.41890207543969155,0.858,4606
95,0.4452468498933072,0.41660370424389837,0.8577,4655
96,0.43986003481003705,0.4201674339175224,0.8566,4704
97,0.45282087102532387,0.4088558408617973,0.861,4753
98,0.4298698440650288,0.4081607899069786,0.8628,4802
99,0.44457962177693844,0.41082491636276247,0.8594,4851
100,0.4273245106546246,0.4012565229833126,0.8627,4900
101,0.4431403757890268,0.40558807775378225,0.862,4949
102,0.4386871389056347,0.4042061358690262,0.8623,4998
103,0.41735208437454946,0.40179869830608367,0.8634,5047
104,0.40648988839619016,0.39845878675580026,0.8631,5096
105,0.4454129809247596,0.394291882365942,0.8658,5145
106,0.4056978286909206,0.3921250297129154,0.865,5194
107,0.40746182689861377,0.39545567587018016,0.8651,5243
108,0.40177649502851526,0.3908040587604046,0.8675,5292
109,0.4068287642178487,0.39393857881426814,0.8671,5341
110,0.3859378220703529,0.38254318296909334,0.8683,5390
111,0.38994563036427204,0.3836170202493668,0.8679,5439
112,0.383311974873044,0.3886398220062256,0.865,5488
113,0.3759022905130167,0.3839369420707226,0.87,5537
114,0.38598763840082956,0.3780981297791004,0.872,5586
115,0.3883344378626468,0.37732442453503606,0.8744,5635
116,0.38849955143368975,0.3755492690205574,0.8691,5684
117,0.3827231454149801,0.3739361138641834,0.8721,5733
118,0.3618599173365807,0.37159902125597,0.872,5782
119,0.3810076504489597,0.36823715522885325,0.8747,5831
120,0.35917204093872285,0.3682975322008133,0.8722,5880
121,0.3727405914010442,0.36628398194909095,0.8745,5929
122,0.36968478324766063,0.37102721974253655,0.8718,5978
123,0.3622645631584586,0.3698255832493305,0.8744,6027
124,0.3529096815583049,0.3657020665705204,0.8737,6076
125,0.34504708016709407,0.35747559294104575,0.8773,6125
126,0.34862182220938254,0.3598152315616608,0.8783,6174
127,0.34977656713097677,0.35742040142416953,0.8772,6223
128,0.34157072885760237,0.35673895448446274,0.8792,6272
129,0.3423230860914503,0.35299832046031954,0.8776,6321
130,0.34205193901244474,0.3621896015107632,0.8743,6370
131,0.3499173190520734,0.35780105367302895,0.876,6419
132,0.3388095130117572,0.3530918787419796,0.8774,6468
133,0.34677587727046744,0.3530551655590534,0.8786,6517
134,0.322157669850454,0.3476498828828335,0.8811,6566
135,0.3254463977883665,0.34730318665504456,0.881,6615
136,0.32752380603734327,0.3459909547865391,0.8818,6664
137,0.3180203580734681,0.344642141610384,0.8808,6713
138,0.33349141208645033,0.3450315752625465,0.8803,6762
139,0.3229668931465368,0.34588986083865164,0.8805,6811
140,0.331583864644778,0.3526961259543896,0.8774,6860
141,0.32955160292283614,0.3475142399966717,0.8792,6909
142,0.32684822042225575,0.34134330570697785,0.8802,6958
143,0.30720810721419295,0.33957118675112724,0.8817,7007
144,0.30673042736111245,0.3418403719365597,0.8809,7056
145,0.302409271386509,0.33645288571715354,0.8844,7105
146,0.30601401104382714,0.3383360995352268,0.8839,7154
147,0.3038335935573797,0.33753551945090293,0.8846,7203
148,0.30733395626350324,0.33906900480389596,0.8831,7252
149,0.2980258247187855,0.33392496839165686,0.8849,7301
150,0.29816700856448436,0.3336703607439995,0.8864,7350
151,0.3269985312481924,0.33660504177212713,0.8845,7399
152,0.28753066332820726,0.3358512523770332,0.8851,7448
153,0.3007046722483878,0.33313806980848315,0.8865,7497
154,0.29125797976644674,0.33172751501202585,0.886,7546
155,0.28460279137504346,0.33032341942191124,0.8838,7595
156,0.2883181699304556,0.32996951445937156,0.8868,7644
157,0.29137574489779616,0.3308756110072136,0.8866,7693
158,0.2877090091684035,0.33384542346000673,0.8862,7742
159,0.29035942530145453,0.3255545614659786,0.8882,7791
160,0.2792404661981427,0.3318322865664959,0.8868,7840
161,0.2729424066385444,0.3275636683404446,0.8874,7889
162,0.26470587737098034,0.324762664437294,0.8881,7938
163,0.278463171319846,0.32591512650251386,0.8894,7987
164,0.3246723758626957,0.3307239446043968,0.8859,8036
165,0.25560286920517683,0.32679044544696806,0.8861,8085
166,0.2667663125891466,0.3296653202176094,0.8863,8134
167,0.2563281799001353,0.32299071446061134,0.8874,8183
168,0.2636942028315092,0.3246502488851547,0.8869,8232
169,0.26694318566623393,0.32538207709789274,0.8878,8281
170,0.2616350762926194,0.31894214496016504,0.8907,8330
171,0.2541746278008332,0.31611549586057663,0.8921,8379
172,0.25480523561032453,0.3175936160981655,0.8892,8428
173,0.25214202515780926,0.3155415341258049,0.8914,8477
174,0.25131749698169986,0.3181057281792164,0.8889,8526
175,0.27653548600418226,0.3233496616780758,0.8879,8575
176,1.237857911279615,0.5035933190584183,0.8326,8624
177,0.44260982161729917,0.36425576120615005,0.8738,8673
178,0.30597701672540634,0.3456972256302834,0.883,8722
179,0.277101127734902,0.3347922080755234,0.8859,8771
180,0.2694091224776847,0.328608745187521,0.887,8820
181,0.26085846753296804,0.3284402227401733,0.8876,8869
182,0.2467385175999026,0.3242212687432766,0.8869,8918
183,0.2465613706949718,0.3241215991973877,0.8881,8967
184,0.24324101966102513,0.31946282550692556,0.8916,9016
185,0.2380193615598338,0.31853849157691,0.8911,9065
186,0.23132753621178623,0.31529901385307313,0.8914,9114
187,0.23455768971875005,0.3103166900575161,0.8923,9163
188,0.2249862530211709,0.30805712461471557,0.8938,9212
189,0.23709014367920403,0.31792978033423425,0.89,9261
190,0.22503878790124945,0.3171781425178051,0.8907,9310
191,0.23511710859911175,0.31479777947068216,0.892,9359
192,0.23225764103461893,0.3129772627353668,0.8918,9408
193,0.22114118019461024,0.3097619768977165,0.8942,9457
194,0.22714293582783063,0.31059579238295554,0.892,9506
195,0.21493880754830885,0.31372127786278725,0.8918,9555
196,0.2192974540652061,0.3076439107954502,0.8948,9604
197,0.22374967624414333,0.3054805511236191,0.8933,9653
198,0.21548686950106402,0.312435335367918,0.8932,9702
199,0.2129841259471616,0.31051486387848853,0.8915,9751
200,0.2230475707815922,0.3132258680462837,0.891,9800
201,0.21624178397564256,0.310342286080122,0.8922,9849
202,0.20605600509336408,0.3045275440812111,0.8935,9898
203,0.21465391762630673,0.30790787130594255,0.8928,9947
204,0.21086873786942084,0.30468920737504956,0.8926,9996
205,0.20778307074452845,0.3061134319007397,0.8957,10045
206,0.20701543485023538,0.31059777453541754,0.8932,10094
207,0.20218970054494484,0.30815420880913735,0.8931,10143
208,0.19639268840606117,0.30134117424488066,0.8951,10192
209,0.20129314346276983,0.3052860714495182,0.8954,10241
210,0.20335217905515918,0.30534583076834676,0.8931,10290
211,0.2000964832473166,0.30627249017357827,0.8945,10339
212,0.19693037073070907,0.3077810400724411,0.8941,10388
213,0.21784335924122405,0.3028185249865055,0.8961,10437
214,0.19481919272517673,0.30373180747032164,0.8952,10486
215,0.1966313242018983,0.3021847972273827,0.8955,10535
216,0.1964218049899352,0.30114825680851937,0.894,10584
217,0.19816224020430628,0.30237705022096634,0.8951,10633
218,0.19205974519480856,0.3051411925256252,0.8959,10682
219,0.18555151901150846,0.29724100947380067,0.8984,10731
220,0.1945825918786684,0.3028643880784512,0.8959,10780
221,0.18375388549982893,0.30128758192062377,0.8949,10829
222,0.18920020329556902,0.30222604870796205,0.8967,10878
223,0.1920435559194611,0.3039633749425411,0.8946,10927
224,0.18879269006452998,0.29668539196252824,0.8996,10976
225,0.17325961148860503,0.30044068574905397,0.8985,11025
226,0.18609587538379188,0.2953998191654682,0.8983,11074
227,0.1814189363765169,0.2989768977463245,0.8982,11123
228,0.17398828518938045,0.3018847304582596,0.8967,11172
229,0.19619551126141938,0.3021990390121937,0.8973,11221
230,0.18249901593187634,0.3035892494022846,0.8965,11270
231,0.17944416724981702,0.3047183805704117,0.8963,11319
232,0.1846458031700886,0.29991634264588357,0.8974,11368
233,0.17431577855759128,0.30153106316924094,0.8978,11417
234,0.17189614210581902,0.29308281779289247,0.8995,11466
235,0.17117669621520504,0.29441836819052697,0.8999,11515
236,0.173127315653374,0.2999709501862526,0.8981,11564
237,0.17537930750345088,0.29416403502225874,0.8994,11613
238,0.17356150205798296,0.29788915514945985,0.8987,11662
239,0.167471815432821,0.29428721353411674,0.9,11711
240,0.17013400081279023,0.29709448784589765,0.9005,11760
241,0.1962433713393248,0.29950594931840896,0.9006,11809
242,1.242195890037989,0.43175693139433863,0.8535,11858
243,0.32966592406131784,0.32454777374863625,0.8887,11907
244,0.21712437264469206,0.3087664893269539,0.8952,11956
245,0.1938931554061722,0.30170278176665305,0.8965,12005
246,0.1789990024337051,0.2995812590420246,0.899,12054
247,0.1783176602567641,0.29869258776307106,0.8998,12103
248,0.1723499907636825,0.29905448213219643,0.8965,12152
249,0.16067122658524585,0.29787886954844,0.8965,12201
250,0.15839863697789153,0.3000630357861519,0.8974,12250
251,0.15842849991227292,0.2979555860161781,0.8998,12299
252,0.16759699437653228,0.2967976263165474,0.9007,12348
253,0.1532333295564262,0.2972335085272789,0.901,12397
254,0.15377485149597026,0.2930561067163944,0.9005,12446
255,0.1601844975838856,0.2986582271754742,0.8994,12495
256,0.1533730938764555,0.2924876183271408,0.9017,12544
257,0.15362750760716748,0.2873185163736343,0.9039,12593
258,0.1488584493457967,0.2951343800127506,0.8992,12642
259,0.14692980832211217,0.2952033818513155,0.8995,12691
260,0.14971904507933223,0.2945688693225384,0.9016,12740
261,0.14440117443778686,0.294424317330122,0.9018,12789
262,0.14725766302447538,0.29924834772944453,0.8994,12838
263,0.1443293110315441,0.2983526164293289,0.9008,12887
264,0.13803568137429503,0.2926317907869816,0.9021,12936
265,0.1672499427971031,0.296057483702898,0.9025,12985
266,0.13710406958600696,0.29600381299853323,0.9013,13034
267,0.14077810854746067,0.29655342161655424,0.9014,13083
268,0.13878928775880106,0.29976831659674646,0.9,13132
269,0.13846448162684635,0.29694825142621994,0.9023,13181
270,0.14015704263191747,0.2913088829815388,0.9034,13230
271,0.13446813922527492,0.29212828740477564,0.9035,13279
272,0.13509401529837323,0.29171070344746114,0.9033,13328
273,0.1364362707589658,0.2945781442523003,0.9024,13377
274,0.1406102553960316,0.28891142129898073,0.9061,13426
275,0.1434642557548929,0.2941154831647873,0.9022,13475
276,0.131862523784975,0.29255939558148386,0.9051,13524
277,0.13526125524991325,0.29436267584562303,0.9023,13573
278,0.15118265584377305,0.29497528791427613,0.9029,13622
279,0.1384854845474569,0.2964140830934048,0.9026,13671
280,0.12783929214774803,0.29615230023860933,0.9011,13720
281,0.13095933114349537,0.2937362226843834,0.9032,13769
282,0.12163655551112428,0.28938897609710695,0.9029,13818
283,0.13500123387392687,0.29602902561426164,0.9034,13867
284,0.12793844705447555,0.2912439873814583,0.9045,13916
285,0.12320369310505992,0.2977548067271709,0.9018,13965
286,0.12665395596425752,0.3019704160094261,0.9019,14014
287,0.13498836575190024,0.2954636984318495,0.9046,14063
288,0.12317360124588773,0.30471689470112323,0.9013,14112
289,0.1324256088736714,0.3025583001971245,0.9033,14161
290,0.12432676299988311,0.30229194059967995,0.9026,14210
291,0.11914309678713278,0.29807412803173067,0.9047,14259
292,0.11898693417636108,0.2976862736046314,0.9044,14308
293,0.13081261579289424,0.2997541791200638,0.9037,14357
294,0.12327654518149032,0.29598930545151236,0.9057,14406
295,0.12523453571472545,0.3029334478080273,0.903,14455
296,0.11705041404965581,0.29739771261811254,0.904,14504
297,0.12596512392011225,0.29341349586844445,0.904,14553
298,0.11825556089455376,0.29861362114548684,0.9041,14602
299,0.1156219115756376,0.2955315126478672,0.9032,14651
300,0.1340882227261912,0.2953468930721283,0.9068,14700
301,0.1241791805974683,0.29874691560864447,0.9039,14749
302,0.1130429603235454,0.2962915040552616,0.9055,14798
303,0.11442886669264764,0.2958117640763521,0.9037,14847
304,0.12782447118008014,0.2930904206633568,0.9045,14896
305,0.11375682203251185,0.29617815919220447,0.9058,14945
306,0.10939763332432022,0.2987878253310919,0.9036,14994
307,0.10989515623552915,0.2988148286938667,0.9048,15043
308,0.4545434173481653,0.3898715244233608,0.8794,15092
309,1.080224256259294,0.3563747495412827,0.8801,15141
310,0.188041839748621,0.31520099073648455,0.8958,15190
311,0.15973835687476154,0.3049165417253971,0.8989,15239
312,0.13615418841340104,0.30315080516040327,0.8992,15288
313,0.12970388647434966,0.29930169828236103,0.9005,15337
314,0.12063429382040489,0.3005025609582663,0.9014,15386
315,0.11975213144050569,0.29890952408313753,0.9011,15435
316,0.12040927951053089,0.2961266040802002,0.9019,15484
317,0.11699770403341675,0.2911392156779766,0.9044,15533
318,0.1104475053084292,0.2975887258350849,0.9027,15582
319,0.11161736127616344,0.29390910267829895,0.9043,15631
320,0.10636080308266137,0.3027845408022404,0.9022,15680
321,0.10628897978030906,0.2885087080299854,0.907,15729
322,0.10424525609087883,0.29646457061171533,0.9053,15778
323,0.10380576313378251,0.2942289140820503,0.9063,15827
324,0.09990075357467393,0.2965766593813896,0.9049,15876
325,0.10959896588774055,0.30154131263494494,0.9035,15925
326,0.09685631339647333,0.2997414094209671,0.905,15974
327,0.0975349662654406,0.29775074928998946,0.9049,16023
328,0.09953811868302981,0.2979930655658245,0.9045,16072
329,0.10067423187880492,0.30398484990000724,0.9021,16121
330,0.10233441786840558,0.30100289948284625,0.9037,16170
331,0.09795814692232833,0.299848049134016,0.9045,16219
332,0.10151701786422304,0.2987487618625164,0.9042,16268
333,0.09623450123020733,0.30057430163025856,0.904,16317
334,0.09956320707819291,0.2991571044921875,0.9051,16366
335,0.09625093042565395,0.3022628879547119,0.9049,16415
336,0.09746960986272565,0.299639650285244,0.906,16464
337,0.09752225143150711,0.3011679881066084,0.9055,16513
338,0.1009269923313844,0.29700477987527846,0.9045,16562
339,0.09352079181627808,0.29319063723087313,0.9073,16611
340,0.09801461279620322,0.2959612955152988,0.906,16660
341,0.09306549909999784,0.301246123239398,0.9044,16709
342,0.09496344869234125,0.2982880425453186,0.9063,16758
343,0.0908278678686415,0.29754180446267126,0.9061,16807
344,0.0972683748648483,0.2967816856503487,0.9055,16856
345,0.09029427415463237,0.3002131699770689,0.9063,16905
346,0.0913471299394661,0.3045666643977165,0.9061,16954
347,0.08716526538209647,0.2977435547858477,0.9053,17003
348,0.09288962412511512,0.29657851919531825,0.9081,17052
349,0.08987653808079052,0.3014329341053963,0.9067,17101
350,0.09463635771725402,0.2990383211523294,0.9059,17150
351,0.08615453394452985,0.30175520956516266,0.9058,17199
352,0.08970096845616948,0.300960134267807,0.9087,17248
353,0.09010592737349168,0.3067540320008993,0.9062,17297
354,0.08617003622692915,0.30752559259533885,0.9067,17346
355,0.08790706769012067,0.3036271312832832,0.9071,17395
356,0.08415596714547398,0.29870220690965654,0.907,17444
357,0.09148969065531024,0.29879954412579535,0.9103,17493
358,0.09367708606189307,0.30796413116157056,0.9048,17542
359,0.088740518820301,0.30441390693187714,0.9063,17591
360,0.08511909814931605,0.3010290329903364,0.9064,17640
361,0.08650844954714483,0.29886831015348436,0.9088,17689
362,0.0891952314414084,0.3028041902184486,0.908,17738
363,0.08724927193751293,0.2995707256346941,0.9057,17787
364,0.08565706610014397,0.30624682903289796,0.905,17836
365,0.09891101123042861,0.30319489784538745,0.9069,17885
366,0.07999681920877524,0.29840275429189206,0.908,17934
367,0.09055890456526255,0.3066403263807297,0.9037,17983
368,0.13781900518117662,0.30102411948144436,0.9049,18032
369,0.07901314280604069,0.30302763529121873,0.9052,18081
370,0.07724589225360934,0.297250946611166,0.9089,18130
371,0.07549496675005221,0.30644831791520116,0.9071,18179
372,0.07450804535575135,0.30252481207251547,0.908,18228
373,0.07837727045811409,0.30816644594073295,0.9057,18277
374,0.07597956110305172,0.3094989290833473,0.9041,18326
375,0.0799586482545627,0.3103161668777466,0.9028,18375
376,0.07883553182212066,0.3140132677555084,0.905,18424
377,0.07598451797004636,0.31022561974823476,0.9038,18473
378,0.07778084039574071,0.3097682590782642,0.9046,18522
379,0.07858624766409701,0.3017926102876663,0.9086,18571
380,0.07080698553805373,0.3061163331568241,0.9057,18620
381,0.07250473960017671,0.308848582431674,0.9073,18669
382,0.07757954302776073,0.30510702684521673,0.9045,18718
383,0.0761999992311609,0.3039937875419855,0.906,18767
384,0.07829000876399175,0.2991423684358597,0.908,18816
385,0.07312301087563819,0.29862630777060983,0.91,18865
386,0.07586658042285363,0.30552555494010447,0.9051,18914
387,0.06936723254716062,0.3007502329349518,0.9064,18963
388,0.07240357724664619,0.3026294479519129,0.9082,19012
389,0.07676566298575882,0.3121542289108038,0.904,19061
390,0.07792003333511553,0.30498275220394133,0.907,19110
391,0.07759209411522867,0.3118189397454262,0.9053,19159
392,0.08335501467333917,0.307022215500474,0.906,19208
393,0.07342202257726113,0.30558418825268746,0.9064,19257
394,0.07204381739530637,0.30860973432660105,0.9083,19306
395,0.07326976293507888,0.3154481533169746,0.9043,19355
396,0.06674430216187421,0.31356442615389823,0.9043,19404
397,0.07421820032011185,0.3066269978880882,0.9089,19453
398,0.07070238015386371,0.30957295060157775,0.9061,19502
399,0.07360818941972921,0.3102416241168976,0.9078,19551
400,0.07653300931477654,0.3165786601603031,0.9055,19600
401,0.07069619237302746,0.3112002418935299,0.9065,19649
402,0.06936265676690988,0.31245394438505175,0.9062,19698
403,0.0671661054140565,0.31940667644143106,0.9045,19747
404,0.06692590579457049,0.3153181406855583,0.9051,19796
405,0.12033237036251064,0.3178796780109405,0.9038,19845
406,0.09001427454569814,0.3114822059869766,0.9083,19894
407,0.06478974695450493,0.31129915960133075,0.9051,19943
408,0.11467249265738896,0.30621348448097707,0.9084,19992
409,0.06408115266822278,0.31126663587987424,0.9061,20041
410,0.06059689263395053,0.3099252064526081,0.9061,20090
411,0.06924881942912328,0.30985996074974537,0.907,20139
412,0.05861534877461666,0.30770296789705753,0.9083,20188
413,0.05963008672388612,0.31327049404382706,0.9064,20237
414,0.06149502071475952,0.3157538226246834,0.9051,20286
415,0.0643183267342725,0.31664847627282144,0.9054,20335
416,0.06794268928221142,0.31537622965872286,0.9068,20384
417,0.059288676008487085,0.3065669006109238,0.91,20433
418,0.058431316143357934,0.31399418465793133,0.9048,20482
419,0.06335518355671392,0.3183799570053816,0.9051,20531
420,0.06565892059660079,0.31773404344916345,0.9054,20580
421,0.06606634196644763,0.31242271363735197,0.9071,20629
422,0.06321997528572623,0.3063092929124832,0.9077,20678
423,0.061747725352131744,0.3157853952050209,0.9048,20727
424,0.06642454876849542,0.318718389570713,0.9058,20776
425,0.06463573426863521,0.31980646044015887,0.9054,20825
426,0.056441890736281565,0.3157610289752483,0.9064,20874
427,0.06294287841206378,0.323831959143281,0.9035,20923
428,0.07145121719745197,0.3177288389205933,0.9051,20972
429,0.061239920551793614,0.31456968903541566,0.9069,21021
430,0.06375479966411557,0.31335819855332375,0.9048,21070
431,0.060685371181794574,0.3183707323670387,0.9073,21119
432,0.058959668226616115,0.3221824969351292,0.9052,21168
433,0.05818435272239909,0.3218560817837715,0.9057,21217
434,0.057152294401763656,0.31626963928341867,0.907,21266
435,0.06317320029365317,0.32089215263724324,0.9056,21315
436,0.060309141912326523,0.32175154983997345,0.9057,21364
437,0.06040057145315698,0.32250664807856083,0.905,21413
438,0.17975972729440473,0.34308270037174227,0.8985,21462
439,0.2201615473592882,0.31721294939517974,0.9032,21511
440,0.0623444184561127,0.3048741905391216,0.9071,21560
441,0.060421353524398744,0.303608587756753,0.9089,21609
442,0.06199921868808035,0.310076060667634,0.9068,21658
443,0.05809329454288153,0.3063519763201475,0.9073,21707
444,0.05620198407951666,0.3112154435366392,0.906,21756
445,0.06009322955577197,0.3126475651562214,0.9052,21805
446,0.0531179435142525,0.320167992413044,0.9045,21854
447,0.05401359003379333,0.31739762395620347,0.9054,21903
448,0.058452269290478864,0.31479931257665156,0.9054,21952
449,0.055567666992773206,0.3166786877810955,0.9053,22001
450,0.05295913853167024,0.3125961253792047,0.9075,22050
451,0.053847679934863536,0.31461014464497566,0.9077,22099
452,0.05790946654243661,0.3154171308875084,0.9077,22148
453,0.054133771447113205,0.32227954901754857,0.9067,22197
454,0.050083947515267194,0.3153380551934242,0.907,22246
455,0.054755895510220864,0.31543037988245487,0.9056,22295
456,0.05155384639748467,0.3208530279994011,0.905,22344
457,0.05455932456273015,0.3178806471824646,0.9065,22393
458,0.05365783202328852,0.31621765285730363,0.9061,22442
459,0.05538283382739625,0.3174315983057022,0.9072,22491
460,0.05438638395363731,0.3181855994462967,0.9076,22540
461,0.055711361897957265,0.31699958369135856,0.909,22589
462,0.05148436898147041,0.3239181809872389,0.9097,22638
463,0.05482163336793227,0.31800248846411705,0.9076,22687
464,0.05140806991388375,0.3162842855602503,0.9097,22736
465,0.055098239290860614,0.32237190157175066,0.9069,22785
466,0.0547109226297055,0.3188006445020437,0.9078,22834
467,0.05301681649633588,0.3189883827418089,0.9053,22883
468,0.05206752532549031,0.32442465782165525,0.903,22932
469,0.05586226566751697,0.32189569622278214,0.9043,22981
470,0.05378069966432771,0.31635170966386794,0.9091,23030
471,0.05231027299186633,0.32095829129219056,0.9054,23079
472,0.04907303982371541,0.31893422424793244,0.9068,23128
473,0.05310808570000666,0.3227545803785324,0.9061,23177
474,0.05681141603937639,0.3139786168932915,0.9097,23226
475,0.06111225083099716,0.32292994752526283,0.9063,23275
476,0.05421359309147359,0.3174164065718651,0.907,23324
477,0.0477537679039322,0.31905707001686096,0.908,23373
478,0.050526180399619806,0.3169084765017033,0.9091,23422
479,0.049824382690475226,0.31332327380776404,0.9085,23471
480,0.04418900310850645,0.31714380338788034,0.9091,23520
481,0.04600637460041943,0.3183286199718714,0.9079,23569
482,0.05189623238343023,0.3238590423762798,0.9074,23618
483,0.04586615656711617,0.3175394105911255,0.9077,23667
484,0.04980005117665444,0.3162810882925987,0.9075,23716
485,0.04802277255850863,0.32053032718598845,0.907,23765
486,0.04804440416343396,0.3248829525709152,0.9058,23814
487,0.05310457930139893,0.3207523967325687,0.907,23863
488,0.0454730371022787,0.320543614923954,0.9071,23912
489,0.04644917612016315,0.32206466794013977,0.9067,23961
490,0.04823836549755414,0.3172371660172939,0.9083,24010
491,0.043569417969722836,0.3210720091313124,0.9086,24059
492,0.04285662779370703,0.32792352229356764,0.9091,24108
493,0.04860980598830941,0.3291426846385002,0.9083,24157
494,0.04915426732563623,0.32427909776568414,0.9056,24206
495,0.04886932369934547,0.3168454886972904,0.908,24255
496,0.05032572323903061,0.32152474611997606,0.9075,24304
497,0.053737715172952005,0.3222022451460361,0.9076,24353
498,0.04717378828755333,0.32201580934226515,0.9071,24402
499,0.045373700340563546,0.3233749923110008,0.9086,24451
500,0.048678287477185,0.31655937135219575,0.9093,24500
