epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,2.301613477369149,2.301233937740326,0.1326
2,2.300651562710603,2.300296890735626,0.143
3,2.2997475812832513,2.299359917640686,0.1537
4,2.2988120401899024,2.2984178113937377,0.1691
5,2.297885950406392,2.29747496843338,0.1844
6,2.2969605063398677,2.296529004573822,0.2034
7,2.2960370555520058,2.2955811500549315,0.2263
8,2.2950843945145607,2.2946261954307556,0.2459
9,2.2941537241141003,2.2936688089370727,0.2655
10,2.2932145883639654,2.292704885005951,0.2868
