epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,2.297436186852445,2.2922769594192505,0.2271
2,2.28726260767043,2.2820668244361877,0.2861
3,2.277372757593791,2.27183146238327,0.3243
4,2.267425272699672,2.2614865589141844,0.3596
5,2.2571908258042246,2.2509354639053343,0.3921
6,2.2466141842696157,2.240095064640045,0.4292
7,2.2358407314468476,2.228901968002319,0.4658
8,2.2249082879200426,2.2172698402404785,0.4977
9,2.213146439138449,2.2051284503936768,0.5276
10,2.201226745261586,2.1923576903343203,0.5462
