,gradient_norm_on_full_trainset
0,0.32011785993036523
1,0.3159072618086197
2,0.3116597407578182
3,0.30747130407384093
4,0.30330174188569203
5,0.29929747957340475
6,0.29533453827007994
7,0.2914651879877756
8,0.2876496112386264
9,0.2838811738665653
10,0.2801678805164487
11,0.276535482867531
12,0.27297875752143214
13,0.2694926642052164
14,0.26603363921608775
15,0.2626253301014071
16,0.2592092758990242
17,0.25595273065337026
18,0.2527454771482127
19,0.24967544355638083
20,0.24668497139082088
21,0.2436473588983763
22,0.2406168698789486
23,0.2377031485369118
24,0.2348227990691651
25,0.23195690001274377
26,0.22910292800497606
27,0.22635460836158713
28,0.22367730016040355
29,0.2210043253919
30,0.2183743922975649
31,0.21583316946711015
32,0.21335306764574055
33,0.21097503529140296
34,0.2086344075058039
35,0.20625764132157004
36,0.20396757911125252
37,0.20168587065435864
38,0.19948694927665284
39,0.1973127630805733
40,0.19516899712605237
41,0.19306182452591045
42,0.19103966746118145
43,0.18910269177438005
44,0.18704566001864098
45,0.18510125587131265
46,0.18310404787718892
47,0.1812580804079273
48,0.17938768492458917
49,0.177570368457336
50,0.17575705919404125
51,0.17400618690174635
52,0.17227281136372619
53,0.17057209612746824
54,0.1688597639554207
55,0.16716672303218252
56,0.16551861563209289
57,0.16393969930937075
58,0.1623672874956443
59,0.1608251278520801
60,0.15932259925186895
61,0.15779637268927396
62,0.15629113365239802
63,0.15480541121026792
64,0.15334126234080656
65,0.15192243179060888
66,0.1505494948266166
67,0.14917143606523395
68,0.1478179456122817
69,0.14645527977022765
70,0.14510938826847788
71,0.14380880853209424
72,0.14250149767207723
73,0.1412753589450902
74,0.14006986632892754
75,0.13889232669206897
76,0.13768562759254693
77,0.13651943644913023
78,0.13533772398212512
79,0.13421356180303917
80,0.1330651362078097
81,0.13192064033425352
82,0.1308141643893035
83,0.12977954977436582
84,0.12874745862167816
85,0.1277478967388601
86,0.12670313044673054
87,0.12576254713131282
88,0.12475298926015435
89,0.12377026455942208
90,0.12276872271729744
91,0.12178601537978632
92,0.12081783332859204
93,0.1199013878376098
94,0.11900853346506543
95,0.11810138141768659
96,0.11718171609879295
97,0.11634353355596452
98,0.11546679685884895
99,0.11461563339728169
100,0.11376534946228052
101,0.11290731869984014
102,0.11207365494299268
103,0.11128629571058266
104,0.11047186742532374
105,0.10965632088714991
106,0.10885117488377076
107,0.10804923074742116
108,0.10729654900128209
109,0.10650864862319012
110,0.10572826481037996
111,0.10495009592602386
112,0.10423129924375318
113,0.10351045547619006
114,0.10278015477852473
115,0.10213587512665416
116,0.1014945213640643
117,0.10081808603169887
118,0.10014446206304277
119,0.09943141012068793
120,0.09877731573222989
121,0.09811925276488859
122,0.09747164988047304
123,0.09680114299202869
124,0.09619201137117822
125,0.09559043456017938
126,0.09495416905159783
127,0.09434194295939793
128,0.09375054571308047
129,0.09314613259262114
130,0.09255649109864925
131,0.09198891482896693
132,0.09140927307454404
133,0.09082796511423893
134,0.09024686795394955
135,0.08965385711598224
136,0.08910909661126136
137,0.08855001084543461
138,0.08797525709645897
139,0.08743681073970207
140,0.08693437019501628
141,0.08636698959357884
142,0.08585158365301769
143,0.08535887583053786
144,0.08482784857754656
145,0.08431269388189307
146,0.08381998847189939
147,0.08332587468287626
148,0.08282394519273503
149,0.08235152842123514
150,0.08184131216185754
151,0.08140371820531801
152,0.08090272099726999
153,0.08042237645969717
154,0.07992410529699082
155,0.07948204913922768
156,0.07903728803798124
157,0.07858615300208956
158,0.07814439047579252
159,0.07771179730763825
160,0.0772796821578038
161,0.07684280748310998
162,0.07641088507368746
163,0.07597375563600395
164,0.07555719328049595
165,0.07513387902273291
166,0.07475540342074774
167,0.074331088303835
168,0.07391178258586345
169,0.0734955024749459
170,0.07310393522116859
171,0.07269397392248662
172,0.07229873148625239
173,0.07191203232020697
174,0.07153131474819124
