,gradient_norm_on_full_trainset
0,0.3243652370276303
1,0.319948053734944
2,0.3156915974880533
3,0.31149666705177526
4,0.30741575483087547
5,0.30350237832754806
6,0.2995912690251094
7,0.29560165142612976
8,0.291715705730237
9,0.28798840763204014
10,0.2843902406241688
11,0.28079372583452583
12,0.27720482520858686
13,0.2736730625512528
14,0.27036663297200325
15,0.2669415437354803
16,0.26363557125548487
17,0.2603309983646179
18,0.2570987780299322
19,0.2539617625018436
20,0.2508766112157242
21,0.24789363140520945
22,0.24488359507349539
23,0.2419634493206683
24,0.23901239155856807
25,0.23619349066374093
26,0.23343838913025888
27,0.23069347495806053
28,0.22798937232162175
29,0.22531104303852062
30,0.22279087442817355
31,0.22019800213271043
32,0.217679231677102
33,0.2151496479212384
34,0.21276181675405675
35,0.21036079987741232
36,0.2080420246182156
37,0.2057353427398406
38,0.20343608226852444
39,0.20123181606500645
40,0.19909558392141852
41,0.19694816114184815
42,0.19490251943548886
43,0.19280976732789562
44,0.19074623251198136
45,0.1887334828420579
46,0.18678761294536997
47,0.1848411103936844
48,0.18298695677665439
49,0.18114132279000467
50,0.17933344129411594
51,0.1775644806619148
52,0.17577525925653942
53,0.1740559774035207
54,0.17235142930997271
55,0.17063959109060628
56,0.16899880891673785
57,0.16741208545593067
58,0.16582202667459245
59,0.16428220808858648
60,0.16269407347386716
61,0.161151059479634
62,0.15963805575788592
63,0.15815138567331252
64,0.1566910500887657
65,0.15526420008222486
66,0.1538513581804396
67,0.15247107700657564
68,0.15116003033221925
69,0.1497768738177803
70,0.14845344227506757
71,0.14717630937965478
72,0.1459218686093672
73,0.14470666082676398
74,0.14342800052702595
75,0.1422125467838167
76,0.14100380407006222
77,0.1397822551237053
78,0.13859191899465909
79,0.13741650437143066
80,0.13623987865275444
81,0.1351054282700122
82,0.13398754503905147
83,0.1328788084581229
84,0.13179358362876603
85,0.1306824108029992
86,0.12961259459368152
87,0.12861398906648444
88,0.1276276591800633
89,0.12662445647402937
90,0.1256476409690838
91,0.12469859536174385
92,0.12376769566609644
93,0.12280953607333964
94,0.1218740144605284
95,0.12090422607864817
96,0.12002555212357746
97,0.11911254071974305
98,0.11825148444288983
99,0.11737527069404499
100,0.1165024977551411
101,0.11564877402995119
102,0.1148064932783766
103,0.11398759280251494
104,0.11316391011566632
105,0.11234253336965332
106,0.11155939548876892
107,0.11076343261742391
108,0.10998864003774404
109,0.10923014737747386
110,0.10844826993096227
111,0.10770081450377955
112,0.10693803488418392
113,0.10618193907652618
114,0.10546750500832083
115,0.10475503944510407
116,0.10404126466783215
117,0.10333278331841371
118,0.1026383267853231
