epoch,train_loss,test_loss,test_accuracy
1,2.3022785156331174,2.231586401462555,0.3147
2,2.2373698650522433,2.1166245126724244,0.4845
3,2.172207171866234,2.0085952496528625,0.5153
4,2.0996892563840173,1.8920760262012482,0.5402
5,2.0272155163135928,1.7905137467384338,0.5552
6,1.9529121677926244,1.7009464776515961,0.5735
7,1.8840372481244674,1.6095357596874238,0.5942
8,1.8163599435319295,1.5284983277320863,0.6082
9,1.754839787077397,1.4425868940353395,0.6334
10,1.6981190508984505,1.371860316991806,0.6494
11,1.6427578347794551,1.292760000228882,0.6727
12,1.5858558806967227,1.2351155811548233,0.6863
13,1.5381115776427245,1.1542889535427094,0.709
14,1.4978031990375922,1.0951754879951476,0.7263
15,1.4521510971353413,1.0418785518407823,0.7422
16,1.4156147824957015,0.9894343560934067,0.756
17,1.3829763782785296,0.9430987960100174,0.7646
18,1.3558516979217532,0.8945458918809891,0.7777
19,1.3244358093180553,0.8638367420434951,0.7834
20,1.297070016759507,0.8186020696163178,0.7981
21,1.2722072134626674,0.7878052878379822,0.8072
22,1.2466107114832454,0.7640581539273262,0.8145
23,1.220977718779381,0.7342494386434555,0.8211
24,1.202181901323034,0.7076286682486534,0.8268
25,1.181779299391077,0.6866130843758583,0.8297
26,1.1637314735574928,0.6657338085770607,0.8362
27,1.1506171809866075,0.6333316320180893,0.8486
28,1.1370146129993683,0.6239836984872817,0.8515
29,1.1183780031001314,0.6042653754353523,0.8558
30,1.107281103793611,0.5860631909966468,0.8605
31,1.0935523263951568,0.5668948015570641,0.8663
32,1.0810253295492616,0.5509021729230881,0.8727
33,1.0625809499557985,0.5395203471183777,0.8755
34,1.0482882908050053,0.5279351568222046,0.8796
35,1.0392009177106492,0.516947512626648,0.8781
36,1.0319316483558494,0.5050757700204849,0.8839
37,1.014863509573835,0.4914750164747238,0.8892
38,1.0068607596640893,0.4746328704059124,0.894
39,1.004651454154481,0.4646765141189098,0.8967
40,0.9865021845127674,0.446539930999279,0.9013
41,0.9827387964471859,0.44312705159187316,0.9022
42,0.976811905110136,0.4351903995871544,0.9019
43,0.9639561617628057,0.42355350762605665,0.9051
44,0.9656371149610967,0.41668725878000257,0.908
45,0.9536678605891291,0.4047840057313442,0.9092
46,0.9425702518605175,0.4000141142308712,0.911
47,0.93593412130437,0.3899894508719444,0.9133
48,0.9291357225560131,0.3807682724297047,0.9161
49,0.9228914892419855,0.37792272835969926,0.9159
50,0.9122477374178299,0.37443111374974253,0.9171
51,0.9063537498737905,0.36669456109404563,0.9188
52,0.9059648721776111,0.35657327979803083,0.9184
53,0.9016952189993352,0.35265161842107773,0.9207
54,0.8890643069084655,0.34449169553816317,0.9222
55,0.8857429139157559,0.34333438783884046,0.9216
56,0.8857471960656188,0.3323311469703913,0.9238
57,0.8765091604374825,0.3261420223861933,0.9278
58,0.8677321084002229,0.32151855394244194,0.928
59,0.8619117848416593,0.31917393282055856,0.9267
60,0.8547503458692675,0.31036087408661844,0.9268
61,0.8597749705010274,0.3050751822441816,0.9294
62,0.8522248336609374,0.3037007013708353,0.9291
63,0.8466933643564261,0.2978926735371351,0.9307
64,0.8382065899828645,0.2957947129756212,0.9316
65,0.8416417342551211,0.292987999394536,0.9303
66,0.8332132321722964,0.2891850386559963,0.9321
67,0.8309084461090414,0.28688885778188705,0.932
68,0.8297723432804679,0.2838875836879015,0.9336
69,0.8196807891764537,0.2779741358011961,0.935
70,0.8151305079460142,0.2747168300300837,0.9364
71,0.8097762265103929,0.2736718609184027,0.9354
72,0.8084532402931379,0.27070748910307885,0.936
73,0.8042518245412946,0.26663268461823464,0.9363
74,0.8013327991708797,0.2638890342414379,0.9376
75,0.7985599056203316,0.26095217183232305,0.9386
76,0.7921345058907855,0.25630401659756896,0.9408
77,0.7866727374969643,0.25579739175736904,0.9391
78,0.7898094631255939,0.25058559875935316,0.9407
79,0.7846758609122418,0.2544601283967495,0.9395
80,0.7874448175125933,0.2484758809953928,0.943
81,0.7811904871717413,0.24656625244766472,0.9418
82,0.7773056968729545,0.24607972737401723,0.9418
83,0.7721495415302033,0.24349474616348743,0.9416
84,0.7751440758400776,0.23901588458567857,0.9431
85,0.7683789572817215,0.24141377355903387,0.9421
86,0.7618110555283566,0.23687228541821242,0.9443
87,0.7620602194299091,0.2352625909820199,0.9434
88,0.7574208891138114,0.23443850956857204,0.9437
89,0.7523085474967958,0.22983282521367074,0.9463
90,0.7571948797144789,0.22971136406064033,0.9448
91,0.7527792976257648,0.22569127175956966,0.9447
92,0.7476563801156714,0.22629078052937984,0.9471
93,0.7430068903780999,0.22322996500879527,0.9453
94,0.7482950644290193,0.22267079837620257,0.9466
95,0.7374344242380021,0.2207675598189235,0.9475
96,0.7391521387911857,0.21940729402005674,0.9473
97,0.7397913083117059,0.22034870140254498,0.9451
98,0.7372435105607864,0.21883057028055192,0.9464
99,0.7351062031502418,0.21569476749747993,0.9471
100,0.7303170952391118,0.21450436778366566,0.947
