Epoch,Loss,Grad_norm
1,0.47948511045868114,0.897788912998225
2,0.17575234793505426,0.5847638848881832
3,0.13019514961515444,0.43432445695652694
4,0.10456714078278864,1.3486478024453488
5,0.08695122189188408,0.5606152323102935
6,0.07311007882452618,0.5867417501036046
7,0.062224674085944384,0.2040813595983988
8,0.053865637251381146,0.21909374833194348
9,0.04703074980969146,0.15597731652205835
10,0.04084635342834359,0.35212319890134486
11,0.03615409121611866,0.13944307190772476
12,0.03178899773096634,0.4731500478614573
13,0.027943751032827265,0.14727608922114138
14,0.024804006851578162,0.06650859695630694
15,0.022028802017981217,0.09101915724092718
16,0.020199054670599053,0.4443012087246591
17,0.01783478290032027,0.10480444021298743
18,0.015862686780549713,0.10585804331392226
19,0.014345228048515016,0.050188267043245735
20,0.012891750766943067,0.21271350750745296
21,0.011871057432302731,0.044492656060682985
22,0.01077879149214191,0.0867549468585196
23,0.009839664000260123,0.058411991109881066
24,0.009055770191727049,0.06461853680518766
25,0.008331943469090481,0.0810450446043603
26,0.007709187820506424,0.09871515893222096
27,0.0072033106136309396,0.03218121222088865
28,0.006657486268461256,0.05415859387522601
29,0.006200638392513965,0.04125014826101127
30,0.005816818824653529,0.03503181221959616
31,0.005436148015008766,0.02365274358216379
32,0.005135218096873328,0.03731629914986157
33,0.004846867357412258,0.01980625092830218
34,0.004598536927221438,0.048377505000759734
35,0.0043333673522160466,0.02772837952451223
36,0.004094600746550171,0.02478843313731299
37,0.0038995191541705597,0.01511362900776993
38,0.0037214295461110896,0.057311553576631626
39,0.003534082226628848,0.030254357166201427
40,0.0034007391975245486,0.03630014258402421
41,0.003242560634705222,0.019236757660372708
42,0.003097844596210299,0.011892027489758199
43,0.002965755810244877,0.010195654419133926
44,0.0028635782872374026,0.01818583674785393
45,0.0027497424704606755,0.013775393594211467
46,0.0026485093423339015,0.01601456135124726
47,0.0025635477978246824,0.009687314306756995
48,0.0024940061552639484,0.02742233602275915
49,0.0023862202730724367,0.010873420748768334
50,0.002317902401200164,0.01703236531542039
51,0.0022542389480681236,0.031112848053848365
52,0.002166865511907864,0.011227519307144643
53,0.002106005455154168,0.04271963707041932
54,0.0020433702452850163,0.006568208921318302
55,0.0019764881344291113,0.008108099822212415
56,0.0019363477871500714,0.007040795219637518
57,0.0018659843323294515,0.005185718258678046
58,0.001820157424613865,0.006942208749098457
59,0.0017686918145045638,0.009550460060605429
60,0.0017239170132196998,0.00950312291680194
61,0.001684196609056602,0.010259585032506046
62,0.001640771806705743,0.006194364937420174
63,0.0015895861729790094,0.00427865067510034
64,0.001563738032650613,0.008336530925997974
65,0.001532209116641937,0.00730719640602572
66,0.0014947628034120899,0.008083980842589156
67,0.0014654198060625122,0.007983151172124213
68,0.001423998246506109,0.0049264914327794606
69,0.0013843582971692402,0.004818876252567749
70,0.0013554576612709059,0.006412975508647513
71,0.0013308678048276105,0.006967305773135192
72,0.0013014923754519135,0.004903150534271271
73,0.0012847171298236097,0.006212983471175062
74,0.0012550756352030182,0.006618812407821983
75,0.0012280193549162567,0.003765023058041019
76,0.0011976094002898593,0.005676093123620563
77,0.0011739668222262634,0.0026038535238084443
78,0.0011593853473718578,0.007912477354897082
79,0.0011375636494742169,0.00893977975732723
80,0.0011119541901526814,0.005018595908895721
81,0.0010965739715236666,0.004547344268318449
82,0.0010714327060159737,0.002203901204408074
83,0.0010538179145226161,0.005009711805226694
84,0.0010382296434619416,0.0029671841672206474
85,0.001027167655361848,0.006799941548047589
86,0.0010034964711926246,0.003977096942234126
87,0.0009812142431609712,0.00629517931368847
88,0.0009685491386335343,0.0024818809583847918
89,0.0009536826297427702,0.004133941784871833
90,0.0009441041600716821,0.004559617652482058
91,0.000928073776422179,0.0038929616122160486
92,0.0009075184954503962,0.0037860863793392095
93,0.0008949530236936033,0.002604732150472828
94,0.0008831529106581742,0.005075994878874741
95,0.0008714149863423654,0.0029721942889715243
96,0.0008550349554398208,0.004921901711189747
97,0.0008477851392314533,0.002785737161455383
98,0.0008275670890293826,0.002925893578242159
99,0.000812375504349386,0.002146965219837422
100,0.0008061731977080452,0.0021998504076537035
101,0.0007959416632390565,0.0020586101194150904
102,0.0007811899117383538,0.0036455843483280672
103,0.0007744533869623348,0.0017383278761696095
104,0.0007637834935587184,0.0019885477064858466
105,0.0007546837486018884,0.0033389895516783225
106,0.0007387989299801984,0.0029752085697102035
107,0.0007368687757831541,0.00273919633310485
108,0.0007234081873567617,0.0036851408619236357
109,0.0007124412999689674,0.0018764258553106913
110,0.0007039199526997883,0.0020432497600057086
111,0.0006984908649721578,0.0024431838714419627
112,0.0006920594852259857,0.005994930340300994
113,0.0006785095288019659,0.001455236961070192
114,0.0006732072065075292,0.0030366016755558386
115,0.0006692492453898382,0.0046195809706574146
116,0.0006558847787762376,0.0012112779990205145
117,0.0006482476485455093,0.0012610181197859913
118,0.0006408423224318046,0.0038528205261361666
119,0.0006294922005524267,0.001554560284542878
120,0.000627368357095678,0.0028109356616741192
121,0.0006147192676908778,0.0021225920307962414
122,0.0006108596717240289,0.0019316937229134183
123,0.0006019024942237963,0.0012960716708888109
124,0.0005956596807849009,0.0014891216930999626
125,0.0005895868713288742,0.002548308557733954
126,0.0005842223134527173,0.0016607329996940973
127,0.0005775130224627269,0.0011542890758575648
128,0.0005724390828587367,0.001672138456679132
129,0.0005654905596156052,0.0018474782630201428
130,0.0005613622601909594,0.0030804328545135764
131,0.0005535478711076933,0.0014630617071530925
132,0.0005502498122149194,0.0019211088705222018
133,0.0005428742901501009,0.0016303350860736197
134,0.000535513938086944,0.0014917772673227652
135,0.0005335253868074456,0.001392120242408915
136,0.0005283928172903577,0.0016487856664301871
137,0.0005215582607010127,0.0012202636444417778
138,0.0005177457886452045,0.0015503789165666265
139,0.0005158566794815963,0.002983066939309348
140,0.000505287923861958,0.001030817450775496
141,0.0005019901108718872,0.0012485490029120515
142,0.0004958371506999957,0.0014409282572381376
143,0.0004916280097134758,0.0016575583647181948
144,0.00048718413276897777,0.0016837412508039704
145,0.000485152990006747,0.0020396630651878956
146,0.0004800961104268997,0.0017274743339046174
147,0.0004719257999953451,0.0010020013969157084
148,0.0004698887402763969,0.0018288606596045572
149,0.00046304395948674814,0.0009734625359604849
150,0.00046221799364163524,0.0013928157523747876
151,0.00045700625233328505,0.001511502133062418
152,0.0004552278144312707,0.0015897372596918068
153,0.00044702869379731146,0.001428410611448771
154,0.000443938438720425,0.0011116872206743333
155,0.0004406888570668081,0.0013933961882079166
156,0.0004400997293148174,0.001407281942342631
157,0.00043427603064258817,0.0008851815306975799
158,0.00042917655316730013,0.0010353284536492608
159,0.00042741412952467325,0.0015858677718405525
160,0.00042252536439849856,0.001363887524870368
161,0.0004187063592726807,0.0011265463473732037
162,0.00041501455132798214,0.000843144128281299
163,0.00041072110258737356,0.0009565629015661792
164,0.00040959402246961086,0.0009937113865992042
165,0.00040440073360637684,0.0008938042668880764
166,0.0004028790864464038,0.001135060210416317
167,0.00039804631104728335,0.0008973853415445426
168,0.0003939953076966912,0.0007762643602134205
169,0.0003922634552848541,0.0008977600139143886
170,0.0003883548843540188,0.0013211202517482122
171,0.00038683521181494946,0.0010601302571152946
172,0.00038350912001402257,0.0008163871101946361
173,0.0003798753565761371,0.001293226849942628
174,0.00037613457083106197,0.0008420626962543062
175,0.0003742069428711656,0.0008521925275889932
176,0.0003728774671938065,0.0016239034252717968
177,0.0003686940256295078,0.0012093405842119858
178,0.0003678966910475707,0.0019173522596568177
179,0.0003641970065704515,0.0011470415068130847
180,0.0003618324243057109,0.0007338109743044804
181,0.0003567410455261933,0.0006969047025340779
182,0.0003556952693635771,0.0007758051509846776
183,0.0003523948182839253,0.0005762680171167668
184,0.00034938147661505044,0.0009039386200583708
185,0.0003478608146690669,0.00128720595998113
186,0.00034472612050949925,0.0007700366196726916
187,0.0003422206038090211,0.0008884706375915365
188,0.00034485010566363524,0.0011182895715531448
189,0.00033938872994918187,0.0008341419431331498
190,0.00033606632890858515,0.0009227240345148516
191,0.00033451666832522695,0.0007457244167397075
192,0.0003307631147543947,0.000590109499423039
193,0.00033162766598930616,0.0008438111419072382
194,0.0003290640658124792,0.0007672902395834228
195,0.00032697625283617526,0.0007042722839665243
196,0.00032224349238045547,0.0005832688680883579
197,0.0003198615954330554,0.0004724705192878708
198,0.0003187741333977872,0.0007569850987863828
199,0.0003157416454780752,0.0007468671149201158
200,0.0003139229145560066,0.0006549747543250949
201,0.0003128699992607758,0.0006286012916042849
202,0.0003096738173399452,0.0006481714699382447
203,0.00030960245918723264,0.0005969691702944415
204,0.00030661322572564517,0.0013678438464423493
205,0.00030408917074841525,0.0006834721998116607
206,0.000304256064567707,0.0007727299906567489
207,0.0003000205436719471,0.0006387282391443574
208,0.00029752977071300355,0.0005943335704005609
209,0.00029607402701897675,0.0009071470839438639
210,0.0002950951596376707,0.000657437542695151
211,0.00029336856552340503,0.0006390039328295957
212,0.00029419382893030487,0.0006878108459669473
213,0.000289901290054362,0.0006886631814726
214,0.00028944892342147116,0.0006213055260499687
215,0.0002871696404141958,0.000724235155931634
216,0.00028315774317765687,0.0005569001966473561
217,0.0002837913532364498,0.0006795644460890172
218,0.00028214376603284756,0.0009786160764195687
