Epoch,Loss,Grad_norm
1,0.26459572941604964,0.21320913489424514
2,0.09204387161205572,0.21366338574641025
3,0.05618429082189637,0.11115590872305835
4,0.03648955482385878,0.11736755733969315
5,0.024215344381310157,0.11357304513559167
6,0.016161243526586717,0.066776598638041
7,0.01064036807084063,0.04495385866080298
8,0.007575652002345032,0.06142171073272663
9,0.005619650609098248,0.03762896776960026
10,0.004249996804162614,0.0175349396547238
11,0.0033608199030072537,0.015183900391943193
12,0.0027984755830084687,0.010711813248906502
13,0.0023661440456542236,0.008317044869752887
14,0.002025466431542905,0.007829416630813947
15,0.0017866835618433334,0.00933319080487623
16,0.0016379499205895491,0.006261736319518749
17,0.00146407136254371,0.005267085566721291
18,0.0013316672821310775,0.004672117403545172
19,0.0012220155296555318,0.004098627068716041
20,0.0011225137736093301,0.00573725123659571
21,0.001047320123429277,0.002728925413983812
22,0.0009740254674692636,0.00441796938997597
23,0.0009096388963596232,0.0034115797782223144
24,0.0008607624659760555,0.0018809618061000372
25,0.0008098853407673407,0.004679683119652298
26,0.0007640388761354145,0.00436443360452733
27,0.0007255574604106654,0.0024056279927925106
28,0.0006886208503467859,0.004067818514008293
29,0.0006555856537765888,0.0023181084106131656
30,0.0006253247737632826,0.002457730422454364
31,0.0005964206316995361,0.0016495081574583665
32,0.0005724797666227735,0.0027996447953721726
33,0.000548946175879778,0.001932558669188761
34,0.0005274572461226167,0.0021030780864850196
35,0.0005067911261304427,0.0014203799776515997
36,0.0004876188565614516,0.001400069019286334
37,0.00046983517567142607,0.0015697533660092072
38,0.00045343517332148154,0.001470659240459635
39,0.00043717713930136734,0.001968567293076117
40,0.0004236658880166136,0.002183799708325183
41,0.00041042972770422747,0.00140527215296136
42,0.00039741305848252205,0.00137955075297605
43,0.00038480691372141143,0.0012616874805172346
44,0.0003733832711895763,0.0010393048011805562
45,0.000362379077336327,0.001947316594936131
46,0.00035183520721165397,0.0012378827455094739
47,0.0003426079247122643,0.001060317234526583
48,0.00033340706200617404,0.0013360958908367776
49,0.0003240991600037395,0.0011345238656621703
50,0.00031644300891405175,0.0007799554722144667
51,0.000307996774331601,0.0010913037191511445
52,0.00030037101706552474,0.0009697152485467672
53,0.0002934786044051255,0.0011538935665907908
54,0.0002863049053099639,0.0006192690811810749
55,0.000279568857175168,0.000830224073297927
56,0.000273364250352276,0.0008849578385479803
57,0.00026712126076636737,0.000534037302717264
58,0.0002611070218657864,0.0006930216642787119
59,0.00025540737667835125,0.0007422763844553443
60,0.00025017757670207225,0.0008861025642497181
61,0.0002446837750497336,0.0008081836035014809
62,0.00024031626433183723,0.0008543727068670336
63,0.00023527560283495452,0.000435809101473009
64,0.0002303909574554531,0.0007144730173835297
65,0.00022617483807244038,0.00048294371290574106
66,0.00022176058511350871,0.0008318807916517588
67,0.00021792252509316592,0.0005358232585385304
68,0.0002136525506426621,0.0005042184975875549
69,0.00020962294181131187,0.0004628764479354844
70,0.00020575150216024603,0.000792680460009907
71,0.00020221960935554878,0.0007221244275575681
72,0.00019881734908407014,0.0005189485052486699
73,0.0001955250927630235,0.00038521044371684146
74,0.00019208254070496677,0.0004590375144206785
75,0.00018893916545912866,0.0003861630510552273
76,0.00018559513680570111,0.0004871354034456431
77,0.0001825470099380654,0.00038430290198674825
78,0.00017981236370944126,0.0003826822885094389
79,0.00017683466400811895,0.0006048826031383466
80,0.00017420589022322505,0.00037091113130286233
81,0.00017154069458467583,0.0003215806161012981
82,0.00016882588217436556,0.00034645125423277986
83,0.0001662308474354357,0.00045591919042267404
84,0.00016394864423942667,0.000346172693392707
85,0.0001615282937277184,0.00029110120877468525
86,0.00015914614107041532,0.00033404690526796184
87,0.00015663291477487296,0.0006902086552385222
88,0.00015478265764159974,0.0002763607633140687
89,0.00015242139957207285,0.0003461353526146634
90,0.00015058669624873735,0.0004706303259813967
91,0.0001483028864196719,0.00041367886170891804
92,0.00014619376520046777,0.0004339888202849458
93,0.00014437332877727683,0.00030684094313731587
94,0.00014246944238329733,0.0004232641331539522
95,0.0001405325612745934,0.0002927706020018876
96,0.000138848833649002,0.0003390840495482723
97,0.0001371836946600912,0.0003275697886355643
98,0.00013517213413858715,0.00036372830739539355
99,0.00013355052026942733,0.0003340280660079152
100,0.00013200639430943604,0.000281897390120279
101,0.0001304138427287383,0.0002835691205710501
102,0.0001287089929594085,0.0004180947069626182
103,0.00012733661000028133,0.00022607444831968394
104,0.00012580087070812785,0.0002359855848335293
105,0.0001243526698020324,0.00027137853695230176
106,0.00012276210944847898,0.00036650837343565445
107,0.00012157766727670066,0.00021042915294579713
108,0.00012005618724997825,0.00027800352734275456
109,0.00011869482947069147,0.00022132286023583093
110,0.00011734128070211829,0.0002989034712163696
111,0.00011619243707991506,0.00027452421176091745
112,0.0001148750866930346,0.0003593942939974122
113,0.00011360631969607267,0.0002325934463603221
114,0.00011229753091028814,0.0003716470951254578
115,0.00011129411175595854,0.0002858572540614378
116,0.00010993338639933942,0.00026288767421996106
117,0.00010895977570697157,0.00021853189075870388
118,0.00010775371312798221,0.00021394692768682673
119,0.00010660153531468566,0.00020090613615307348
120,0.0001056100519877652,0.00021070329949148437
121,0.0001043511142840111,0.00030294333270610937
122,0.0001034200028556688,0.00023042640852020344
123,0.00010242165887181876,0.00017202535724229545
124,0.00010135684376181317,0.00023685286711943844
125,0.00010037163858470603,0.00023891365568123388
126,9.942228759499713e-05,0.00019440025748035765
127,9.849938890769028e-05,0.00016514303705727766
128,9.749635252070232e-05,0.000317476257476736
129,9.658819909672564e-05,0.0002141061676216592
130,9.570548495706935e-05,0.0003296899349845639
131,9.48433996465711e-05,0.00018695683956208422
132,9.398163773997778e-05,0.00015149526609507414
133,9.309026695024195e-05,0.0001953267774024683
134,9.22226921139498e-05,0.00017841331977324154
135,9.144934159391416e-05,0.00017978248476036436
136,9.054843152536632e-05,0.00019546119158527165
137,8.981060959944335e-05,0.00016627838961276028
138,8.904881522768482e-05,0.00016519670786058042
139,8.828777643076991e-05,0.00022639979670668962
140,8.74595878830888e-05,0.0001668509502325392
141,8.673052589985793e-05,0.0001411591625775553
142,8.595584272768156e-05,0.00019226642466891786
143,8.521067548596209e-05,0.00020830254339468217
144,8.450551631501508e-05,0.0002072193617806736
145,8.381742962011408e-05,0.00020951224700180778
146,8.317768329969865e-05,0.00018198224307473186
147,8.239167131025774e-05,0.0001707327938264915
148,8.174718127103531e-05,0.00019162056067408332
149,8.100584459992852e-05,0.00014027683125606382
150,8.04299768687202e-05,0.00018494270306548894
151,7.97824837032024e-05,0.00017639171340921392
152,7.91313013343518e-05,0.00019106833274226925
153,7.848786950094138e-05,0.0001682842122860481
154,7.788178191170842e-05,0.00021276837819097152
155,7.728120361475015e-05,0.00016503364578824515
156,7.6703862230634e-05,0.00014492746555069884
