,gradient_norm_on_full_trainset
0,0.28421381225318776
1,0.28209453162542036
2,0.2808909034329578
3,0.2800276235839499
4,0.2785150895114459
5,0.2769984776551718
6,0.2727770037917305
7,0.2646696124299954
8,0.2532418836055923
9,0.23558833347761915
10,0.23493387368841465
11,0.2408226005000426
12,0.25493469226584997
13,0.2637615579965118
14,0.2700964618614754
15,0.2707049632912282
16,0.27034518990876505
17,0.266831038110385
18,0.2623893998533758
19,0.25746946362123313
20,0.2524523375005097
21,0.24919064867871796
22,0.24742876275393227
23,0.24293258498008452
24,0.24381108595112808
25,0.24394891198563645
26,0.24129940296044317
27,0.2441603951726286
28,0.23876834812570333
29,0.24714163070910988
30,0.2408952942844001
31,0.24989808951396375
32,0.2428621049710205
33,0.2513600064937027
34,0.24441871699091583
35,0.25248267128304136
36,0.2426599263616494
37,0.25456092356048526
38,0.24548157924752614
39,0.2547662056453844
40,0.2510324001587377
41,0.25204359953440125
42,0.24925409452305325
43,0.25273963602888194
44,0.24918164794221037
45,0.2520316689585439
46,0.2538492979149226
47,0.2501612711572834
48,0.25220561456679513
49,0.24829919540758785
50,0.2506563089949245
51,0.2516672235509321
52,0.24899878134688044
53,0.25319906719060403
54,0.24494988170924734
55,0.2566933339870101
56,0.23876690519158625
57,0.2564945441332938
58,0.2441447777127519
59,0.2493115205086276
60,0.24414392687404537
61,0.2498231409680149
62,0.24226886010762766
63,0.24868622374182073
64,0.24422093427941446
65,0.244424474770477
66,0.24788363798504426
67,0.24239825467122808
68,0.24420682637503682
69,0.24082181869645153
70,0.24533032370054686
71,0.23734176278516098
72,0.24405160430895725
73,0.23774470605486128
74,0.24092619843355437
75,0.23840807962793784
76,0.24242243049534423
77,0.23827158870849047
78,0.23808856519592894
79,0.23628230281421264
80,0.2404975181694462
81,0.22989422288268266
82,0.24362115898122255
83,0.22827756265785673
84,0.23958477066236078
85,0.22796122010484673
86,0.23967013361018413
87,0.22692401003069312
88,0.24174979800651455
89,0.22310840127031906
90,0.23803954462372862
91,0.22341861249713452
92,0.23851466800857163
93,0.22302109362052364
94,0.2379876787225538
95,0.2230677629451757
96,0.23590910734740586
97,0.2222417721993592
98,0.23451467611787224
99,0.2197703043146096
100,0.23063017018689863
101,0.21834065004340636
102,0.2308897219697204
103,0.2145794107639512
104,0.22898900479125714
105,0.2156671513748417
106,0.22711020801757625
107,0.21642314919880498
108,0.22403135173494704
109,0.2173364121624098
110,0.22343301889012396
111,0.2142539020659354
112,0.22427933666293942
113,0.21464296828382015
114,0.22270944798787293
115,0.21078464369486655
116,0.22278136472037305
117,0.2131761435531223
118,0.22227908285848522
119,0.2101599431978912
120,0.22072233988307258
121,0.2115379632778346
122,0.21627271089959677
123,0.2112987562873417
124,0.2136550691070574
125,0.21346663931298368
126,0.21275572811498913
127,0.21129932547672187
128,0.21166099274438946
129,0.21184258762393507
130,0.21038115119658665
131,0.21063435367776187
132,0.21120699280852512
133,0.21124712011505298
134,0.20797399393988228
135,0.2079978831497568
136,0.20860914760553206
137,0.20801975444807347
138,0.2041764468133457
139,0.20824612236085072
140,0.2032016334505915
141,0.2075364186849725
142,0.2000417284959318
143,0.2074660751003304
144,0.19924214941818758
145,0.20778168317931311
146,0.19830875302930692
147,0.20970683596849712
148,0.194474804512263
149,0.20870095065400984
150,0.1907488082242835
151,0.20870621381393004
152,0.18594075443090585
153,0.209498680469513
154,0.19028186410322673
155,0.20596590047987423
156,0.19011545062916405
157,0.20581969383611143
158,0.1939672560116252
159,0.19899369799313213
160,0.19547021368534012
161,0.1978784811754411
162,0.19161000662020786
163,0.19658928224262576
164,0.19330563713547275
165,0.19456174903969908
166,0.19306462494914017
167,0.19428349322524305
168,0.1939691547585815
169,0.19172615906163226
170,0.19076678784624512
171,0.19356039977661682
172,0.1883504154477635
173,0.19521443313275452
174,0.1865955917462841
175,0.19442773219245257
176,0.18300709453354452
177,0.19419695822432598
178,0.1836173738143514
179,0.19091444039366604
180,0.18597914786111552
181,0.18914834322361956
182,0.18443607946439577
183,0.18734945101321226
184,0.18391778622368687
185,0.18687081784521015
186,0.18493709523559193
187,0.18248696842458828
188,0.18588758518461596
189,0.18371720388819454
190,0.1844155592581175
191,0.1853983337528502
192,0.18350687966991297
193,0.18323903096199082
194,0.18219853490717192
195,0.18136108607580192
196,0.18376634346235315
197,0.1826380225789674
198,0.18180811600998686
199,0.17850669110008385
200,0.18125917137274888
201,0.17800234900039189
202,0.1794601869342402
203,0.17943781138653214
204,0.17846362182506864
205,0.17868780145164848
206,0.17579481620817738
207,0.17762530901990384
208,0.17633174191277753
209,0.1783013889384854
210,0.17731442415025275
211,0.1749106088014164
212,0.17528169239634642
213,0.17381635695961076
214,0.17544642317295397
215,0.17187877326533338
216,0.17413693937518399
217,0.174222403853792
218,0.17219640076125162
219,0.17494089691666667
220,0.1722837505510581
221,0.1715389551639328
222,0.17371022761183158
223,0.1731386996919867
224,0.17153198465452124
225,0.1733249086253958
226,0.16958909159835264
227,0.168123303062862
228,0.1715334292498182
229,0.1654580001017712
230,0.1729722923016878
231,0.165167153495048
232,0.1720217478943883
233,0.16626485843749664
234,0.16880471361909774
235,0.16479697785016909
236,0.16862118463032189
237,0.1646755198065349
238,0.16993270343982178
239,0.16001672005409545
240,0.16769294938499624
241,0.16096069560496765
242,0.16827496143886414
243,0.1629529197772502
244,0.1652994558618224
245,0.16357787377003713
246,0.16561398264337393
247,0.1629129194144308
248,0.1662341962484728
249,0.16149219120436936
250,0.16463813583616987
251,0.15915678898324076
252,0.1654272093618346
253,0.15904133916927177
254,0.16406687812171367
255,0.16003964212940333
256,0.1621667097322857
257,0.15920712806777096
258,0.16275660775023432
259,0.15698797329971456
260,0.16262455092301356
261,0.15752741228708542
262,0.1621170613367982
263,0.15733760081581744
264,0.16107845243031593
265,0.1562661945209061
266,0.15906865114437954
267,0.1550914295005064
268,0.1606606463304618
269,0.15169159664135973
270,0.1605556503549158
271,0.15173253459964892
272,0.15759978506653544
273,0.15256287725033923
274,0.15356869727550326
275,0.1550854562450313
276,0.15535451458151978
277,0.15196225817999337
278,0.15628483177398497
279,0.1531959320822714
280,0.15337389995180178
281,0.15113020513899988
282,0.1547725023572371
283,0.15196096787251118
284,0.15132491660212918
285,0.15175494169913345
286,0.15188012288190916
287,0.15019894257471694
288,0.15178790094122024
289,0.14942178570161432
290,0.14905815026521196
291,0.1501279773340216
292,0.14992500740867507
293,0.14962102646945416
294,0.1469111944011298
295,0.14956150078015867
296,0.14605889063575472
297,0.1499938677605412
298,0.14582246960470452
299,0.1494708729070667
300,0.14551118633026225
301,0.1506503919877303
302,0.14392507365205282
303,0.15289907376892253
304,0.13965815858987302
305,0.15203963991686412
306,0.13793989476932217
307,0.1514562613410969
308,0.1389552684939398
309,0.14761217461091283
310,0.13995352790937968
311,0.14773659530798117
312,0.13888489124567555
313,0.14606726345609475
314,0.13730120355595127
315,0.14628520172797943
316,0.13759991521989418
317,0.14591780751653477
318,0.1409238348230681
319,0.14553135097344877
320,0.14003157493645293
321,0.14283010996609707
322,0.14024406641198767
323,0.14502480013794275
324,0.1387734461952851
325,0.14329371931437887
326,0.13993089061850864
327,0.1400503577710421
328,0.14089783876362164
329,0.1400779845098473
330,0.1393754947298427
331,0.1359490909329884
332,0.14166707101494802
333,0.13904983631367446
334,0.13904023180798625
335,0.1359143463174028
336,0.13933790992936024
337,0.13739765697036466
338,0.14037776678033004
339,0.13557034549569547
340,0.13643245566135637
341,0.13546503105857605
342,0.13719755654967053
343,0.13471306338521555
344,0.1357695938633861
345,0.1334455466698276
346,0.13616336460343423
347,0.13485360384456782
348,0.14004845184144327
349,0.13223431175092154
350,0.13649865945354867
351,0.13282017359433348
352,0.13526023074552923
353,0.13316521056518485
354,0.13529592296214324
355,0.13316097661087278
356,0.13402833282892906
357,0.13011880306517623
358,0.1344020513955812
359,0.13072702308002465
360,0.1345400483708626
361,0.13087024828512123
362,0.132596710548398
363,0.12958826528117826
364,0.13014767092506296
365,0.12957525461484146
366,0.12918864320842705
367,0.13135965342314876
368,0.12829858843852399
369,0.13152004616635185
370,0.1257780539379464
371,0.1343976018284904
372,0.12490270583702659
373,0.13231165727828526
374,0.12647827210261714
375,0.13204721832224178
376,0.12864946395551685
377,0.12971741532334083
378,0.1276440975068887
379,0.12931165713002352
380,0.1266578984648726
381,0.12587870220424152
382,0.12756484254306052
383,0.12666836441865353
384,0.12579239627805605
385,0.127280091263728
386,0.1288438348951557
387,0.12352745521532937
388,0.12818287620382895
389,0.12508977721867814
390,0.1268760528098674
391,0.12341069895778148
392,0.12612438874878504
393,0.12478946772117591
394,0.12439977048032802
395,0.12344736586435487
396,0.12151499860804604
397,0.12452126440795089
398,0.1256197662723124
399,0.12177466880954924
400,0.12376229705444171
401,0.12166305423402293
402,0.12670918957891583
403,0.12112067825855317
404,0.12354345632922428
405,0.12048381874515535
406,0.12347418940621986
407,0.12063234621391652
408,0.12287448966041141
409,0.12172705370697874
410,0.12314154348935055
411,0.12311118601721896
412,0.12088666631081373
413,0.11900672386351921
414,0.12154454289678251
415,0.12129947144715765
416,0.11830214829740233
417,0.12108656558508428
418,0.11796690777563916
419,0.12047350829005805
420,0.11901565381394304
421,0.11988664819853811
422,0.11717291136428554
423,0.11974391171410877
424,0.11717542729702393
425,0.11808627407949264
426,0.11756214222953125
427,0.11764703559036545
428,0.11836237106746664
429,0.11870821822364734
430,0.11888596011987614
431,0.11877010235170751
432,0.11654673398411934
433,0.11835848377097893
434,0.11576708269784122
435,0.11760418530999443
436,0.11590182126874256
437,0.11746982352135502
438,0.11591207546205459
439,0.11724987400590206
440,0.11509947364392725
441,0.11580967389323753
442,0.11432871043543213
443,0.11701435441305172
444,0.1142241226041171
445,0.11642244251895739
446,0.11317638357086617
447,0.11815654031078619
448,0.11425523385648331
449,0.11351436687961754
450,0.11389327199317356
451,0.11447056281470099
452,0.11402562032315253
453,0.11413512346156389
454,0.11357003721344527
455,0.11120532382943045
456,0.11344394571332331
457,0.10995788237653252
458,0.11263598678379391
459,0.11242524827038258
460,0.11136406136918016
461,0.11065158596589644
462,0.11173373620780744
463,0.11124501892628895
464,0.11289340551862623
465,0.1111742156493738
466,0.1100886399533243
467,0.10975630362417972
468,0.10947623517661206
469,0.10967891813027027
470,0.1077092717471609
471,0.11055339782600833
472,0.10775036611915571
473,0.10942297571614079
474,0.10850317477973466
475,0.10853306280415623
476,0.10814853318038804
477,0.10969299614617307
478,0.10903133771035534
479,0.10912874386523796
480,0.10617534822902001
481,0.11013971580703283
482,0.10858329642250093
483,0.10834761842730442
484,0.10537889646186252
485,0.10711519110764893
486,0.10569181557452074
487,0.10982483119660318
488,0.10402007762233148
489,0.10978608018178959
490,0.10465316731584329
491,0.1087153743539517
492,0.1046770362046352
493,0.10689624095053615
494,0.1041750530978984
495,0.10530347925821312
496,0.10448745728473234
497,0.10523626799747536
498,0.10405515948313644
499,0.10485266261262612
500,0.1039230430465737
501,0.10601288549226426
502,0.10208199643809228
503,0.10471074827311426
504,0.10332658019965717
505,0.10379966501063978
506,0.10161235469057125
507,0.10652213709526015
508,0.10305247801586778
509,0.10482909221089957
510,0.10123245086215234
511,0.10213376343534104
512,0.10364633051398613
