,gradient_norm_on_full_trainset
0,0.28421381225318776
1,0.28039533250278753
2,0.2721266103964045
3,0.26741641628424184
4,0.27053385938851543
5,0.26860323622198534
6,0.26797061959076646
7,0.2673216247399731
8,0.2666316412977201
9,0.26586064681069016
10,0.2651700617716804
11,0.2644869886736656
12,0.26373928973122424
13,0.26304904333445694
14,0.26234635842054393
15,0.2616346968716383
16,0.26097011466177633
17,0.26025735057831845
18,0.2595594132654326
19,0.25882523404956675
20,0.25820698934985387
21,0.25751397791105723
22,0.25680326486109895
23,0.256152629444848
24,0.2554678647498194
25,0.25472175014148724
26,0.2541275460869684
27,0.25340982861690264
28,0.25279803125759537
29,0.2520396468293532
30,0.2514040190529991
31,0.25077633102766955
32,0.25007470700739753
33,0.2494296552189695
34,0.2487779306472874
35,0.24810585273685865
36,0.24746775187981956
37,0.24679327124793402
38,0.24618558456388176
39,0.24551619527062857
40,0.24483230870887412
41,0.24425684468746459
42,0.2435532933235105
43,0.2429638519805236
44,0.24231381422598447
45,0.24165914165134272
46,0.24100292046014243
47,0.24040467519045725
48,0.23977779865949786
49,0.23918951387423287
50,0.23852059913235105
51,0.23789004986062262
52,0.23721021211883841
53,0.23667031641178365
54,0.2360568633848382
55,0.2354217888441334
56,0.23481049242861324
57,0.23418285579573364
58,0.23358024372207012
59,0.2329524545321772
60,0.23240377882710606
61,0.23178919371091133
62,0.2311828780667625
63,0.2306091111978464
64,0.229984212273093
65,0.22940847574874573
66,0.2288206421490476
67,0.22818423954200195
68,0.22763522820487508
69,0.22702753741233095
70,0.22647368278776275
71,0.2258648647494066
72,0.22532956822576908
73,0.2246844971047357
74,0.2241548663727196
75,0.22356695858587772
76,0.22303435363650181
77,0.22243567818778903
78,0.22188483502986123
79,0.22129527760767753
80,0.22075095107583037
81,0.22016116152408535
82,0.21964621984912996
83,0.21905265345983166
84,0.2185264911921037
85,0.21793745823985042
86,0.21741921694943542
87,0.21685312105495863
88,0.2162842452887594
89,0.2157746135954266
90,0.21519919606920862
91,0.21464513119219925
92,0.21412172799542767
93,0.21353695950494336
94,0.21305347715598422
95,0.21250186832969492
96,0.21196461359562685
97,0.21141717589696607
98,0.21092915470818902
99,0.2103585282547767
100,0.20984797849822492
101,0.20931033333255583
102,0.20879529585330486
103,0.20830314206293754
104,0.2077441110173867
105,0.20726226010430682
106,0.20674639620772908
107,0.20621152792251732
108,0.20569144958980345
109,0.20518994293222614
110,0.20472852857092433
111,0.20418092496710494
112,0.20368145813113497
113,0.203192448400043
114,0.2026707775005599
115,0.2021629563119937
116,0.20172333896301256
117,0.20118289341270099
118,0.20071281206858096
119,0.20020283148829696
120,0.19972591393855446
121,0.1992563933028461
122,0.19874453576073484
123,0.19825743370854745
124,0.19779130271420958
125,0.1973238708518286
126,0.19680212031594252
127,0.1963462512593704
128,0.1958687874910547
129,0.1953982500818814
130,0.1949435993586263
131,0.19448149169903872
132,0.19398866026553735
133,0.1935299858797383
134,0.19306606501263102
135,0.1926354980546999
136,0.19219364593260888
137,0.19168615373262657
138,0.19123501483645217
139,0.1908118153217531
140,0.19031122146915952
141,0.1898874145182648
142,0.1894308744981684
143,0.18898372853652462
144,0.18856019109856778
145,0.18805758602157033
146,0.18764527023875255
147,0.18717816465078968
148,0.1867510430074696
149,0.1863405053888061
150,0.1858704723817816
151,0.1854290317357169
152,0.18500688697056425
153,0.18457466763892055
154,0.1841380157395974
155,0.1836860011722557
156,0.18329578405735983
157,0.18286820982001706
158,0.18238084171072877
159,0.18199700557408757
160,0.18160674819669595
161,0.18117692269865865
162,0.18072486412862312
163,0.1803112303769508
164,0.17992482963283124
165,0.17947837661439264
166,0.1790838162815918
167,0.1786746198925791
168,0.17826219784399805
169,0.17785056472391225
170,0.17744626731434945
171,0.17702548353373737
172,0.17663682745705875
173,0.17621700471370244
174,0.17580371072823966
175,0.17544745422415362
176,0.17501086319216982
177,0.17457883170207675
178,0.1742427998303961
179,0.17383320292239607
180,0.17342921024278088
181,0.1730563075619067
182,0.17262543990232354
183,0.17226229711749358
184,0.17185979774993604
185,0.1714943891388833
186,0.17108018403342
187,0.17071429843029026
188,0.1703192754288634
189,0.16993617613131082
190,0.16953237401692722
191,0.16915707487332776
192,0.16880668032444646
193,0.1684040392430376
194,0.16805151202408924
195,0.16767371217848875
196,0.1672613558883665
197,0.16692268820498357
198,0.16652984299489074
199,0.16618159287442463
200,0.16578767600457747
201,0.16543685037577371
202,0.1650967996289994
203,0.164713610641118
204,0.1643300626116082
205,0.16397361176628966
206,0.16363102473754237
207,0.16327106347841758
208,0.16283539448497714
209,0.16253857317903989
210,0.16216794960932937
211,0.1618321791138495
212,0.16143604971867886
213,0.16110707226005408
214,0.16076354436439563
215,0.16037354000946732
