,gradient_norm_on_full_trainset
0,0.28421381225318776
1,0.2835248679215877
2,0.2827877027249758
3,0.28228972646338035
4,0.281811467712086
5,0.28105410859988733
6,0.2795404806470937
7,0.27614596998351054
8,0.2684758919551521
9,0.25116376564752046
10,0.24731440374345692
11,0.2590540901807209
12,0.2676633970455455
13,0.2715375171058368
14,0.2724526716324608
15,0.2715722807692019
16,0.26950515727247015
17,0.2665011312964262
18,0.2626970921157076
19,0.25854907521139137
20,0.2544908681042573
21,0.25097822745245163
22,0.2482865562992469
23,0.24649737163627136
24,0.24556538885138743
25,0.24530228361169662
26,0.2454956271210625
27,0.24590681176425372
28,0.2463686806620445
29,0.24669509121004257
30,0.24688425074334197
31,0.24684450751481263
32,0.246634345010746
33,0.2461995181280665
34,0.24567975833685612
35,0.24506776118130635
36,0.2443501700875094
37,0.24362932079087107
38,0.2428868704325878
39,0.24214707545406103
40,0.2414286911120263
41,0.24076279546252022
42,0.24006943845910328
43,0.23942723328237697
44,0.23879403235068578
45,0.23816998476449763
46,0.2375531538687587
47,0.23694188954618225
48,0.23631814803532505
49,0.23570308089529526
50,0.2351104253149383
51,0.23448705636734757
52,0.23390310142014226
53,0.23330147194573078
54,0.23270937001240743
55,0.23211000750917102
56,0.23154055613735594
57,0.23093239999842702
58,0.23030320442975705
59,0.2296978023182979
60,0.22910262587022778
61,0.22852316554316704
62,0.22790616438969513
63,0.22733247109446345
64,0.22674491129390906
65,0.22617247644531452
66,0.22562537077548978
67,0.22502814548962094
68,0.22447239300961383
69,0.22390058931485549
70,0.2233078584922647
71,0.222734691962139
72,0.22217418252510995
73,0.22157080609909569
74,0.22101727973251933
75,0.2204631385114888
76,0.21990915018456966
77,0.21934947134631586
78,0.21881811048319627
79,0.2182764843751094
80,0.21772909956124545
81,0.21716538235789948
82,0.2166101809538669
83,0.21608671714773342
84,0.21553386004717465
85,0.21498974512934882
86,0.21446146567086305
87,0.21393374490020206
88,0.21336448284321716
89,0.21280325477224366
90,0.21224956875521644
91,0.21173759796018335
92,0.2112307961284487
93,0.21068397025558508
94,0.21016970228507112
95,0.20964693362220518
96,0.2091274507132673
97,0.2086004794477175
98,0.20808635145911233
99,0.2075728154899986
100,0.20704700996801204
101,0.2065498914324829
102,0.20604198454048386
103,0.20554307128053448
104,0.20505598978392064
105,0.2045290195331649
106,0.20398794309659637
107,0.20348328096604446
108,0.202989060841578
109,0.2024850524358072
110,0.202003308318972
111,0.201498172283931
112,0.2010091692297137
113,0.20051501159395343
114,0.20003462069066563
115,0.1995504574226704
116,0.1990546251870108
117,0.19854365499806556
118,0.1980447864450252
119,0.19759654948069758
120,0.1971547062630793
121,0.19665092481640803
122,0.19618985435234287
123,0.1957187796544056
124,0.1952339148235604
125,0.1947649609309745
126,0.19428260031622724
127,0.19382815845263793
128,0.19336631665793483
129,0.19290526929324298
130,0.19244324578599692
131,0.19197467512488725
132,0.19149822832588556
133,0.1910320354463844
134,0.19057057282788836
135,0.19010731503803935
136,0.18965427381899863
137,0.1892012419012368
138,0.18876674185598294
139,0.18830181341798027
140,0.18788379385640613
141,0.18743482908354364
142,0.1869965584713548
143,0.1865283781616703
144,0.1860968258745597
145,0.1856681700419269
146,0.18521725306043327
147,0.1847634325541697
148,0.1843161612976702
149,0.18386532782477025
150,0.18347476621074438
151,0.18305562018874172
152,0.1826230260585731
153,0.1822189522732846
154,0.18181495979448256
155,0.1813573779005522
156,0.18091792718280966
157,0.18048974821327796
158,0.1800679656230474
159,0.17966052690470904
160,0.17922175837481732
161,0.17880020779353273
162,0.17839157111895457
163,0.17797190441558114
164,0.17757986612365845
165,0.17716792698731976
166,0.1767808112919557
167,0.17636413755989377
168,0.17597574713778907
169,0.17558023802125405
170,0.17515050492944356
171,0.17473996372190323
172,0.17433428962338687
173,0.17393802923150065
174,0.1735499087288972
175,0.17316039804939562
176,0.17277216836564327
177,0.17238306117602265
178,0.1719966804985408
179,0.17160260698669255
180,0.1712193878389819
181,0.170827661966862
182,0.17044041272418667
183,0.1700641032932777
184,0.16967298316766852
185,0.16927080905121578
186,0.16891310660958195
187,0.1685492040707647
188,0.1681656737913883
189,0.16778654691194453
190,0.16741391256368315
191,0.16704314699458495
192,0.16666207367982117
193,0.16627559342236306
194,0.16591555762263538
195,0.16553525910280115
196,0.16518499463951097
197,0.16478527851684183
198,0.16442455053486718
199,0.16405526806474657
200,0.16370889870479224
201,0.16334671023399336
202,0.16298872569254852
203,0.16264976238247186
204,0.16229278322566884
205,0.16193511361308993
206,0.16159336622470918
207,0.1612335757290501
208,0.16086830074347652
209,0.1605227679084063
210,0.16016976667232996
211,0.15980442861231509
212,0.15944399211589608
213,0.15909794375591146
214,0.15874568365659095
215,0.1583938209031572
216,0.1580480824414366
217,0.1577172494095956
218,0.15737509688217663
219,0.15705926435660933
220,0.1567035137826
221,0.1563727605912595
222,0.1560315777144217
223,0.1557045546434928
224,0.15536329737210242
225,0.1550376761426275
226,0.1546918285153694
227,0.15436866649774367
228,0.154034484438353
229,0.1537321971548878
230,0.15338688556729435
231,0.15304592146464213
232,0.1527123279290447
233,0.152398576627848
234,0.1520926166987596
235,0.15174737123673335
236,0.15142263442319784
237,0.15110994822050766
238,0.15078279803269817
239,0.1504698566482572
240,0.15014672639688662
241,0.14983311438302355
242,0.1495162155926967
243,0.14917369436402433
244,0.14888155254546326
245,0.14858037990677647
246,0.14825435431868034
247,0.14795169007971895
248,0.14764654068099445
249,0.1473564172350323
250,0.14703552180243157
251,0.14672663380473844
252,0.14643314015164444
253,0.14612924751746229
254,0.14581110089413268
255,0.14550390906114724
256,0.1451975114528868
257,0.14487071977686336
258,0.1445678123305002
259,0.1442574145620213
260,0.14395836903102882
261,0.1436660237675085
262,0.14339004909864395
263,0.14311089577589847
264,0.142833755669248
265,0.14253267001614978
266,0.1422578651144915
267,0.14194229870529976
268,0.14164858294104746
269,0.14137176878245475
270,0.14106984531272818
271,0.1407765615968119
272,0.14049333593769897
273,0.1402035962446176
274,0.13991284165094608
275,0.13963782076744644
276,0.1393680680423049
277,0.13907772762235443
278,0.13879494666909703
279,0.1385165446580659
280,0.1382590064258067
281,0.13796503467932236
282,0.1376873390725667
283,0.1373939489432235
284,0.13711472756676302
285,0.13684475173972216
286,0.1365562112353161
287,0.13630134823034185
288,0.13602675362638794
289,0.13575332654380975
290,0.13548056266826797
291,0.1352161474764899
292,0.13493387137211227
293,0.13467482929812197
294,0.13441592340694938
295,0.13415533939721241
296,0.1338988409399839
297,0.13363918709348727
298,0.13337302660630812
299,0.13309361637098974
300,0.1328519645409917
301,0.13257638553220702
302,0.13232017803817447
303,0.13206687883281004
304,0.1318038124453797
305,0.13154223055060987
306,0.1312852231986153
307,0.13104131712965414
308,0.1307796779194271
309,0.13052861712980152
310,0.1302682480594795
311,0.13002642093659153
312,0.1297644862228747
313,0.12950454815592033
314,0.12925730408317662
315,0.12900960305071035
316,0.1287484630440819
317,0.12851773997017965
318,0.1282661025076111
319,0.1280095205120267
320,0.12776728180550706
321,0.12753220559867645
322,0.12728582697165006
323,0.12704286677699456
324,0.1268033873666739
325,0.1265731740160021
326,0.12633020739373618
327,0.12608289670199943
328,0.12584527796777875
329,0.12559431143221694
330,0.12532892936744167
331,0.12507860123930922
332,0.12482956882331138
333,0.12459639923806236
334,0.12436942609983406
335,0.12413002785526861
336,0.12390270473933049
337,0.12367598121049175
338,0.12347123786466403
339,0.1232327932630635
340,0.12299456360121466
341,0.12275552867087465
342,0.12252631113344777
343,0.12229682884216724
344,0.12206330535825985
345,0.12183624980616678
346,0.12160725040287075
347,0.1213776755287939
348,0.1211392410910257
349,0.12090869251453351
350,0.1206865815750511
