grad_norm,avg_grad_norm
0.006465868093073368,0.0032375191804021597
0.0013569568109232932,0.000819290813524276
0.0010403639607829973,0.0007921017822809517
0.0010134059411939234,0.0008295868756249547
0.0009912441746564582,0.0008126815082505345
0.0009918773721437901,0.0008216507267206907
0.0009913338581100106,0.0008175545372068882
0.000996117654722184,0.0008286384982056916
0.0010203182318946347,0.0008068658644333482
0.000956799165578559,0.0007934761233627796
0.0010231744672637433,0.000831274373922497
0.0010466092790011317,0.0008902809349820018
0.0009617294563213363,0.0007977140485309064
0.001044365664711222,0.0008270362159237266
0.0009812523639993742,0.0007844010251574218
0.0010233044886263087,0.0008040769025683403
0.0009507311187917367,0.000781655719038099
0.001008844978059642,0.0007940079085528851
0.001012168504530564,0.0008073172648437321
0.0010101599764311686,0.000841396045871079
0.001020106501528062,0.0007663851138204336
0.0009308326843893155,0.0007581170066259801
0.0010261034913128242,0.0007928694831207395
0.000996918199234642,0.0008004436967894435
0.0009546292130835354,0.0007813663105480373
0.0009986394143197685,0.0007781727472320199
0.0009517134458292276,0.0007656058296561241
0.0010013492137659341,0.0008128024637699127
0.0009668811544543132,0.0008046797593124211
0.0009700013906694949,0.0007492736913263798
0.0009495706326561049,0.0007998141227290034
0.0010092220909427851,0.0008082875865511596
0.0009821813146118075,0.000756656751036644
0.001006302860332653,0.0007884516380727291
0.0009243500098818913,0.0007688568439334631
0.0009830699709709734,0.0007845842046663165
0.0009805576264625415,0.0007984380354173481
0.0009563093626638874,0.0007568575674667954
0.000998001720290631,0.000835260609164834
0.0010282888397341594,0.0008179571013897657
0.0009736593056004494,0.0007690253551118076
0.0010297639237251133,0.0008551491191610694
0.0009596551826689392,0.0007979373913258314
0.001014832203509286,0.000755536777433008
0.0010023992654168978,0.0007948481943458319
0.0010136060445802286,0.0008144461316987872
0.0009654517925810069,0.0007861992344260216
0.0009971423860406503,0.0007897267933003604
0.000984314625384286,0.0008105668239295483
0.0010380078747402877,0.0008241906180046499
0.0009687884448794648,0.0007467890973202884
0.0009733544138725847,0.0007772802491672337
0.0009087142534554005,0.0007505789399147034
0.000988606465398334,0.0007639004616066813
0.0010093564633280039,0.0007782125030644238
0.0009809379407670349,0.0008075966616161168
0.0009834212833084166,0.0007710990030318499
0.0009334762871731073,0.0007533542229793966
0.0009247594571206719,0.0007617578376084566
0.0010999676887877285,0.000836519873701036
0.000965102735790424,0.0007721063448116183
0.0009765022114152089,0.0007907542167231441
0.0009884711325867102,0.0008102786960080266
0.0010043556394521147,0.0008022381807677448
0.0009695501939859241,0.0007960529765114188
0.0009910465159919113,0.0007824961794540286
0.000997196912067011,0.000797129119746387
0.0010280679271090776,0.0007785275811329484
0.0009704300609882921,0.0007857877644710243
0.0010118951759068295,0.0008270511170849204
0.0009565485670464113,0.0007788576185703278
0.0009724324627313763,0.0008206815109588206
0.0010116580670000985,0.0008007617434486747
0.0009726208227220923,0.0008361151558347046
0.0009705587290227413,0.0007855682633817196
0.0009198346815537661,0.0007701417780481279
0.0010122037783730775,0.0008229538798332214
0.0009481403249083087,0.0007983042160049081
0.0010208358289673924,0.0008214573608711362
0.000979506119620055,0.0007993305916897953
0.0009606679086573422,0.0007862798520363867
0.0010007266100728884,0.0008383815293200314
0.0009924882760969922,0.0007957926136441529
0.0009789446485228837,0.0007922275690361857
0.0009984710195567459,0.0008252168772742152
0.000911869021365419,0.000761041883379221
0.0009954007691703737,0.0007985957199707627
0.0009993976564146578,0.0008117761462926865
0.0009828350448515266,0.0007756680133752525
0.0009279399237129837,0.0007394316489808261
0.000995159542071633,0.0008021803805604577
0.0009708934667287394,0.0007893078727647662
0.000967888263403438,0.0007785643101669848
0.0009195853781420738,0.0007606583531014621
0.001009429557598196,0.0007758716819807887
0.0009224213717970997,0.0007595960050821304
0.0009092607506318018,0.0007478120969608426
0.0009890679066302255,0.000772276776842773
0.0009763526468304917,0.0007694259402342141
0.000964421677053906,0.0007824436761438847
0.0009967173245968297,0.000829351891297847
0.0009816226520342752,0.0007932052249088883
0.000982708836090751,0.0007875877199694514
0.0010220750264124945,0.0008064839639700949
0.0009341377735836431,0.0007767144124954939
0.0009926408238243312,0.0007817755686119199
0.0009601692581782117,0.0007761030574329197
0.0009469505457673222,0.0007635506335645914
0.000986493323580362,0.0007594769122079015
0.0009928164654411376,0.0007909749401733279
0.0009600685589248314,0.0008060171385295689
0.0009722518007038161,0.0007545461994595826
0.0010637513623805717,0.0008744291844777763
0.0010642641427693889,0.0008917357190512121
0.001000064963591285,0.0007710171630606055
0.0009349050960736349,0.0007677239482291043
0.0009437772823730484,0.0007710513309575617
0.000926507796975784,0.000764977652579546
0.001764560118317604,0.0010616296203806996
0.0009630801941966638,0.0007837808225303888
0.0010106807603733614,0.0007783766486681998
0.0010438369499752298,0.0008475530776195228
0.0010051824065158144,0.0008078415994532406
0.0009779922693269327,0.000815360457636416
0.0009837694378802553,0.0007860808400437236
0.000969725675531663,0.0007776880520395935
0.0009688366408227012,0.0007546899141743779
0.0009575426520314068,0.0008231844403780997
0.0009908823121804744,0.000799905916210264
0.0009844064770732075,0.0007816569996066391
0.0009752759360708296,0.0008281549671664834
0.0010292266379110515,0.0007612276240251958
0.0009248279966413975,0.0007226658053696156
0.0009713084873510525,0.0007823373307473958
0.0009768006711965427,0.0007825149223208427
0.0009349829633720219,0.0007587749278172851
0.0009618905314709991,0.0007883821963332593
0.0009779513638932258,0.0007836095173843205
0.0010511723812669516,0.0008364479290321469
0.0009861087455647066,0.000797431857790798
0.0010086500697070733,0.000807211094070226
0.0009485826449235901,0.0007616551592946053
0.0009903701429720968,0.0007507397094741464
0.0009477082203375176,0.0007896971073932946
0.0009538064623484388,0.0007863921346142888
0.0010000043257605284,0.0007644029683433473
0.0009448724013054743,0.0007477561011910439
0.0009342608682345599,0.0007685698801651597
0.0009286622953368351,0.000759640708565712
0.0009243788081221282,0.0007528465357609093
0.0009730475721880794,0.0007887243991717696
0.0010217032104264945,0.0008127334876917303
0.0010078772756969556,0.0007896644528955221
0.000952248796238564,0.0007875815499573946
0.0010201926343142986,0.0008095533703453839
0.0010744152241386473,0.0008648309740237892
0.0009573983697919175,0.0007732973899692297
0.0009850991191342473,0.000763030257076025
0.0010031183192040771,0.0007935481844469905
0.0009753491467563435,0.0008043546113185585
0.000995375434285961,0.0007966030389070511
0.0009815204684855416,0.0007667852332815528
0.000959663899266161,0.0007578980876132846
0.000953062713961117,0.0007751693483442068
0.0009675467881606892,0.0007705382886342704
0.0009805230365600437,0.0007808879017829895
0.00104179373010993,0.0008074577781371772
0.0009534976561553776,0.0007877095486037433
0.0009636816248530522,0.0007730040815658867
0.00098010191868525,0.0007717627449892461
0.0009528550872346386,0.0007638365495949984
0.0009837504039751366,0.0007709168712608516
0.0009393866639584303,0.0007490686257369816
0.0009786794107640162,0.0008123120060190558
0.000911414113943465,0.0007455059676431119
0.0009658844792284071,0.000772064842749387
0.00099689225316979,0.0007926066755317152
0.001012793232803233,0.0008107305620796978
0.000965470026130788,0.0007634776993654668
0.0009569250250933692,0.0007524221437051892
0.001000078729703091,0.0007696108659729362
0.0009763258858583868,0.0007926233229227364
0.0010014821455115452,0.0007693359511904418
0.001005363985314034,0.0008152856607921422
0.0009996464650612324,0.0008015713538043201
0.0010029426630353555,0.0008386031840927899
0.0009692266612546518,0.0007750249933451414
0.0009970943647203967,0.0007897492032498121
0.0009908203210216016,0.0007958491914905608
0.0010286600154358894,0.000791315222159028
0.0009846850880421698,0.0008259562309831381
0.0009534634446026757,0.000768675992731005
0.0009944763878593221,0.0008001878741197288
0.00108023414213676,0.000908154237549752
0.000979873409960419,0.0007895861053839326
0.0009749662276590243,0.0007790651288814843
0.0009465057228226215,0.000761413190048188
0.0010178663942497224,0.0008117020479403436
0.000993240813841112,0.0007940419600345194
0.000968869513599202,0.0007752936217002571
0.0009768857707967982,0.0007814600830897689
0.000992997083812952,0.0007865375373512506
0.0009672233136370778,0.0007882678764872253
0.0010275623353663832,0.0007619399111717939
0.0010348484356654808,0.0008231666870415211
0.0009487738716416061,0.0007910875719971955
0.0009984489588532597,0.0008102538995444775
0.0011097847309429199,0.0009050297667272389
0.0010014626459451392,0.0007753819809295237
0.0010017187159974128,0.0007919585332274437
0.0009740034001879394,0.0007763737812638283
0.0009271524904761463,0.0007648877217434347
0.000942384620429948,0.0007871086127124727
0.0009263946703867987,0.0007373084081336856
0.0009929393272614107,0.000758733949624002
0.0010100185463670641,0.0007841398473829031
0.0009466278570471331,0.0007573119946755469
0.0009564612118992954,0.0007590634049847722
0.0009902693273033947,0.0007792609976604581
0.0009907901257975027,0.0007725571631453931
0.0009834531374508515,0.000790196587331593
0.0009929451771313325,0.0007976526976563036
0.0009719112713355571,0.0007611889159306884
0.000999647585558705,0.0008427228895016015
0.0009884115279419348,0.0007641113479621708
0.0009370708285132423,0.0007540324586443603
0.0009923063189489767,0.00077464320929721
0.0009795175428735092,0.0007727435440756381
0.0010218837560387328,0.0008297169697470963
0.0009570277470629662,0.0007710366626270115
0.0009777789528016,0.000798580760601908
0.0009447049669688568,0.0007738501881249249
0.0009833875519689173,0.0007896198076196015
0.0009902167657855898,0.0008065886213444173
0.0010513797460589558,0.0008548011537641287
0.001036587287671864,0.0008119101403281093
0.0017508710152469575,0.000966378313023597
