epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,2.3095616132526073,2.308356010913849,0.0653
2,2.306515809590534,2.30541538476944,0.0738
3,2.3036263996766784,2.302484066486359,0.0818
4,2.3008374584428335,2.299562726020813,0.091
5,2.297946753895889,2.2966473865509034,0.1058
6,2.29507196757753,2.293737051486969,0.1207
7,2.2922548775450657,2.2908305311203003,0.1437
8,2.2893674835815268,2.2879247736930846,0.1631
9,2.286560957714663,2.2850212144851683,0.1854
10,2.283699352609909,2.282114107608795,0.2079
11,2.280875209024397,2.2792057609558105,0.2318
12,2.2780184879646463,2.2762937188148498,0.2511
13,2.275152022555723,2.2733814764022826,0.2722
14,2.272339067721771,2.2704588842391966,0.2914
15,2.269522376989914,2.267530481815338,0.3095
16,2.266671513854447,2.2645966696739195,0.3302
17,2.263772021410829,2.2616531372070314,0.3502
18,2.260870691073143,2.258699700832367,0.3666
19,2.2579572617502537,2.2557318115234377,0.3832
20,2.2550544978703484,2.2527533078193667,0.3993
21,2.2521661017405785,2.249759764671326,0.4151
22,2.2492608991214786,2.246752903461456,0.4318
23,2.246286316443298,2.243730092048645,0.4454
24,2.2433102833012404,2.2406898665428163,0.461
25,2.2403667412571986,2.2376296281814576,0.4749
26,2.2373467456486265,2.234549744129181,0.4885
27,2.2342712639246955,2.2314475917816163,0.5022
28,2.231293297167552,2.2283244347572326,0.5151
29,2.22814584106712,2.2251790714263917,0.5271
30,2.2251643248028676,2.2220044350624084,0.539
31,2.2220641814045985,2.218811311721802,0.5474
32,2.2188656623080627,2.2155916571617125,0.5554
33,2.21568413331347,2.2123416256904602,0.5649
34,2.212569389807976,2.2090610456466675,0.575
35,2.2092744937892688,2.2057542061805724,0.5828
36,2.2059880616301197,2.20241233587265,0.5904
37,2.2028186892048787,2.1990365266799925,0.5974
38,2.199517911521055,2.1956296586990356,0.6042
39,2.196203977374707,2.192187931537628,0.6102
40,2.1926792902966676,2.188714723587036,0.615
41,2.1893256443031763,2.185197288990021,0.6201
42,2.1859847754240036,2.1816428971290587,0.6244
43,2.1823629989462385,2.178055102825165,0.6289
44,2.1787147734124783,2.1744227385520936,0.6331
45,2.1753708851539484,2.170743408203125,0.6372
46,2.171637702796419,2.1670279550552367,0.6405
47,2.1679841595686087,2.163264091014862,0.6427
48,2.164326395271188,2.1594547271728515,0.6455
49,2.16046110856331,2.1555988645553588,0.6487
50,2.1566249647382962,2.151694416999817,0.6513
