Epoch,Loss,Grad_norm
1,0.26459572941604964,0.8675116937429691
2,0.09152955136525986,0.564225970363775
3,0.05604027676135937,0.764657087535561
4,0.036920241796091866,0.7177984990544061
5,0.024514098429798223,0.35899816214771485
6,0.016194146724223202,0.31336770215395293
7,0.010915495889650574,0.6412206605014078
8,0.007756286306427851,0.3562267464233172
9,0.005485643069374004,0.27239494112712526
10,0.0041900854999584744,0.10675809172231818
11,0.0033566784131020973,0.09800407933964304
12,0.002756689954276032,0.30096688039957836
13,0.0023586610735489375,0.06817261235766048
14,0.002032850951098823,0.12278154519443014
15,0.0018052419658496118,0.047525533238238736
16,0.0016135555523041107,0.05155970600513873
17,0.0014698020226484947,0.06782846886287458
18,0.0013344832741631085,0.06704193112771613
19,0.0012247267437092008,0.041592653168292755
20,0.001126535058582275,0.01308731970275162
21,0.0010462903819391444,0.06476006907233343
22,0.000971545705443689,0.029695273591781913
23,0.0009141799247352533,0.06954444274785902
24,0.0008600182270123336,0.07100670869749273
25,0.000812678502069966,0.02655360309986983
26,0.0007669411064783381,0.027539129819415923
27,0.0007265513847660976,0.09199153097797268
28,0.0006900736569379295,0.026055658797361707
29,0.0006530617867265818,0.04213466736040884
30,0.0006259927930684436,0.013733602090612949
31,0.0005985018293331586,0.01113762874071568
32,0.0005725283166522712,0.02808334299579509
33,0.0005482971681088809,0.015360732453981802
34,0.0005250285957135193,0.01687040304803502
35,0.0005059773503743888,0.008232719872844197
36,0.0004879815453162808,0.01193441101062701
37,0.00047078967406372253,0.022381490996271177
38,0.00045445887628650574,0.03615298346361996
39,0.00043843297765273524,0.06855082285855398
40,0.00042327499401984984,0.01901588699886016
41,0.0004097411451776371,0.0197802864466626
42,0.00039727314343879016,0.02492595891044838
43,0.0003848345817913409,0.02044526695218736
44,0.0003731557074394365,0.016673308263077776
45,0.0003628658144975574,0.015113921873888896
46,0.0003518909321265615,0.014736135972911181
47,0.00034181664437877196,0.03661733781400011
48,0.00033352183916708774,0.019902752260705096
49,0.00032455663731253926,0.010420393138558881
50,0.0003165204134987675,0.02103619237846705
51,0.0003026989413979354,0.009970304335715396
52,0.00030165561084688426,0.016072029463161473
53,0.0003008860071114739,0.02091497945254709
54,0.000300081448201877,0.015409095778681915
55,0.0002993007312556838,0.010638990252985989
56,0.00029854780636546114,0.013631899459212343
