epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.858056625429062
1,2,2,0.7279798598396673
1,3,3,0.8206787486985223
1,4,4,0.9337215181631537
1,5,5,1.004806847998012
1,6,6,1.0191283223513283
1,7,7,0.9989463730887667
1,8,8,0.9693971972554132
1,9,9,0.9349164363961139
1,10,10,0.8966193872985577
1,11,11,0.8764362400962754
1,12,12,0.871346064309361
1,13,13,0.8723107843952543
1,14,14,0.909418523543664
2,1,15,0.9816148117983995
2,2,16,0.912168122688541
2,3,17,0.8319199928812634
2,4,18,0.8455079548334432
2,5,19,0.8352939472482664
2,6,20,0.8171006863853966
2,7,21,1.0097130948368669
2,8,22,1.1151590277374963
2,9,23,1.1418670180869042
2,10,24,1.3653415432326665
2,11,25,1.2917968994916296
2,12,26,1.1127921705993211
2,13,27,0.974409954880042
2,14,28,0.8779369000555788
3,1,29,0.8420923895141749
3,2,30,0.7709285803318279
3,3,31,0.7242793778324322
3,4,32,0.8131711034199232
3,5,33,0.8362395950374467
3,6,34,0.9273428062914346
3,7,35,0.8549891274514781
3,8,36,0.8144767425636675
3,9,37,0.822089604326349
3,10,38,0.8577454961276015
3,11,39,0.8838273272806416
3,12,40,0.9515617204180462
3,13,41,0.9460957061947877
3,14,42,0.9254280972779722
4,1,43,1.0019327522577042
4,2,44,1.0501918987268957
4,3,45,0.9474875734566095
4,4,46,0.8588505725983813
4,5,47,0.7573364326066121
4,6,48,0.6558339487036354
4,7,49,0.9272420848169662
4,8,50,1.0520576898763645
4,9,51,1.0263636672953402
4,10,52,0.8662499956303933
4,11,53,0.8532417317160562
4,12,54,0.6910268103954834
4,13,55,0.7289604743098973
4,14,56,0.6556285976500953
5,1,57,0.7693864998343616
5,2,58,0.5763612063487261
5,3,59,0.5769483980120492
5,4,60,0.5165334875685266
5,5,61,0.501162682479475
5,6,62,0.5489045171538691
5,7,63,0.49519304467919717
5,8,64,0.603370286294964
5,9,65,0.6524748917672687
5,10,66,0.6939774268049144
5,11,67,0.668963182025463
5,12,68,0.612906471058252
5,13,69,0.5361079353596094
5,14,70,0.5733972112589761
6,1,71,0.9228872536373022
6,2,72,0.6269693917535822
6,3,73,0.5946657652950434
6,4,74,0.5125579871704177
6,5,75,0.5482303803849673
6,6,76,0.5539495047503206
6,7,77,0.6665404371724113
6,8,78,0.5762954100788447
6,9,79,0.665932477213204
6,10,80,0.775797927634279
6,11,81,0.7773487030922929
6,12,82,0.736908049724277
6,13,83,0.5693356444889497
6,14,84,0.5909791073238027
7,1,85,0.9476136344612219
7,2,86,0.7342298678993271
7,3,87,0.6269416306202165
7,4,88,0.5412059442468248
7,5,89,0.4630559221287704
7,6,90,0.5243929813548004
7,7,91,0.5363075482534101
7,8,92,0.6235664035229692
7,9,93,0.5609162985088004
7,10,94,0.5960442438058163
7,11,95,0.556201633349486
7,12,96,0.5231003162063818
7,13,97,0.5347729440953503
7,14,98,0.5783491806650031
8,1,99,0.9719459789675811
8,2,100,0.6829862048144293
8,3,101,0.5895528528509845
8,4,102,0.570151343604532
8,5,103,0.44621876221110446
8,6,104,0.4911959680413081
8,7,105,0.5002781355910272
8,8,106,0.4617908688052972
8,9,107,0.4862199314081481
8,10,108,0.48062025649693596
8,11,109,0.5126962535123445
8,12,110,0.5617619013003106
8,13,111,0.46545140135180735
8,14,112,0.48057484217460633
9,1,113,1.3568409546269984
9,2,114,0.9827081813691583
9,3,115,0.5067245108982426
9,4,116,0.47133432304982936
