epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.8160261242640618
1,2,2,0.7885966781041718
1,3,3,0.8964572905104421
1,4,4,0.9736680786343656
1,5,5,1.628194969180563
1,6,6,2.982010664702445
1,7,7,1.9841334561101205
1,8,8,0.8939299800864816
1,9,9,0.549946704475896
1,10,10,0.45219516245395114
1,11,11,0.405598746947969
1,12,12,0.3978276278622975
1,13,13,0.402209663822152
1,14,14,0.4109994410370667
1,15,15,0.409208530617136
1,16,16,0.5178269004801233
1,17,17,0.6489249049848865
1,18,18,0.8671412053137963
1,19,19,0.9964158345754998
2,1,20,1.1182926458062763
2,2,21,0.8824118861970917
2,3,22,0.7149953351077281
2,4,23,0.5505540739633917
2,5,24,0.4941009578806176
2,6,25,0.4393056627393903
2,7,26,0.5220248790328827
2,8,27,0.6154069768383266
2,9,28,0.6504758375980993
2,10,29,0.7528760437859628
2,11,30,0.6992515898063996
2,12,31,0.7121920845073301
2,13,32,0.7761130673991302
2,14,33,0.7761286663408168
2,15,34,0.702859101231157
2,16,35,0.5617199648767318
2,17,36,0.4911676692100154
2,18,37,0.4606507389532656
2,19,38,0.3294210580908238
3,1,39,0.3208146461491689
3,2,40,0.2933242330555675
3,3,41,0.2929027588196834
3,4,42,0.3523628894579207
3,5,43,0.44747760819867194
3,6,44,0.49520702347107
3,7,45,0.5495776923992935
3,8,46,0.40641436428101996
3,9,47,0.348669770806557
3,10,48,0.34806282589982673
3,11,49,0.4103730705862462
3,12,50,0.33060061451551914
3,13,51,0.3682726748844077
3,14,52,0.4768823023445153
3,15,53,0.5936082489935051
3,16,54,0.6024072827179449
3,17,55,0.4872442575548854
3,18,56,0.32728752405990047
3,19,57,0.30355929814088195
4,1,58,0.3182357476609578
4,2,59,0.3116617933099404
4,3,60,0.23980568428381457
4,4,61,0.2648842136896186
4,5,62,0.27205850152654343
4,6,63,0.2740207031147151
4,7,64,0.32971048492163757
4,8,65,0.29455642257570835
4,9,66,0.28503889734412696
4,10,67,0.25497138909484796
4,11,68,0.2745568551412243
4,12,69,0.24890273004623714
4,13,70,0.2889766413824301
4,14,71,0.30349872705145003
4,15,72,0.40203789259015027
4,16,73,0.3779966670924718
4,17,74,0.6125493377872622
4,18,75,0.6552739629100695
4,19,76,0.5806497479957059
5,1,77,0.6373233101418081
5,2,78,0.5212511995356246
5,3,79,0.4070286167190889
5,4,80,0.339505989989945
5,5,81,0.2971669576661138
5,6,82,0.24789786156453925
5,7,83,0.26003775050402544
5,8,84,0.3052642727524098
5,9,85,0.24806664345430296
5,10,86,0.2857525366525831
5,11,87,0.315407746691603
5,12,88,0.2581540246151822
5,13,89,0.24276294548062047
5,14,90,0.25196603747737417
5,15,91,0.2788740882461029
5,16,92,0.2511403672350275
5,17,93,0.3729476700951759
5,18,94,0.35772950816649784
5,19,95,0.32497605085462816
6,1,96,0.35811382815428555
6,2,97,0.24942876315740822
6,3,98,0.29766891012153385
6,4,99,0.3656840514861267
6,5,100,0.4173301657159977
6,6,101,0.3417108523389669
6,7,102,0.337766862701376
6,8,103,0.31563684458543656
6,9,104,0.25460019329268413
6,10,105,0.3180286215609764
6,11,106,0.274997465840813
6,12,107,0.3032438890104274
6,13,108,0.37324632947953645
6,14,109,0.2120024654021501
6,15,110,0.24918808765709033
6,16,111,0.23488138746304024
6,17,112,0.33405671634825435
6,18,113,0.2831607618750983
6,19,114,0.278301944977526
7,1,115,0.22624646973871979
7,2,116,0.22303391920078067
7,3,117,0.2570011942045068
7,4,118,0.20185175767333635
7,5,119,0.2117672344955521
7,6,120,0.2250907330763671
7,7,121,0.209338456985835
7,8,122,0.22162036467795232
7,9,123,0.2954358146905074
7,10,124,0.2997899421289564
7,11,125,0.28730107583614883
7,12,126,0.2723556004453516
7,13,127,0.33314511391910373
7,14,128,0.36019487934098193
7,15,129,0.268835463295181
7,16,130,0.23551915488377664
7,17,131,0.30717994128678083
7,18,132,0.2831793374218859
7,19,133,0.22271897631728318
8,1,134,0.2814820945457607
8,2,135,0.2256505092218468
8,3,136,0.21043753088030515
8,4,137,0.20557043544932627
8,5,138,0.22249570830739138
8,6,139,0.21074108407700043
8,7,140,0.23413015269141382
8,8,141,0.249656670422789
8,9,142,0.21483287706085324
8,10,143,0.23315105696751662
8,11,144,0.2698007083607113
8,12,145,0.24982526475881284
8,13,146,0.23435499627770165
8,14,147,0.2133546026917137
8,15,148,0.29549795564380715
8,16,149,0.33031813335461807
8,17,150,0.24942336864349665
8,18,151,0.23884380937470273
8,19,152,0.24115898668197017
9,1,153,0.25246745539180243
9,2,154,0.26343277406281324
9,3,155,0.2049994898564969
9,4,156,0.2873860819733585
9,5,157,0.29278530446804024
9,6,158,0.2451237223290057
9,7,159,0.2339163058347821
9,8,160,0.22386017281769469
9,9,161,0.24974911939726405
9,10,162,0.2609084795801943
9,11,163,0.25340290869804216
9,12,164,0.20385490503549214
9,13,165,0.19264956773981587
9,14,166,0.2047644984059847
9,15,167,0.19181652349872916
9,16,168,0.20152359837880335
9,17,169,0.19587343245842215
9,18,170,0.194743750613475
9,19,171,0.2424656932091777
10,1,172,0.22589139764724578
10,2,173,0.19442183095598806
10,3,174,0.23870086414734668
10,4,175,0.2299069693404168
10,5,176,0.21605192632064757
10,6,177,0.23132515276600168
10,7,178,0.27560627612358657
10,8,179,0.22784721575170938
10,9,180,0.2205506252214679
10,10,181,0.23665904470454752
10,11,182,0.21258889503621894
10,12,183,0.19834625501391398
10,13,184,0.19747375437909828
10,14,185,0.22777937315798039
10,15,186,0.3444941839680926
10,16,187,0.2789750079763982
10,17,188,0.23494033157730815
10,18,189,0.19878528437561022
10,19,190,0.20032572789847433
11,1,191,0.21202694148248313
11,2,192,0.188575644554714
11,3,193,0.22248173774230726
11,4,194,0.22377574979388826
11,5,195,0.20655799968557495
11,6,196,0.24314126024927285
11,7,197,0.18924723327505566
11,8,198,0.2266206900419856
11,9,199,0.2844893637128349
11,10,200,0.259601097340279
11,11,201,0.24639713519555237
11,12,202,0.18809425676167701
11,13,203,0.30834483120778805
11,14,204,0.22641005879307236
11,15,205,0.20188382264819338
11,16,206,0.18843031243601954
11,17,207,0.19486418366867705
11,18,208,0.20502690467852167
11,19,209,0.18685866588805383
12,1,210,0.22953778364161861
12,2,211,0.21135046753438477
12,3,212,0.19254586889804864
12,4,213,0.20044400585901526
12,5,214,0.18932197032034456
12,6,215,0.19983130978496275
12,7,216,0.1679840764032878
12,8,217,0.20208571561279845
12,9,218,0.19756397472311443
12,10,219,0.20824592386937
12,11,220,0.2120282867427171
12,12,221,0.18678639256435928
12,13,222,0.2116498739321861
12,14,223,0.21746408465794037
12,15,224,0.2085064765822071
12,16,225,0.21651761647181217
12,17,226,0.21813070351522942
12,18,227,0.2641579008181034
12,19,228,0.19109776421432795
13,1,229,0.2130110188889767
13,2,230,0.255900004620862
13,3,231,0.17894452616037734
13,4,232,0.1895702209628133
13,5,233,0.19515819474706897
13,6,234,0.25049447491877774
13,7,235,0.20845122428791457
13,8,236,0.1890838186961008
13,9,237,0.19517428279839358
13,10,238,0.17898308252143788
13,11,239,0.1918673620540999
13,12,240,0.16329888969249107
13,13,241,0.23267400605859986
13,14,242,0.1621938040673214
13,15,243,0.19940833795574112
13,16,244,0.2361188522798066
13,17,245,0.31107661595173586
13,18,246,0.2194867527049741
13,19,247,0.17642447247477638
14,1,248,0.22094246922051627
14,2,249,0.17518065050227044
14,3,250,0.1664880284012807
14,4,251,0.18503500456599162
14,5,252,0.1909374312243248
14,6,253,0.20444637735088328
14,7,254,0.18839477957823622
14,8,255,0.17564145134015
14,9,256,0.19427279678375067
14,10,257,0.1908578953297591
14,11,258,0.18182138761871225
14,12,259,0.17906078141511123
14,13,260,0.17796179804933432
14,14,261,0.18709284700657772
14,15,262,0.15105960958430129
14,16,263,0.2012224277276003
14,17,264,0.15852158331748767
14,18,265,0.16202131290572688
14,19,266,0.2076262722844829
15,1,267,0.25879906543685904
15,2,268,0.183880630864494
15,3,269,0.17601255877979044
15,4,270,0.1814757311907288
15,5,271,0.21644365861221534
15,6,272,0.18881744481941168
15,7,273,0.1795669718206384
15,8,274,0.1893416371044432
15,9,275,0.17617827415617027
15,10,276,0.19245458091193166
15,11,277,0.18194613524727807
15,12,278,0.21205566066567755
15,13,279,0.18917647422901954
15,14,280,0.16873143324539963
15,15,281,0.19481507241660542
15,16,282,0.18052943656924805
15,17,283,0.17612287307478486
15,18,284,0.1952562542553126
15,19,285,0.16383214016399622
16,1,286,0.2335297985055824
16,2,287,0.19403018004291836
16,3,288,0.1840285712285498
16,4,289,0.16906955705747773
16,5,290,0.15905626868673486
16,6,291,0.19544956130044158
16,7,292,0.17498102398925502
16,8,293,0.16710386724937845
16,9,294,0.1470309414049464
16,10,295,0.15259778522433165
16,11,296,0.1651378226842092
16,12,297,0.1605868429851268
16,13,298,0.1574242439424314
16,14,299,0.1949662335964189
16,15,300,0.18410737516390197
16,16,301,0.20788589127124557
16,17,302,0.18087255966838028
16,18,303,0.17514401313748645
16,19,304,0.16676848715729847
17,1,305,0.15461023826131332
17,2,306,0.189321742025337
17,3,307,0.16336697300283404
17,4,308,0.17926710018429393
17,5,309,0.17050218189755392
17,6,310,0.18394301229089938
17,7,311,0.16030803556618656
17,8,312,0.17306699436917344
17,9,313,0.17063722415606536
17,10,314,0.19763780880375378
17,11,315,0.16183963354901032
17,12,316,0.17432626267207305
17,13,317,0.16180893695700768
17,14,318,0.17547020769290064
17,15,319,0.14607209166421387
17,16,320,0.1796718566960272
17,17,321,0.14835163009210803
17,18,322,0.17455856273894194
17,19,323,0.15532597103594917
18,1,324,0.2136915958001022
18,2,325,0.17031973142312698
18,3,326,0.16826834369854715
18,4,327,0.16829602638269206
18,5,328,0.1765791660482836
18,6,329,0.17693735106050143
18,7,330,0.1607815046423358
18,8,331,0.1571035420489021
18,9,332,0.17760279671638513
18,10,333,0.17061367208704437
18,11,334,0.1740280392290639
18,12,335,0.1981986654113438
18,13,336,0.1678893898246491
18,14,337,0.18724888022441263
18,15,338,0.15204055174281997
18,16,339,0.178507319180249
18,17,340,0.17076995765866182
18,18,341,0.19161316193071623
18,19,342,0.17962164985606188
19,1,343,0.19338419028737142
19,2,344,0.1884437421595751
19,3,345,0.16747906168673843
19,4,346,0.1700134042899868
19,5,347,0.19058300211374077
19,6,348,0.15279197171878262
19,7,349,0.1487873654745003
19,8,350,0.16507542811141918
19,9,351,0.15280852226055466
19,10,352,0.14643841208170755
19,11,353,0.1607250426495976
19,12,354,0.18422906830904934
19,13,355,0.17623869600076453
19,14,356,0.2005900611917392
19,15,357,0.1524665391486674
19,16,358,0.1671923407770027
19,17,359,0.18234152118501948
19,18,360,0.15705490593676144
19,19,361,0.17151301651623072
20,1,362,0.2049011100895091
20,2,363,0.18195968968047702
20,3,364,0.1476038566594718
20,4,365,0.185014751241104
20,5,366,0.1614146697192615
20,6,367,0.18000253916512488
20,7,368,0.14252821406134128
20,8,369,0.15408328250507697
20,9,370,0.1625667291062162
20,10,371,0.17790895061468714
20,11,372,0.16003646527885504
20,12,373,0.15192412309678183
20,13,374,0.1609296642950602
20,14,375,0.17391273845802185
20,15,376,0.19172831012178654
20,16,377,0.1556963006747232
20,17,378,0.1788261440253916
20,18,379,0.1608468229711177
20,19,380,0.15860998864508682
21,1,381,0.16988015326359926
21,2,382,0.15110746011859244
21,3,383,0.17702470431264775
21,4,384,0.159282078403229
21,5,385,0.1627813374992707
21,6,386,0.15682071310084308
21,7,387,0.16123756530777406
21,8,388,0.16373333809064414
21,9,389,0.1993386855785564
21,10,390,0.15879054506078877
21,11,391,0.1711753154025256
21,12,392,0.15157002845327297
21,13,393,0.16739401344730978
21,14,394,0.1552288726951702
21,15,395,0.14467091428374873
21,16,396,0.1546509217710768
21,17,397,0.153001615597028
21,18,398,0.18247640956753466
21,19,399,0.17404048329609842
22,1,400,0.19128654872685777
22,2,401,0.15961878807289165
22,3,402,0.1590003076783134
22,4,403,0.15101469347626212
22,5,404,0.15359355685679799
22,6,405,0.15615394737043936
22,7,406,0.15126444005171208
22,8,407,0.20052817363002334
22,9,408,0.15118271681372417
22,10,409,0.1509974823383026
22,11,410,0.13167932043260053
22,12,411,0.16843367284863017
22,13,412,0.16866425484254866
22,14,413,0.1594070405810097
22,15,414,0.13401003829955735
22,16,415,0.16402625704493104
22,17,416,0.16489118923159002
22,18,417,0.15260936707441092
22,19,418,0.17548865515244896
23,1,419,0.1549998017701681
23,2,420,0.15177809375432552
23,3,421,0.16380147828494512
23,4,422,0.16138987519163658
23,5,423,0.14948706515521826
23,6,424,0.14853326712986686
23,7,425,0.1654318932577741
23,8,426,0.14909256734480314
23,9,427,0.15004179006234658
23,10,428,0.17933650364634254
23,11,429,0.15229589162881715
23,12,430,0.14545738512671985
23,13,431,0.16390762444472734
23,14,432,0.17470315943271994
23,15,433,0.1672387123522581
23,16,434,0.14439970990634834
23,17,435,0.14140674028118452
23,18,436,0.1454057095390313
23,19,437,0.1431552442790025
24,1,438,0.1676137352845784
24,2,439,0.14906744042212106
24,3,440,0.14418250286592404
24,4,441,0.13756259958336217
24,5,442,0.14647940183153513
24,6,443,0.1413940956616416
24,7,444,0.15000796664534338
24,8,445,0.1399761002975902
24,9,446,0.1337165561677413
24,10,447,0.164570973845271
24,11,448,0.15476199477512229
24,12,449,0.15298087560239773
24,13,450,0.14587032372841172
24,14,451,0.14049315336516402
24,15,452,0.1543977744735808
24,16,453,0.1570852284725123
24,17,454,0.16765713573164123
24,18,455,0.17790223099179472
24,19,456,0.1627060603997389
25,1,457,0.20759438627593238
25,2,458,0.16185435171277646
25,3,459,0.19040500482768727
25,4,460,0.15061059838328153
25,5,461,0.13698399285854845
25,6,462,0.18047802807263075
25,7,463,0.16286402326336288
25,8,464,0.14261200508132976
25,9,465,0.1678371901227316
25,10,466,0.15884779747262814
25,11,467,0.1376254331692123
25,12,468,0.16269024032538418
25,13,469,0.1311433295804584
25,14,470,0.13671113862091244
25,15,471,0.19160165603822862
25,16,472,0.1600838617162993
25,17,473,0.15675453809312093
25,18,474,0.16134231279920772
25,19,475,0.129945687234098
26,1,476,0.16474313894684323
26,2,477,0.14198779204607778
26,3,478,0.152213174014633
26,4,479,0.13853583598438263
26,5,480,0.14147030042133682
26,6,481,0.15398339276972225
26,7,482,0.13179767952809446
26,8,483,0.15926464075052452
26,9,484,0.1364986371682588
26,10,485,0.14789596549737885
26,11,486,0.13489325713716155
26,12,487,0.15123952317430586
26,13,488,0.1688761608060959
26,14,489,0.16238460932619392
26,15,490,0.1551268196624602
26,16,491,0.14746647243738287
26,17,492,0.16047581849837494
26,18,493,0.14584107268431104
26,19,494,0.14816608055264843
27,1,495,0.15343224746246187
27,2,496,0.1378924166681802
27,3,497,0.14915918095355063
27,4,498,0.13839961372647097
27,5,499,0.14607097387133963
27,6,500,0.1476330883516223
27,7,501,0.14054614270156426
27,8,502,0.13780623897763974
27,9,503,0.13488875686266363
27,10,504,0.1280868376063638
27,11,505,0.15509391059530764
27,12,506,0.12823656516111653
27,13,507,0.14904792980883083
27,14,508,0.13586716348945263
27,15,509,0.14058832796528148
27,16,510,0.14127591852352278
27,17,511,0.15223597710592793
27,18,512,0.15577398809135215
27,19,513,0.14350291918188418
28,1,514,0.1354888819498575
28,2,515,0.1385850103439845
28,3,516,0.14858631053749866
28,4,517,0.16947651699371757
28,5,518,0.13809289471615308
28,6,519,0.14190352935200765
28,7,520,0.14068987829424212
28,8,521,0.15134104542429658
28,9,522,0.14512406362834165
28,10,523,0.15340138671166195
28,11,524,0.14520792283138556
28,12,525,0.14896786899152994
28,13,526,0.1547687912569499
28,14,527,0.13367933993048672
28,15,528,0.12983886893118132
28,16,529,0.13700266726731145
28,17,530,0.13616310064416703
28,18,531,0.13694621233317347
28,19,532,0.14711768774731487
29,1,533,0.19745846780353632
29,2,534,0.1434719923687482
29,3,535,0.13446910602518647
29,4,536,0.12800787084141194
29,5,537,0.14106154373550414
29,6,538,0.14813655964903105
29,7,539,0.13802396390095756
29,8,540,0.15685611997281462
29,9,541,0.13856048253840791
