epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.8453931357086635
1,2,2,0.7470853067358068
1,3,3,0.8430121224350782
1,4,4,0.9545306476352855
1,5,5,1.038648321721106
1,6,6,1.0760115186286316
1,7,7,1.0754582009137832
1,8,8,1.0484263142884402
1,9,9,1.0437394282467143
1,10,10,1.0868150157569916
1,11,11,1.1975839742003043
1,12,12,1.2590791777752235
2,1,13,1.3716264120093706
2,2,14,1.3871808545262683
2,3,15,1.4153335353392589
2,4,16,1.2407684324592243
2,5,17,1.0837541040573098
2,6,18,0.9556159514288525
2,7,19,0.8529234895627699
2,8,20,0.8952425439947916
2,9,21,0.8464048442454944
2,10,22,0.9804225544776441
2,11,23,1.1599746590194435
2,12,24,1.1025580820241705
3,1,25,1.0958246301799652
3,2,26,1.166127461530533
3,3,27,1.1690030407891956
3,4,28,1.1524539552511457
3,5,29,1.1192118436367804
3,6,30,0.9572450104024413
3,7,31,0.8277024362782623
3,8,32,0.8023399485702
3,9,33,0.9022160296650071
3,10,34,1.090213081250538
3,11,35,1.3031121293308763
3,12,36,1.1537861477101392
4,1,37,0.7527911028240689
4,2,38,0.6292226983845058
4,3,39,0.5543514776542253
4,4,40,0.6701813593093872
4,5,41,0.5625114837049416
4,6,42,0.6341856716786888
4,7,43,0.7220555945945145
4,8,44,0.757343864296054
4,9,45,0.7647329297219185
4,10,46,0.6508328926659819
4,11,47,0.7154216822935335
4,12,48,0.8297609926113041
5,1,49,1.0413412733928824
5,2,50,1.012243222431259
5,3,51,1.0098290515369346
5,4,52,0.995745678789861
5,5,53,0.9708588255912723
5,6,54,0.9803289632968726
5,7,55,0.9575650503077817
5,8,56,0.9929054516767566
5,9,57,1.0306637628203306
5,10,58,0.8702017331267661
5,11,59,0.7007288966045065
5,12,60,0.7486598832206524
6,1,61,0.7752060469405764
6,2,62,0.7537074834270187
6,3,63,0.856054637470064
6,4,64,0.9340587878739409
6,5,65,0.7183013061224783
6,6,66,0.700661425109568
6,7,67,0.625428474214636
6,8,68,0.5841114088012512
6,9,69,0.7093123522591891
6,10,70,0.6799048337950879
6,11,71,0.6835431818660079
6,12,72,0.8693122314583407
7,1,73,1.0115461329963058
7,2,74,0.8513923970128021
7,3,75,0.7516942818500751
7,4,76,0.8940577750347837
7,5,77,0.8553817286197082
7,6,78,0.8876939504530091
7,7,79,0.8725132294898194
7,8,80,0.7812345887879844
7,9,81,0.8352900487927571
7,10,82,0.7280584048652189
7,11,83,0.6519980483737837
7,12,84,0.6898027290437776
8,1,85,0.7218838547542082
8,2,86,0.5375976891245866
8,3,87,0.5591618468940396
8,4,88,0.6586943074366639
8,5,89,0.565174051286859
8,6,90,0.5832588897220361
8,7,91,0.584863557990704
8,8,92,0.6306992203466925
8,9,93,0.6679436470476777
8,10,94,0.655774748279328
8,11,95,0.7237611031409247
8,12,96,0.6974898532217731
9,1,97,0.75885532544212
9,2,98,0.8302625725178046
9,3,99,0.7561722227836025
9,4,100,0.6935448931111299
9,5,101,0.7829220785985762
9,6,102,0.5705411934229561
9,7,103,0.5590882987180996
9,8,104,0.5361841153082959
9,9,105,0.5442506022516426
9,10,106,0.7247574952930145
9,11,107,0.7907222749287883
9,12,108,0.570069164562027
10,1,109,0.607165144700061
10,2,110,0.5371693455238628
10,3,111,0.5411978317441353
10,4,112,0.4538726263896672
10,5,113,0.4608246421369255
10,6,114,0.5669177023560537
10,7,115,0.5368991648146937
10,8,116,0.4224388179868937
10,9,117,0.5083742160913175
10,10,118,0.5505630460465322
10,11,119,0.5573709619270445
10,12,120,0.6037179923510114
